dataset,outcome,scaling,lag,model,beta,se,p,sig,mean_y,n
hh,owns_irrigation_kit,log,5,M4,-0.43183419998921,0.9026275569422361,0.6344797962819119,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,0,M2,-0.01891271814739888,0.016139094202041265,0.24692076152424605,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,0,M3,-0.012989043071033893,0.01972501455898115,0.5132953654861119,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,0,M4,-0.013610973390369284,0.02810360727669444,0.6303207724196744,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,1,M2,0.01221910561089267,0.010681048403096064,0.25818213403754653,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,1,M3,0.004234137332943214,0.013224048708481933,0.7501897480472761,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,1,M4,-0.012669863605245864,0.01647186357904567,0.4454771578924467,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,2,M2,0.0039373821936658955,0.003731295125937621,0.29649454780278495,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,2,M3,0.0012631659922633922,0.004665892224132805,0.787740951740975,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,2,M4,-0.004854866668518816,0.00554724869362724,0.385743356261644,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,3,M2,0.0038534903099443603,0.0028964755820566463,0.18954314758574153,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,3,M3,0.0017269281643235985,0.0034521618242319115,0.6191416463452282,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,3,M4,-0.0017919481113292878,0.004992086509995666,0.7211688593026075,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,5,M2,0.11824577938400083,0.09157070616572732,0.2026562994546424,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,5,M3,0.05315081457278148,0.11003933342872606,0.6312352077552267,,0.0976729625378274,8172
hh,owns_irrigation_kit,raw,5,M4,-0.07163328198249208,0.1541682492823097,0.6442448320835832,,0.0976729625378274,8172
hh,owns_plough,lin,0,M2,-0.13421218706921345,0.09675005864149933,0.17165688048004699,,0.6262130856725451,8172
hh,owns_plough,lin,0,M3,-0.12063060496702345,0.0880014329040741,0.17669016929574669,,0.6262130856725451,8172
hh,owns_plough,lin,0,M4,-0.14497771314261898,0.10738374527280296,0.18319078046441617,,0.6262130856725451,8172
hh,owns_plough,lin,1,M2,-0.09314571617623557,0.08928220614558775,0.3019418069124509,,0.6262130856725451,8172
hh,owns_plough,lin,1,M3,-0.09306581259968623,0.08844867716527642,0.29786858279455003,,0.6262130856725451,8172
hh,owns_plough,lin,1,M4,-0.10498450475072647,0.10865683496951956,0.3386876039418103,,0.6262130856725451,8172
hh,owns_plough,lin,2,M2,-0.03780070472760176,0.031077423198139033,0.22968245164965417,,0.6262130856725451,8172
hh,owns_plough,lin,2,M3,-0.03762393520319622,0.030846355900604243,0.22840925737085577,,0.6262130856725451,8172
hh,owns_plough,lin,2,M4,-0.042129306833718135,0.03784152833908208,0.27100755675478666,,0.6262130856725451,8172
hh,owns_plough,lin,3,M2,-0.008353741932930675,0.02209731659245181,0.7070312564566187,,0.6262130856725451,8172
hh,owns_plough,lin,3,M3,-0.009113056230538796,0.021503520330717715,0.6735709302279093,,0.6262130856725451,8172
hh,owns_plough,lin,3,M4,-0.01001149200459748,0.027083757576268627,0.7132366171870892,,0.6262130856725451,8172
hh,owns_plough,lin,5,M2,-0.5054343116308644,0.699561081876614,0.4734202357574233,,0.6262130856725451,8172
hh,owns_plough,lin,5,M3,-0.5097479440029472,0.6885621367713385,0.4626458825206933,,0.6262130856725451,8172
hh,owns_plough,lin,5,M4,-0.5589830301669914,0.8654380264228205,0.5213601780978381,,0.6262130856725451,8172
hh,owns_plough,log,0,M2,-0.07051394616963219,0.09061822115772676,0.4402259947215751,,0.6262130856725451,8172
hh,owns_plough,log,0,M3,-0.06571200599742234,0.08413013448432496,0.43851546048130496,,0.6262130856725451,8172
hh,owns_plough,log,0,M4,-0.13546294038638426,0.13478851741545345,0.3198324697773019,,0.6262130856725451,8172
hh,owns_plough,log,1,M2,-0.09948521829017251,0.07636415114056408,0.19874150767417162,,0.6262130856725451,8172
hh,owns_plough,log,1,M3,-0.09796108064268683,0.07121742325790863,0.175225766253733,,0.6262130856725451,8172
hh,owns_plough,log,1,M4,-0.1297246738386186,0.11929404861935836,0.2821642617463576,,0.6262130856725451,8172
hh,owns_plough,log,2,M2,-0.03823212133195398,0.02677174746804872,0.15961271858863255,,0.6262130856725451,8172
hh,owns_plough,log,2,M3,-0.03751900371829292,0.025032322506431278,0.1403351842185644,,0.6262130856725451,8172
hh,owns_plough,log,2,M4,-0.05065059644820645,0.04122594090967138,0.2250863889064998,,0.6262130856725451,8172
hh,owns_plough,log,3,M2,-0.014516192821723261,0.018741927447579836,0.4423386441024425,,0.6262130856725451,8172
hh,owns_plough,log,3,M3,-0.014437416090291852,0.017383126745737443,0.41026102617602256,,0.6262130856725451,8172
hh,owns_plough,log,3,M4,-0.01592753529665003,0.030925966734870497,0.6088536976680896,,0.6262130856725451,8172
hh,owns_plough,log,5,M2,-0.6482242804320606,0.5916882276272866,0.27863124045088766,,0.6262130856725451,8172
hh,owns_plough,log,5,M3,-0.6314456259116821,0.5511497108622723,0.2574889700674076,,0.6262130856725451,8172
hh,owns_plough,log,5,M4,-0.7717261786097694,0.9736034514491816,0.4318032948963276,,0.6262130856725451,8172
hh,owns_plough,raw,0,M2,-0.020640381867972332,0.0144445781879702,0.15936680847827064,,0.6262130856725451,8172
hh,owns_plough,raw,0,M3,-0.02671928424217155,0.019492029769710036,0.17669017718471997,,0.6262130856725451,8172
hh,owns_plough,raw,0,M4,-0.03211208902826116,0.023785147991062718,0.18319077723604588,,0.6262130856725451,8172
hh,owns_plough,raw,1,M2,-0.0067897256953426376,0.012405232860249752,0.5866381232361972,,0.6262130856725451,8172
hh,owns_plough,raw,1,M3,-0.02061377293744247,0.019591092424333184,0.2978685797767408,,0.6262130856725451,8172
hh,owns_plough,raw,1,M4,-0.02325372424556987,0.02406713304643165,0.33868759747861865,,0.6262130856725451,8172
hh,owns_plough,raw,2,M2,-0.003260751340671957,0.00429339682034676,0.4512036236719311,,0.6262130856725451,8172
hh,owns_plough,raw,2,M3,-0.00833357852499196,0.006832366885537439,0.2284092571539963,,0.6262130856725451,8172
hh,owns_plough,raw,2,M4,-0.009331503597540099,0.008381774687007891,0.27100755644315233,,0.6262130856725451,8172
hh,owns_plough,raw,3,M2,2.1907321352791905e-4,0.0032288888995676943,0.9461828469552973,,0.6262130856725451,8172
