dataset,outcome,scaling,lag,model,beta,se,p,sig,mean_y,n
nec_panel,log_n_new_firms_size_micro_1,log,5,M4,0.4103606624628006,0.2218200469542297,0.06831009982991816,*,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,0,M2,0.007055016097722747,0.006148440807694586,0.25489275801175754,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,0,M3,-0.01140745515031739,0.01321776346752509,0.39090414231511483,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,0,M4,-0.032397531617015536,0.012341078575570149,0.010516478373805116,**,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,1,M2,0.020034112778965215,0.011823361431832775,0.09438442506902311,*,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,1,M3,-0.018667912746640133,0.02222733957485339,0.403690682614254,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,1,M4,-0.04408594070018188,0.022314917268546158,0.05192618603392706,*,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,2,M2,0.03938763276786911,0.020177784570679036,0.05471847634225619,*,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,2,M3,-0.019319480815380735,0.0338244869105027,0.5696160920009845,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,2,M4,-0.042137855130803335,0.03657561168846158,0.2529985738013423,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,3,M2,0.07826948702102376,0.03537248392812066,0.030001256173647368,**,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,3,M3,-0.031427575869568236,0.050999792771862576,0.5396341120938708,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,3,M4,-0.025666544219891826,0.06312528254036856,0.6854776389579231,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,5,M2,-0.02606178092615581,0.02206716977585687,0.24137650452607548,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,5,M3,0.04121116657235406,0.041638249407587015,0.3255250268514144,,5.297685873620941,600
nec_panel,log_n_new_firms_size_micro_1,raw,5,M4,0.10527677900053073,0.042213000307129114,0.014866688482995693,**,5.297685873620941,600
nec_panel,log_n_new_firms_size_small_2_9,lin,0,M2,-0.06681000276041377,0.05777501477027158,0.2512444484030385,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,0,M3,-0.06335905314122962,0.055712476383911136,0.259102573651853,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,0,M4,-0.112795254723328,0.059701924416208585,0.06276845262255991,*,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,1,M2,-0.14167364480347522,0.09306962128491997,0.13221274734211538,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,1,M3,-0.12260002781842466,0.08381466520802028,0.14776981425959596,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,1,M4,-0.15433900213784982,0.09810190199305933,0.11992659118140991,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,2,M2,-0.2226820085922423,0.14486222647466993,0.12850977684884618,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,2,M3,-0.17688825939905223,0.12051670430797308,0.14641013992042284,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,2,M4,-0.15843900394812122,0.15467406249843008,0.30901113260614876,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,3,M2,-0.38074544581932107,0.23606981235207602,0.1110337642489199,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,3,M3,-0.2941451494981161,0.19012241185493933,0.12609681515208743,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,3,M4,-0.12362306066117561,0.23547329777765447,0.6011538478660612,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,5,M2,0.20054444834399296,0.19476057980769865,0.3065059864149867,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,5,M3,0.19196390461209806,0.1913909705994806,0.31913250640961754,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,lin,5,M4,0.32650518673689766,0.20211304780521783,0.11046741297532847,,5.670052810191737,600
nec_panel,log_n_new_firms_size_small_2_9,log,0,M2,-0.04906554552546684,0.06403502524682539,0.44597695435820317,,5.670052810191737,600
