lgcode,n_firms,rev_total,exp_total,wage_bill_total,value_added_total,profit_proxy_total,cap_total,cap_fixed_total,emp_total,log_rev_total,log_exp_total,log_value_added_total,log_profit_proxy_total,log_cap_total,log_emp_total,mean_rev_per_worker,median_rev_per_worker,p90_rev_per_worker,mean_value_added_per_worker,median_value_added_per_worker,mean_profit_per_worker,median_profit_per_worker,mean_capital_per_worker,median_capital_per_worker,mean_revenue_per_capital,median_revenue_per_capital,mean_profit_margin,median_profit_margin,wage_share_of_revenue,value_added_share_of_revenue,capital_intensity_aggregate,share_positive_revenue,share_positive_capital
31202,1347,2155843344,1935013152,266826780,220830192,220830192,1804852276,1318507725,3254,21.491447827334742,21.383379960821074,19.212904606678073,19.212904606678073,21.313744584384867,8.08794755464267,754752.3498952987,360000,1507200.0000000016,93523.86257921482,116000,93523.86257921482,116000,309901.3034159762,120000,6.695258786484353,4,-63.47656560199501,0.26666666666666666,0.12376909516297396,0.10243332040549231,554656.5076828519,0.9762435040831478,0.9769858945805494
31203,335,332367492,245368548,61041708,86998944,86998944,488500046,264669395,855,19.62175182133783,19.318271919843422,18.28140655010855,18.28140655010855,20.006850125660005,6.752270376141742,455789.05016178824,270000,720000,153071.55939549473,90000,153071.55939549473,90000,335567.30214829143,148500,3.9358540508735795,2.2938311688311686,0.30430998466456904,0.3333333333333333,0.1836572753631393,0.26175527418908945,571345.0830409357,0.9970149253731343,0.9970149253731343
31204,401,444695880,211060968,61441956,233634912,233634912,218660420,140324668,740,19.912901193013923,19.16765760230821,19.26927025408648,19.26927025408648,19.20303049533234,6.608000625296087,487466.99248307804,281786.4,720000,209103.22443890275,84000,209103.22443890275,84000,213641.44243557772,100000,4991.398835927586,3,0.27739863919108637,0.3,0.13816623621518598,0.5253813280212986,295487.0540540541,1,1
31205,1307,2427761712,1833719532,156441612,594042180,594042180,1041382963,523843974,2968,21.61023556405896,21.329612272695847,20.202460886590213,20.202460886590213,20.763815439811427,7.99598047476376,871352.3660305082,540000,1800000,224033.98229935646,180000,224033.98229935646,180000,230859.52808016792,95000,9.666519658250067,5.76,0.2856272815139056,0.2972972972972973,0.06443861900726772,0.2446871853459727,350870.2705525606,0.9831675592960979,0.9839326702371843
31206,9209,45759188484,36999407700,2894917524,8759780784,8759780784,51081532541,18209040637,31588,24.546658449704232,24.334167741381425,22.893436717038213,22.893436717038213,24.65668887044063,10.360564237707871,1376752.2582662185,561250,2494199.999999999,233914.06951295302,162000,233914.06951295302,162000,788650.5806046288,160000,8.945255668066373,3.6,-0.16288355302585888,0.28888888888888886,0.06326417971796477,0.19143217076637875,1617118.2898885652,0.9549353892930829,0.9587360191117386
31207,606,667750272,514436088,104571480,153314184,153314184,943543268,352926747,1419,20.3194248187899,20.058581885891773,18.84799987054631,18.84799987054631,20.665152781816726,7.258412150595307,460800.33571604034,240000,756906.2399999995,119447.00432670987,72000,119447.00432670987,72000,487562.74054847274,80000,5.411356281265658,3.6,0.25244220958430497,0.3233082706766917,0.15660267675637876,0.22959808543514904,664935.3544749824,0.9686468646864687,0.9686468646864687
31208,721,9993707364,1946638200,114696756,8047069164,8047069164,716761068,567829459,1456,23.025221468371086,21.38936972223755,22.80857378320209,22.80857378320209,20.39025310592905,7.284134806195205,4982882.653614245,281600,1158000,4388054.843692973,108000,4388054.843692973,108000,346126.1375080956,103750,6.888172985367227,3,0.3647914355080584,0.3333333333333333,0.011476897593896767,0.8052136080137478,492280.9532967033,0.9653259361997226,0.9653259361997226
31209,929,1117799760,1002633912,131966676,115165848,115165848,610604335,281100661,1903,20.834628090987003,20.72589628727648,18.561883812623403,18.561883812623403,20.22995973945176,7.55171221535131,654737.9721360937,300000,1080000,-19206.239821625153,63000,-19206.239821625153,63000,240265.11983466145,115000,7.023633425513922,3.272727272727273,-0.01942738070269131,0.23076923076923078,0.11805931681359459,0.10302905056984446,320864.0751445087,0.9817007534983854,0.9838536060279871
31210,720,835543356,777636276,104938416,57907080,57907080,563751033,422553531,1333,20.543592798130263,20.471769462542884,17.87435023212945,17.87435023212945,20.150123282925822,7.195937226475569,632994.4326239596,330000,1310400.0000000005,24645.520936409463,108000,24645.520936409463,108000,272631.7000029137,105000,5.86780775559935,3.6,0.2422409518344234,0.2857142857142857,0.125593023086644,0.06930469805566858,422919.0045011253,0.9930555555555556,0.9930555555555556
31301,1756,6044501736,4918745700,483843156,1125756036,1125756036,8796122390,2225446428,5222,22.52241489197496,22.316319396127064,20.8417206797787,20.8417206797787,22.897576823935026,8.560827228436299,1010588.6448356298,432000,1800000,227478.08730069033,120000,227478.08730069033,120000,842719.974816088,175000,5.346549015901237,2.88,0.20713332119128658,0.3142857142857143,0.08004682224149501,0.18624463771681843,1684435.5400229797,0.9675398633257403,0.9646924829157175
31302,1516,3755432604,2621199456,204057936,1134233148,1134233148,2626102246,1485012813,3571,22.046469323249646,21.686897857972568,20.849222619884873,20.849222619884873,21.68876654847419,8.18088094199639,1072006.1359839693,540000,1927714.2857142866,307640.2349279824,156000,307640.2349279824,156000,576353.1431541002,187500,5.691805149234365,3.6,0.2857944480681037,0.3333333333333333,0.05433673228023133,0.30202463140781743,735396.8765051806,0.9775725593667546,0.9775725593667546
31303,988,1167919188,824054568,169672056,343864620,343864620,1352136163,847819152,3649,20.878489531458882,20.529747310195564,19.655758594274413,19.655758594274413,21.02495152251372,8.202482446576537,345359.4586707278,180000,600000,120924.24050899253,60000,120924.24050899253,60000,436216.5642697871,138750,3.795696493936474,1.5,0.13849504448391523,0.3333333333333333,0.14527722272510518,0.29442501119349707,370549.7843244725,0.9817813765182186,0.978744939271255
31304,17077,131836621764,912588691248,7539717828,-780752069484,-780752069484,72359181053.33333,30172885702,64812,25.604829279030795,27.539551113569157,0,0,25.004908179752377,11.07926147950336,1535679.7834218515,480000,1800000,-23368786.706045795,140000,-23368786.706045795,140000,712033.6725226117,200000,18.05720990320208,2.742857142857143,-9.750083808229054,0.3333333333333333,0.05718985913866032,-5.922118293364798,1116447.2791046924,0.9704280611348598,0.9710136440826843
31305,4144,20096335284,13204391916,1011667200,6891943368,6891943368,23385455912,17541482801,14075,23.723803311259022,23.303815332184232,22.65361893866017,22.65361893866017,23.875380123893166,9.552226498441476,1008279.59925941,420000,1800000,197781.7503298112,120000,197781.7503298112,120000,1113688.9697978757,300000,4.382716529974654,1.8,-9.335319409434753,0.3333333333333333,0.05034087985213175,0.3429452818438556,1661488.8747424511,0.9739382239382239,0.9746621621621622
31306,2749,11766648204,10205075880,737926392,1561572324,1561572324,13166313119,4172859244,10770,23.188534943236153,23.046151068849365,21.16895905125807,21.16895905125807,23.300927368179295,9.28461261635077,1099005.3868926188,457771.8461538461,2100000,175107.42097401884,108000,175107.42097401884,108000,834093.8287914263,183333.33333333334,105.7059284265049,2.8,0.21136119187442007,0.2222222222222222,0.06271338950621014,0.13271173718520393,1222498.8968430827,0.9738086576937068,0.9745361949799928
31307,1007,1868282076,1534400208,130529988,333881868,333881868,2865784964,828651694,2528,21.348285170170968,21.151405398303034,19.626297802750717,19.626297802750717,21.776108133879465,7.835579246669965,549688.2484476173,180000,900000,146736.4733425621,60000,146736.4733425621,60000,709707.7371733298,150000,3.3308573348402146,1.7142857142857142,0.3349498245596654,0.3333333333333333,0.0698663171245882,0.17871063063177403,1133617.469936709,0.9831181727904668,0.9831181727904668
40101,217,308595600,217617000,79691400,90978600,90978600,1196260000,963515000,965,19.547542243093098,19.198247199489693,18.326134882981968,18.326134882981968,20.90246586098907,6.873163834212518,336276.72093759896,200000,600000,102949.16204296486,60000,102949.16204296486,60000,1341047.9542731901,1068181.8181818184,0.40169701327574403,0.23529411764705882,0.32331594058305296,0.3333333333333333,0.2582389379498606,0.29481496171688776,1239647.6683937823,0.9447004608294931,0.9769585253456221
40102,713,781257144,670224552,157852236,111032592,111032592,2949887955,570362008,1579,20.476414904573065,20.323123367929163,18.5253343468062,18.5253343468062,21.805033025559894,7.365180126021013,548180.2474071616,297663,1078132.1999999995,109420.31050554269,60000,109420.31050554269,60000,1206689.5156935742,250000,2.9966340458023124,1.155801384591532,0.13104546846448784,0.2,0.2020490144791559,0.14212041816541776,1868200.0981633945,0.9565217391304348,0.9523141654978962
40103,834,978271356,859177848,105937668,119093508,119093508,1277054371,664021324,1640,20.70129765065906,20.571486500427508,18.59541953242051,18.59541953242051,20.967821991007394,7.403061091090091,659362.2979221985,180000,917999.9999999995,62505.389737211306,43146,62505.389737211306,43146,577524.3408941176,210000,3.0614600650276325,0.9,0.277062692196337,0.26296296296296295,0.10829067758169135,0.12173872542579076,778691.6896341463,0.973621103117506,0.9700239808153477
40104,534,134180508,109842072,41460612,24338436,24338436,1207655693,581716568,969,18.714696533503655,18.514554192151945,17.00756742817828,17.00756742817828,20.9119468743095,6.877296071497429,124734.57634721683,72000,300000,45146.21299121591,20400,45146.21299121591,20400,824061.1589424069,300300,1.008073438028349,0.27146529562982,0.39269510069231656,0.3333333333333333,0.30899131787457534,0.1813857792221207,1246290.7048503612,0.9569288389513109,0.8632958801498127
40105,882,1516946160,1123837164,149373948,393108996,393108996,2117058987,927909947,2290,21.139965046241343,20.840014706926652,19.789597477436207,19.789597477436207,21.47329369266938,7.736743682453495,567582.9850518707,204000,1200000,175216.9210334068,60000,175216.9210334068,60000,598237.6312301469,166666.66666666666,3.3226975516529533,1.4,0.25470270573367165,0.3333333333333333,0.09847017114964714,0.2591449890350756,924479.9069868996,0.9943310657596371,0.9920634920634921
40106,710,673550616,645310560,130141344,28240056,28240056,2411172802,2045078153,1738,20.3280737061503,20.28524224880345,17.156251989000875,17.156251989000875,21.603379106326972,7.461065514354283,343740.1281789471,192000,720000,-2469.016193852568,36000,-2469.016193852568,36000,539770.6268525422,200000,3.4856538975051636,0.75,0.07182324665409356,0.23076923076923078,0.19321687325128956,0.04192714746177294,1387326.1231300344,0.9845070422535211,0.9845070422535211
40107,842,723565296,600918108,154284960,122647188,122647188,1672527528,978982006,1832,20.399701351518328,20.213969225312034,18.624822409531284,18.624822409531284,21.23760180962193,7.513709247839705,396989.76891319646,180000,900000,96911.37005509167,48000,96911.37005509167,48000,429698.8472265519,200000,2.0759100883019457,0.96,0.30678354966496213,0.25,0.21322880029337393,0.1695039669232561,912951.7074235808,0.9774346793349169,0.9762470308788599
40108,1474,2338182120,1901766996,247540896,436415124,436415124,3190289396,1786159842,4029,21.57263959302756,21.366049289359257,19.894104469892714,19.894104469892714,21.883377469691045,8.301521654940728,562755.664600297,240000,900000,113069.75789266913,58734,113069.75789266913,58734,593754.1051167239,200000,3.404731051870059,1.2,0.12797361629878415,0.24,0.10586895429685349,0.18664719068162236,791831.5701166543,0.9626865671641791,0.9701492537313433
40109,3059,52710215184,13631636544,1580801436,39078578640,39078578640,118488443985,7335411915,10225,24.68807511023737,23.335659144779463,24.388840292963152,24.388840292963152,25.498081273660816,9.232688775639945,3955582.1897810013,360000,2010000,2734731.6007960937,98000,2734731.6007960937,98000,36708275.87544543,200000,10.931749610163887,2.0679827586206896,0.2004891482564221,0.3,0.029990418944065452,0.7413852989137893,11588111.881173594,0.9614253023864008,0.9581562602157568
40110,858,2205042036,1872732492,132078720,332309544,332309544,2483318209,1853427149,2560,21.51401241006259,21.35066442746396,19.62157745695683,19.62157745695683,21.63286149071834,7.848153086199526,709006.4102503522,248700,1080000,149999.92577914885,90000,149999.92577914885,90000,604605.2496115019,200000,2.9165418349518912,1.28,-1.827500908542426,0.375,0.05989850435667613,0.15070440316993575,970046.175390625,0.9662004662004662,0.9615384615384616
40111,849,794675460,668172360,104013492,126503100,126503100,1497741065,1329821364,2596,20.4934443641148,20.320056723667182,18.65577737966538,18.65577737966538,21.1272238539631,7.862112211662748,351814.11452554335,146685,900000,93414.72068243664,28000,93414.72068243664,28000,326171.4172471544,91291.66666666666,5.4883617703992185,1.2,0.24963467393792688,0.3333333333333333,0.1308880130764325,0.15918838112856787,576941.8586286595,0.928150765606596,0.9234393404004712
40201,44,95001000,85161000,6321000,9840000,9840000,220980000,204710000,104,18.36939798635141,18.260054152265234,16.10196637065445,16.10196637065445,19.2135827621746,4.653960350157523,840274.4360902256,630000,1218000.0000000002,119857.14285714286,70000,119857.14285714286,70000,2387979.1666666665,1575000,0.873466928555747,0.27831932773109247,0.1864257225304437,0.24906015037593984,0.06653614172482394,0.10357785707518868,2124807.6923076925,0.8636363636363636,0.9090909090909091
40202,177,279995064,155673084,71401116,124321980,124321980,1144319238,890183620,668,19.4502825359782,18.86326875737846,18.63838537914134,18.63838537914134,20.858075746045323,6.505784060128229,516964.6034000631,287300,1200000,214555.65049848525,60000,214555.65049848525,60000,2038007.377599009,1137500,0.8843341650665142,0.2823529411764706,0.3053276136743517,0.3,0.2550084811495105,0.44401489877692984,1713052.751497006,0.8700564971751412,0.8587570621468926
40203,143,123240012,82985916,21736656,40254096,40254096,375797381,266988000,450,18.629644337177968,18.234181476665697,17.51072234546859,17.51072234546859,19.744560678447847,6.111467339502679,322505.7060571429,234485.82857142857,600000,131690.9373015873,80000,131690.9373015873,80000,1003183.8256000774,500000,2.0360194617856813,0.4,0.32718901573417675,0.4,0.1763766137900084,0.32663171113615275,835105.2911111111,0.8741258741258742,0.8601398601398601
40204,123,327550128,249836520,113314416,77713608,77713608,989205000,795970000,473,19.607151666975085,19.3363173459302,18.168540948006402,18.168540948006402,20.712412149199242,6.161207321695077,318234.02266517637,120000,300000,107901.98594847776,41000,107901.98594847776,41000,2147475.3092990797,1483333.3333333335,0.27494015020752133,0.07423469387755102,0.3514019353124626,0.5,0.3459452655136804,0.23725714434768896,2091342.4947145877,0.991869918699187,0.991869918699187
40301,87,49973520,38197920,16713120,11775600,11775600,159720000,120800000,234,17.727003843115405,17.45829164801199,16.281540236903943,16.281540236903943,18.88893284642025,5.459585514144159,230261.06329113923,120000,498000,64752.5,24000,64752.5,24000,802215.1898734177,333333.3333333333,0.736835203017087,0.24,0.31761086746154343,0.3333333333333333,0.3344395191693521,0.2356367932457029,682564.1025641026,0.9080459770114943,0.9080459770114943
40302,296,761691504,649830408,359225568,111861096,111861096,1592935851,594826761,1354,20.45105218259604,20.292221977580454,18.532768454211112,18.532768454211112,21.188844598388062,7.2115567333138015,524200.23321172106,287375,803199.8999999998,152339.49023697322,90000,152339.49023697322,90000,2416012.0020679142,500000,4.602577988770169,0.6,0.33042899446318275,0.4,0.4716155636678862,0.1468587944234179,1176466.6550960117,0.9121621621621622,0.9087837837837838
40303,166,2376285780,2482883904,447505476,-106598124,-106598124,353426694,163239626,563,21.588804509412622,21.632686586438954,0,0,19.683186652631456,6.335054251498059,1635779.4535649535,155000,600000,15314.319666179537,24000,15314.319666179537,24000,639082.9248637166,213511.11111111112,8.289233810387262,0.75,0.17074330560023007,0.2,0.1883214046754932,-0.04485913474599002,627756.1172291297,0.9397590361445783,0.9397590361445783
40304,94,68075652,43752000,10572000,24323652,24323652,177570000,133235000,266,18.036130188839458,17.594047906864844,17.006959809374614,17.006959809374614,18.9948754609666,5.58724865840025,292570.396969697,150000,480600.00000000006,118668.98282828282,60000,118668.98282828282,60000,998033.8680926916,500000,0.793936536761282,0.32,0.3400403883112125,0.42857142857142855,0.15529781484869215,0.3573032543265248,667556.3909774437,0.9574468085106383,0.9042553191489362
40305,132,375815856,508976244,117800664,-133160388,-133160388,5008993014,842524026,689,19.7446098393701,20.04791190348466,0,0,22.334500736831,6.536691597591305,466752.3392945043,90000,360000,-183002.64529488073,30000,-183002.64529488073,30000,11047154.59166594,324166.6666666666,2.487654660537547,0.36,0.26098819046212574,0.444015444015444,0.3134531503109331,-0.3543234961326379,7269946.319303338,0.9393939393939394,0.9393939393939394
40401,609,717031920,508866384,106592244,208165536,208165536,1238295417,432724924,2296,20.390630917796052,20.04769603514276,19.15384417210568,19.15384417210568,20.93700160794429,7.739359202689098,412222.07315278443,180000,720000,125704.86324533267,42000,125704.86324533267,42000,733483.5346136325,150000,1.806207017022903,1.2,0.258527679153449,0.3333333333333333,0.14865759951105106,0.2903155775826549,539327.2722125435,0.9507389162561576,0.9507389162561576
40402,524,410543028,316083744,104172624,94459284,94459284,446048467,193338777,1575,19.832991302313484,19.571517752263482,18.363679453062076,18.363679453062076,19.915938176725636,7.362645270417825,386091.32018197066,180000,600000,102704.99400208401,60000,102704.99400208401,60000,422498.9212796119,252705.4,1.1660976019907003,0.6461538461538462,0.305868160087414,0.3333333333333333,0.2537434979896918,0.2300837611593784,283205.37587301584,0.9751908396946565,0.9751908396946565
40403,676,364949568,294288036,66733332,70661532,70661532,531443857,235304177,2044,19.715269734877523,19.50006956337989,18.073411895102897,18.073411895102897,20.09110812081621,7.623153068476902,215299.8517610143,150000,480000,65183.066470937745,36000,65183.066470937745,36000,210102.8524239132,60000,5.504075531166567,1.6,0.20487413588118245,0.3333333333333333,0.18285631180689602,0.19361999080377046,260001.88698630137,0.9733727810650887,0.9733727810650887
40404,673,521374044,403251360,122883540,118122684,118122684,439026202,137162563,1917,20.07197827878467,19.815070650041392,18.58723434570254,18.58723434570254,19.9000696571853,7.559038255443384,270046.9762222875,108000,600000,70996.63780102899,32000,70996.63780102899,32000,261234.19349664744,100000,1.9255273509358248,1.0854545454545454,0.3414347861034415,0.3411764705882353,0.23569171003840766,0.22656034637581612,229017.3197704747,0.9791976225854383,0.9777117384843982
40405,615,378422508,289574820,89240520,88847688,88847688,729048428,480341973,1559,19.75152187804516,19.483924270635207,18.302434102097234,18.302434102097234,20.407250719865182,7.352441100243583,274171.1624827052,120000,536142.8571428573,85979.903247114,30000,85979.903247114,30000,339369.5636472392,150000,1.3439497244533516,0.72,0.31823280020963896,0.3333333333333333,0.23582244214712514,0.23478436435921513,467638.5041693393,0.975609756097561,0.975609756097561
40406,1966,7820613732,3639624600,547121964,4180989132,4180989132,11590560164,1754177137,7261,22.78002887090486,22.015146381683227,22.1538136901785,22.1538136901785,23.17345682488164,8.89041055197428,983107.2713194,300000,1500000,480901.8908505547,84000,480901.8908505547,84000,2231632.7801481765,200000,3.6054066733336314,1.5,0.2547089913720174,0.3333333333333333,0.06995895498090046,0.534611384128644,1596276.0176284257,0.9786368260427264,0.9786368260427264
40501,362,352625592,250616424,71356752,102009168,102009168,318771330,235834159,1053,19.680917408958187,19.33943414097594,18.44057325936535,18.44057325936535,19.579984572982127,6.960347729101308,401172.59843831277,240000,762000.000000001,136355.79762043912,84000,136355.79762043912,84000,252967.95705110359,150000,3.458527163928435,1.95,0.3173984506673237,0.3333333333333333,0.2023584039810701,0.2892846415979927,302726.8091168091,0.9585635359116023,0.9585635359116023
40502,625,1313122836,934134396,153480780,378988440,378988440,2399792727,1475236570,1816,20.99567398234657,20.65513087984565,19.753016263900868,19.753016263900868,21.59864820723745,7.504942068396171,1016891.4651210854,540000,1800000,329273.42708283104,138000,329273.42708283104,138000,759069.9245682778,350000,5.594317274499386,1.56,0.28699731292353986,0.3230626559837131,0.11688227162930856,0.2886161367465549,1321471.765969163,0.9696,0.9696
40503,1251,2300774088,1687541184,292031028,613232904,613232904,4924245993,3304774601,3610,21.55651146369254,21.246538386339065,20.23425536464421,20.23425536464421,22.317437002184846,8.191740021277457,756847.3090985814,374640,1688230,205727.49508372665,120000,205727.49508372665,120000,1199909.8626777153,300000,616.5780360060271,1.2,0.28024992966182344,0.31746031746031744,0.12692729352400461,0.2665332972925936,1364057.0617728531,0.9680255795363709,0.9688249400479616
40504,28215,226246214340,126677413764,13052601252,99568800576,99568800576,159945900845,85619277923,104469,26.144889687191988,25.564909642912713,25.32411470524593,25.32411470524593,25.79810147529238,11.556655227831554,1571306.6537449982,570000,2100000,637483.1924066432,150000,637483.1924066432,150000,817771.7478802279,250000,2061.982510958457,2.55,0.08805907692682705,0.2777777777777778,0.05769202057182143,0.44009046014961933,1531036.9664206607,0.9757930178982811,0.9757930178982811
40505,292,521911404,378446376,91977348,143465028,143465028,1335701404,733631270,870,20.073008409220243,19.75158494841428,18.781601863115764,18.781601863115764,21.012722387829687,6.769641976852503,628709.9014786403,320000,1200000,230309.00985463156,108000,230309.00985463156,108000,937565.1992936903,150000,1081.8733162459187,2.4,0.2929408605997791,0.38461538461538464,0.17623172686987312,0.27488387281915,1535288.9701149426,0.9828767123287672,0.9828767123287672
40601,459,285469368,222805980,92942352,62663388,62663388,604664746,345533859,1186,19.46964529233774,19.22181191036086,17.953287927566766,17.953287927566766,20.220184725214278,7.079184394609668,281888.4874648006,90000,360000,65909.90501905681,12000,65909.90501905681,12000,667747.7337908538,290000,4.8541368650599,0.32727272727272727,-0.0359141662825756,0.2,0.32557732078630586,0.21951002462723077,509835.3676222597,0.8976034858387799,0.8976034858387799
40602,599,776860560,629521860,110089632,147338700,147338700,1381386546,818905066,1689,20.470771434054917,20.260471138407244,18.808244582836924,18.808244582836924,21.046353575900813,7.432483807917119,476673.3572401551,233332,1080000,113817.0667568263,55072,113817.0667568263,55072,1126134.3174673368,400000,6.818727685018462,0.6442571453640344,0.2528409891357577,0.25,0.1417109294362942,0.18965913265052353,817872.4369449378,0.9365609348914858,0.9298831385642737
40603,316,235361352,190648080,68102064,44713272,44713272,546938077,403181863,868,19.276632563441257,19.065939778652016,17.61578095063033,17.61578095063033,20.119846151053274,6.767343125265392,305584.10094697564,180000,664800.0000000003,78370.940228359,34285.71428571428,78370.940228359,34285.71428571428,754165.7083781817,190059.57142857142,2.2153925430499317,0.8217530349872799,-0.14038254617922521,0.2857142857142857,0.28935109108312734,0.18997712079764056,630112.9919354839,0.8512658227848101,0.8481012658227848
40604,1115,1929309420,1286608824,378713352,642700596,642700596,11406307071,1054802365,2945,21.38042796287951,20.975275776081336,20.281189539234813,20.281189539234813,23.15743229128926,7.988203597022576,598111.2563279923,180000,981600.0000000009,201376.95414646002,60000,201376.95414646002,60000,2785401.896123305,236730.76923076925,3.217911540078987,0.96,0.1921413443959986,0.3,0.19629477162870018,0.333124686656016,3873109.36196944,0.9641255605381166,0.957847533632287
40605,1772,4873850712,3243495048,733369344,1630355664,1630355664,9882518834,2802262005,12466,22.307150162423056,21.89991730417873,21.212064027349562,21.212064027349562,23.014033259027556,9.430840432344976,704828.5758845729,360000,1283142.8571428596,193244.65873488513,120000,193244.65873488513,120000,653308.5393310074,166666.66666666666,85.20934298129859,2.4,-0.16422123294936472,0.3333333333333333,0.15047021079130665,0.3345107924594142,792757.8079576448,0.9435665914221218,0.940744920993228
40606,1269,7717541124,1861120128,264180012,5856420996,5856420996,4660840140,2849781306,7868,22.766761643124575,21.344444363302365,22.490804502585554,22.490804502585554,22.262461556602318,8.970686268534983,849329.279499197,238374,900000,437441.31065996614,60000,437441.31065996614,60000,1054860.188829628,350000,2.159866257251696,0.6,-0.6160011663680367,0.25,0.034231111665664254,0.7588454537401439,592379.2755465176,0.9535066981875493,0.9542947202521671
40607,562,511615524,458715696,127884492,52899828,52899828,7963632776,1670262374,1571,20.05308397318195,19.94394117960539,17.783910664309126,17.783910664309126,22.798151111713572,7.360103972989152,284556.36365400004,150000,540000,45640.84022850279,30000,45640.84022850279,30000,1908281.4819902675,150000,1.9633899025500254,1.1833333333333333,0.05588457738914656,0.2,0.24996210240094277,0.10339762090565492,5069148.807129217,0.9644128113879004,0.9644128113879004
40608,319,230740188,164740308,46769580,65999880,65999880,875363580,178109507,802,19.256802912566837,18.91988090715851,18.005163496958772,18.005163496958772,20.590149879159743,6.688354713946762,325323.0236244019,180000,600000,95679.49920893439,24000,95679.49920893439,24000,564791.6321728198,100000,4.9286383894973795,1.6,0.14618453998009176,0.3273809523809524,0.20269368940619914,0.2860354781369945,1091475.7855361595,0.9529780564263323,0.9435736677115988
40701,1352,1825344552,1271682372,184399200,553662180,553662180,2192006869,1128462400,3112,21.325034602325495,20.96360656392141,20.132065277130703,20.132065277130703,21.508083340151355,8.043342170441608,540722.6690982863,270000,1020000,197776.75408672533,90000,197776.75408672533,90000,467026.4510560271,125000,405.1420988630765,2.16,-2.140688067052425,0.3333333333333333,0.1010215851018137,0.30331927163743494,704372.3872107969,0.981508875739645,0.9822485207100592
40702,3408,18789057372,12914784936,1367315172,5874272436,5874272436,15437434639,6075856670,10419,23.6565404826951,23.281638611168187,22.493848048797126,22.493848048797126,23.460061217479492,9.251482315307358,951321.7879331686,360000,1500000,279129.6822311012,111600,279129.6822311012,111600,723129.3336871371,150000,453.9999715766643,2.4,-0.5315760306855167,0.3333333333333333,0.0727718876433691,0.312643275269041,1481661.833093387,0.9809272300469484,0.9809272300469484
40703,753,1306597392,1092626340,189627420,213971052,213971052,2536658089,2074562365,1832,20.990692185114074,20.811850122183703,19.181351297481665,19.181351297481665,21.65411333906865,7.513709247839705,758106.9243284718,300000,1176000.0000000037,154713.1885183798,60000,154713.1885183798,60000,587958.5073787394,150000,4.510619599410654,2.1,0.12249948719925041,0.2222222222222222,0.14513071980783504,0.16376203818413868,1384638.6948689956,0.9747675962815405,0.9774236387782205
40704,2472,5922824016,5064586296,441497148,858237720,858237720,8399985043,2677697493,8990,22.502079201998384,22.345538292535252,20.57039168317963,20.57039168317963,22.851495762317903,9.103979355984773,690081.709810715,320000,1436000.0000000035,128761.26966022412,84000,128761.26966022412,84000,572895.5741518163,150000,57.56374965464075,2.4,-2.551446552421573,0.25,0.07454166235689823,0.14490346457729364,934369.8601779755,0.9716828478964401,0.9627831715210357
40705,1011,2218319352,1635033864,181266276,583285488,583285488,1745546820,711826768,2638,21.520015697926706,21.214929353619354,20.18418731399285,20.18418731399285,21.280333707982326,7.878155336503324,985829.9491142249,420000,2400000,338540.8282560667,180000,338540.8282560667,180000,368550.66275276616,150000,4.256206174673725,3.2,0.2928583985990865,0.4,0.08171333664676068,0.2629402693864251,661693.2600454891,0.9821958456973294,0.9812067260138477
40706,296,179570184,147767028,68628684,31803156,31803156,511964259,440909290,760,19.006076692256453,18.81114746310823,17.275076119552356,17.275076119552356,20.05376537587982,6.634633357861686,237827.4767990372,180000,420000,73609.60919150054,48000,73609.60919150054,48000,648538.7465063051,335000,1.103998401350637,0.5333333333333333,0.3134812638990209,0.3333333333333333,0.3821830688774034,0.177107108160005,673637.1828947369,0.9763513513513513,0.9763513513513513
40707,569,314418576,348134064,90574092,-33715488,-33715488,323082737,245979603,1257,19.566235703923876,19.668098207804107,0,0,19.593419003183655,7.1372784372603855,250638.6255142011,150000,480000,-8839.160015595615,42000,-8839.160015595615,42000,195377.74952684686,90000,10.906705445321174,1.8343949044585988,-0.00937342052510656,0.3,0.2880685141198528,-0.10723122160568528,257026.83929992045,0.9824253075571178,0.9824253075571178
40708,353,1041721980,581985696,100572432,459736284,459736284,579431020,357639577,1127,20.76414093181682,20.18195642979235,19.946163589573615,19.946163589573615,20.177557181735146,7.028201432058005,1078805.2984199615,240000,900000,602177.254964282,60000,602177.254964282,60000,417644.5017539884,150000,340.80815200375463,1.8,0.08038152937672761,0.2,0.09654440813469252,0.4413233980145067,514135.77639751555,0.9773371104815864,0.9773371104815864
40709,1182,2585416608,1560349500,234262104,1025067108,1025067108,2294831380,1165187237,3202,21.67315249594449,21.16817567221741,20.748023919588693,20.748023919588693,21.55392520542854,8.071843149609158,950686.275377844,480000,1800000,327885.6561456919,180000,327885.6561456919,180000,518868.8277729299,200000,614.152017655345,2.634090909090909,-8.332698511872076,0.4,0.0906090350294524,0.3964804375543023,716686.8769519051,0.9678510998307953,0.9678510998307953
40710,1037,4283733864,2490571920,173944884,1793161944,1793161944,2556721082,1518509865,3349,22.178090864586327,21.635778208197568,21.307246348182318,21.307246348182318,21.661991447524834,8.116715624819111,2187679.4661085964,360000,1338000.0000000007,1598665.2570701134,90000,1598665.2570701134,90000,1286971.376799843,100000,107.30290385510172,4,0.24810604387827795,0.26666666666666666,0.040605903523048555,0.4185978870138325,763428.2120035832,0.9691417550626809,0.9681774349083896
