lgcode,n_firms,emp_total,log_n_firms,log_emp_total,mean_emp_per_firm,median_emp_per_firm,p90_emp_per_firm,share_registered,share_tax_registered,share_keeps_accounts,share_operates_year_round,share_borrowed,share_uses_formal_credit,share_female_led,share_has_foreign_capital,formality_index,n_firms_size_1_worker,n_firms_size_2_9_workers,n_firms_size_10_50_workers,n_firms_size_51plus_workers,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers
31101,1267,4823,7.145196134997171,8.481358738407021,3.8066298342541436,2,11,0.5951065509076559,0.6405835543766578,0.3910931174089069,0.9984214680347278,0.4813915857605178,0.31715210355987056,0.358695652173913,0,0.6563011726819871,261,855,151,0,0.20599842146803474,0.6748224151539068,0.11917916337805841,0
31102,356,1650,5.877735781779639,7.409136443920128,4.634831460674158,2,10,0.4803370786516854,0.21637426900584794,0.530791788856305,0.9971910112359551,0.34310850439882695,0.12023460410557185,0.21559633027522937,0.002932551319648094,0.5561735369374483,88,213,54,1,0.24719101123595505,0.598314606741573,0.15168539325842698,0.0028089887640449437
31103,904,3910,6.807934943699926,8.271548374755515,4.325221238938053,2,11,0.5088495575221239,0.3739130434782609,0.5753114382785957,0.9900332225913622,0.39750849377123443,0.217440543601359,0.26804123711340205,0.0022650056625141564,0.6120268154675856,217,550,137,0,0.24004424778761063,0.6084070796460177,0.1515486725663717,0
31104,659,3156,6.492239835020471,8.057377488557991,4.78907435508346,3,10,0.5553869499241275,0.5409836065573771,0.6602870813397129,0.9969650986342944,0.4178628389154705,0.28708133971291866,0.2869757174392936,0,0.6884056841138779,122,462,74,1,0.18512898330804248,0.701062215477997,0.11229135053110774,0.0015174506828528073
31105,2803,11128,7.938802248154481,9.317309592973425,3.9700321084552264,2,9,0.6129147342133429,0.770081490104773,0.36622889305816136,0.9989293361884368,0.509009009009009,0.40765765765765766,0.38761662425784565,0.003377110694183865,0.6870386133911786,848,1698,243,14,0.3025330003567606,0.6057795219407778,0.08669282911166608,0.0049946485907955765
31106,590,2798,6.3818160174060985,7.937017489515454,4.742372881355932,3,11,0.5610169491525424,0.5498489425981873,0.8404802744425386,1,0.3893653516295026,0.307032590051458,0.24186046511627907,0,0.737836541548317,107,400,83,0,0.18135593220338983,0.6779661016949152,0.14067796610169492,0
31107,275,1229,5.62040086571715,7.114769448366463,4.469090909090909,2,10.599999999999994,0.4727272727272727,0.19230769230769232,0.3574144486692015,1,0.2706766917293233,0.07894736842105263,0.28313253012048195,0,0.5056123534260416,94,142,39,0,0.3418181818181818,0.5163636363636364,0.14181818181818182,0
31108,548,1986,6.3080984415095305,7.594381242551817,3.624087591240876,2,9,0.40875912408759124,0.5535714285714286,0.25981308411214954,1,0.5177570093457944,0.32897196261682243,0.28703703703703703,0.007476635514018692,0.5555359091927924,141,356,51,0,0.2572992700729927,0.6496350364963503,0.09306569343065693,0
31109,599,3405,6.396929655216146,8.133293861222633,5.684474123539232,2,11,0.41235392320534225,0.06477732793522267,0.6109215017064846,0.998330550918197,0.3174061433447099,0.032423208191126277,0.2566137566137566,0.0017064846416382253,0.5215958259413116,122,356,119,2,0.2036727879799666,0.5943238731218697,0.1986644407345576,0.00333889816360601
31201,466,1066,6.1463292576688975,6.9726062513017535,2.2875536480686693,2,4,0.3369098712446352,0.6050955414012739,0.6877729257641921,1,0.4519650655021834,0.4279475982532751,0.4292682926829268,0,0.6574445846025253,227,229,9,1,0.4871244635193133,0.49141630901287553,0.019313304721030045,0.002145922746781116
31202,1347,3254,7.206377291472252,8.08794755464267,2.4157386785449146,1,4,0.5419450631031922,0.7452054794520548,0.7608200455580866,0.9866369710467706,0.357630979498861,0.3211845102505695,0.35146804835924006,0.0015186028853454822,0.7586518897900261,684,618,45,0,0.5077951002227171,0.45879732739420936,0.0334075723830735,0
31203,335,855,5.817111159963204,6.752270376141742,2.5522388059701493,2,5,0.2955223880597015,0.43434343434343436,1,1,0.3203592814371258,0.2874251497005988,0.5112781954887218,0,0.682466455600784,101,223,11,0,0.30149253731343284,0.6656716417910448,0.03283582089552239,0
31204,401,740,5.996452088619021,6.608000625296087,1.8453865336658355,1,4,0.19950124688279303,0.125,0.7581047381546134,0.9950124688279302,0.13216957605985039,0.0798004987531172,0.26013513513513514,0,0.5194046134663342,276,117,8,0,0.6882793017456359,0.29177057356608477,0.0199501246882793,0
31205,1307,2968,7.176254532017144,7.99598047476376,2.270849273144606,2,3,0.3840856924254017,0.8306772908366534,0.6390395042602633,0.9984697781178271,0.313710302091402,0.26955848179705655,0.4802306425041186,0.0038729666924864447,0.7130680664100364,513,766,26,2,0.3925019127773527,0.5860749808722264,0.019892884468247895,0.001530221882172915
31206,9209,31588,9.128045129249353,10.360564237707871,3.4301227060484307,2,5,0.5500054294711695,0.8681145113524186,0.8442613700485273,0.9983709817549956,0.3294954283779208,0.2823117733378485,0.44247369043396,0.0018072969614819836,0.8151880731567778,3451,5321,390,47,0.37474210011944836,0.577804321859051,0.0423498751221631,0.005103702899337604
31207,606,1419,6.408528791059498,7.258412150595307,2.3415841584158414,1,4,0.29207920792079206,0.4915254237288136,0.9403747870528109,1,0.19080068143100512,0.18057921635434412,0.6452282157676349,0,0.6809948546756042,365,218,22,1,0.6023102310231023,0.35973597359735976,0.036303630363036306,0.0016501650165016502
31208,721,1456,6.582025138892826,7.284134806195205,2.0194174757281553,1,3,0.40083217753120665,0.46366782006920415,0.7988505747126436,0.9833564493758669,0.39080459770114945,0.34626436781609193,0.327150084317032,0.0014367816091954023,0.6616767554222304,504,196,21,0,0.6990291262135923,0.27184466019417475,0.02912621359223301,0
31209,929,1903,6.835184586147301,7.55171221535131,2.048439181916039,1,3,0.33907427341227125,0.37142857142857144,0.8981581798483207,1,0.20368364030335862,0.14301191765980498,0.508130081300813,0,0.6521652561722908,487,423,19,0,0.5242195909580194,0.45532831001076424,0.02045209903121636,0
31210,720,1333,6.580639137284949,7.195937226475569,1.851388888888889,1,3,0.25277777777777777,0.489010989010989,0.7580419580419581,0.9972222222222222,0.2055944055944056,0.15804195804195803,0.46440129449838186,0,0.6242632367632368,462,244,14,0,0.6416666666666667,0.3388888888888889,0.019444444444444445,0
31301,1756,5222,7.471363088187097,8.560827228436299,2.9738041002277904,2,5,0.5071387778412336,0.8275084554678692,0.3711764705882353,0.9931662870159453,0.37529411764705883,0.3247058823529412,0.4473173884938591,0.0029411764705882353,0.6747474977283209,499,1199,56,2,0.28416856492027337,0.6828018223234624,0.03189066059225513,0.0011389521640091116
31302,1516,3571,7.324489979348532,8.18088094199639,2.3555408970976255,2,4,0.433377308707124,0.7595129375951294,0.4844804318488529,1,0.3792172739541161,0.32051282051282054,0.48005801305293694,0.002699055330634278,0.6693426695377765,648,830,38,0,0.42744063324538256,0.5474934036939314,0.025065963060686015,0
31303,988,3649,6.8966943316227125,8.202482446576537,3.6933198380566803,2,6,0.48279352226720645,0.7693920335429769,0.5174180327868853,0.9959514170040485,0.39959016393442626,0.31864754098360654,0.4940898345153664,0,0.6913887514002793,263,672,49,4,0.26619433198380565,0.680161943319838,0.04959514170040486,0.004048582995951417
31304,17077,64812,9.745546364467552,11.07926147950336,3.795280201440534,2,5,0.5949982429424856,0.8348605773967879,0.5060865373026395,0.9988873923991334,0.35115101844040014,0.2920935277811257,0.4206427082055685,7.231529468482585e-4,0.7337081875102616,5008,11282,685,102,0.2932599402705393,0.6606546817356679,0.040112431925982316,0.005972946067810505
31305,4144,14075,8.329658067569396,9.552226498441476,3.396476833976834,2,6,0.6363416988416989,0.8100113765642776,0.5706858133201288,1,0.3768259470165883,0.32582322357019067,0.4413793103448276,7.429420505200594e-4,0.7542597221815264,1252,2680,202,10,0.30212355212355213,0.6467181467181468,0.048745173745173745,0.002413127413127413
31306,2749,10770,7.919356190660617,9.28461261635077,3.917788286649691,2,5,0.5958530374681702,0.9084249084249084,0.3699141470698022,0.9992724627137141,0.4424943988050784,0.39581777445855115,0.48413631022326675,0.0014936519790888724,0.7183661389191487,812,1810,111,16,0.2953801382320844,0.6584212440887596,0.040378319388868676,0.005820298290287377
31307,1007,2528,6.915723448631314,7.835579246669965,2.5104270109235354,2,4,0.5849056603773585,0.8183361629881154,0.5414141414141415,1,0.5505050505050505,0.509090909090909,0.389010989010989,0,0.7361639911949038,347,631,29,0,0.3445878848063555,0.6266137040714995,0.028798411122144985,0
40101,217,965,5.384495062789089,6.873163834212518,4.447004608294931,4,7,0.33640552995391704,0.3013698630136986,0.215962441314554,0.8064516129032258,0.352112676056338,0.046948356807511735,0.5923566878980892,0.009389671361502348,0.4150473617963488,10,198,9,0,0.04608294930875576,0.9124423963133641,0.041474654377880185,0
40102,713,1579,6.570882962339584,7.365180126021013,2.214586255259467,2,4,0.576437587657784,0.5012165450121655,0.4454022988505747,0.9943899018232819,0.3994252873563218,0.34195402298850575,0.5389473684210526,0.0014367816091954023,0.6293615833359515,317,378,18,0,0.44460028050490885,0.5301542776998598,0.025245441795231416,0
40103,834,1640,6.727431724850855,7.403061091090091,1.9664268585131894,1,3,0.4172661870503597,0.2471264367816092,0.5339805825242718,0.9988009592326139,0.30339805825242716,0.154126213592233,0.5211786372007366,0,0.5492935413972136,507,311,16,0,0.6079136690647482,0.37290167865707435,0.019184652278177457,0
40104,534,969,6.282266746896006,6.877296071497429,1.8146067415730338,1,2,0.32771535580524347,0.2057142857142857,0.4097087378640777,1,0.5009708737864078,0.07184466019417475,0.7125307125307125,0,0.4857845948459017,318,206,10,0,0.5955056179775281,0.3857677902621723,0.018726591760299626,0
40105,882,2290,6.78332520060396,7.736743682453495,2.5963718820861676,2,4,0.4399092970521542,0.5695876288659794,0.3603192702394527,0.9954648526077098,0.4132420091324201,0.3150684931506849,0.47950819672131145,0.001142857142857143,0.591320262191324,270,583,29,0,0.30612244897959184,0.6609977324263039,0.032879818594104306,0
40106,710,1738,6.566672429803241,7.461065514354283,2.447887323943662,2,4,0.37183098591549296,0.4393939393939394,0.55,0.9971830985915493,0.35428571428571426,0.26571428571428574,0.4,0,0.5896020059752454,257,437,16,0,0.3619718309859155,0.6154929577464788,0.022535211267605635,0
40107,842,1832,6.736966958001855,7.513709247839705,2.175771971496437,1,3,0.4180522565320665,0.45170454545454547,0.27261761158021713,0.998812351543943,0.4077201447527141,0.2762364294330519,0.49261083743842365,0.0024125452352231603,0.5352966912776931,431,388,23,0,0.5118764845605701,0.46080760095011875,0.027315914489311165,0
40108,1474,4029,7.29641326877392,8.301521654940728,2.7333785617367705,2,4,0.5061058344640434,0.5951742627345844,0.5158402203856749,0.9972862957937585,0.378099173553719,0.3381542699724518,0.5355902777777778,0.0048209366391184574,0.6536016533445153,450,981,41,2,0.30529172320217096,0.6655359565807327,0.027815468113975575,0.0013568521031207597
40109,3059,10225,8.026170194946426,9.232688775639945,3.3425956194834914,2,4,0.6024844720496895,0.5977198697068404,0.36624416277518346,0.9980385746976136,0.34611537179059687,0.2920973657885962,0.5637157602223104,0.001667778519012675,0.6411217698073317,955,2003,87,14,0.3121935272965021,0.6547891467799934,0.02844066688460281,0.004576659038901602
40110,858,2560,6.755768921984255,7.848153086199526,2.983682983682984,2,5,0.4254079254079254,0.4986301369863014,0.4400948991696323,0.9965034965034965,0.35434007134363854,0.32461355529131986,0.5531914893617021,0.005945303210463734,0.5901591145168389,216,616,26,0,0.2517482517482518,0.717948717948718,0.030303030303030304,0
40111,849,2596,6.745236349484363,7.862112211662748,3.0577149587750294,2,5,0.5488810365135454,0.3261802575107296,0.6937046004842615,0.9929328621908127,0.32324455205811137,0.1973365617433414,0.42919389978213507,0.01937046004842615,0.6404246891748373,99,725,25,0,0.1166077738515901,0.8539458186101295,0.02944640753828033,0
40201,44,104,3.8066624897703196,4.653960350157523,2.3636363636363638,2,3.700000000000003,0.1590909090909091,0,0.16666666666666666,0.9772727272727273,0,0,0.42857142857142855,0,0.32575757575757575,12,32,0,0,0.2727272727272727,0.7272727272727273,0,0
40202,177,668,5.181783550292085,6.505784060128229,3.774011299435028,3,6.400000000000006,0.4463276836158192,0.26582278481012656,0.0975609756097561,0.8531073446327684,0.04878048780487805,0.03048780487804878,0.30201342281879195,0,0.41570469716711755,26,145,5,1,0.14689265536723164,0.8192090395480226,0.02824858757062147,0.005649717514124294
40203,143,450,4.969813299576001,6.111467339502679,3.1468531468531467,2,6,0.7622377622377622,0.5137614678899083,0.1984126984126984,0.965034965034965,0.3333333333333333,0.3333333333333333,0.5098039215686274,0,0.6098617233938335,34,106,3,0,0.23776223776223776,0.7412587412587412,0.02097902097902098,0
40204,123,473,4.820281565605037,6.161207321695077,3.845528455284553,3,6,0.7642276422764228,0.43617021276595747,0.9672131147540983,0.983739837398374,0.05737704918032787,0.05737704918032787,0.297029702970297,0,0.7878377017987132,5,114,4,0,0.04065040650406504,0.926829268292683,0.032520325203252036,0
40301,87,234,4.477336814478207,5.459585514144159,2.689655172413793,2,5,0.3448275862068966,0.3333333333333333,0.2,0.9425287356321839,0.175,0,0.6,0,0.45517241379310347,17,69,1,0,0.19540229885057472,0.7931034482758621,0.011494252873563218,0
40302,296,1354,5.6937321388027,7.2115567333138015,4.574324324324325,2,6.5,0.706081081081081,0.7799043062200957,0.9927007299270073,0.9932432432432432,0.35766423357664234,0.2116788321167883,0.398406374501992,0,0.8679823401178568,103,177,13,3,0.34797297297297297,0.597972972972973,0.04391891891891892,0.010135135135135136
40303,166,563,5.117993812416755,6.335054251498059,3.391566265060241,3,5,0.6506024096385542,0.5555555555555556,0.5448717948717948,0.9879518072289156,0.12101910828025478,0.07006369426751592,0.7441860465116279,0,0.6847453918237051,16,144,6,0,0.0963855421686747,0.8674698795180723,0.03614457831325301,0
40304,94,266,4.553876891600541,5.58724865840025,2.8297872340425534,2,5,0.1935483870967742,0,0.13333333333333333,1,0.14444444444444443,0.011111111111111112,0.7195121951219512,0,0.3317204301075269,22,70,2,0,0.23404255319148937,0.7446808510638298,0.02127659574468085,0
40305,132,689,4.890349128221754,6.536691597591305,5.21969696969697,4,8,0.4166666666666667,0.4727272727272727,1,0.9696969696969697,0.192,0.192,0.5363636363636364,0,0.7147727272727273,6,117,9,0,0.045454545454545456,0.8863636363636364,0.06818181818181818,0
40401,609,2296,6.413458957167357,7.739359202689098,3.7701149425287355,2,6,0.38095238095238093,0.5818965517241379,0.3126079447322971,0.9655172413793104,0.2158894645941278,0.11053540587219343,0.6082251082251082,0,0.5602435296970316,113,471,23,2,0.18555008210180624,0.7733990147783252,0.03776683087027915,0.003284072249589491
40402,524,1575,6.263398262591624,7.362645270417825,3.0057251908396947,2,5,0.3568702290076336,0.23529411764705882,0.9549902152641878,1,0.11741682974559686,0.07045009784735812,0.6975476839237057,0.0019569471624266144,0.6367886404797201,145,362,17,0,0.2767175572519084,0.6908396946564885,0.03244274809160305,0
40403,676,2044,6.517671272912275,7.623153068476902,3.0236686390532546,2,6,0.28254437869822485,0.21465968586387435,0.6838905775075987,0.977810650887574,0.19908814589665655,0.11702127659574468,0.5134099616858238,0,0.539726323239318,207,446,23,0,0.3062130177514793,0.6597633136094675,0.034023668639053255,0
40404,673,1917,6.513230110912307,7.559038255443384,2.848439821693908,2,4,0.42199108469539376,0.46830985915492956,0.5811836115326252,1,0.18968133535660092,0.15477996965098634,0.7727272727272727,0,0.6178711388457372,99,554,20,0,0.14710252600297177,0.8231797919762258,0.029717682020802376,0
40405,615,1559,6.423246963533519,7.352441100243583,2.534959349593496,2,5,0.46178861788617886,0.41901408450704225,0.33,1,0.21333333333333335,0.14166666666666666,0.6967741935483871,0,0.5527006755983053,189,410,16,0,0.3073170731707317,0.6666666666666666,0.026016260162601626,0
40406,1966,7261,7.584264818389059,8.89041055197428,3.6932858596134284,2,7,0.6119023397761953,0.6758104738154613,0.6697819314641744,0.9974567650050865,0.3838961038961039,0.3174025974025974,0.7283950617283951,0.0015584415584415584,0.7387378775152293,420,1442,98,6,0.2136317395727365,0.7334689725330621,0.04984740590030519,0.003051881993896236
40501,362,1053,5.8944028342648505,6.960347729101308,2.908839779005525,2,5,0.3397790055248619,0.3170731707317073,0.8703170028818443,1,0.07204610951008646,0.04610951008645533,0.37735849056603776,0,0.6317922947846034,108,235,19,0,0.2983425414364641,0.649171270718232,0.052486187845303865,0
40502,625,1816,6.439350371100098,7.504942068396171,2.9056,2,6,0.3824,0.6150627615062761,0.7986798679867987,0.9936,0.3696369636963696,0.30528052805280526,0.5756457564575646,0.03135313531353135,0.6974356573732687,256,338,31,0,0.4096,0.5408,0.0496,0
40503,1251,3610,7.132497551660044,8.191740021277457,2.885691446842526,2,5,0.6930455635491607,0.33912037037037035,0.9194741166803615,0.9272581934452439,0.45110928512736237,0.2465078060805259,0.5758718190386428,8.216926869350862e-4,0.7197245610112841,367,844,40,0,0.293365307753797,0.6746602717825739,0.0319744204636291,0
40504,28215,104469,10.247644471915889,11.556655227831554,3.7026049973418393,2,6,0.6082086907209187,0.7149110008754013,0.7712882096069869,0.9989365850200277,0.2908028030935696,0.25020877963763116,0.44482293928277306,0.02675815996804996,0.7733361215558336,9248,17476,1327,164,0.32776891724260143,0.6193868509657984,0.047031720715931244,0.0058125110756689705
40505,292,870,5.680172609017068,6.769641976852503,2.9794520547945207,2,6,0.6335616438356164,0.1891891891891892,0.6655052264808362,1,0.20209059233449478,0.1951219512195122,0.5251396648044693,0.006968641114982578,0.6220640148764105,124,153,14,1,0.4246575342465753,0.523972602739726,0.04794520547945205,0.003424657534246575
40601,459,1186,6.131226489483141,7.079184394609668,2.5838779956427014,2,5,0.49019607843137253,0.6222222222222222,0.747072599531616,0.9891067538126361,0.3395784543325527,0.2810304449648712,0.3492063492063492,0,0.7121494134994617,173,269,17,0,0.3769063180827887,0.5860566448801743,0.037037037037037035,0
40602,599,1689,6.396929655216146,7.432483807917119,2.8196994991652753,2,5,0.4373956594323873,0.6068702290076335,0.5427574171029669,0.991652754590985,0.32111692844677137,0.2931937172774869,0.5364077669902912,0.0017452006980802793,0.6446690150334932,239,339,21,0,0.3989983305509182,0.5659432387312187,0.035058430717863104,0
40603,316,868,5.75890177387728,6.767343125265392,2.7468354430379747,2,5,0.5443037974683544,0.2558139534883721,0.5092936802973977,0.9841772151898734,0.21189591078066913,0.12639405204460966,0.6715686274509803,0.011152416356877323,0.5733971616109994,86,219,11,0,0.2721518987341772,0.6930379746835443,0.03481012658227848,0
40604,1115,2945,7.017506142941256,7.988203597022576,2.6412556053811658,2,4,0.590134529147982,0.6063829787234043,0.43622920517560076,0.9991031390134529,0.13518518518518519,0.12962962962962962,0.4876210979547901,9.25925925925926e-4,0.65796246301511,426,649,39,1,0.3820627802690583,0.5820627802690583,0.03497757847533632,8.968609865470852e-4
40605,1772,12466,7.480428306074208,9.430840432344976,7.034988713318285,2,5,0.6540632054176072,0.7963761863675582,0.8560471976401179,0.9943566591422122,0.39858490566037735,0.38089622641509435,0.4148936170212766,0.007079646017699115,0.8252108121418739,588,1092,82,10,0.33182844243792325,0.6162528216704289,0.046275395033860044,0.0056433408577878106
40606,1269,7868,7.146772179452637,8.970686268534983,6.200157604412923,2,5,0.6753349093774625,0.6791131855309218,0.9178981937602627,0.9976359338061466,0.5303776683087028,0.5041050903119869,0.343297974927676,0.003284072249589491,0.8174955556186985,453,765,45,6,0.35697399527186763,0.6028368794326241,0.03546099290780142,0.004728132387706856
40607,562,1571,6.333279628139691,7.360103972989152,2.795373665480427,2,4,0.47330960854092524,0.6165413533834586,0.6204379562043796,1,0.4251824817518248,0.39416058394160586,0.43073593073593075,0.0018248175182481751,0.6775722295321909,182,360,20,0,0.3238434163701068,0.6405693950177936,0.03558718861209965,0
40608,319,802,5.768320995793772,6.688354713946762,2.5141065830721003,2,4,0.43573667711598746,0.04316546762589928,0.3778501628664495,0.9937304075235109,0.1986970684039088,0.1758957654723127,0.41397849462365593,0.003257328990228013,0.4626206787829618,113,198,8,0,0.3542319749216301,0.6206896551724138,0.025078369905956112,0
40701,1352,3112,7.210079628170788,8.043342170441608,2.301775147928994,2,3,0.46227810650887574,0.6618589743589743,0.9834462001504891,1,0.3039879608728367,0.2565838976674191,0.4802405498281787,7.524454477050414e-4,0.7768958202545848,570,747,35,0,0.42159763313609466,0.5525147928994083,0.025887573964497042,0
40702,3408,10419,8.134174272137903,9.251482315307358,3.057218309859155,2,5,0.5818661971830986,0.7964646464646464,0.7389861194930597,0.9958920187793427,0.3225710014947683,0.2884902840059791,0.46153846153846156,0.02391629297458894,0.7783022454800369,1203,2061,137,7,0.3529929577464789,0.6047535211267606,0.04019953051643192,0.0020539906103286387
40703,753,1832,6.625392368007956,7.513709247839705,2.4329349269588314,1,4,0.450199203187251,0.7433628318584071,0.36671177266576455,0.99867197875166,0.43031123139377536,0.36671177266576455,0.4106583072100313,0.0013531799729364006,0.6397364466157707,544,188,18,3,0.7224435590969456,0.249667994687915,0.02390438247011952,0.00398406374501992
40704,2472,8990,7.813187267521416,9.103979355984773,3.6367313915857604,2,4,0.6646440129449838,0.6552984165651644,0.5701863354037268,0.9995954692556634,0.30294239535847495,0.2623290509738914,0.4397233201581028,0.01326150020721094,0.7224310585423845,837,1558,70,7,0.33859223300970875,0.6302588996763754,0.02831715210355987,0.0028317152103559872
40705,1011,2638,6.919683849847411,7.878155336503324,2.609297725024728,2,5,0.44906033630069236,0.7333333333333333,0.473630831643002,1,0.35555555555555557,0.2828282828282828,0.3961625282167043,0,0.664006125319257,412,559,40,0,0.4075173095944609,0.552917903066271,0.03956478733926805,0
40706,296,760,5.6937321388027,6.634633357861686,2.5675675675675675,2,4,0.2702702702702703,0.625,0.9792387543252595,1,0.2698961937716263,0.17647058823529413,0.4026548672566372,0,0.7186272561488825,129,151,16,0,0.4358108108108108,0.5101351351351351,0.05405405405405406,0
40707,569,1257,6.345636360828596,7.1372784372603855,2.209138840070299,1,4,0.4200351493848858,0.12552301255230125,0.45080500894454384,1,0.13059033989266547,0.09838998211091235,0.4,0,0.4990907927204327,296,255,18,0,0.5202108963093146,0.44815465729349735,0.03163444639718805,0
40708,353,1127,5.869296913133774,7.028201432058005,3.1926345609065154,2,5,0.5070821529745042,0.48044692737430167,0.44785276073619634,1,0.13333333333333333,0.1072463768115942,0.40458015267175573,0,0.6088454602712505,59,279,14,1,0.1671388101983003,0.7903682719546742,0.039660056657223795,0.0028328611898017
40709,1182,3202,7.075808863978387,8.071843149609158,2.708967851099831,2,5,0.6091370558375635,0.7,0.6791958041958042,1,0.42045454545454547,0.40297202797202797,0.47219413549039435,0.006118881118881119,0.747083215008342,419,728,34,1,0.3544839255499154,0.6159052453468697,0.028764805414551606,8.460236886632825e-4
40710,1037,3349,6.945051063725834,8.116715624819111,3.2295081967213113,2,5,0.6297010607521697,0.8422664624808576,0.6865079365079365,0.9990356798457087,0.36408730158730157,0.3333333333333333,0.48313384113166485,0.002976190476190476,0.7893777848966681,311,693,28,5,0.29990356798457085,0.6682738669238187,0.02700096432015429,0.0048216007714561235
40801,2854,9937,7.956827122090111,9.204121072162266,3.481779957953749,2,5,0.5164681149264191,0.7157394843962008,0.6828304597701149,0.9985984583041345,0.40933572710951527,0.3500897666068223,0.4506936632920885,0.0039497307001795335,0.7284091293492173,1118,1614,102,20,0.3917309039943938,0.5655220742817099,0.035739313244569026,0.00700770847932726
40802,523,1135,6.261491684321042,7.035268599281097,2.170172084130019,1,4,0.34608030592734224,0.1878453038674033,0.9011627906976745,1,0.2054263565891473,0.16085271317829458,0.38011695906432746,0.001937984496124031,0.608772100123105,265,246,12,0,0.5066921606118547,0.47036328871892924,0.022944550669216062,0
40803,565,1153,6.338594078203183,7.050989447068045,2.04070796460177,1,3,0.3433628318584071,0.28865979381443296,0.44324324324324327,1,0.35251798561151076,0.29856115107913667,0.3353115727002967,0.0017985611510791368,0.5188164672290209,339,209,17,0,0.6,0.36991150442477877,0.03008849557522124,0
40804,862,1832,6.760414691083428,7.513709247839705,2.125290023201856,1,3,0.35266821345707655,0.47039473684210525,0.3779342723004695,1,0.3215962441314554,0.2664319248826291,0.4063745019920319,0,0.5502493056499128,487,356,19,0,0.5649651972157773,0.41299303944315546,0.022041763341067284,0
40805,2054,6553,7.628031126930335,8.787830829258759,3.1903602726387534,2,4,0.5306718597857838,0.7770642201834862,0.8279678068410463,0.9961051606621227,0.4225352112676056,0.3948692152917505,0.45781893004115226,0,0.7829522618681097,846,1141,59,8,0.4118792599805258,0.5555014605647517,0.02872444011684518,0.0038948393378773127
40806,3165,10207,8.060224240440958,9.23092700558457,3.224960505529226,2,4.599999999999909,0.5238546603475513,0.8377563329312424,0.6895772829945144,0.9996840442338073,0.40703679793415104,0.36410587475790834,0.4553959238222519,9.683666881859264e-4,0.7627180801267789,1113,1926,110,16,0.35165876777251187,0.6085308056872037,0.03475513428120063,0.005055292259083728
40807,1622,4452,7.392031567514591,8.401333305321703,2.744759556103576,2,3,0.3600493218249075,0.8013698630136986,0.5568110483364721,0.998766954377312,0.2379158819836786,0.2015065913370998,0.42493472584856395,0,0.6792492968880975,798,775,46,3,0.4919852034525277,0.47780517879161527,0.02836004932182491,0.0018495684340320592
40808,1100,3127,7.00397413672268,8.048149101665201,2.8427272727272728,2,4,0.42454545454545456,0.867237687366167,0.4544609665427509,0.9963636363636363,0.44144981412639406,0.2983271375464684,0.46826923076923077,0,0.6856519362045022,349,716,34,1,0.31727272727272726,0.6509090909090909,0.03090909090909091,9.090909090909091e-4
40901,1296,4033,7.167809184316444,8.302513718514158,3.111882716049383,2,5,0.6226851851851852,0.750620347394541,0.22301024428684002,0.9976851851851852,0.32387706855791965,0.28211189913317575,0.40595744680851065,0.3617021276595745,0.6485002405129379,377,862,53,4,0.2908950617283951,0.6651234567901234,0.04089506172839506,0.0030864197530864196
40902,238,772,5.476463551931511,6.650279048587422,3.2436974789915967,2,5,0.3403361344537815,0.7037037037037037,0.15319148936170213,1,0.33191489361702126,0.3021276595744681,0.4634146341463415,0,0.5493078318797968,45,181,12,0,0.18907563025210083,0.7605042016806722,0.05042016806722689,0
40903,379,923,5.940171252720432,6.828712071641684,2.4353562005277043,1,5,0.503957783641161,0.5392670157068062,0.19021739130434784,0.9947229551451188,0.39402173913043476,0.296195652173913,0.5794701986754967,0.9836956521739131,0.5570412864493585,240,119,20,0,0.633245382585752,0.31398416886543534,0.052770448548812667,0
40904,402,878,5.998936561946683,6.778784897685177,2.18407960199005,1,4,0.7686567164179104,0.34627831715210355,0.5255102040816326,0.9950248756218906,0.4387755102040816,0.4030612244897959,0.39316239316239315,0.9438775510204082,0.6588675283183842,233,160,9,0,0.5796019900497512,0.39800995024875624,0.022388059701492536,0
40905,693,2014,6.542471960506805,7.608374474380783,2.906204906204906,2,5,0.6810966810966811,0.6610169491525424,0.19822485207100593,1,0.33136094674556216,0.30177514792899407,0.3943894389438944,0.6331360946745562,0.6350846205800573,253,410,29,1,0.36507936507936506,0.5916305916305916,0.04184704184704185,0.001443001443001443
40906,329,1300,5.799092654460526,7.170888478512505,3.951367781155015,1,10.199999999999989,0.3282674772036474,0.5555555555555556,0.2113564668769716,0.993920972644377,0.3028391167192429,0.2555205047318612,0.3023255813953488,0.0031545741324921135,0.5222751180701379,170,122,36,1,0.5167173252279635,0.3708206686930091,0.1094224924012158,0.00303951367781155
40907,296,792,5.6937321388027,6.675823221634848,2.675675675675676,2,4,0.24324324324324326,0.4305555555555556,0.6712328767123288,0.9932432432432432,0.2089041095890411,0.1541095890410959,0.522633744855967,0.797945205479452,0.5845687296885927,108,174,14,0,0.36486486486486486,0.5878378378378378,0.0472972972972973,0
40908,619,1819,6.429719478039138,7.506591780070841,2.9386106623586428,2,5,0.6138933764135702,0.6789473684210526,0.16139767054908485,1,0.4601328903654485,0.4269102990033223,0.31390977443609025,0,0.6135596038459269,198,388,33,0,0.3198707592891761,0.6268174474959612,0.05331179321486268,0
