hhid,year,any_shock,n_shocks,total_loss_rs,cope_private_transfer,cope_sell_assets,cope_savings,cope_borrow,cope_gov_transfer,cope_remittance,cope_other_mech,primary_savings,primary_borrow,primary_sell_assets,primary_gov_transfer,primary_private_transfer,primary_remittance,primary_none,shock_type_economic_price,shock_type_natural_disaster,shock_type_other_shock,shock_type_agricultural,shock_type_illness,shock_type_death,shock_type_economic_job
5182,2018,1,3,62000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5183,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5184,2018,1,1,50000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5185,2016,1,1,8000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5187,2016,1,1,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5187,2017,1,1,18000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5188,2016,1,1,8500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5189,2016,1,1,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5190,2016,1,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5190,2017,1,2,12700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5191,2016,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5191,2017,1,1,35000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5192,2016,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5193,2016,1,2,10000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5194,2017,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5194,2018,1,1,150000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5195,2016,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5196,2016,1,1,4000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5196,2017,1,1,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5197,2016,1,1,100000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5197,2017,1,2,22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5198,2016,1,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5198,2017,1,1,30000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5199,2016,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5199,2017,1,1,200000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5200,2016,1,2,13000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5200,2018,1,1,100000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5201,2016,1,2,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5203,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5204,2016,1,1,80000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5204,2018,1,1,50000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5205,2016,1,1,4000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5205,2017,1,1,193500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5205,2018,1,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5206,2016,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5207,2016,1,1,30000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5207,2018,1,1,40000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5209,2016,1,2,15000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5210,2016,1,2,20000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5211,2016,1,4,23000,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0
5211,2018,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5212,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5213,2016,1,2,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5213,2017,1,2,105000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5213,2018,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5214,2016,1,1,25000,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5214,2017,1,1,35600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5215,2016,1,1,600000,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5216,2018,1,1,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5218,2016,1,4,31000,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
5218,2017,1,1,120000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5219,2016,1,2,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5219,2017,1,2,24925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5219,2018,1,1,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5221,2016,1,1,1000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5221,2017,1,1,500000,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5222,2016,1,1,25000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5223,2016,1,1,90000,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5223,2017,1,1,13000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5224,2016,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5225,2016,1,2,365000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
5226,2017,1,1,16050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5226,2018,1,1,13600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5227,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5230,2016,1,2,5000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5231,2016,1,2,5000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5231,2017,1,1,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5232,2016,1,1,20000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5233,2016,1,1,100000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5234,2016,1,3,33500,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
5234,2018,1,1,2500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5235,2016,1,1,60000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5235,2017,1,1,130000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5236,2016,1,2,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5237,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5239,2016,1,3,14000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5240,2016,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5240,2017,1,2,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5240,2018,1,1,7100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5241,2016,1,1,5000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5241,2017,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5242,2016,1,5,73000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
5242,2017,1,2,47000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5243,2016,1,2,12000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5244,2016,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5245,2016,1,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5245,2017,1,1,7490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5245,2018,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5246,2016,1,2,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5247,2016,1,2,200000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5248,2016,1,2,4500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5249,2016,1,1,350000,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5249,2017,1,2,20950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5250,2016,1,3,23000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5250,2017,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5252,2016,1,1,150000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5252,2017,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5253,2016,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5253,2018,1,1,90000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5254,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5254,2017,1,1,38100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5254,2018,1,1,23100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5255,2016,1,4,45000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
5255,2017,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5256,2016,1,4,32000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5258,2016,1,2,2500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5259,2016,1,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5260,2016,1,2,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5260,2017,1,1,113000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5260,2018,1,1,60000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5261,2016,1,1,160000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5262,2016,1,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5263,2018,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5265,2016,1,2,27000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5265,2018,1,1,30000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5266,2016,1,1,40000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5266,2018,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5267,2016,1,3,6000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5268,2016,1,2,2500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5269,2016,1,2,75000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5270,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5271,2016,1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5271,2017,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5272,2016,1,4,35000,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
5272,2017,1,2,55700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5272,2018,1,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5273,2016,1,2,70000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
5274,2016,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5275,2016,1,3,15000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
5275,2017,1,1,50000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5277,2016,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5278,2016,1,2,38350,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
5278,2017,1,1,70000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5278,2018,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5279,2017,1,1,4000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5280,2016,1,1,500000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5281,2018,1,1,19500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5282,2016,1,2,29000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5282,2017,1,2,88740,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
5283,2016,1,3,42000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5284,2016,1,3,5500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5285,2016,1,1,13000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5285,2017,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5286,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5287,2016,1,3,86000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
5287,2017,1,1,1500000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5287,2018,1,1,50000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5288,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5289,2016,1,1,330000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5290,2016,1,2,90000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5292,2016,1,2,18000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5293,2016,1,1,50000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5293,2017,1,1,5000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5294,2016,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5294,2017,1,1,323000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5294,2018,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5297,2016,1,1,45000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5298,2016,1,2,26000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5300,2016,1,1,15000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5301,2016,1,2,32500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5301,2017,1,2,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5302,2016,1,2,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5303,2016,1,2,510000,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
5304,2016,1,2,98000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5304,2017,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5305,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5307,2016,1,1,65000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5308,2016,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5308,2017,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5309,2017,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5311,2017,1,1,11500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5312,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5314,2016,1,6,58000,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
5314,2017,1,1,22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5315,2017,1,1,200000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5316,2016,1,4,62000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
5316,2017,1,2,59900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5317,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5318,2016,1,2,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5318,2017,1,1,12000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5319,2016,1,2,10700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5319,2018,1,1,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5320,2016,1,2,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5320,2017,1,1,80500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5321,2016,1,1,20000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5321,2018,1,1,500000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5322,2016,1,1,45000,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5322,2017,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5323,2016,1,2,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5324,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5324,2017,1,1,100000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5325,2016,1,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5326,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5327,2016,1,2,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5328,2016,1,2,14500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5329,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5330,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5330,2017,1,2,15250,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5330,2018,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5331,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5332,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5332,2017,1,1,45000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5333,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5333,2017,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5333,2018,1,1,65000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5334,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5335,2016,1,2,304000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5335,2017,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5335,2018,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5336,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5336,2017,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5337,2017,1,1,12000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5337,2018,1,1,13000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5338,2016,1,2,40000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5339,2016,1,1,250000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5339,2017,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5339,2018,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5340,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5341,2016,1,2,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5342,2016,1,5,24200,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
5343,2016,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5343,2017,1,2,9000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
5344,2016,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5345,2017,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5345,2018,1,1,7850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5346,2016,1,1,25000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5347,2016,1,1,5000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
5348,2016,1,5,36000,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
5349,2016,1,2,314000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5350,2016,1,1,20000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5351,2016,1,2,35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5352,2016,1,1,55000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5352,2017,1,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5353,2016,1,1,50000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
5354,2016,1,2,1510000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
5356,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5357,2016,1,4,68500,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
5359,2016,1,1,45000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5359,2017,1,1,65000,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5359,2018,1,1,50000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5360,2016,1,2,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5361,2016,1,1,40000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5362,2016,1,3,9000,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5362,2017,1,1,13200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5363,2016,1,1,18000,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5364,2016,1,1,35000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5365,2016,1,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5367,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5368,2016,1,1,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5368,2018,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5369,2016,1,1,600000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
