hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,hh_any_worker,hh_n_workers,hh_n_working_age,hh_lfp_rate,hh_female_lfp_rate,hh_child_workers,n_jobs_total,n_jobs_wage_agri,n_jobs_wage_nonagri,n_jobs_self_agri,n_jobs_self_nonagri,hh_has_wage_nonagri,hh_total_days_worked_12m,hh_total_hours_12m,hh_work_intensity_per_worker,hh_has_wage_job,wage_daily_income_12m_rs,wage_longterm_income_12m_rs,wage_contract_income_12m_rs,wage_total_income_12m_rs,wage_sector_agri,wage_sector_fish_mine,wage_sector_manufacturing,wage_sector_utilities,wage_sector_construction,wage_sector_trade,wage_sector_hotels,wage_sector_transport,wage_sector_finance,wage_sector_public,wage_sector_community,wage_sector_primary_any,wage_sector_secondary_any,wage_sector_tertiary_any,wage_sector_tradable_any,wage_sector_nontradable_any,hh_foreign_worker_any,hh_returned_foreign_any
2395,2016,618.27056884765625,5,Dubidanda,50208,Runtigadhi Gaunpalika,Rolpa,Rolpa,Rural municipality,Runti gadi,5,1,3,3,1,1,0,4,0,1,2,1,1,600,3905,200,1,51000,0,0,51000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,
2395,2017,618.27056884765625,5,Dubidanda,50208,Runtigadhi Gaunpalika,Rolpa,Rolpa,Rural municipality,Runti gadi,5,1,2,2,1,1,0,3,0,1,2,0,1,232,1778,116,1,66600,0,0,66600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2395,2018,618.27056884765625,5,Dubidanda,50208,Runtigadhi Gaunpalika,Rolpa,Rolpa,Rural municipality,Runti gadi,5,1,2,2,1,1,0,3,0,1,2,0,1,219,1012,109.5,1,49700,0,0,49700,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2396,2016,547.52593994140625,4,Bhagyaswori,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2396,2017,547.52593994140625,4,Bhagyaswori,,,,,,,,1,1,0,,,0,1,0,0,1,0,0,109,327,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,2016,898.64581298828125,6,Gauriganj,11109,Gauriganj Gaunpalika,Jhapa,Jhapa,Rural municipality,Gauriganch,3,1,1,3,0.3333333333333333,0.5,0,1,0,0,1,0,0,50,400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2397,2017,898.64581298828125,6,Gauriganj,11109,Gauriganj Gaunpalika,Jhapa,Jhapa,Rural municipality,Gauriganch,3,1,3,2,1.5,1,0,3,0,0,3,0,0,210,1260,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,2018,898.64581298828125,6,Gauriganj,11109,Gauriganj Gaunpalika,Jhapa,Jhapa,Rural municipality,Gauriganch,3,1,2,1,2,1,0,2,0,0,2,0,0,716,2148,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2016,544.4632568359375,5,Salleri,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Siddhicharan,8,1,3,3,1,1,0,4,0,0,3,1,0,496,3394,165.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2398,2017,544.4632568359375,5,Salleri,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Siddhicharan,8,1,3,3,1,1,0,4,0,1,2,1,1,638,4362,212.66666666666666,1,0,264000,0,264000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2398,2018,544.4632568359375,5,Salleri,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Siddhicharan,8,1,2,2,1,1,0,3,0,0,2,1,0,183,982,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,2016,990.53192138671875,2,Bharatpur,20301,Ganeshman Charnath Municipality,Dhanusha,Dhanusha,Municipality,Ganeshman Charnath,1,1,2,2,1,1,0,2,2,0,0,0,0,406,2436,203,1,191000,0,0,191000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
2399,2017,990.53192138671875,2,Bharatpur,20301,Ganeshman Charnath Municipality,Dhanusha,Dhanusha,Municipality,Ganeshman Charnath,1,1,2,2,1,1,0,2,1,1,0,0,1,384,3072,192,1,153600,0,0,153600,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2399,2018,990.53192138671875,2,Bharatpur,20301,Ganeshman Charnath Municipality,Dhanusha,Dhanusha,Municipality,Ganeshman Charnath,1,1,2,2,1,1,0,2,0,1,1,0,1,625,4192,312.5,1,225600,0,0,225600,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2400,2016,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,2,2,1,0,0,3,0,1,2,0,1,351,2394,175.5,1,93600,0,0,93600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,
2400,2017,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,2,2,1,1,0,2,1,0,1,0,0,254,1838,127,1,86350,0,0,86350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2400,2018,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,3,2,1.5,1,0,3,0,0,3,0,0,484,1391,161.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,2016,898.64581298828125,6,Takuwa,11210,Sunwarshi Municipality,Morang,Morang,Municipality,Sunbarshi,4,1,1,1,1,1,0,1,0,1,0,0,1,196,1176,196,1,78400,0,0,78400,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,
2401,2017,898.64581298828125,6,Takuwa,11210,Sunwarshi Municipality,Morang,Morang,Municipality,Sunbarshi,4,1,1,1,1,1,0,1,1,0,0,0,0,84,672,84,1,25200,0,0,25200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2401,2018,898.64581298828125,6,Takuwa,11210,Sunwarshi Municipality,Morang,Morang,Municipality,Sunbarshi,4,1,2,0,,,0,2,0,0,2,0,0,585,3510,292.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,2016,898.64581298828125,3,Mahabhara,11109,Gauriganj Gaunpalika,Jhapa,Jhapa,Rural municipality,Gauriganch,1,1,2,2,1,1,0,2,0,0,2,0,0,53,318,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2402,2017,898.64581298828125,3,Mahabhara,11109,Gauriganj Gaunpalika,Jhapa,Jhapa,Rural municipality,Gauriganch,1,1,2,2,1,1,0,3,0,0,2,1,0,424,1644,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,2018,898.64581298828125,3,Mahabhara,11109,Gauriganj Gaunpalika,Jhapa,Jhapa,Rural municipality,Gauriganch,1,1,2,2,1,1,0,2,0,0,2,0,0,716,2148,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,2016,634.085205078125,7,Ramsikhar Jhala,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghoda ghori nagar palika,4,1,1,3,0.3333333333333333,1,0,1,1,0,0,0,0,15,90,15,1,4500,0,0,4500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
2403,2017,634.085205078125,7,Ramsikhar Jhala,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghoda ghori nagar palika,4,1,4,4,1,1,0,5,0,1,3,1,1,661,4624,165.25,1,144800,0,0,144800,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
2403,2018,634.085205078125,7,Ramsikhar Jhala,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghoda ghori nagar palika,4,1,2,4,0.5,1,0,2,0,0,0,2,0,415,3065,207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,2016,618.27056884765625,9,Tatopani,61008,Panchapuri Municipality,Surkhet,Surkhet,Municipality,Panchapuri,10,1,1,1,1,1,0,1,0,0,1,0,0,38,266,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2404,2017,618.27056884765625,9,Tatopani,61008,Panchapuri Municipality,Surkhet,Surkhet,Municipality,Panchapuri,10,1,1,1,1,1,0,1,0,0,1,0,0,105,735,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,2018,618.27056884765625,9,Tatopani,61008,Panchapuri Municipality,Surkhet,Surkhet,Municipality,Panchapuri,10,1,1,1,1,1,0,1,0,0,1,0,0,360,1440,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,2016,666.9111328125,9,Bageswari,51104,Khajura Gaunpalika,Banke,Banke,Rural municipality,Khajura,4,1,3,3,1,1,0,3,0,0,3,0,0,265,2120,88.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2405,2017,666.9111328125,9,Bageswari,51104,Khajura Gaunpalika,Banke,Banke,Rural municipality,Khajura,4,1,2,3,0.6666666666666666,0.5,0,2,0,0,2,0,0,193,1075,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,2018,666.9111328125,9,Bageswari,51104,Khajura Gaunpalika,Banke,Banke,Rural municipality,Khajura,4,1,3,3,1,1,0,3,0,1,2,0,1,789,5154,263,1,0,180392,0,180392,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2406,2016,487.4611206054687,2,Raksirang,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksirang,4,1,2,4,0.5,0.5,0,2,0,0,2,0,0,292,2336,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2406,2017,487.4611206054687,2,Raksirang,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksirang,4,1,2,4,0.5,0.5,0,3,0,1,2,0,1,337,2431,168.5,1,36000,0,0,36000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2406,2018,487.4611206054687,2,Raksirang,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksirang,4,1,2,4,0.5,0.5,0,3,0,1,2,0,1,647,5176,323.5,1,238000,0,0,238000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2407,2016,487.4611206054687,5,Sankhupati Chour,30905,Dhulikhel Municipality,Kabhrepalanchok,Kabhrepalanchok,Municipality,Dhulikhel,12,1,2,2,1,1,0,2,0,1,1,0,1,327,2616,163.5,1,236000,0,0,236000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,
2407,2017,487.4611206054687,5,Sankhupati Chour,30905,Dhulikhel Municipality,Kabhrepalanchok,Kabhrepalanchok,Municipality,Dhulikhel,12,1,1,2,0.5,1,0,1,0,0,1,0,0,63,315,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,2018,487.4611206054687,5,Sankhupati Chour,30905,Dhulikhel Municipality,Kabhrepalanchok,Kabhrepalanchok,Municipality,Dhulikhel,12,1,2,3,0.6666666666666666,0.5,0,4,0,2,2,0,1,286,2288,143,1,174400,0,0,174400,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2408,2016,487.4611206054687,3,Chaughada,30510,Panchakanya Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Panchakanya,1,1,1,3,0.3333333333333333,0,0,1,0,0,1,0,0,227,1816,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2408,2017,487.4611206054687,3,Chaughada,30510,Panchakanya Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Panchakanya,1,1,4,4,1,1,0,4,0,0,4,0,0,774,3888,193.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2018,487.4611206054687,3,Chaughada,30510,Panchakanya Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Panchakanya,1,1,2,4,0.5,0.5,0,3,0,1,2,0,1,483,3287,241.5,1,108000,0,0,108000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2409,2016,547.52593994140625,4,Bhagyaswori,70704,Sanphebagar Municipality,Achham,Achham,Municipality,safebagar,6,1,2,4,0.5,0.5,0,2,0,0,2,0,0,123,615,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2409,2017,547.52593994140625,4,Bhagyaswori,70704,Sanphebagar Municipality,Achham,Achham,Municipality,safebagar,6,1,2,4,0.5,0.5,0,2,0,0,2,0,0,113,1017,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2018,547.52593994140625,4,Bhagyaswori,70704,Sanphebagar Municipality,Achham,Achham,Municipality,safebagar,6,1,3,3,1,1,0,3,0,0,3,0,0,575,2875,191.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,2016,585.5533447265625,4,Lalutantikot,60505,Naraharinath Gaunpalika,Kalikot,Kalikot,Rural municipality,Naraharinath,8,1,2,2,1,1,0,4,0,1,2,0,1,847,4009,423.5,1,0,48000,0,48000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,
2410,2017,585.5533447265625,4,Lalutantikot,60505,Naraharinath Gaunpalika,Kalikot,Kalikot,Rural municipality,Naraharinath,8,1,2,2,1,1,0,2,0,1,1,0,1,407,2206,203.5,1,0,144000,0,144000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2410,2018,585.5533447265625,4,Lalutantikot,60505,Naraharinath Gaunpalika,Kalikot,Kalikot,Rural municipality,Naraharinath,8,1,2,2,1,1,0,3,0,1,2,0,1,168,1033,84,1,38500,0,0,38500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2411,2016,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2411,2017,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,1,2,0.5,0.5,0,1,1,0,0,0,0,177,1062,177,1,35400,0,0,35400,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2411,2018,990.53192138671875,2,Arnaha,20516,Balara Municipality,Sarlahi,Sarlahi,Municipality,Balra,5,1,2,2,1,1,0,2,2,0,0,0,0,177,1416,88.5,1,44250,0,0,44250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2412,2016,898.64581298828125,8,Khudunabari,11103,Arjundhara Municipality,Jhapa,Jhapa,Municipality,Arjundhara,3,1,2,4,0.5,0.5,0,2,0,0,2,0,0,231,1386,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2412,2017,898.64581298828125,8,Khudunabari,11103,Arjundhara Municipality,Jhapa,Jhapa,Municipality,Arjundhara,3,1,1,1,1,1,0,1,0,0,1,0,0,53,1060,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,2018,898.64581298828125,8,Khudunabari,11103,Arjundhara Municipality,Jhapa,Jhapa,Municipality,Arjundhara,3,1,1,1,1,1,0,1,0,0,1,0,0,358,1074,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,2016,631.615234375,1,Pragatinagar,40805,Devchuli Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Dewchuli,13,1,2,4,0.5,0.5,0,2,0,0,0,2,0,596,5992,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2413,2017,631.615234375,1,Pragatinagar,40805,Devchuli Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Dewchuli,13,1,2,4,0.5,0.5,0,2,0,0,0,2,0,677,6435,338.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,2018,631.615234375,1,Pragatinagar,40805,Devchuli Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Dewchuli,13,1,2,4,0.5,0.5,0,2,0,0,0,2,0,636,5411,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,2016,898.64581298828125,7,ItahariBishnupur,20112,Bishnupur Gaunpalika,Saptari,Saptari,Rural municipality,Eithire bisnpur,6,1,1,2,0.5,0,0,2,1,0,1,0,0,285,2120,285,1,171500,0,0,171500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,
2414,2017,898.64581298828125,7,ItahariBishnupur,20112,Bishnupur Gaunpalika,Saptari,Saptari,Rural municipality,Eithire bisnpur,6,1,2,2,1,1,0,2,0,1,1,0,1,142,1042,71,1,57000,0,0,57000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2414,2018,898.64581298828125,7,ItahariBishnupur,20112,Bishnupur Gaunpalika,Saptari,Saptari,Rural municipality,Eithire bisnpur,6,1,2,2,1,1,0,2,0,1,1,0,1,511,3774,255.5,1,197000,0,0,197000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2415,2016,487.4611206054687,6,Pida,30410,Gajuri Gaunpalika,Dhading,Dhading,Rural municipality,Gajuri,6,1,1,2,0.5,0,0,1,0,0,1,0,0,63,252,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2415,2017,487.4611206054687,6,Pida,30410,Gajuri Gaunpalika,Dhading,Dhading,Rural municipality,Gajuri,6,1,2,3,0.6666666666666666,0.5,0,2,0,0,2,0,0,440,1875,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,2018,487.4611206054687,6,Pida,30410,Gajuri Gaunpalika,Dhading,Dhading,Rural municipality,Gajuri,6,1,2,3,0.6666666666666666,0.5,0,3,0,1,2,0,1,518,1812,259,1,90300,0,0,90300,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2416,2016,666.9111328125,2,Piprahawa,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,15,1,3,7,0.42857142857142855,0.5,0,3,0,3,0,0,1,825,4655,275,1,0,384000,0,384000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,
2416,2017,666.9111328125,2,Piprahawa,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,15,1,2,7,0.2857142857142857,0,0,2,0,2,0,0,1,545,3270,272.5,1,0,540500,0,540500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2416,2018,666.9111328125,2,Piprahawa,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,15,1,5,7,0.7142857142857143,0.75,0,5,0,4,1,0,1,1435,7825,287,1,0,456392,0,456392,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2417,2016,634.085205078125,3,Urma,70813,Dhangadhi Sub-Metropolitian City,Kailali,Kailali,Sub-metropolitan area,Dhangadi,15,1,2,2,1,1,0,3,0,1,2,0,1,266,1918,133,1,88200,0,0,88200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2417,2017,634.085205078125,3,Urma,70813,Dhangadhi Sub-Metropolitian City,Kailali,Kailali,Sub-metropolitan area,Dhangadi,15,1,3,2,1.5,1,1,3,0,0,3,0,0,607,2476,202.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,2018,634.085205078125,3,Urma,70813,Dhangadhi Sub-Metropolitian City,Kailali,Kailali,Sub-metropolitan area,Dhangadi,15,1,2,2,1,1,0,3,0,1,2,0,1,810,2190,405,1,47500,0,0,47500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2418,2016,754.5958251953125,2,Gaidakot,50410,Gulmi Durbar Gaunpalika,Gulmi,Gulmi,Rural municipality,Gulmidarbar,3,1,1,2,0.5,1,0,1,0,0,1,0,0,72,504,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2418,2017,754.5958251953125,2,Gaidakot,50410,Gulmi Durbar Gaunpalika,Gulmi,Gulmi,Rural municipality,Gulmidarbar,3,1,2,3,0.6666666666666666,1,0,2,0,0,2,0,0,263,1315,131.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,2018,754.5958251953125,2,Gaidakot,50410,Gulmi Durbar Gaunpalika,Gulmi,Gulmi,Rural municipality,Gulmidarbar,3,1,2,3,0.6666666666666666,1,0,5,0,0,1,2,0,1300,5642,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2016,585.5533447265625,2,Gunsakot,30203,Panchpokhari Thangpal Gaunpalika,Sindhupalchok,Sindhupalchok,Rural municipality,Panchpokhari Thangpal,2,1,2,2,1,1,0,2,0,0,1,1,0,128,528,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2419,2017,585.5533447265625,2,Gunsakot,30203,Panchpokhari Thangpal Gaunpalika,Sindhupalchok,Sindhupalchok,Rural municipality,Panchpokhari Thangpal,2,1,2,2,1,1,0,2,0,0,2,0,0,161,1127,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2018,585.5533447265625,2,Gunsakot,30203,Panchpokhari Thangpal Gaunpalika,Sindhupalchok,Sindhupalchok,Rural municipality,Panchpokhari Thangpal,2,1,3,2,1.5,2,0,3,0,0,3,0,0,377,3016,125.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2016,544.4632568359375,2,Mahamai,11001,Mai Municipality,Ilam,Ilam,Municipality,Mai,6,1,1,0,,,0,1,0,0,0,1,0,270,1350,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2420,2017,544.4632568359375,2,Mahamai,11001,Mai Municipality,Ilam,Ilam,Municipality,Mai,6,1,1,0,,,0,1,0,0,0,1,0,252,2016,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2018,544.4632568359375,2,Mahamai,11001,Mai Municipality,Ilam,Ilam,Municipality,Mai,6,1,2,0,,,0,2,0,0,1,1,0,474,2496,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,2016,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,1,3,5,0.6,0.5,0,3,0,1,2,0,1,1005,4788,335,1,141000,0,0,141000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,
2421,2017,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,1,2,4,0.5,1,0,2,0,0,0,2,0,464,3402,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,2018,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,1,2,4,0.5,1,0,4,0,0,1,2,0,1195,5378,597.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2016,990.53192138671875,7,Nijgadh,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2422,2017,990.53192138671875,7,Nijgadh,,,,,,,,1,1,3,0.3333333333333333,0,0,1,0,1,0,0,1,276,2208,276,1,138000,0,0,138000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2423,2016,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pasanglamu,1,1,4,5,0.8,0.6666666666666666,0,5,0,0,4,1,0,370,1765,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2423,2017,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pasanglamu,1,1,3,4,0.75,1,0,3,0,1,0,2,1,834,9754,278,1,0,360000,0,360000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2423,2018,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pasanglamu,1,1,4,4,1,1,0,5,0,0,3,2,0,720,6178,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,2016,544.4632568359375,7,Sirise,11407,Katari Municipality,Udayapur,Udayapur,Municipality,Katari,9,1,1,4,0.25,0,0,1,0,0,1,0,0,126,756,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2424,2017,544.4632568359375,7,Sirise,11407,Katari Municipality,Udayapur,Udayapur,Municipality,Katari,9,1,3,4,0.75,0.5,0,3,0,1,2,0,1,368,2622,122.66666666666667,1,0,12368,0,12368,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2424,2018,544.4632568359375,7,Sirise,11407,Katari Municipality,Udayapur,Udayapur,Municipality,Katari,9,1,2,1,2,1,0,2,0,0,2,0,0,564,3116,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2016,544.4632568359375,7,Okhaldhunga,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Siddhicharan Nagarpalika,12,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2425,2017,544.4632568359375,7,Okhaldhunga,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Siddhicharan Nagarpalika,12,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2018,544.4632568359375,7,Okhaldhunga,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Siddhicharan Nagarpalika,12,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2016,990.53192138671875,6,Ratanpuri,20701,Nijagadh Municipality,Bara,Bara,Municipality,Nijgadh,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
