"dname","year","fxshock_2009","fxshock_2010","fxshock_2011","fxshock_dofe"
"Baitadi",2009,1,1.01184619240827,1.02550611270774,1.0079769868153
"Baitadi",2010,1.00870385344077,1,1.03636019617288,1
"Baitadi",2011,0.970754159510245,0.951688639809335,0.998313659359191,0.953709265639658
"Baitadi",2012,0.84807328853444,0.832570274968465,0.87156256711472,0.834121198613877
"Baitadi",2013,0.784813439140326,0.773934582500254,0.806411268706265,0.774713545288178
"Baitadi",2014,0.764101719507357,0.760038370453879,0.784234626337887,0.759563597572365
"Baitadi",2015,0.8052418828326,0.831091497903481,0.821809115454563,0.824906929631622
"Baitadi",2016,0.79563277958048,0.83154660242178,0.810314642803977,0.823477966604186
"Baitadi",2017,0.83530448720937,0.879514325050666,0.849772544215637,0.869814775255095
"Baitadi",2018,0.771229790210465,0.801844153884519,0.786458113512246,0.794811770593334
"Baitadi",2019,0.758213550662301,0.792121417966443,0.77228783020932,0.784492115665513
"Baitadi",2020,0.72759615562046,0.762701162289916,0.741126320667253,0.754892143927617
"Baitadi",2021,0.773067852967945,0.75512862211724,0.736003493441745,0.757706033354008
"Baitadi",2022,0.759083498438442,0.748124963298201,0.71973199860391,0.749418846810525
"Baitadi",2023,0.734063738694626,0.729788094841684,0.696458463644414,0.729836392954741
"Bajhang",2000,1.1149541563572,1.12077087733681,1.15374930894512,1.1160209711515
"Bajhang",2001,1.05999633634345,1.06311745520241,1.0950145073356,1.05937428054727
"Bajhang",2002,1.03668010234927,1.02315504681583,1.05345833120095,1.02481111018717
"Bajhang",2003,1.06087028357698,1.04647151512754,1.07669429539416,1.04834522569538
"Bajhang",2004,1.0967219145582,1.08152526189047,1.11226698554475,1.08356213175917
"Bajhang",2005,1.13020023759042,1.11428293877583,1.14554458934492,1.11643839169165
"Bajhang",2006,1.09022608687391,1.07323697137406,1.10604826602691,1.075605656767
"Bajhang",2007,1.15342058259476,1.1336631684518,1.17438200548371,1.13623339978007
"Bajhang",2008,1.08045395934392,1.06162348547239,1.10187363577002,1.06391355258827
"Bajhang",2009,1,0.984160261618638,1.0188658244309,0.986144200337201
"Bajhang",2010,1.01219322299651,0.991935483870968,1.03467201434846,0.99468085106383
"Bajhang",2011,0.976021395833487,0.955437066123763,1,0.958080209168721
"Bajhang",2012,0.852376810173228,0.833903761623433,0.872458665736824,0.836426622931827
"Bajhang",2013,0.78819555293998,0.771578900068033,0.805994085850216,0.773869148024716
"Bajhang",2014,0.766277451127174,0.751354764887179,0.782151401889821,0.753383547422773
"Bajhang",2015,0.802149157974296,0.790556476954735,0.811413191412674,0.792347256917634
"Bajhang",2016,0.790783898467985,0.781275874451734,0.797737579111896,0.782744907680936
"Bajhang",2017,0.829098735498826,0.820367879643921,0.834967516456018,0.821710120200339
"Bajhang",2018,0.767316788930928,0.757608005155737,0.775313508911642,0.759046512821549
"Bajhang",2019,0.753635327982088,0.744393747655609,0.760277215710594,0.74584440902232
"Bajhang",2020,0.722803712412709,0.714557226602625,0.729043377775778,0.715821296608547
"Bajhang",2021,0.769482636474085,0.709666641982415,0.724626995835384,0.7272776231937
"Bajhang",2022,0.754039537288895,0.69454363701832,0.705988016829655,0.712363707356449
"Bajhang",2023,0.72826784651144,0.672805165294053,0.681812515877974,0.689535501518636
"Bajura",2000,1.08507502898814,1.13260478176417,1.14578628827101,1.09720521200318
"Bajura",2001,1.03340293045346,1.07434261336303,1.09018086435144,1.042649945729
"Bajura",2002,1.02314793290692,1.03395825314749,1.05032972732966,1.0164648569646
"Bajura",2003,1.04744238955059,1.05752091348932,1.07311117674599,1.040073898297
"Bajura",2004,1.08307450413889,1.09294478290389,1.10791832800253,1.07516169019068
"Bajura",2005,1.11688719734955,1.12599319678178,1.14155763832439,1.10813586802273
"Bajura",2006,1.08366330119147,1.08401659794773,1.10410293965208,1.07047142751356
"Bajura",2007,1.15873612530133,1.14396950989442,1.17387437535382,1.13617069464375
"Bajura",2008,1.0904304523584,1.0708043900055,1.10060046940808,1.06597382378874
"Bajura",2009,1,0.993469009254914,1.0155344354734,0.983964607735147
"Bajura",2010,1.02865444096944,1,1.03308631856764,1
"Bajura",2011,1.00001691017296,0.962477400881553,1,0.966744188414448
"Bajura",2012,0.872516151550471,0.840164617942946,0.872537355491578,0.84374156030663
"Bajura",2013,0.804175863013466,0.777599885513945,0.807212601118608,0.779461915048154
"Bajura",2014,0.77664411757199,0.757640739119546,0.784119975146645,0.756473992871571
"Bajura",2015,0.78935012635214,0.79921782415259,0.811997426924571,0.785122295607609
"Bajura",2016,0.769851023277003,0.790513993662998,0.797168438429907,0.77185784805824
"Bajura",2017,0.801940925534914,0.830489738107611,0.835594404329692,0.807930629326759
"Bajura",2018,0.750417357952101,0.766265447705495,0.780200049058469,0.749974709180758
"Bajura",2019,0.733975394344611,0.753180765050828,0.76636870463714,0.735619433663877
"Bajura",2020,0.701964833310224,0.723141445969725,0.73756573398291,0.70508935593772
"Bajura",2021,0.787939593053074,0.718045762392193,0.738120021181084,0.741434710096826
"Bajura",2022,0.766765554024831,0.703340790010879,0.735608172260146,0.7241751693139
"Bajura",2023,0.735599031557203,0.681664338254858,0.724951068262456,0.698550504189099
"Banke",2000,1.12770771423427,1.15944195969284,1.14438639914219,1.15248543795598
"Banke",2001,1.0705200928926,1.09983761522574,1.08600842729828,1.09336977035812
"Banke",2002,1.03593945777273,1.05862675529596,1.0451808134044,1.05332578535257
"Banke",2003,1.0597041154615,1.08249163120985,1.06830264739124,1.07714257989998
"Banke",2004,1.09528782942915,1.11860469332987,1.10349549583438,1.11311730003037
"Banke",2005,1.12857832635273,1.15178195783327,1.13685888122735,1.14625962656077
"Banke",2006,1.08796841995686,1.10398402597232,1.09879421091656,1.0996604649466
"Banke",2007,1.15067926790953,1.15435421115119,1.16834611288076,1.15186562647413
"Banke",2008,1.07794577431745,1.07523924521379,1.0952629547495,1.07388481454439
"Banke",2009,0.998211091234347,1.00608849689384,1.01160251716833,1.00318957536795
"Banke",2010,1.0086322125598,1,1.02998868639771,0.99967958987504
"Banke",2011,0.972407852322439,0.955003773859238,0.996580547112462,0.956126533823258
"Banke",2012,0.848818635605012,0.834940307773622,0.869525221771672,0.835713807851674
"Banke",2013,0.785050148464254,0.775066213293371,0.803438084625576,0.775332391308502
"Banke",2014,0.763703216845521,0.759265820493393,0.779188232670646,0.758695626326239
"Banke",2015,0.800556677009186,0.821153316236877,0.805427304121578,0.816586977720867
"Banke",2016,0.789943097368577,0.818728355294768,0.790901051175506,0.812893432006205
"Banke",2017,0.828700912592837,0.86417396058383,0.828530829813555,0.857224017806442
"Banke",2018,0.766424628993887,0.790718473636446,0.770799775232427,0.785626816698672
"Banke",2019,0.752732978918084,0.779946629603382,0.755025924445855,0.774420489611611
"Banke",2020,0.722236662101394,0.75032370100233,0.723627998320428,0.744709309862244
"Banke",2021,0.735126048398384,0.744101064344442,0.719560758403984,0.741667271460467
"Banke",2022,0.719320538406685,0.734716519189794,0.700486577396948,0.731304538279081
"Banke",2023,0.689487037855646,0.71379967587158,0.677547369660175,0.70897206449128
"Bara",2000,1.12740191122369,1.16379632109637,1.16788616276924,1.15476236694455
"Bara",2001,1.06998287705888,1.10413792423474,1.10844164397372,1.09562862581991
"Bara",2002,1.03363387237053,1.06398510064661,1.06694787163652,1.05620769500344
"Bara",2003,1.0570628627499,1.08811603399622,1.09074724266411,1.0801603668139
"Bara",2004,1.09239519858242,1.12449904999416,1.12689876881443,1.11627550847178
"Bara",2005,1.12571004366505,1.1577835877567,1.16071319427722,1.14947808760736
"Bara",2006,1.08721220748758,1.10867044223531,1.11886167786505,1.10224057452738
"Bara",2007,1.15429634790186,1.15686403026304,1.18341620348812,1.15341777463806
"Bara",2008,1.08277557488152,1.07673224054311,1.1078617698261,1.07491358288246
"Bara",2009,1,1.0090158126921,1.02696466740603,1.0048948275805
"Bara",2010,1.01587736706201,1,1.03759573970664,1
"Bara",2011,0.982129944164234,0.953453814334725,1,0.955682307613994
"Bara",2012,0.856867371456523,0.83384712692634,0.873023532832443,0.835456984695798
"Bara",2013,0.791636924680891,0.774544062266744,0.807602799687218,0.775333471770412
"Bara",2014,0.768375823212594,0.759707674814684,0.78565205597646,0.759149232878347
"Bara",2015,0.79715596177194,0.8262145245623,0.823580381447053,0.81927248836462
"Bara",2016,0.783751654613858,0.825272539847756,0.812539858375922,0.816281817185201
"Bara",2017,0.82045671985446,0.872000021529678,0.852744769592277,0.86123775074078
"Bara",2018,0.761725250787565,0.796353303416878,0.788910315429817,0.788572776409247
"Bara",2019,0.746921023890185,0.786145609189423,0.774635591515056,0.777635253426275
"Bara",2020,0.716110443334214,0.756578106759975,0.743282402998891,0.747940480185886
"Bara",2021,0.724327018369785,0.753714967042674,0.738252314157673,0.746912664045434
"Bara",2022,0.706066206626385,0.745637150428291,0.72194068215082,0.737179892526461
"Bara",2023,0.666894087424389,0.72501700828312,0.699133928143058,0.713475891335876
"Bardiya",2000,1.09205046154173,1.1398239335074,1.14304888997057,1.12643307201932
"Bardiya",2001,1.0401076361123,1.08165755816842,1.08448517896298,1.06967378838267
"Bardiya",2002,1.02972131369452,1.04439772110793,1.04318653238885,1.03768731146636
"Bardiya",2003,1.05400737172779,1.06815402756035,1.06551047414473,1.06145706480343
"Bardiya",2004,1.08976758716369,1.103891187519,1.10030560978413,1.09706579229837
"Bardiya",2005,1.12340430976969,1.13693076102792,1.13340376917344,1.13008893245122
"Bardiya",2006,1.08716885957531,1.09248195327496,1.09622672971926,1.08730237398939
"Bardiya",2007,1.15635451711579,1.14803805378448,1.16739911005352,1.14509153449089
"Bardiya",2008,1.0851647729375,1.07215043691861,1.09460150538658,1.07033266220609
"Bardiya",2009,1,0.998836915076103,1.01123407263635,0.995163032513578
"Bardiya",2010,1.02143765185857,1,1.0319957546382,1
"Bardiya",2011,0.989076686969654,0.959039493331585,0.999138302455838,0.960743478770938
"Bardiya",2012,0.863808482475571,0.837985462578828,0.871839619807335,0.839410053409424
"Bardiya",2013,0.797444621045216,0.776557625282104,0.804988693399781,0.777331009599537
"Bardiya",2014,0.772412907619173,0.758391754052092,0.779865964097683,0.757991758885255
"Bardiya",2015,0.796382311695803,0.809147246313538,0.802781256137868,0.803727419101857
"Bardiya",2016,0.780506449917978,0.803141545488835,0.786645458716376,0.795958042226405
"Bardiya",2017,0.815441591267983,0.845473132175461,0.821869946248924,0.83678785448276
"Bardiya",2018,0.759114906826309,0.77717856545092,0.765862899061067,0.77091689580459
"Bardiya",2019,0.744076192033841,0.765210188033519,0.749940284909784,0.75844606228701
"Bardiya",2020,0.712515724666543,0.735393586582882,0.718891926197871,0.72842320764866
"Bardiya",2021,0.797886443781673,0.740298224101058,0.714823524247874,0.74865735321175
"Bardiya",2022,0.779832484463837,0.72817118400687,0.694179972170148,0.73552855449625
"Bardiya",2023,0.738712812153832,0.706545121689647,0.66908655789073,0.710267933691355
"Bhaktapur",2000,1.11700173757391,1.12512960901911,1.11356689959518,1.11737243424601
"Bhaktapur",2001,1.05991870648455,1.06743729383629,1.05861282549419,1.0601136150107
"Bhaktapur",2002,1.02239750143268,1.02809546968797,1.01903064203356,1.0213331491834
"Bhaktapur",2003,1.04505258279326,1.0512726805572,1.03997140492264,1.04428165850303
"Bhaktapur",2004,1.07968335242077,1.08635424736581,1.07323506343559,1.07908271653229
"Bhaktapur",2005,1.11298702846787,1.11922555190568,1.10573606204241,1.11184828910083
"Bhaktapur",2006,1.08032894884604,1.07852510389013,1.07356228642647,1.07285408053575
"Bhaktapur",2007,1.15856716323186,1.14013150589034,1.15127638812118,1.13717518784412
"Bhaktapur",2008,1.09072175310477,1.06741341532138,1.08299778610392,1.06574668004244
"Bhaktapur",2009,1,0.989388279913873,0.994842603839794,0.985835144444861
"Bhaktapur",2010,1.03034844925164,0.998687664041995,1.02440489273702,0.998959417273673
"Bhaktapur",2011,1.00333866572526,0.962510331851338,0.996742671009772,0.96465861385335
"Bhaktapur",2012,0.874310616462846,0.840241324042876,0.869339984474639,0.841828594812669
"Bhaktapur",2013,0.805478091393402,0.777216533595501,0.801444410588899,0.778089963523764
"Bhaktapur",2014,0.777236541492659,0.756358619216397,0.773727219014992,0.755989450389304
"Bhaktapur",2015,0.784625166851427,0.793955651553596,0.782270728074422,0.787825574906713
"Bhaktapur",2016,0.763892017448052,0.783833456694051,0.760904790986892,0.775806360513841
"Bhaktapur",2017,0.794985945472249,0.822519014222661,0.791983605655624,0.812880466787662
"Bhaktapur",2018,0.745835663571847,0.760395089890651,0.743632648836242,0.753489704926474
"Bhaktapur",2019,0.728234258014788,0.746843506965953,0.726399833546581,0.739269070567395
"Bhaktapur",2020,0.696659841095798,0.716735705589095,0.695601933667922,0.709060440784086
"Bhaktapur",2021,0.702271035561402,0.713870428959363,0.69328261022185,0.7078124129439
"Bhaktapur",2022,0.677849570682718,0.698178712940737,0.671871900329342,0.690603120444397
"Bhaktapur",2023,0.635960074784581,0.673763756306648,0.646322836751613,0.662972128030245
"Bhojpur",2000,1.12265867455685,1.13774372185934,1.13375575842735,1.12909200335121
"Bhojpur",2001,1.06547831889722,1.07950508039525,1.07578954091543,1.07136016366136
"Bhojpur",2002,1.02922769749925,1.04054165224299,1.03491927261775,1.03319065010551
"Bhojpur",2003,1.05246591289991,1.06399213894316,1.05728297720843,1.05648745600737
"Bhojpur",2004,1.0875918936224,1.09944901927748,1.09181418366241,1.09170828033861
"Bhojpur",2005,1.12094547689482,1.13241047815167,1.12486101239165,1.1246031432857
"Bhojpur",2006,1.08465750324387,1.08868028091199,1.08875160810336,1.08271930099327
"Bhojpur",2007,1.15596041166387,1.14530035289411,1.16119223140987,1.14231516140256
"Bhojpur",2008,1.0860203153734,1.0697612257923,1.08985475123393,1.06836585829374
"Bhojpur",2009,1,0.99601904172422,1.00491772985999,0.992249599014449
"Bhojpur",2010,1.02130124048453,0.998737373737374,1.0277636978049,0.999055712936733
"Bhojpur",2011,0.990194996335484,0.958584683998844,0.996293128029655,0.961085620734982
"Bhojpur",2012,0.863479873368075,0.837466650828351,0.868953182753504,0.839295155842165
"Bhojpur",2013,0.796859120325108,0.77591190584453,0.801961525494125,0.776910261710621
"Bhojpur",2014,0.771727295167864,0.757272687448808,0.776233843961059,0.756925133747332
"Bhojpur",2015,0.792408915544629,0.805662903715189,0.795835323599643,0.798972416628133
"Bhojpur",2016,0.776266560481788,0.798909870961604,0.778896366769793,0.790178594189418
"Bhojpur",2017,0.810865979977938,0.840558410809369,0.813038457164375,0.830077001749452
"Bhojpur",2018,0.755710744644916,0.773559714193688,0.758875614512976,0.766002692736231
"Bhojpur",2019,0.739866166737053,0.761270204820728,0.742655714158252,0.752986367992261
"Bhojpur",2020,0.70874575707595,0.731492217952678,0.711578602037568,0.723048521803017
"Bhojpur",2021,0.717481392571534,0.731125216549215,0.707991094152783,0.724732678170504
"Bhojpur",2022,0.696934948414042,0.718242539035112,0.686629851222067,0.710221127714323
"Bhojpur",2023,0.661537240176481,0.694295171777151,0.660958287529907,0.683755966724464
"Chitawan",2000,1.1098111725907,1.0980714686878,1.09488738589162,1.0917527740224
"Chitawan",2001,1.05307755459637,1.04174797026551,1.04090443132267,1.0358023417917
"Chitawan",2002,1.01435052629004,1.00377889544787,1.0022086313004,0.99795725512172
"Chitawan",2003,1.03714706956558,1.02625512006233,1.02250839314183,1.02032331021762
"Chitawan",2004,1.07169602559896,1.06033485990291,1.05499819761484,1.05423214961473
"Chitawan",2005,1.10526083169858,1.09273130227875,1.08738283262195,1.08662864922591
"Chitawan",2006,1.07554342205968,1.05773886542218,1.05896098433658,1.05308939243007
"Chitawan",2007,1.15957042013345,1.12834355840533,1.14211035549387,1.12609616162601
"Chitawan",2008,1.09548737382741,1.06058967931866,1.07592058860678,1.05971668893154
"Chitawan",2009,0.998817267888823,0.976195883592721,0.982897239961776,0.973270261419423
"Chitawan",2010,1.03561454767875,0.997968305566843,1.01995193752458,0.998185392408892
"Chitawan",2011,1.01295210390608,0.968389659695894,0.996302003081664,0.970379986955993
"Chitawan",2012,0.88175709853265,0.844390670877449,0.883671535074831,0.845790110760418
"Chitawan",2013,0.811048032204303,0.77897418281958,0.820392893723845,0.779737107964977
"Chitawan",2014,0.780526156100273,0.75413144535708,0.79059217811626,0.753838816738159
"Chitawan",2015,0.776857958699024,0.772645052898129,0.7900442848665,0.767284050152092
"Chitawan",2016,0.752763906082478,0.756354751211237,0.764944976043832,0.749397884385576
"Chitawan",2017,0.781152844864938,0.789554472805798,0.79541293382344,0.781266484401315
"Chitawan",2018,0.736541375384069,0.736557281539989,0.753092491560441,0.730553850522785
"Chitawan",2019,0.717609433554768,0.720853110666722,0.73506629306031,0.714262252335023
"Chitawan",2020,0.685640478691224,0.690571008146824,0.700002011153872,0.683850408173185
"Chitawan",2021,0.687004219126888,0.691322405867134,0.674094815954291,0.68467829993889
"Chitawan",2022,0.659614391724655,0.670568467890656,0.648800481991143,0.662627453843214
"Chitawan",2023,0.616241652779149,0.644684386449899,0.62199872619866,0.632811682859546
"Dadeldhura",2000,1.12749070742522,1.1566937939328,1.18004591165935,1.15053967863842
"Dadeldhura",2001,1.07082912861774,1.09747256952726,1.11994789545732,1.09181306010823
"Dadeldhura",2002,1.03980224550687,1.05812157533258,1.07762604661892,1.05390812680902
"Dadeldhura",2003,1.06381370750696,1.08222349576917,1.10126024913955,1.07797026422026
"Dadeldhura",2004,1.09962449784363,1.11846678041577,1.13748606654731,1.11410277063652
"Dadeldhura",2005,1.13298643185647,1.15173059968287,1.17131721106348,1.14734111051086
"Dadeldhura",2006,1.0913688033067,1.1039927195596,1.12746496896576,1.10062081162839
"Dadeldhura",2007,1.15207854443228,1.15441173099336,1.18924930621054,1.15257667718365
"Dadeldhura",2008,1.07829040161995,1.07570313094607,1.11165707942931,1.07473625332847
"Dadeldhura",2009,1,1.00603612230659,1.03371445024402,1.00380959107327
"Dadeldhura",2010,1.0081632806164,1,1.04028891603985,1
"Dadeldhura",2011,0.970488545329833,0.955197560558294,1,0.956364916198773
"Dadeldhura",2012,0.847511563892601,0.835076009194134,0.873355880938891,0.835954512200239
"Dadeldhura",2013,0.784273300420973,0.775152457419514,0.808786556485361,0.775589885120829
"Dadeldhura",2014,0.763698455784534,0.759341174323738,0.78825106563043,0.759054882271868
"Dadeldhura",2015,0.804565186643542,0.821124561104595,0.83328600369338,0.817501500829563
"Dadeldhura",2016,0.795130775122858,0.818714747391573,0.824161643265712,0.81399839316974
"Dadeldhura",2017,0.834899012243404,0.864170530658245,0.865510845926516,0.858508677507559
"Dadeldhura",2018,0.770829064644881,0.790667007778438,0.798783673745281,0.786568591839416
"Dadeldhura",2019,0.757672131834941,0.77993519403878,0.785301750220416,0.775474471268039
"Dadeldhura",2020,0.727196570190945,0.750262558685053,0.754290288784212,0.745712440705482
"Dadeldhura",2021,0.750797069376572,0.749537343728224,0.748741573933034,0.749070490302532
"Dadeldhura",2022,0.736296076641851,0.740261034629148,0.733753545585582,0.738998580292447
"Dadeldhura",2023,0.709171390614219,0.719820974152157,0.711551041276519,0.717485222114651
"Dailekh",2000,1.1337007178142,1.17000240500798,1.17269884440142,1.16319703463482
"Dailekh",2001,1.07656193226965,1.11010363526563,1.11291071427442,1.10380701916091
"Dailekh",2002,1.0442314292363,1.07012410950019,1.07092030755564,1.06520373762526
"Dailekh",2003,1.06830659952524,1.09448839133229,1.0940968270429,1.08951091216599
"Dailekh",2004,1.10424711426886,1.13115813992334,1.13008413309185,1.1260407102713
"Dailekh",2005,1.13752443153012,1.16451790531757,1.16387421279041,1.15937180085881
"Dailekh",2006,1.09375183312583,1.11368804308804,1.12067350961988,1.10976860801398
"Dailekh",2007,1.15041187737712,1.15918928977457,1.18150158069721,1.1571414135703
"Dailekh",2008,1.07493758061567,1.07817114586293,1.10369692240455,1.07709690898598
"Dailekh",2009,1,1.01308561414986,1.02671087648975,1.01034822869531
"Dailekh",2010,1.00292216552157,1,1.03320532903691,1
"Dailekh",2011,0.962632479331292,0.951462855156499,0.993288590604027,0.952889183780565
"Dailekh",2012,0.841058148745781,0.832589428711747,0.867534878078565,0.833612803187516
"Dailekh",2013,0.779191655796375,0.7738370494927,0.803179270238974,0.774364539373984
"Dailekh",2014,0.760423786691956,0.760346054730817,0.782674298719631,0.759980115494615
"Dailekh",2015,0.809094092741828,0.83290163484047,0.827651478440835,0.828436217051942
"Dailekh",2016,0.802287659792561,0.833889463761058,0.818834125647559,0.828097373124096
"Dailekh",2017,0.84408249645608,0.882336468448077,0.86019830229605,0.875387343758981
"Dailekh",2018,0.776605044988452,0.803877907336045,0.79382374780829,0.79883458934837
"Dailekh",2019,0.764422734644341,0.794385436855222,0.780417846221884,0.788890314641135
"Dailekh",2020,0.734279882486614,0.765253371041042,0.749432088930134,0.75959161199729
"Dailekh",2021,0.753882598525797,0.763289347303645,0.74367166140587,0.761459633915485
"Dailekh",2022,0.741497861080351,0.756560392823408,0.725864464072289,0.753782212102802
"Dailekh",2023,0.710003162995813,0.736015316839431,0.703605495194607,0.731302209187933
"Dang",2000,1.12380802990036,1.13882930257576,1.14907080612916,1.13023557782661
"Dang",2001,1.06640851413801,1.08030031830443,1.09011089140713,1.07223246633081
"Dang",2002,1.02857581164216,1.04006086946833,1.04885117216075,1.03273005016433
"Dang",2003,1.0519484929611,1.0635487517709,1.0719960790557,1.05608723588316
"Dang",2004,1.08713025122659,1.09904491615096,1.10739750503754,1.09135185539088
"Dang",2005,1.12060466924139,1.13202131854951,1.1409025797515,1.12428679111128
"Dang",2006,1.08447205327317,1.08855860712424,1.10255241957934,1.08262359477463
"Dang",2007,1.15630930136072,1.14587032183977,1.17213851177193,1.14283418633435
"Dang",2008,1.08715490236058,1.07078449938685,1.09883829446262,1.06939495140753
"Dang",2009,1,0.996112778532677,1.015158688208,0.992337041941273
"Dang",2010,1.02138834599571,0.999464190033935,1.0333396882103,0.999597909127463
"Dang",2011,0.990887545620411,0.959793753030065,0.999478079331942,0.962111116511286
"Dang",2012,0.863828688862683,0.838274506584628,0.871984347255725,0.839947837927377
"Dang",2013,0.797092790799501,0.776496474302227,0.805583740548222,0.777379001894974
"Dang",2014,0.77192173171848,0.757605842564538,0.781297758757191,0.757210175094122
"Dang",2015,0.791756955529437,0.804607343172329,0.807850653400123,0.798078499824151
"Dang",2016,0.775480096984811,0.79749076073286,0.793265763873187,0.788999580129865
"Dang",2017,0.809990071156228,0.838833151332741,0.830371046512196,0.828663848567748
"Dang",2018,0.755019814181268,0.772284427355533,0.772241879452288,0.764943020130342
"Dang",2019,0.739060196156323,0.759822292183257,0.756614548002652,0.751777437196331
"Dang",2020,0.707898579185827,0.729920981796092,0.725254619165781,0.721739227094703
"Dang",2021,0.711558014685536,0.725687951682386,0.721044254716644,0.719318368128232
"Dang",2022,0.690775439503613,0.712434765534327,0.701639865499421,0.704490919619661
"Dang",2023,0.662419362845941,0.690467059225331,0.67781915877935,0.681196468747521
"Darchula",2000,1.11607821128959,1.16362119435454,1.17388409961652,1.1491205468677
"Darchula",2001,1.06007323567518,1.10395157619333,1.11356867779035,1.09045011446168
"Darchula",2002,1.0299302730442,1.06367221825058,1.07158796686947,1.05244289760107
"Darchula",2003,1.0537331733036,1.08774618722471,1.09546037745987,1.0763679717885
"Darchula",2004,1.08921545175472,1.12408538278335,1.13168602738967,1.11238677622811
"Darchula",2005,1.1227490933929,1.15733644598507,1.16581360614538,1.14556287803377
"Darchula",2006,1.0858975232844,1.10830605460707,1.12297133830875,1.09922832074539
"Darchula",2007,1.15574352073588,1.15662256374826,1.18613206741488,1.15176311058387
"Darchula",2008,1.08582281576485,1.07645535691615,1.10950476059176,1.0740278756596
"Darchula",2009,1,1.00879636572727,1.02989576407756,1.00290990428317
"Darchula",2010,1.01974506758469,1,1.03872575733627,1
"Darchula",2011,0.98799997553968,0.953478777437298,1,0.956699666151755
"Darchula",2012,0.861801111978505,0.83386593199009,0.873157036229017,0.836219978706177
"Darchula",2013,0.795498246768972,0.774568350621502,0.808065916729111,0.775725025810359
"Darchula",2014,0.770916622509527,0.75967036944746,0.786750544217191,0.758902169287936
"Darchula",2015,0.794239839606695,0.825932448049886,0.828175841677891,0.816092360661422
"Darchula",2016,0.778971396755354,0.824887390877367,0.818334010310687,0.812136287895069
"Darchula",2017,0.81423004913792,0.871543255964421,0.859128975591816,0.856267006585904
"Darchula",2018,0.757788826948391,0.796043263670774,0.793927536902009,0.784978467792591
"Darchula",2019,0.742411243773361,0.785802716853313,0.780053382895415,0.77372697205347
"Darchula",2020,0.711230297523254,0.756248402327856,0.748979111005886,0.743957779822203
"Darchula",2021,0.737710467338735,0.75318152971709,0.74392142677661,0.747049241384507
"Darchula",2022,0.718329055537115,0.745021295141266,0.728053130608122,0.736623744829507
"Darchula",2023,0.686797492976969,0.722959919837365,0.704942164187762,0.712712901100793
"Dhading",2000,1.1230509775033,1.13152831643172,1.12378985076973,1.12529573253648
"Dhading",2001,1.06564595421011,1.07358967828871,1.06665328728342,1.06769438176317
"Dhading",2002,1.02805441876201,1.03487468570014,1.02659267408051,1.02935117273279
"Dhading",2003,1.05141904353119,1.05822775408916,1.0484289927868,1.0526166931801
"Dhading",2004,1.08659981583968,1.09353694102621,1.082569837907,1.08776081955666
"Dhading",2005,1.12000175146608,1.12644512897848,1.11553489013119,1.12063326306502
"Dhading",2006,1.08369339284402,1.08418336910176,1.0813751757787,1.07969147642496
"Dhading",2007,1.15507117900716,1.14321322809871,1.156365428952,1.14086787283616
"Dhading",2008,1.08575998132324,1.06898830019756,1.08613234431453,1.06790506503656
"Dhading",2009,0.999201277955272,0.993125657873401,0.99925036018786,0.990270396147798
"Dhading",2010,1.02023463043071,0.999063451182393,1.02552261849589,0.999094694912185
"Dhading",2011,0.989487336056361,0.960715064493932,0.996026490066225,0.962373706927931
"Dhading",2012,0.862689795451917,0.838973980161642,0.887766281847006,0.840146220277095
"Dhading",2013,0.796052952232253,0.77674824866124,0.826707762209052,0.777320160598958
"Dhading",2014,0.771000950944255,0.757025602024375,0.800108864991202,0.756649804934769
"Dhading",2015,0.791472202936314,0.800243636458509,0.817145022050423,0.795297580945415
"Dhading",2016,0.775454835343862,0.791856549748592,0.798423854301802,0.785473415853271
"Dhading",2017,0.81007797065466,0.832091717978391,0.834635517071343,0.824463283265838
"Dhading",2018,0.754895460397912,0.767378713689049,0.783520419343106,0.761851002004679
"Dhading",2019,0.739043399735569,0.754510014078354,0.767514173284914,0.748458347703385
"Dhading",2020,0.707947638637606,0.724549430405757,0.731647272407933,0.718399260253093
"Dhading",2021,0.712336238958958,0.724643538330367,0.698311039473382,0.719311881504205
"Dhading",2022,0.691701467145981,0.710483088610054,0.675461783161882,0.703958060265442
"Dhading",2023,0.652454070629521,0.686269937982006,0.64965105547432,0.67671600630536
"Dhankuta",2000,1.1164269248056,1.13085976375399,1.12951605540892,1.12004212650148
"Dhankuta",2001,1.05985015511488,1.07331732980267,1.07176186643514,1.06310536664015
"Dhankuta",2002,1.02578271658601,1.03669030900635,1.03117312874274,1.02735436565502
"Dhankuta",2003,1.04906106297023,1.06011256159846,1.05345341613655,1.05059531246995
"Dhankuta",2004,1.08414032770281,1.09549586805077,1.0879849751648,1.08567974527202
"Dhankuta",2005,1.1175496255641,1.12850156650984,1.12108616767632,1.11858161210089
"Dhankuta",2006,1.08254284843382,1.08599500193784,1.08591156899404,1.07827490599707
"Dhankuta",2007,1.15604325560859,1.14440978680781,1.15975681041529,1.14021673883982
"Dhankuta",2008,1.0871752933417,1.06970118625722,1.08915476391993,1.06749188788938
"Dhankuta",2009,0.999201915403033,0.994340226771282,1.00287473693112,0.989341732839002
"Dhankuta",2010,1.02350669160957,0.999667553191489,1.02733598020812,0.999530626613471
