"dname","year","geog_pop_2001","geog_total_mig_2001","geog_intensity_2001","shareshock_index_2001","shareshock_growth_yoy","shareshock_log_yoy","shareshock_growth_dec","shareshock_log_dec","ssiv_index_2001","ssiv_growth_yoy","ssiv_log_yoy","ssiv_growth_dec","ssiv_log_dec","absexp_index_2001","absexp_growth_yoy","absexp_log_yoy","absexp_growth_dec","absexp_log_dec","fxshock","mig_intensity","fxshock_x_mig_intensity","total_migrants"
"Achham",2010,230939,92,0.000398373596490848,0.967840706371739,-0.0299711165641304,-0.0317984981782609,0,0,0.000385562183027553,-0.0000119397014964991,-0.0000126676820822815,0,0,89.0413449862,-2.7573427239,-2.9254618324,0,0,0.967840706371739,0.000398373596490848,0.000385562183027553,92
"Achham",2011,230939,92,0.000398373596490848,0.998373818327174,0.017589612375,0.0155194370543478,0.0418520791967391,-0.00322094843586957,0.000397725768649297,0.00000700723714270868,0.00000618253395485388,0.0000166727633102248,-0.00000128314081250893,91.8503912861,1.6182443385,1.427788209,3.8503912861,-0.2963272561,0.998373818327174,0.000398373596490848,0.000397725768649297,92
"Achham",2012,230939,92,0.000398373596490848,1.11430101347826,0.0996950818728261,0.0937995429565217,0,0,0.000443908102312732,0.0000397158883181273,0.0000373672612767874,0,0,102.51569324,9.1719475323,8.629557952,0,0,1.11430101347826,0.000398373596490848,0.000443908102312732,92
"Achham",2013,230939,92,0.000398373596490848,1.17814922355978,0.061636984151087,0.0578999057304348,0,0,0.000469343543392411,0.0000245545470531179,0.0000230657936823144,0,0,108.3897285675,5.6706025419,5.3267913272,0,0,1.17814922355978,0.000398373596490848,0.000469343543392411,92
"Achham",2014,230939,92,0.000398373596490848,1.18867271810326,0.0118887595706522,0.00964573528369565,0,0,0.000473535825761348,0.0000047361679079757,0.00000384260625576451,0,0,109.3578900655,1.0937658805,0.8874076461,0,0,1.18867271810326,0.000398373596490848,0.000473535825761348,92
"Achham",2015,230939,92,0.000398373596490848,1.134494126875,-0.0421717114434783,-0.0542750079858696,0,0,0.000451952505520938,-0.0000168000963579127,-0.0000216217301309004,0,0,104.3734596725,-3.8797974528,-4.9933007347,0,0,1.134494126875,0.000398373596490848,0.000451952505520938,92
"Achham",2016,230939,92,0.000398373596490848,1.16576988720326,0.0226999027434783,0.0213925498391304,0,0,0.000464411942645893,0.00000904304189591191,0.00000852222701752411,0,0,107.2508296227,2.0883910524,1.9681145852,0,0,1.16576988720326,0.000398373596490848,0.000464411942645893,92
"Achham",2017,230939,92,0.000398373596490848,1.14144641474565,-0.0106884120021739,-0.0122365527434783,0,0,0.00045472211344381,-0.00000425798113008197,-0.00000487471952506939,0,0,105.0130701566,-0.9833339042,-1.1257628524,0,0,1.14144641474565,0.000398373596490848,0.00045472211344381,92
"Achham",2018,230939,92,0.000398373596490848,1.16477167899239,0.00702910849130435,0.00550058028913044,0,0,0.000464014282850883,0.00000280021122980527,0.00000219128595256756,0,0,107.1589944673,0.6466779812,0.5060533866,0,0,1.16477167899239,0.000398373596490848,0.000464014282850883,92
"Achham",2019,230939,92,0.000398373596490848,1.15625843070543,-0.0142094548880435,-0.0165083298358696,0,0,0.000460622829512988,-0.00000566067164792434,-0.00000657648272877253,0,0,106.3757756249,-1.3072698497,-1.5187663449,0,0,1.15625843070543,0.000398373596490848,0.000460622829512988,92
"Achham",2020,230939,92,0.000398373596490848,1.19458399499891,0.0194480842978261,0.0183982965043478,0,0,0.000475890722398122,0.00000774760328658217,0.00000732939554774204,0,0,109.9017275399,1.7892237554,1.6926432784,0,0,1.19458399499891,0.000398373596490848,0.000475890722398122,92
"Achham",2021,230939,92,0.000398373596490848,1.21721997827174,0.00807180601847826,0.00749618232934783,0.194367498471739,0.131112902419565,0.000484908300464625,0.00000321559439375766,0.00000298628111449344,0.0000774308794071162,0.0000522319184832358,111.984238001,0.7426061537,0.6896487743,17.8818098594,12.0623870226,1.21721997827174,0.000398373596490848,0.000484908300464625,92
"Achham",2022,230939,92,0.000398373596490848,1.21464600948043,-0.00293777522065218,-0.00690976151413043,0,0,0.000483882899259978,-0.0000011703320803329,-0.00000275266654527819,0,0,111.7474328722,-0.2702753203,-0.6356980593,0,0,1.21464600948043,0.000398373596490848,0.000483882899259978,92
"Achham",2023,230939,92,0.000398373596490848,1.18995178617391,-0.0553605152163043,-0.0625870435793478,0,0,0.000474045372708811,-0.0000220541675503055,-0.0000249330256444342,0,0,109.475564328,-5.0931673999,-5.7580080093,0,0,1.18995178617391,0.000398373596490848,0.000474045372708811,92
"Arghakhanchi",2000,208291,1030,0.00494500482498044,0.875264714284369,0,0,0,0,0.00432818823527133,0,0,0,0,901.5226557129,0,0,0,0,0.875264714284369,0.00494500482498044,0.00432818823527133,1030
"Arghakhanchi",2001,208291,1030,0.00494500482498044,0.909708737864078,0.0370815694827185,0.0357493302337864,0,0,0.00449851409806473,0.00018336854000989,0.000176780610495893,0,0,937,38.1940165672,36.8218101408,0,0,0.909708737864078,0.00494500482498044,0.00449851409806473,1030
"Arghakhanchi",2002,208291,1030,0.00494500482498044,0.946409322744078,0.03670058488,0.0358865125356311,0,0,0.00467999866737593,0.000181484569311204,0.000177458977640417,0,0,974.8016024264,37.8016024264,36.9631079117,0,0,0.946409322744078,0.00494500482498044,0.00467999866737593,1030
"Arghakhanchi",2003,208291,1030,0.00494500482498044,0.934454125518835,-0.0116946117956311,-0.0121746902005825,0,0,0.00462088015941351,-0.0000578299117556688,-0.0000602039017845226,0,0,962.4877492844,-12.0454501495,-12.5399309066,0,0,0.934454125518835,0.00494500482498044,0.00462088015941351,1030
"Arghakhanchi",2004,208291,1030,0.00494500482498044,0.911791046992718,-0.0229272118657282,-0.0235289843462136,0,0,0.00450881112675296,-0.000113375173299374,-0.000116350941118915,0,0,939.1447784025,-23.6150282217,-24.2348538766,0,0,0.911791046992718,0.00494500482498044,0.00450881112675296,1030
