"dname","year","population_2001","total_migrants_2001","migrants_per_capita_2001","avg_fx_shock_2001","ssiv_per_capita_2001","total_fx_exposure_2001"
"Mahottari",2000,552892,2216,0.00400801603206413,0.952272453856092,0.00381672326194826,2110.2357577451
"Mahottari",2001,552892,2216,0.00400801603206413,1,0.00400801603206413,2216
"Mahottari",2002,552892,2216,0.00400801603206413,1.03829994504088,0.00416152282581517,2300.8726782106
"Mahottari",2003,552892,2216,0.00400801603206413,1.01674887051728,0.00407514577361637,2253.1154970663
"Mahottari",2004,552892,2216,0.00400801603206413,0.985122014921254,0.00394838482934371,2183.0303850655
"Mahottari",2005,552892,2216,0.00400801603206413,0.953961527797969,0.00382349309738665,2113.9787456003
"Mahottari",2006,552892,2216,0.00400801603206413,0.97302068593583,0.00389988250876084,2156.2138400338
"Mahottari",2007,552892,2216,0.00400801603206413,0.890765376132987,0.00357020190834865,1973.9360735107
"Mahottari",2008,552892,2216,0.00400801603206413,0.93587860059824,0.00375101643526349,2073.9069789257
"Mahottari",2009,552892,2216,0.00400801603206413,1.03396116966268,0.0041441329445398,2291.2579519725
"Mahottari",2010,552892,2216,0.00400801603206413,0.979158728366561,0.0039244838812287,2169.8157420603
"Mahottari",2011,552892,2216,0.00400801603206413,0.991520876334251,0.00397403156847395,2197.2102619567
"Mahottari",2012,552892,2216,0.00400801603206413,1.13907165145433,0.00456541744069873,2524.1827796228
"Mahottari",2013,552892,2216,0.00400801603206413,1.24143492293398,0.00497569107388369,2751.0197892217
"Mahottari",2014,552892,2216,0.00400801603206413,1.29716304272098,0.00519905027142679,2874.5133026697
"Mahottari",2015,552892,2216,0.00400801603206413,1.35019712612455,0.0054116117279541,2992.036831492
"Mahottari",2016,552892,2216,0.00400801603206413,1.41293663363272,0.00566307267989065,3131.0675801301
"Mahottari",2017,552892,2216,0.00400801603206413,1.37504977149919,0.00551122152905486,3047.1102936422
"Mahottari",2018,552892,2216,0.00400801603206413,1.43250240724955,0.00574149261422665,3174.425334465
"Mahottari",2019,552892,2216,0.00400801603206413,1.47737141525627,0.00592132831766041,3273.8550562079
"Mahottari",2020,552892,2216,0.00400801603206413,1.55061486271011,0.00621488922929903,3436.1625357656
