"dcode","amen_water_piped","amen_water_traditional","amen_cooking_wood","amen_cooking_kerosene","amen_cooking_lpg","amen_cooking_biogas","amen_cooking_electric","amen_cooking_modern","amen_cooking_traditional","amen_lighting_electricity","amen_lighting_kerosene","amen_lighting_biogas","amen_lighting_others","amen_toilet_modern","amen_toilet_ordinary","amen_toilet_none","amen_toilet_any","year","amen_assets_radio","amen_assets_tv","amen_assets_cycle","amen_assets_motorcycle","amen_assets_car","amen_assets_fridge","amen_assets_landline","amen_assets_mobile","amen_assets_computer","amen_assets_internet","amen_assets_none","amen_asset_count_mean","housing_own","housing_rented","housing_foundation_modern","housing_foundation_traditional","housing_roof_modern","housing_roof_traditional","fem_ownership_house","fem_ownership_land","fem_ownership_both","fem_ownership_livestock","ent_has_nonagro","ent_cottage","ent_trade","ent_transport","ent_services","ent_other","ent_female_owner_share","absent_hh_share","hh_death_12m","edu_literate","edu_literate_female","edu_literate_male","edu_school_attend_6_16","edu_school_attend_6_16_female","edu_school_attend_6_16_male","edu_attain_primary_plus","edu_attain_secondary_plus","edu_attain_slc_plus","edu_attain_tertiary","edu_years_mean","mar_ever_married_15_60","mar_never_married_15_60","mar_female_age_first_mean","mar_female_married_by_18","mar_female_married_by_20","fert_birth_mean","fert_birth_son_mean","fert_birth_dau_mean","fert_births_last12m_share","fert_births_last12m_rate","mort_children_dead_mean","mort_child_dead_any","mort_child_death_ratio","work_share_agriculture","work_share_nonagriculture","work_share_wage_nonagri","work_share_own_nonagri","work_share_extended_econ","work_share_job_seeking","work_share_household_chores","work_share_student","work_share_no_work","work_lfp","occ_share_armed_forces","occ_share_managers","occ_share_professionals","occ_share_technicians","occ_share_office_assistants","occ_share_service_sales","occ_share_agriculture","occ_share_craft_trades","occ_share_machine_operators","occ_share_elementary","ind_agri_forestry_fish","ind_manufacturing","ind_construction","ind_wholesale_retail","ind_transport_accommodation","ind_finance_real_estate_prof","ind_public_admin_defence","ind_education","ind_health","ind_arts_recreation","ind_others","emp_share_employer","emp_share_employee","emp_share_self_employed","emp_share_unpaid_family_worker","mig_in_share","mig_in_domestic","mig_in_international","mig_in_from_rural","mig_in_from_urban","mig_in_reason_economic","mig_in_reason_noneconomic","mig_in_reason_study","mig_in_reason_marriage","mig_in_return","flfp_all","fem_employment_rate","flfp_agri","flfp_nonagri","flfp_wage","flfp_chores_only","mlfp_all","mlfp_agri","mlfp_nonagri","share_women","share_men","fem_share_of_ag_workers","fem_ag_specialization_ratio","fem_wage_share_of_employment","gap_lfp_m_minus_f","gap_nonagri_m_minus_f","head_female_share","head_age_mean","head_elderly_share","head_female_elderly","head_young_share","left_not_with_both","left_mother_only","left_father_only","left_with_relatives","left_without_parents"
35,0.306133393547659,0.675745857913009,0.471816873182986,0.185638883400604,0.255581585706625,0.0660475881340145,NA,0.321629173840639,0.66597984701798,0.820062660532332,0.163764148014339,0.00155240057579949,0.00129837139066866,0.556182788111434,0.234356036015693,0.193542013604674,0.790538824127128,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846020481784995,0.119584764653306,NA,NA,NA,NA,0.0814640922649494,0.171596868505217,0.0754660090671204,0.0845546665518021,0.209674466687486,0.0593189872117508,0.360022597709414,0.0439628164963279,0.322890452467773,0.213805146114735,NA,0.116074216857091,0.0164554461034746,0.712933201258752,0.631303946582705,0.793433890546997,0.864486685467031,0.854798477090718,0.873866621472757,0.672527472527473,0.443381618381618,0.355594405594406,0.10477022977023,7.15921702387619,0.714121124079547,0.27643139808646,18.0594840667678,0.417147192716237,0.714415781487102,2.66952826916407,1.3764308012487,1.29309746791537,0.0475488495779859,0.0475488495779859,0.15961382818823,0.102959879754885,0.0597910237669861,0.206371787807444,0.356479487051044,0.207964734759305,0.106487000951761,0.042027751339979,0.0129740019035215,0.186394830436307,0.189410409257126,0.0483694835445574,0.562851274858488,0,0.0100601034937165,0.0399029344646932,0.0300838877639572,0.0328801465625301,0.146032205187542,0.42024234242921,0.122087230418153,0.0314659467103783,0.16724520296982,0.464931052792483,0.112165923828219,0.063524755024216,0.132697227630372,0.0674668940771372,0.0149801284011006,0.048158457899564,0.0420280294131844,0.0146744114949557,0,0.0393731194387681,0.0427906229929351,0.368898522800257,0.501926782273603,0.0863840719332049,0.0735170878617258,0.0647178211339531,0.00879926672777269,0.059492985283627,0.00579936061718936,0.0228623805159094,0.0475710357470211,0.0126880717677269,0.00815005024003573,NA,0.426417745658938,0.420556057412426,0.212727090233865,0.207828967178561,0.0773863294188498,0.362842517314062,0.72468,0.20004,0.50458,0.49907328557832,0.50092671442168,0.514442448662557,1.063422766616,0.184009546539379,0.298262254341062,0.296751032821439,0.180545534820111,43.1877066215823,0.161323670353101,0.0282243735395152,0.174568988725327,0.14086351152839,0.0571469630197356,0.0130133486619403,0.0123107875071853,0.0505045666475059
35,0.349760096716914,0.635641694057199,0.490634326948506,0.00753334088934225,0.397030488495976,0.0924704371151158,0.00176810608636518,0.491269031697457,0.504816955684008,0.915758056594507,0.0544863802939287,0.00251615096905814,0.0795949979220976,0.738184291057463,0.198624806377272,0.0591031017416601,0.936809097434735,2011,0.640930900298462,0.536869545506064,0.644338660319619,0.197710529298425,0.0236427518984472,0.19982621179493,0.126253352978957,0.798186557860138,0.134345838528089,0.0720314329970909,0.0523555857795912,3.78691299255733,0.748853375646983,0.170682685405569,0.502368808795194,0.489289357361442,0.819985643583059,0.118924024330349,0.171181381994031,0.287596811364237,0.171181381994031,NA,NA,NA,NA,NA,NA,NA,NA,0.290324530582946,NA,0.772289252653912,0.707945273072276,0.842851174726958,0.908383992585121,0.913771218947456,0.90323698343528,0.735604268456837,0.387534868801659,0.302910363552007,0.0734378490460125,8.28690708829277,0.718388979869211,0.281611020130789,18.2824829037349,0.373487638085218,0.658696379895749,2.16218259718984,1.12702413206477,1.03515846512507,0.0590871741241503,0.0590871741241503,0.123495683951862,0.0858168987461408,0.057116214010957,0.270449435597895,0.304058595832464,0.187284148065735,0.0969798113251281,0.0197946364416012,0.0114966506733421,0.171499432121086,0.21250260760726,0.0299932781679531,0.57450803143036,0.00218583283935981,0.0242294013040901,0.0487551867219917,0.0269709543568465,0.0111144042679312,0.110106698280972,0.517079134558388,0.109847362181387,0.041160343805572,0.108550681683462,0.562421232115057,0.0687967973904663,0.0488546222848247,0.10174957372674,0.0732448661872637,0.0209800578248944,0.0165690562680703,0.0436652086885611,0.0141967529097783,0.000518941359626362,0.0490028912447179,0.0245550799729669,0.328940452053766,0.62927085679958,0.0172336111736878,0.100859986769434,0.092737034814849,0.00812295195458531,0.0712391233539621,0.00854621314348642,0.0263688250949985,0.0638451716127444,0.0173653527965486,0.0134221961063261,NA,0.47840658408281,0.473315798404887,0.30201086034278,0.171304938062108,0.0812404547768539,0.30044120142542,0.715599611670328,0.232435746768177,0.463951765367125,0.546369051758107,0.453630948241893,0.610130270826191,1.29933052270137,0.171641122165457,0.237193027587518,0.292646827305017,0.336987211426673,43.9564025909317,0.170471531458079,0.0386903413809243,0.167632981534327,0.157978936141848,0.114518064258099,0.00817668755277074,0.00657690085766342,0.0319068568635293
35,0.69039386016699,0.302774732225689,0.237086428089129,8.44024307900068e-05,0.735989196488859,0.0198345712356516,0.00607697501688049,0.761322425571392,0.237918529138905,0.988782997385511,0.00388251181634031,0.00025320729237002,0.00633018230925051,0.665935734165472,0.303848750844024,0.0227886563133018,0.976469596019229,2021,0.363943281566509,0.614196488858879,0.573092505064146,0.385465901417961,0.0428764348413234,0.5,0.0449864956110736,0.957376772451047,0.222147197839298,0.533929777177583,0.0296871046639116,5.69874335835372,0.844783929777178,0.140530047265361,0.729611200134941,0.269629754575356,0.953698237328161,0.0194125590817016,0.163785105844649,0.251412667622501,0.145678595543552,NA,0.0825672598465042,0.00928426738690074,0.049966239027684,0.00666779203241053,0.0075118163403106,0.00919986495611074,0.0468921312304968,0.25236326806212,0.0281904118838623,0.815912959470028,0.765994973323339,0.870353450348642,0.924906979366332,0.925053028517558,0.924773022049287,0.800010253255409,0.459345842304932,0.35440377319799,0.0997641751256024,8.84430431662053,0.734762653657284,0.265237346342716,18.6312056737589,0.334751773049645,0.643262411347518,1.83216395864106,0.961687592319055,0.870476366322009,0.0543759231905465,0.0552991137370753,0.0542836041358936,0.0429283604135894,0.0296281366522221,0.308181147093751,0.396957345058895,0.228584266777931,0.112462688962352,NA,0.0704175626664955,0.186057707738229,0.132586577655102,0.037006130243605,0.705491542831466,0.00282061780628725,0.0864837814476138,0.0404895136708976,0.0223374732723716,0.0162412993039443,0.0709248896774487,0.436831809289841,0.0744279150175151,0.0509076020199263,0.198034666302716,0.508578710235289,0.0512447094161016,0.0933873390069631,0.138715696536659,0.0698584626587175,0.0265325626905748,0.0107859645929095,0.0343603513402813,0.0158376188959177,0.00496063350475584,0.0457379511218313,0.0230727223081824,0.336670610721762,0.543232911622827,0.0970237553472285,0.436734779156742,0.408006351594167,0.0287284275625757,0.348419988383849,0.0687719147288489,0.138356107141365,0.296999707492374,0.027286782833981,0.0925368768542894,0.0180518992102294,0.684635793535938,0.647431259044862,0.388265798359865,0.259165460684998,0.169380125422094,0.208936324167873,0.807246277362245,0.324984560488575,0.446579290468675,0.532272041595789,0.467727958404211,0.576196868008949,1.19472075158326,0.26161870168576,0.122610483826307,0.187413829783677,0.325883444378848,46.3098591549296,0.197942143881252,0.0454583790166147,0.12431475078013,0.226063829787234,0.168036750483559,0.0127337201805287,0.031431334622824,0.037314635718891
36,0.639115730429762,0.354450218592758,0.80598861667904,0.0710220242514229,0.0825703208776705,0.0292006928977976,NA,0.111771013775468,0.881629959580962,0.423492534851109,0.551101212571146,0.0022271714922049,0.0158376639445682,0.124391652231296,0.415078775880558,0.44988864142539,0.539470428111854,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936103049742885,0.0385757683756767,NA,NA,NA,NA,0.0472820460601123,0.102150263903739,0.0428864789640718,0.110296488637714,0.134158138587648,0.0600885515496521,0.317900063251107,0.00480708412397217,0.396204933586338,0.220999367488931,NA,0.200176501535903,0.0204569825950672,0.550886577513621,0.463725671918443,0.650936170212766,0.856831151393085,0.830892143808256,0.883209207853758,0.576948009853494,0.299235057694801,0.235705950991832,0.0554907299364709,6.04881101376721,0.738908456393188,0.25482276149546,18.0448362720403,0.405541561712846,0.740050377833753,2.93258232235702,1.50294627383016,1.42963604852686,0.0616117850953206,0.0616117850953206,0.231455805892548,0.143760831889081,0.0789255954139826,0.544705464180696,0.190390021649918,0.097877015542702,0.0582608976637477,0.0342521084434679,0.0156396419685268,0.0602320095647397,0.158529098135522,0.0305037645005978,0.735095485830614,0,0.00339980927899167,0.0216012272482275,0.0143869978025623,0.0199013226087317,0.0652182926323645,0.74903602968614,0.0526970438243708,0.00559724698370579,0.0681620299349061,0.767126131362617,0.0475379888732044,0.0197209997508926,0.0645603255002906,0.018018766088184,0.00473303994021423,0.0237897533837084,0.0247861828448061,0.00655982728556008,0,0.0231669849705223,0.0662770455110669,0.143703887921744,0.728135621321396,0.0618834452457929,0.0142300232366101,0.0123672536631268,0.00186276957348338,0.0104278897952901,0.0019624442050177,0.00464732202869049,0.00706700209321529,0.000981864387201109,0.00281082746139925,NA,0.731728538283063,0.722505800464037,0.602494199535963,0.120011600928074,0.0316125290023202,0.104408352668213,0.774640694535639,0.472021594805574,0.278908586853433,0.557081461854138,0.442918538145862,0.616183187993119,1.27641236368461,0.0437540141297367,0.0429121562525762,0.158896985925358,0.239040782037574,47.2187431054088,0.239057753339104,0.049301630942077,0.116100673760671,0.163160744782772,0.0993460240763111,0.0115383013287791,0.00899737576540176,0.0384471195901195
36,0.628110987390532,0.367585542748804,0.843374763008216,0.00403262210719552,0.108549760751151,0.0384904751873364,0.000556742604351621,0.147596978542839,0.8485058232267,0.807698095037467,0.167489241325348,0.00170032200788468,0.0626711607330946,0.412019621415029,0.31460471275091,0.269583797285504,0.726624334165939,2011,0.652712991663908,0.323061181498089,0.00621445123235728,0.014655872882121,0.00215173493033194,0.0201480634385627,0.0265430798398989,0.61617863914051,0.017469680098709,0.00473983568569623,0.16881338589786,1.79484787384514,0.911718679466731,0.0743477083270637,0.0894399470342171,0.905293568870565,0.58564807848566,0.106428120015649,0.0875440127599386,0.172138794426555,0.0875440127599386,NA,NA,NA,NA,NA,NA,NA,NA,0.319871196846128,NA,0.667252170901264,0.596603659747923,0.757313698822867,0.915268634529624,0.909361302442079,0.921385346877026,0.561496334990311,0.22155194203387,0.17644283427416,0.0320330272137501,6.86864581748636,0.747147888996722,0.252852111003278,17.9483030366712,0.4114742040559,0.752968372386256,2.25095307917889,1.16019061583578,1.09076246334311,0.0685494447844714,0.0685494447844714,0.129838709677419,0.0883431085043988,0.0576816597726607,0.404511885529656,0.217459035310408,0.13218324486499,0.0754673436418186,0.00980844680360028,0.0102411723978768,0.129817678282945,0.208746826678975,0.0292234018001385,0.621970920840065,0.001326494517156,0.0198532012734347,0.0550495224619738,0.0225061903077467,0.014591439688716,0.0782189600282985,0.670940926777503,0.0726034665723382,0.0201627166607711,0.0447470817120623,0.682634994922513,0.0446818844099077,0.0353657998145614,0.0703342310918804,0.0407965031568723,0.0151441564748996,0.0224733983840346,0.0486997218420239,0.00900702017749128,0.000794737074484525,0.0300675526513312,0.0159745858860903,0.215793056501021,0.756115271159519,0.0121170864533696,0.0334399688930522,0.0296222980257693,0.00381767086728291,0.0199599027730958,0.00667104306016358,0.0101451068417611,0.015694869121052,0.00257274662881476,0.00748757984386089,NA,0.574252136752137,0.570755633255633,0.449494949494949,0.121260683760684,0.0532245532245532,0.213286713286713,0.717026719727118,0.338686753837408,0.358229107447413,0.594045695822756,0.405954304177244,0.660105548423905,1.32717014882353,0.09325278652259,0.142774582974981,0.236968423686729,0.372056656542267,48.2268216401528,0.266787958981145,0.0700989384416444,0.129762728174902,0.249002177068215,0.202966255442671,0.00929789550072569,0.00535195936139332,0.0334724238026125
36,0.785744278815872,0.210371614528658,0.676971608832808,0.00189274447949527,0.304416403785489,0.0143007360672976,0.00189274447949527,0.320071383581776,0.678249002729372,0.991391979844636,0.00325972660357518,0.000210304942166141,0.00347003154574133,0.756141087549864,0.217560462670873,0.0173501577287066,0.980999370144867,2021,0.324079915878023,0.499579390115668,0.0161934805467929,0.0689800210304942,0.0170347003154574,0.135120925341746,0.0235541535226078,0.899158780231335,0.0519453207150368,0.216403785488959,0.0772622296871719,2.88232206592484,0.936803364879075,0.0554153522607781,0.523094688221709,0.475225698089439,0.957274826789838,0.00241850683491062,0.113898803275247,0.178144026873819,0.098527865404837,NA,0.0776821331093848,0.0233438485804416,0.0345951629863302,0.00483701366982124,0.00452155625657203,0.010515247108307,0.0448246903212261,0.244584647739222,0.026919032597266,0.708468087914989,0.636274087299144,0.79187708940892,0.94600533668184,0.947565543071161,0.944426902431323,0.691383300694321,0.327220936442941,0.239540680078334,0.0615097026882678,8.31351255118391,0.754764344262295,0.245235655737705,19.3734671125975,0.326644370122631,0.652173913043478,2.02288467329118,1.04080096356519,0.982083709725986,0.0612767238783499,0.0621800662451069,0.0698584763625414,0.0543510990665462,0.0345340875260494,0.533401639344262,0.232633196721311,0.114549180327869,0.0740266393442623,NA,0.0823258196721312,0.166854508196721,0.135348360655738,0.0283299180327869,0.767674180327869,0.00266933600266934,0.0403737070403737,0.0411745078411745,0.00980980980980981,0.00687354020687354,0.043043043043043,0.694828161494828,0.03003003003003,0.0182182182182182,0.110844177510844,0.736043324196029,0.0174500234004145,0.0387109714514943,0.0790265427559003,0.0312896971317778,0.0111653406431771,0.0128367988232934,0.0361703550177175,0.00775556595573979,0.00040114996322792,0.0291502306612289,0.0132379487865214,0.15905596041987,0.73377014107107,0.0939359497225379,0.21715809569987,0.197460529106943,0.0196975665929271,0.167022164518223,0.0299545581007141,0.0534561653383436,0.158641170944574,0.0116973241613382,0.116003515258038,0.0218491469438468,0.777087774585226,0.749003614792845,0.592084530540365,0.156919084252479,0.0873111502456205,0.111687830197423,0.819722826709426,0.52926354369488,0.261482075363647,0.552715163934426,0.447284836065574,0.580252520664911,1.1186950954659,0.116569731468878,0.0426350521242005,0.104562991111167,0.366050808314088,50.826369934915,0.321436069703968,0.0924837287423892,0.0960529078311988,0.323650962333215,0.253276656039674,0.0141693234148069,0.0279844137442437,0.0475853111347267
37,0.842962302029891,0.149230426053982,0.82221726522418,0.0582199420031229,0.0339058666071827,0.0774035244256079,NA,0.111309391032791,0.881329466874861,0.311844746821325,0.669863930403747,0.00200758420700424,0.00803033682801695,0.164621904974348,0.378987285300022,0.445237564131162,0.54360919027437,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896947296372348,0.0686652977412731,NA,NA,NA,NA,0.073264887063655,0.141793292265572,0.0665297741273101,0.0810951403148528,0.148172484599589,0.127679231337768,0.346637102734664,0.00923872875092387,0.352919438285292,0.163525498891353,NA,0.249034907597536,0.0318982824001785,0.571193109315185,0.469470159543037,0.690547723596025,0.875673180489306,0.847137637028015,0.904821150855366,0.548707155742634,0.250751653638004,0.177690920024053,0.031870114251353,5.34720908230842,0.742824641232062,0.251050052502625,18.146437994723,0.399736147757256,0.721635883905013,2.94441903019213,1.49862763037511,1.44579139981702,0.0713632204940531,0.0713632204940531,0.237877401646844,0.141811527904849,0.08078924881535,0.572366118305915,0.165033251662583,0.0867168358417921,0.045764788239412,0.0325516275813791,0.018288414420721,0.0580154007700385,0.157770388519426,0.0285264263213161,0.737399369968498,0,0.00130932896890344,0.0237861429350791,0.00916530278232406,0.0113475177304965,0.0463720676486634,0.777523186033824,0.048772504091653,0.00130932896890344,0.0804146208401528,0.805325185508512,0.0352466171977302,0.0208424268878219,0.0623090353557399,0.0109122653862942,0.00261894369271061,0.00872981230903536,0.0276080314273243,0.00360104757747708,0,0.0228066346573549,0.0335987782262463,0.130358896040144,0.770590160357805,0.0654521653758045,0.0187103757538271,0.016545538889748,0.00216483686407917,0.0152383904127279,0.0013430445787489,0.00371114890985001,0.0123704963661667,0.00155038759689922,0.00454780361757106,NA,0.751160631383473,0.743887341380378,0.629371711544413,0.114515629835964,0.0289384091612504,0.0987310430207366,0.761578735400725,0.498187676198147,0.230769230769231,0.565453272663633,0.434546727336367,0.621770371502828,1.26332252204105,0.0389016018306636,0.0104181040172523,0.116253600933267,0.255879534565366,48.1109924709103,0.258836413415469,0.0589459274469541,0.105598904859685,0.186842105263158,0.106178489702517,0.0179633867276888,0.0107551487414188,0.0461098398169336
37,0.880707762557078,0.114440639269406,0.695752473363775,0.00354356925418569,0.190187404870624,0.103786149162861,0.00126046423135464,0.29523401826484,0.701198630136986,0.834617579908676,0.146380327245053,0.00261605783866058,0.0792189878234399,0.589968607305936,0.215325342465753,0.191233828006088,0.805293949771689,2011,0.608233447488584,0.201246194824962,0.0108923135464231,0.0173373287671233,0.00216419330289193,0.0488251522070015,0.0244958143074581,0.711187214611872,0.030845700152207,0.0125095129375951,0.12041000761035,1.91255232115677,0.850456621004566,0.129328386605784,0.170685882800609,0.82429604261796,0.774234208523592,0.1158200152207,0.123810882800609,0.229713660578387,0.123810882800609,NA,NA,NA,NA,NA,NA,NA,NA,0.37980403348554,NA,0.712492512479201,0.633238854727133,0.811005284686352,0.926220639285875,0.924232851985559,0.928204666246284,0.670872911322194,0.285169520904111,0.205273983683469,0.0387113175714715,7.33308157099698,0.747608117384589,0.252391882615411,17.9170731707317,0.425963808025177,0.751691581431943,2.11473962930274,1.0959841129744,1.01875551632833,0.0694888178913738,0.0694888178913738,0.0986319505736981,0.0706090026478376,0.0466402337228715,0.447700947700948,0.201123201123201,0.111003861003861,0.0623025623025623,0.0278167778167778,0.00947700947700948,0.110828360828361,0.196472446472446,0.0343980343980344,0.648824148824149,0.000980993255671367,0.0114040465971796,0.0523605150214592,0.0111587982832618,0.00993255671367259,0.0637645616186389,0.717351318209687,0.0592274678111588,0.00907418761496015,0.0647455548743102,0.739838393731636,0.0309745347698335,0.0310969637610186,0.0570519098922625,0.0235063663075416,0.0133447600391773,0.0102840352595495,0.0493388834476004,0.00563173359451518,0.000612144955925563,0.0383202742409403,0.0072690813385136,0.186364206040857,0.799473618247901,0.00689309437272841,0.0285014117521709,0.0254115390762346,0.00308987267593628,0.0181157484101961,0.00347352108160103,0.00484790368121038,0.0172073943849555,0.00203154236835071,0.00898155573376103,NA,0.632156977595548,0.629081856787231,0.490994289061356,0.138087567725875,0.0521306194171914,0.175281886074096,0.697394350777315,0.382964747098752,0.295379899277425,0.599245349245349,0.400754650754651,0.65719325754606,1.28208743175713,0.0828677839851024,0.065237373181767,0.15729233155155,0.40656859716248,47.8292259797048,0.261745763920245,0.0747166044820457,0.13612490791131,0.225431888983291,0.184791843670348,0.0065137354856981,0.0109034267912773,0.0317190597564429
37,0.959114139693356,0.0238500851788756,0.734835355285962,0.00173310225303293,0.247833622183709,0.0121317157712305,0,0.255536626916525,0.727427597955707,0.981260647359455,0.00173310225303293,0,0,0.93526405451448,0.0190641247833622,0.0259965337954939,0.957410562180579,2021,0.199306759098787,0.580589254766031,0.00693240901213172,0.166377816291161,0.0277296360485269,0.181975736568458,0.0502599653379549,0.934142114384749,0.12998266897747,0.37261698440208,0.0630323679727428,3.14991482112436,0.69844020797227,0.194107452339688,0.0954003407155026,0.887563884156729,0.628620102214651,0.00519930675909879,0.144804088586031,0.23679727427598,0.0987868284228769,NA,0.207836456558773,0.0554592720970537,0.0554592720970537,0.00173310225303293,0.0987868284228769,0,0.120954003407155,0.143847487001733,0.0329289428076256,0.785470502194052,0.652582159624413,0.879899916597164,0.927884615384615,0.923809523809524,0.932038834951456,0.773394495412844,0.487155963302752,0.438532110091743,0.0798165137614679,9.26605504587156,0.705844572896596,0.294155427103404,18.4333333333333,0.3,0.7,1.74404761904762,0.875,0.869047619047619,0.0595238095238095,0.0595238095238095,0.0744047619047619,0.0535714285714286,0.0426621160409556,0.26461143224149,0.65446371226718,0.486191393705845,0.126525369299936,NA,0.111111111111111,0.086062941554271,0.0533076429030186,0.0154142581888247,0.920359666024406,0.145847871598046,0.14026517794836,0.0516399162595953,0.0628053035589672,0.0418702023726448,0.0942079553384508,0.287508722958828,0.0432658757850663,0.0125610607117934,0.118632240055827,0.334263782274948,0.0202372644801117,0.060711793440335,0.0460572226099093,0.124912770411724,0.0286113049546406,0.278436845778088,0.0418702023726448,0.0216329378925331,0.00558269364968597,0.0376831821353803,0.0125962211336599,0.543037088873338,0.372288313505948,0.0720783764870539,0.525587828492393,0.511756569847856,0.0138312586445367,0.288920056100982,0.229079008882655,0.395573997233748,0.129091747349009,0.0161364684186261,0.0673121254034117,0.0645458736745044,0.905660377358491,0.874785591766724,0.461406518010292,0.413379073756432,0.272727272727273,0.0583190394511149,0.956878850102669,0.215605749486653,0.732032854209446,0.374438021836866,0.625561978163134,0.561586638830898,2.14004737400964,0.311764705882353,0.0512184727441789,0.318653780453013,0.335604770017036,48.8040885860307,0.287904599659284,0.122657580919932,0.112436115843271,0.144736842105263,0.0921052631578947,0.0164473684210526,0.0164473684210526,0.0230263157894737
38,0.688983748970269,0.302029506477945,0.657455253501086,0.159664494870067,0.0939114805661649,0.0760128810005242,NA,0.169924361566689,0.820265108964278,0.430165505878829,0.551711225941736,0.00202201752415188,0.00546693626900322,0.293042761926159,0.269602336553583,0.421927656706358,0.562645098479742,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896880663932081,0.0745333714903495,NA,NA,NA,NA,0.0615122897389424,0.125695570606379,0.0523387071131038,0.111323094534007,0.14671372698655,0.0488729952319029,0.375054182921543,0.0187472908539228,0.347529258777633,0.209796272214998,NA,0.290676969061019,0.0192466112484086,0.629068914956012,0.539954142568701,0.73183629977505,0.857772764561116,0.833129459734964,0.882710955230039,0.588059979510105,0.306603334264692,0.226785880599795,0.0518766880879203,5.95750930095947,0.749676774800188,0.243535496003761,18.0562980963953,0.417172944511948,0.730660186310247,2.66641729632677,1.36141243360515,1.30500486272163,0.0550609710481035,0.0550609710481035,0.164659235430538,0.0991247101069799,0.0617529880478088,0.439174894217207,0.233486130700517,0.113187588152327,0.0729607428302774,0.0473377997179126,0.0110778091208275,0.104372355430183,0.16484485190409,0.0470439586271744,0.672661024917725,0,0.00273581053491221,0.029848917925684,0.0161290322580645,0.0182523478971009,0.0888117599020008,0.657942017149857,0.0913434054716211,0.00865659452837893,0.0862801143323806,0.686781961650108,0.0775583629747741,0.0343023018111942,0.0900282104746719,0.0200335254916391,0.0058465186638865,0.0245717322866838,0.0330348746882538,0.0038431661147226,0,0.0239993458440656,0.051662925933483,0.176494592940216,0.703040195878392,0.0688022852479086,0.0306389912156418,0.0265833097194673,0.00405568149617455,0.0237574464301592,0.00293411576420379,0.00896146217058657,0.016417540379711,0.00343618138764755,0.00537682268947959,NA,0.644671655950248,0.64045535996627,0.486297038052071,0.154158321914198,0.0366290713608095,0.178138505323074,0.73296586532076,0.379798113959357,0.333444016469651,0.557534085566526,0.442465914433474,0.617355814264686,1.28040930214864,0.0571922317314022,0.088294209370512,0.179285694555452,0.276495278069255,46.5768704887278,0.225619256574136,0.0539444815415435,0.131721199402207,0.216264150943396,0.136264150943396,0.0135849056603774,0.0115849056603774,0.046
38,0.749661497585775,0.243875022353933,0.678665406330634,0.00416421837876504,0.223219988248218,0.0848044350203101,0.00143065171294995,0.309455074981478,0.684975602278824,0.865595381038755,0.100643793270827,0.00272079298980661,0.120136422859771,0.635911912730245,0.197289425951,0.161242112255065,0.833201338681246,2011,0.540773573819074,0.34906624428378,0.042612983164295,0.0441969189893468,0.00749814781697877,0.0753519147740337,0.052793602943055,0.747004572976011,0.0449250185218302,0.0152645428301357,0.11576782566487,2.17209973686227,0.847188513910533,0.132130904631735,0.257376797894898,0.73531665942825,0.671243900569706,0.163055974248269,0.129512301049996,0.226298444166262,0.129512301049996,NA,NA,NA,NA,NA,NA,NA,NA,0.435825051733388,NA,0.751203830085013,0.680539683709957,0.842557585385226,0.907855167931616,0.904642519407974,0.911079231957625,0.656866754694493,0.26480795522266,0.184542936935463,0.0360953037544257,7.18312703132563,0.75370267569668,0.24629732430332,17.89810197246,0.427688872348344,0.755935988090808,2.17773847684315,1.12932463800155,1.0484138388416,0.066639632333063,0.066639632333063,0.111418149662872,0.0764894440145905,0.0511623185463405,0.424824934779624,0.1913588722596,0.111492516819992,0.0623827177445192,0.017483637695089,0.0115794773216166,0.154011625246007,0.190672341983615,0.0275527484095382,0.616183807039224,0.00189352559900954,0.0126720559318331,0.0472653120675843,0.0139101303619547,0.00633602796591654,0.0678027820260724,0.719321243900663,0.0597188842764547,0.020173330420217,0.0509067074502949,0.735733547117557,0.0358574447926536,0.0322133955251075,0.0624590044457401,0.0318489905983529,0.00874571824211063,0.0109321478026383,0.0460607827417827,0.00590335981342468,0.000145761970701844,0.0300998469499308,0.0204382793477459,0.189921050689884,0.777244890430163,0.0123957795322069,0.0403469393410369,0.0364951367528473,0.00385180258818965,0.0253143429398019,0.00381106042060754,0.00969878349544157,0.0232770803890598,0.00509139470828812,0.00965417466544251,NA,0.577418140760256,0.573127587504705,0.458938652615732,0.114188934888973,0.0462175385773429,0.242905532555514,0.705861746847268,0.371905651564689,0.311069593647828,0.608036981097533,0.391963018902467,0.656862745098039,1.23401903328136,0.0806409246125558,0.128443606087012,0.196880658758856,0.426936878264312,46.1470201381706,0.230726991788939,0.0653820122846672,0.162216348057056,0.26806640625,0.231096540178571,0.00502232142857143,0.00711495535714286,0.0266462053571429
