outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag0,50,0,lin_int,FALSE,lin/lin,0.015054423288408,"",0.0742683764349033,0.840101850180869,2,0.750753969030745,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag0,100,0,lin_int,FALSE,lin/lin,0.0202289316360523,"",0.0635086371993346,0.751499777160127,2,0.701946256145111,305,313,0 units (+1% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag1,0,1,lin_int,FALSE,lin/lin,-0.201377307149889,"",0.218493133798557,0.359659082844281,2,0.969222069718946,714,714,0 units (-10% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag1,25,1,lin_int,FALSE,lin/lin,0.0981353696601325,"",0.150531465222629,0.517069190180538,2,0.957902663785707,469,475,0 units (+4% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag1,50,1,lin_int,FALSE,lin/lin,0.0243003704748403,"",0.0721509222720761,0.737527268950192,2,0.750753969030745,399,401,0 units (+1% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag1,100,1,lin_int,FALSE,lin/lin,0.021989637943962,"",0.062739254676035,0.727535158376147,2,0.701946256145111,305,313,0 units (+1% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag2,0,2,lin_int,FALSE,lin/lin,-0.237064538681354,"",0.218511538512025,0.281438247045121,2,0.969222069718946,714,714,0 units (-12% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag2,25,2,lin_int,FALSE,lin/lin,0.0983277697068894,"",0.153086234331258,0.523251452300352,2,0.957902663785707,469,475,0 units (+4% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag2,50,2,lin_int,FALSE,lin/lin,0.0192577968216776,"",0.073511905908502,0.79430702007527,2,0.750753969030745,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag2,100,2,lin_int,FALSE,lin/lin,0.022182667238654,"",0.0639800274473383,0.730354972205139,2,0.701946256145111,305,313,0 units (+1% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag3,0,3,lin_int,FALSE,lin/lin,-0.24450032480468,"",0.195241940372319,0.214353785309209,2,0.969222069718946,714,714,0 units (-12% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag3,25,3,lin_int,FALSE,lin/lin,0.0873387561988579,"",0.144429270411317,0.547767223559567,2,0.957902663785707,469,475,0 units (+4% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag3,50,3,lin_int,FALSE,lin/lin,0.00044291738391649,"",0.0731550786397759,0.995190755093031,2,0.750753969030745,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag3,100,3,lin_int,FALSE,lin/lin,0.0204568807033939,"",0.0672997134260621,0.762494856976689,2,0.701946256145111,305,313,0 units (+1% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag4,0,4,lin_int,FALSE,lin/lin,-0.217807803126563,"",0.148470337563528,0.146553618447293,2,0.969222069718946,714,714,0 units (-10% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag4,25,4,lin_int,FALSE,lin/lin,0.0445700877369178,"",0.123436903233952,0.719377596784049,2,0.957902663785707,469,475,0 units (+2% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag4,50,4,lin_int,FALSE,lin/lin,-0.0205424237802902,"",0.0715052695708628,0.774954163557541,2,0.750753969030745,399,401,0 units (-1% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag4,100,4,lin_int,FALSE,lin/lin,0.0103239716717334,"",0.0684399940312983,0.880741936330069,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag5,0,5,lin_int,FALSE,lin/lin,-0.207487387323707,"",0.149969025105797,0.170605173960443,2,0.969222069718946,714,714,0 units (-10% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag5,25,5,lin_int,FALSE,lin/lin,0.0430368670183959,"",0.12483644599259,0.731554147902526,2,0.957902663785707,469,475,0 units (+2% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag5,50,5,lin_int,FALSE,lin/lin,-0.0173278529076421,"",0.0719382782878923,0.810534720923951,2,0.750753969030745,399,401,0 units (-0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag5,100,5,lin_int,FALSE,lin/lin,0.00512892569174858,"",0.066792130921303,0.939117067028686,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.188166172774688,"",0.140430796777155,0.184316667825076,2,0.969222069718946,714,714,0 units (-9% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.0447623621094891,"",0.123570307353598,0.718510766798735,2,0.957902663785707,469,475,0 units (+2% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.0102262374273304,"",0.069964819462301,0.884317941341969,2,0.750753969030745,399,401,0 units (-0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.00321764700064434,"",0.0659585215231546,0.961299038384833,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.176716778204788,"",0.132638559950011,0.186789762597094,2,0.969222069718946,714,714,0 units (-8% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.0416346101958081,"",0.121376819563426,0.732845708592404,2,0.957902663785707,469,475,0 units (+2% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.0113190350118661,"",0.0711976216534129,0.874256197750746,2,0.750753969030745,399,401,0 units (-0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.00321963481095549,"",0.067800957231657,0.962326646357181,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.178944779808192,"",0.142369352908439,0.212688331592805,2,0.969222069718946,714,714,0 units (-8% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0509845524591853,"",0.129698589803084,0.695711832130482,2,0.957902663785707,469,475,0 units (+2% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,-0.00840824857114336,"",0.0723451496097323,0.907890748640054,2,0.750753969030745,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.00101051467842774,"",0.0666286040795141,0.987963642815967,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.17649755367505,"",0.15010751484092,0.243390727257399,2,0.969222069718946,714,714,0 units (-8% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0744740422264739,"",0.141428291111795,0.600524949778265,2,0.957902663785707,469,475,0 units (+4% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.000939411929139173,"",0.0710305283654377,0.989494916981382,2,0.750753969030745,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.000774966195084525,"",0.0645491014649114,0.990471773753236,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag10,0,10,lin_int,FALSE,lin/lin,-0.178089389420169,"",0.128529770869039,0.169979276771925,2,0.969222069718946,714,714,0 units (-8% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag10,25,10,lin_int,FALSE,lin/lin,0.0459772264790666,"",0.122925396331976,0.709773120438341,2,0.957902663785707,469,475,0 units (+2% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag10,50,10,lin_int,FALSE,lin/lin,-0.0149966220284099,"",0.071832472590372,0.835383629017148,2,0.750753969030745,399,401,0 units (-0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,mean_emp_per_firm,S_lin_lin_lag10,100,10,lin_int,FALSE,lin/lin,0.00897325787059883,"",0.071871853255953,0.901174159301219,2,0.701946256145111,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S0_baseline,0,0,log_int,FALSE,log/lin,-389.282533712607,**,189.300013159112,0.0432199678290913,859,2518.29344557608,714,714,-389.283 units (-45% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S0_baseline,25,0,log_int,FALSE,log/lin,-756.697830699978,"",475.704145092841,0.117210901447502,1110,3053.13835314381,469,475,-756.698 units (-68% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S0_baseline,50,0,log_int,FALSE,log/lin,-765.358804419258,"",508.98040549133,0.138275257672618,1208,3308.58786049064,399,401,-765.359 units (-63% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S0_baseline,100,0,log_int,FALSE,log/lin,-767.066002286295,"",565.576646289758,0.181498133934243,1369,3717.10053789547,305,313,-767.066 units (-56% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag1,0,1,log_int,FALSE,log/lin,-416.263960275711,**,203.405521775221,0.0442146746386575,859,2518.29344557608,714,714,-416.264 units (-48% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag1,25,1,log_int,FALSE,log/lin,-770.83368108772,"",475.794445327834,0.110731187394073,1110,3053.13835314381,469,475,-770.834 units (-69% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag1,50,1,log_int,FALSE,log/lin,-790.050598413447,"",520.460788290667,0.134644356854531,1208,3308.58786049064,399,401,-790.051 units (-65% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag1,100,1,log_int,FALSE,log/lin,-861.000421673752,"",599.233527666358,0.157388466747156,1369,3717.10053789547,305,313,-861.000 units (-63% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag2,0,2,log_int,FALSE,log/lin,-426.04085360901,**,205.745020376673,0.0418262301149269,859,2518.29344557608,714,714,-426.041 units (-50% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag2,25,2,log_int,FALSE,log/lin,-763.691401291473,"",472.599849630451,0.11163009578112,1110,3053.13835314381,469,475,-763.691 units (-69% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag2,50,2,log_int,FALSE,log/lin,-799.02433832451,"",526.26428872213,0.134565874804579,1208,3308.58786049064,399,401,-799.024 units (-66% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag2,100,2,log_int,FALSE,log/lin,-812.342835762344,"",589.748944562057,0.174901233752933,1369,3717.10053789547,305,313,-812.343 units (-59% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag3,0,3,log_int,FALSE,log/lin,-454.341859736821,**,201.996220567601,0.027430861024082,859,2518.29344557608,714,714,-454.342 units (-53% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag3,25,3,log_int,FALSE,log/lin,-860.975796572116,*,486.672808876482,0.0822259881834338,1110,3053.13835314381,469,475,-860.976 units (-78% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag3,50,3,log_int,FALSE,log/lin,-905.981094585129,"",543.480089440982,0.101098407329433,1208,3308.58786049064,399,401,-905.981 units (-75% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag3,100,3,log_int,FALSE,log/lin,-920.399858680073,"",615.190655269813,0.141307394445302,1369,3717.10053789547,305,313,-920.400 units (-67% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag4,0,4,log_int,FALSE,log/lin,-512.639757777738,**,221.613443503943,0.0234540645692816,859,2518.29344557608,714,714,-512.640 units (-60% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag4,25,4,log_int,FALSE,log/lin,-953.379174049856,*,519.557168278451,0.0717278480227621,1110,3053.13835314381,469,475,-953.379 units (-86% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag4,50,4,log_int,FALSE,log/lin,-997.43828912089,*,569.553201167519,0.0853759678490018,1208,3308.58786049064,399,401,-997.438 units (-83% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag4,100,4,log_int,FALSE,log/lin,-1096.1143097473,"",668.105149816968,0.107550395260758,1369,3717.10053789547,305,313,-1096.114 units (-80% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag5,0,5,log_int,FALSE,log/lin,-510.806604587131,**,227.880567980005,0.027947939999954,859,2518.29344557608,714,714,-510.807 units (-59% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag5,25,5,log_int,FALSE,log/lin,-948.167883137008,*,525.873570916533,0.0766696169743385,1110,3053.13835314381,469,475,-948.168 units (-85% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag5,50,5,log_int,FALSE,log/lin,-985.955309514593,*,568.480054108488,0.0883542173477497,1208,3308.58786049064,399,401,-985.955 units (-82% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag5,100,5,log_int,FALSE,log/lin,-1123.13023156768,"",670.966501279135,0.100793788592013,1369,3717.10053789547,305,313,-1123.130 units (-82% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-528.017599125021,**,240.535602184551,0.0312451370934263,859,2518.29344557608,714,714,-528.018 units (-61% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,-944.621117383601,*,531.479023934541,0.0808469059094022,1110,3053.13835314381,469,475,-944.621 units (-85% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,-996.91529460122,*,574.709792756739,0.0883059075522506,1208,3308.58786049064,399,401,-996.915 units (-83% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-1167.2781865077,*,682.999766022352,0.0940387386855056,1369,3717.10053789547,305,313,-1167.278 units (-85% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-536.53170487198,**,240.24680669226,0.0285146334018895,859,2518.29344557608,714,714,-536.532 units (-62% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-960.546643445293,*,532.398628275028,0.0764864465862019,1110,3053.13835314381,469,475,-960.547 units (-87% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-1015.84773984518,*,574.855935799295,0.0826545480256349,1208,3308.58786049064,399,401,-1015.848 units (-84% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,-1205.0686070875,*,692.074371217923,0.0881840352649369,1369,3717.10053789547,305,313,-1205.069 units (-88% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-526.697278412644,**,235.807213684334,0.0284911899212969,859,2518.29344557608,714,714,-526.697 units (-61% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-968.242585871259,*,531.436207735165,0.0737127436138783,1110,3053.13835314381,469,475,-968.243 units (-87% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-998.866187469674,*,566.244314541168,0.0831828878834677,1208,3308.58786049064,399,401,-998.866 units (-83% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-1207.3613975013,*,687.478534109471,0.0855659151544744,1369,3717.10053789547,305,313,-1207.361 units (-88% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-524.007565875204,**,231.827864172917,0.0267026399673753,859,2518.29344557608,714,714,-524.008 units (-61% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,-980.354637736215,*,527.012161707957,0.068017528664227,1110,3053.13835314381,469,475,-980.355 units (-88% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,-991.163833515778,*,559.741306661134,0.0820441769920877,1208,3308.58786049064,399,401,-991.164 units (-82% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,-1215.01916359121,*,679.355682829884,0.080144096986129,1369,3717.10053789547,305,313,-1215.019 units (-89% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag10,0,10,log_int,FALSE,log/lin,-549.744685427584,**,227.881973003874,0.0182920776879956,859,2518.29344557608,714,714,-549.745 units (-64% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag10,25,10,log_int,FALSE,log/lin,-1036.25626308982,*,524.097099054588,0.0528601749090001,1110,3053.13835314381,469,475,-1036.256 units (-93% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag10,50,10,log_int,FALSE,log/lin,-1083.1597468675,*,570.166628431193,0.0626234293701999,1208,3308.58786049064,399,401,-1083.160 units (-90% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_lin_lag10,100,10,log_int,FALSE,log/lin,-1280.11967128833,*,691.135724664922,0.0702838928912888,1369,3717.10053789547,305,313,-1280.120 units (-94% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag0,0,0,log_int,TRUE,log/log,-397.642211234604,**,197.304787860672,0.0474493185061789,859,2518.29344557608,714,714,-397.642 units (-46% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag0,25,0,log_int,TRUE,log/log,-730.434086654713,"",460.786499897073,0.11845606991813,1110,3053.13835314381,469,475,-730.434 units (-66% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag0,50,0,log_int,TRUE,log/log,-754.313920777506,"",495.500446532797,0.133554329591257,1208,3308.58786049064,399,401,-754.314 units (-62% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag0,100,0,log_int,TRUE,log/log,-711.784624543504,"",532.153862858459,0.187478676111734,1369,3717.10053789547,305,313,-711.785 units (-52% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag1,0,1,log_int,TRUE,log/log,-425.155426308293,**,209.502301185926,0.0459701988634431,859,2518.29344557608,714,714,-425.155 units (-49% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag1,25,1,log_int,TRUE,log/log,-742.38162259481,"",457.109643451227,0.10987704712514,1110,3053.13835314381,469,475,-742.382 units (-67% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag1,50,1,log_int,TRUE,log/log,-773.574520188914,"",502.983760234533,0.129687317150689,1208,3308.58786049064,399,401,-773.575 units (-64% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag1,100,1,log_int,TRUE,log/log,-793.360282259386,"",559.78103164858,0.162999627823943,1369,3717.10053789547,305,313,-793.360 units (-58% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag2,0,2,log_int,TRUE,log/log,-434.057478590153,**,212.298735414201,0.0444080351356185,859,2518.29344557608,714,714,-434.057 units (-51% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag2,25,2,log_int,TRUE,log/log,-739.042327420489,"",456.975764830827,0.111346578318631,1110,3053.13835314381,469,475,-739.042 units (-67% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag2,50,2,log_int,TRUE,log/log,-786.793312589068,"",511.347501119115,0.129517509326736,1208,3308.58786049064,399,401,-786.793 units (-65% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag2,100,2,log_int,TRUE,log/log,-754.361417983305,"",554.919396411736,0.180504509795046,1369,3717.10053789547,305,313,-754.361 units (-55% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag3,0,3,log_int,TRUE,log/log,-457.273979540157,**,205.797285920196,0.0293014243767678,859,2518.29344557608,714,714,-457.274 units (-53% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag3,25,3,log_int,TRUE,log/log,-833.534696846195,*,467.174573632491,0.0797133159660456,1110,3053.13835314381,469,475,-833.535 units (-75% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag3,50,3,log_int,TRUE,log/log,-893.045234157745,*,524.326005436222,0.0940704380079593,1208,3308.58786049064,399,401,-893.045 units (-74% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag3,100,3,log_int,TRUE,log/log,-859.95141850175,"",577.876102498346,0.143397428150282,1369,3717.10053789547,305,313,-859.951 units (-63% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag4,0,4,log_int,TRUE,log/log,-502.912007593622,**,216.646241379151,0.0229866919766312,859,2518.29344557608,714,714,-502.912 units (-59% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag4,25,4,log_int,TRUE,log/log,-934.15198832333,*,498.491579446433,0.066065158940583,1110,3053.13835314381,469,475,-934.152 units (-84% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag4,50,4,log_int,TRUE,log/log,-982.238442360125,*,544.817332791051,0.0767891557653358,1208,3308.58786049064,399,401,-982.238 units (-81% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag4,100,4,log_int,TRUE,log/log,-1033.53932829598,"",626.192624499656,0.105505768609858,1369,3717.10053789547,305,313,-1033.539 units (-75% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag5,0,5,log_int,TRUE,log/log,-496.097694292085,**,219.489342025979,0.0267087810790995,859,2518.29344557608,714,714,-496.098 units (-58% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag5,25,5,log_int,TRUE,log/log,-931.41483663844,*,504.984717080597,0.070317464754512,1110,3053.13835314381,469,475,-931.415 units (-84% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag5,50,5,log_int,TRUE,log/log,-969.328294931097,*,543.269298469739,0.0798008485914252,1208,3308.58786049064,399,401,-969.328 units (-80% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag5,100,5,log_int,TRUE,log/log,-1057.74898660121,*,628.027375145839,0.0987660452647353,1369,3717.10053789547,305,313,-1057.749 units (-77% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag6,0,6,log_int,TRUE,log/log,-509.021657834889,**,228.99011103015,0.0292355524346018,859,2518.29344557608,714,714,-509.022 units (-59% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag6,25,6,log_int,TRUE,log/log,-934.092841821909,*,512.134571825838,0.0734078480109629,1110,3053.13835314381,469,475,-934.093 units (-84% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag6,50,6,log_int,TRUE,log/log,-980.656985046162,*,549.170517322467,0.079561975641191,1208,3308.58786049064,399,401,-980.657 units (-81% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag6,100,6,log_int,TRUE,log/log,-1101.90504474366,*,639.526244229271,0.0914624947420138,1369,3717.10053789547,305,313,-1101.905 units (-80% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag7,0,7,log_int,TRUE,log/log,-505.288410181664,**,221.919782355393,0.0256447789607082,859,2518.29344557608,714,714,-505.288 units (-59% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag7,25,7,log_int,TRUE,log/log,-947.75393768296,*,509.472809751597,0.0680101277852368,1110,3053.13835314381,469,475,-947.754 units (-85% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag7,50,7,log_int,TRUE,log/log,-994.971418237044,*,545.508103797532,0.0734994283383996,1208,3308.58786049064,399,401,-994.971 units (-82% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag7,100,7,log_int,TRUE,log/log,-1132.27335735221,*,644.653692322612,0.0855333370122564,1369,3717.10053789547,305,313,-1132.273 units (-83% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag8,0,8,log_int,TRUE,log/log,-495.629180974994,**,217.45453586423,0.0254987100067887,859,2518.29344557608,714,714,-495.629 units (-58% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag8,25,8,log_int,TRUE,log/log,-948.469249055141,*,505.443568595493,0.0657080301307391,1110,3053.13835314381,469,475,-948.469 units (-85% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag8,50,8,log_int,TRUE,log/log,-973.863792184525,*,535.973291072086,0.0745694180853024,1208,3308.58786049064,399,401,-973.864 units (-81% of mean),""
