lgcode,n_firms,emp_total,rev_total,cap_total,n_firms_size_2_9_workers,n_firms_size_1_worker,n_firms_size_10_50_workers,n_firms_size_51plus_workers,n_firms_manufacturing,n_firms_education,n_firms_other_services,n_firms_transport,n_firms_trade_retail,n_firms_health,n_firms_hospitality,n_firms_construction,n_firms_water_waste,n_firms_agriculture,n_firms_arts,n_firms_energy,n_firms_finance,n_firms_prof_tech,n_firms_admin_sup,n_firms_info_comm,n_firms_mining,n_firms_real_estate,n_firms_surviving_trd_tradable_goods,n_firms_surviving_trd_non_tradable_services,n_firms_surviving_trd_tradable_services,n_firms_surviving_trd_non_tradable_utilities,n_firms_surviving_agor_not_ag,n_firms_surviving_agor_agro_processing,n_firms_surviving_agor_agro_downstream_manuf,n_firms_surviving_agor_crop_livestock_primary,n_firms_surviving_agor_forestry_primary,n_firms_surviving_agor_fishery_primary,n_firms_surviving_mtier_medium_low_tech,n_firms_surviving_mtier_low_tech,n_firms_surviving_mtier_high_tech,n_firms_surviving_mtier_medium_high_tech,n_firms_surviving_modern_industrial_sector,n_firms_surviving_modern_other,n_firms_surviving_modern_public_sector,n_firms_surviving_modern_traditional_commerce,n_firms_surviving_modern_traditional_agriculture,n_firms_surviving_modern_modern_services,n_firms_surviving_modern_traditional_services,n_firms_surviving_modern_modern_manuf,median_firm_age_years_wmean,n_firms_finance_prof_info,n_firms_social_services,n_firms_utilities_mining,share_agriculture,share_manufacturing,share_construction,share_trade_retail,share_transport,share_hospitality,share_finance_prof_info,share_social_services,share_other_services,share_utilities_mining,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers,industry_hhi,industry_diversity,n_industries_present,mean_emp_per_firm,log_n_firms,log_emp_total,log_rev_total,log_cap_total,DIST
40501,218,573,211689048,118011555,140,69,9,0,19,18,11,0,95,15,47,0,0,10,1,0,2,0,0,0,0,0,29,187,2,0,193,11,4,8,2,0,2,17,0,0,19,11,33,142,10,2,1,0,3.35779816513761,2,33,0,0.0458715596330275,0.0871559633027523,0,0.435779816513761,0,0.215596330275229,0.0091743119266055,0.151376146788991,0.0504587155963303,0,0.31651376146789,0.642201834862385,0.0412844036697248,0,0.271631175826951,0.728368824173049,7,2.62844036697248,5.3890717298165,6.35262939631957,19.1706290059055,18.5862931098383,405
40502,340,837,694498860,1120706109,164,162,14,0,25,14,5,0,182,6,85,0,0,10,3,1,8,0,1,0,0,0,35,296,8,1,315,8,7,9,0,1,4,21,0,0,26,8,20,267,9,8,2,0,2.87352941176471,8,20,1,0.0294117647058824,0.0735294117647059,0,0.535294117647059,0,0.25,0.0235294117647059,0.0588235294117647,0.0147058823529412,0.00294117647058824,0.476470588235294,0.482352941176471,0.0411764705882353,0,0.359550173010381,0.640449826989619,8,2.46176470588235,5.83188247728352,6.73101810048208,20.3587010801285,20.8372247789571,405
40503,659,1602,1122758928,1764118804,451,197,11,0,58,12,28,0,210,16,264,0,5,44,3,0,14,5,0,0,0,0,102,533,19,5,580,13,22,41,3,0,10,47,0,1,58,27,28,474,44,19,9,0,3.11380880121396,19,28,5,0.0667678300455235,0.0880121396054628,0,0.31866464339909,0,0.400606980273141,0.0288315629742033,0.0424886191198786,0.0424886191198786,0.00758725341426404,0.298937784522003,0.684370257966616,0.0166919575113809,0,0.278736578390489,0.721263421609511,8,2.4309559939302,6.49223983502047,7.37963215260955,20.839054822695,21.2909171420364,405
40504,20844,57517,129909425568,76272118872,12728,7472,608,36,1865,349,1174,25,11750,253,4344,29,61,180,181,2,231,154,192,50,0,4,2045,18276,460,63,19571,192,901,163,11,6,317,1532,2,14,1891,561,602,16094,174,435,1082,5,2.87588754557667,439,602,63,0.00863557858376511,0.0894741892151219,0.00139128766071771,0.563711379773556,0.00119938591441182,0.208405296488198,0.0210612166570716,0.0288812128190367,0.0563231625407791,0.00302245250431779,0.358472462099405,0.610631356745346,0.0291690654384955,0.00172711571675302,0.373745998410357,0.626254001589643,10,2.75940318556899,9.9448693903149,10.9598532212758,25.5901033181831,25.0575732939482,405
40505,125,339,253433676,778365509,65,55,4,1,15,7,7,0,59,3,21,0,2,8,0,0,2,1,0,0,0,0,23,97,3,2,105,5,7,5,3,0,0,15,0,0,15,8,10,80,8,3,1,0,3.4,3,10,2,0.064,0.12,0,0.472,0,0.168,0.024,0.08,0.056,0.016,0.44,0.52,0.032,0.008,0.279872,0.720128,8,2.712,4.83628190695148,5.82894561761021,19.3506127175733,20.4727067790158,405
40601,190,363,116963160,160911864,107,80,3,0,13,3,12,0,112,11,26,0,0,7,0,2,2,2,0,0,0,0,20,164,4,2,175,5,3,6,1,0,1,12,0,0,15,11,14,138,7,4,1,0,3.03157894736842,4,14,2,0.0368421052631579,0.068421052631579,0,0.589473684210526,0,0.136842105263158,0.0210526315789474,0.0736842105263158,0.0631578947368421,0.0105263157894737,0.421052631578947,0.563157894736842,0.0157894736842105,0,0.382216066481994,0.617783933518006,8,1.91052631578947,5.25227342804663,5.89715386763674,18.5773695799343,18.8963673506982,406
40602,263,654,358801152,676712909,131,124,8,0,25,9,12,0,111,14,74,1,0,2,0,3,12,0,0,0,0,0,27,221,12,3,245,12,4,1,0,1,2,23,0,0,29,8,23,185,1,12,5,0,3.04942965779468,12,23,3,0.00760456273764259,0.0950570342205323,0.00380228136882129,0.422053231939164,0,0.281368821292776,0.0456273764258555,0.0874524714828897,0.0456273764258555,0.0114068441064639,0.47148288973384,0.498098859315589,0.0304182509505703,0,0.278347236478769,0.721652763521231,9,2.48669201520913,5.57594910314632,6.48463523563525,19.6982789016332,20.3327576788984,406
40603,129,383,116789616,243175607,93,29,7,0,10,7,2,0,47,6,23,0,3,22,2,2,4,0,0,0,1,0,33,87,4,5,100,6,1,20,2,0,2,8,0,0,12,8,13,70,22,4,0,0,2.96124031007752,4,13,6,0.170542635658915,0.0775193798449612,0,0.364341085271318,0,0.178294573643411,0.0310077519379845,0.10077519379845,0.0155038759689922,0.0465116279069768,0.224806201550388,0.72093023255814,0.0542635658914729,0,0.213148248302386,0.786851751697614,8,2.96899224806202,4.86753445045558,5.95064255258773,18.575884728859,19.3092944069737,406
40604,642,1494,655187520,818976708,391,236,14,1,118,11,32,1,335,20,79,0,1,22,2,1,12,5,0,2,1,0,141,479,20,2,549,28,43,20,0,2,16,102,0,0,119,16,31,414,20,19,23,0,3.02959501557632,19,31,3,0.0342679127725857,0.18380062305296,0,0.521806853582555,0.00155763239875389,0.123052959501558,0.029595015576324,0.0482866043613707,0.0498442367601246,0.00467289719626168,0.367601246105919,0.609034267912773,0.0218068535825545,0.00155763239875389,0.328097553401073,0.671902446598927,9,2.32710280373832,6.46614472423762,7.30988148582479,20.300432044229,20.5235662030735,406
40605,1009,2635,1649904708,1260561960,594,387,27,1,112,19,48,1,514,25,187,0,3,33,5,2,34,14,1,11,0,0,145,799,60,5,899,34,43,30,2,1,13,99,0,0,114,24,44,701,32,59,35,0,3.2398414271556,59,44,5,0.0327056491575818,0.111000991080278,0,0.509415262636274,0.000991080277502478,0.185332011892963,0.0584737363726462,0.043607532210109,0.0475718533201189,0.00495540138751239,0.383548067393459,0.588701684836472,0.0267591674925669,0.000991080277502478,0.314852158128872,0.685147841871128,9,2.61149653121903,6.91770560983531,7.8770178956224,21.22398337107,20.9548234592747,406
40606,674,2456,880552608,1022016814,371,285,16,2,100,14,47,1,343,13,102,0,6,24,2,0,17,4,0,1,0,0,124,521,23,6,575,31,44,24,0,0,8,92,0,0,100,21,27,445,24,22,35,0,3.49258160237389,22,27,6,0.0356083086053412,0.148367952522255,0,0.508902077151335,0.00148367952522255,0.1513353115727,0.0326409495548961,0.0400593471810089,0.06973293768546,0.00890207715133531,0.422848664688427,0.550445103857567,0.0237388724035608,0.0029673590504451,0.312779015400329,0.687220984599671,9,3.64391691394659,6.51471269087253,7.80669637252118,20.5960602331219,20.7450437816258,406
40607,383,940,370410540,2497127865,248,125,10,0,52,9,22,0,211,8,55,1,0,12,1,0,8,3,0,0,1,0,65,307,11,0,338,13,20,12,0,0,7,45,0,0,53,13,17,266,12,11,11,0,3.06005221932115,11,17,1,0.031331592689295,0.135770234986945,0.00261096605744125,0.550913838120104,0,0.143603133159269,0.0287206266318538,0.0443864229765013,0.0574412532637076,0.00261096605744125,0.326370757180157,0.647519582245431,0.0261096605744125,0,0.349651303097028,0.650348696902972,9,2.45430809399478,5.95064255258773,6.84694313958538,19.7301225187547,21.6384070547824,406
40608,145,281,75299340,133855223,72,71,2,0,8,4,7,0,81,12,20,0,0,8,3,1,1,0,0,0,0,0,16,127,1,1,131,0,6,3,5,0,0,8,0,0,9,9,16,101,8,1,1,0,3.09655172413793,1,16,1,0.0551724137931035,0.0551724137931035,0,0.558620689655172,0,0.137931034482759,0.00689655172413793,0.110344827586207,0.0482758620689655,0.00689655172413793,0.489655172413793,0.496551724137931,0.0137931034482759,0,0.351771700356718,0.648228299643282,8,1.93793103448276,4.98360662170834,5.64190707093811,18.1369819410718,18.7122693559326,406
40701,920,1766,981917964,902938861,502,412,6,0,60,11,20,0,552,38,178,2,3,31,0,0,13,10,1,1,0,0,91,802,24,3,843,15,31,20,11,0,8,52,0,0,62,7,49,730,31,24,17,0,2.84239130434783,24,49,3,0.033695652173913,0.0652173913043478,0.00217391304347826,0.6,0,0.193478260869565,0.0260869565217391,0.0532608695652174,0.0217391304347826,0.00326086956521739,0.447826086956522,0.545652173913044,0.00652173913043478,0,0.406827741020794,0.593172258979206,9,1.9195652173913,6.82546003625531,7.4770384723197,20.7050183241327,20.6211654036628,407
40702,2267,5130,3863185332,3033167689,1357,874,36,0,239,36,108,0,1307,37,399,5,4,61,3,0,27,33,0,6,2,0,302,1895,66,4,2070,26,110,57,3,1,33,204,0,2,244,27,73,1706,60,66,91,0,2.85752095280106,66,73,6,0.0269078076753419,0.105425672695192,0.00220555800617556,0.576532862814292,0,0.17600352889281,0.0291133656815174,0.0322011468901632,0.0476400529333922,0.00264666960741068,0.385531539479488,0.598588442876048,0.015880017644464,0,0.379371932576666,0.620628067423334,9,2.26290251433613,7.72665366484764,8.54305585094197,22.0747578959229,21.8328733526177,407
40703,538,949,727585440,441025627,126,407,5,0,68,8,13,0,289,16,103,0,1,24,0,0,12,3,1,0,0,0,92,430,15,1,474,8,32,18,6,0,16,52,0,0,68,9,24,392,24,15,6,0,2.70446096654275,15,24,1,0.0446096654275093,0.12639405204461,0,0.537174721189591,0,0.191449814126394,0.0278810408921933,0.0446096654275093,0.0241635687732342,0.00185873605947955,0.756505576208179,0.234200743494424,0.00929368029739777,0,0.34652989870234,0.65347010129766,8,1.7639405204461,6.289715570909,6.85646198459459,20.4052419947874,19.9046135451013,407
40704,1803,6118,3436995348,5502341175,1114,665,22,2,158,32,102,0,937,202,258,0,5,39,6,0,35,15,5,8,1,0,198,1542,58,5,1684,25,55,32,7,0,40,118,0,0,158,50,234,1195,39,58,69,0,2.91292290626733,58,234,6,0.021630615640599,0.0876317249029396,0,0.519689406544648,0,0.143094841930116,0.0321686078757626,0.129783693843594,0.0565723793677205,0.00332778702163062,0.368829728230727,0.617859123682751,0.0122018857459789,0.00110926234054354,0.319790550598328,0.680209449401672,8,3.39323349972268,7.49776170062257,8.71915396346254,21.9578634815982,22.4284395069774,407
40705,670,1325,1205188548,378753293,355,309,6,0,55,13,29,1,406,9,128,0,1,9,0,0,12,5,1,1,0,0,64,586,19,1,615,9,37,4,5,0,4,51,0,0,55,11,22,534,9,18,21,0,3.08059701492537,18,22,1,0.0134328358208955,0.082089552238806,0,0.605970149253731,0.00149253731343284,0.191044776119403,0.026865671641791,0.0328358208955224,0.0432835820895522,0.00149253731343284,0.461194029850746,0.529850746268657,0.00895522388059702,0,0.414294943194475,0.585705056805525,9,1.97761194029851,6.50876913697168,7.18992217074581,20.9099018638477,19.7523956117797,407
40706,147,315,73849992,226651320,69,73,5,0,19,6,8,0,82,5,19,0,0,5,0,0,3,0,0,0,0,0,24,120,3,0,130,4,8,0,5,0,1,18,0,0,19,3,11,101,5,3,5,0,3.06122448979592,3,11,0,0.0340136054421769,0.129251700680272,0,0.557823129251701,0,0.129251700680272,0.0204081632653061,0.0748299319727891,0.054421768707483,0,0.496598639455782,0.469387755102041,0.0340136054421769,0,0.354713313896987,0.645286686103013,7,2.14285714285714,4.99721227376412,5.75574221358691,18.1175464721549,19.2389233637039,407
40707,279,589,146338572,118104874,140,132,7,0,34,11,15,0,143,16,27,0,12,17,0,0,2,1,0,1,0,0,51,212,4,12,245,11,6,3,14,0,9,25,0,0,34,25,27,170,17,4,2,0,3.11827956989247,4,27,12,0.0609318996415771,0.121863799283154,0,0.512544802867383,0,0.0967741935483871,0.014336917562724,0.0967741935483871,0.0537634408602151,0.0430107526881721,0.473118279569893,0.50179211469534,0.025089605734767,0,0.304942125615036,0.695057874384964,8,2.11111111111111,5.63478960316925,6.38012253689977,18.8014334881084,18.5870835588931,407
40708,221,488,189062724,178631177,188,30,3,0,15,3,6,0,133,11,45,0,0,6,0,0,1,0,0,1,0,0,21,198,2,0,202,3,10,1,4,1,1,14,0,0,15,6,14,178,5,2,1,0,3.10859728506787,2,14,0,0.0271493212669683,0.0678733031674208,0,0.601809954751131,0,0.203619909502262,0.00904977375565611,0.0633484162895928,0.0271493212669683,0,0.135746606334842,0.850678733031674,0.0135746606334842,0,0.413812166008067,0.586187833991933,7,2.20814479638009,5.40267738187228,6.19236248947487,19.0575893962714,19.0008337800403,407
40709,689,1639,1126158744,808602613,408,270,10,1,53,15,32,1,319,23,174,2,10,33,2,0,17,1,3,4,0,0,86,570,23,10,619,1,36,22,10,1,6,47,0,0,55,21,38,493,32,22,28,0,3.21480406386067,22,38,10,0.0478955007256894,0.0769230769230769,0.00290275761973875,0.462989840348331,0.00145137880986938,0.252539912917271,0.0319303338171263,0.0551523947750363,0.04644412191582,0.0145137880986938,0.391872278664732,0.592162554426705,0.0145137880986938,0.00145137880986938,0.292786710509963,0.707213289490037,10,2.37880986937591,6.53669159759131,7.40245152081824,20.8420783380769,20.5108181479137,407
40710,654,1647,2469446676,391229928,425,221,7,1,73,10,26,0,347,16,147,0,3,9,2,0,15,2,1,3,0,0,82,549,20,3,589,12,44,5,4,0,9,64,0,0,73,7,26,494,9,20,25,0,3.29357798165138,20,26,3,0.0137614678899083,0.111620795107034,0,0.530581039755352,0,0.224770642201835,0.0305810397553517,0.0397553516819572,0.0397553516819572,0.00458715596330275,0.337920489296636,0.649847094801223,0.0107033639143731,0.00152905198776758,0.348803879209569,0.651196120790431,8,2.51834862385321,6.48463523563525,7.40731771046942,21.6272599450817,19.7848059988223,407
40801,2165,5027,4947931716,1002651850842,1191,935,35,4,277,18,132,3,1262,22,368,2,2,36,3,0,17,12,3,7,0,1,313,1811,39,2,1947,32,150,34,2,0,39,238,0,0,279,18,40,1630,36,36,126,0,2.74826789838337,37,40,2,0.0166281755196305,0.127944572748268,0.00092378752886836,0.582909930715935,0.00138568129330254,0.169976905311778,0.0170900692840647,0.0184757505773672,0.0609699769053118,0.00092378752886836,0.431870669745958,0.550115473441109,0.0161662817551963,0.00184757505773672,0.389676834374283,0.610323165625717,10,2.32193995381062,7.68063742756094,8.52277756971014,22.3222354912602,27.633669456819,408
40802,312,533,208511448,1000154630902,135,174,3,0,29,8,24,0,171,33,14,0,3,4,0,10,15,1,0,0,0,0,33,250,16,13,282,2,24,2,1,1,0,29,0,0,39,22,41,185,3,16,6,0,3.62820512820513,16,41,13,0.0128205128205128,0.092948717948718,0,0.548076923076923,0,0.0448717948717949,0.0512820512820513,0.131410256410256,0.0769230769230769,0.0416666666666667,0.557692307692308,0.432692307692308,0.00961538461538462,0,0.338757396449704,0.661242603550296,8,1.70833333333333,5.74620319054015,6.2803958389602,19.1555045089665,27.6311757348774,408
40803,330,558,218791452,161167845,129,197,4,0,34,4,19,0,170,18,19,0,9,26,0,10,20,1,0,0,0,0,60,230,21,19,277,9,18,23,3,0,1,33,0,0,44,25,22,189,26,21,3,0,3.65151515151515,21,22,19,0.0787878787878788,0.103030303030303,0,0.515151515151515,0,0.0575757575757576,0.0636363636363636,0.0666666666666667,0.0575757575757576,0.0575757575757576,0.596969696969697,0.390909090909091,0.0121212121212121,0,0.300642791551882,0.699357208448118,8,1.69090909090909,5.80211837537706,6.3261494731551,19.2036295646778,18.8979569016395,408
40804,619,955,593594772,340538049,230,389,0,0,66,1,33,0,329,23,66,0,2,84,0,2,10,2,0,0,1,0,151,452,12,4,477,18,40,83,1,0,5,61,0,0,68,18,24,395,84,12,18,0,2.80129240710824,12,24,5,0.135702746365105,0.106623586429725,0,0.531502423263328,0,0.106623586429725,0.0193861066235864,0.0387722132471729,0.0533117932148627,0.00807754442649435,0.62843295638126,0.37156704361874,0,0,0.328433739341948,0.671566260658052,8,1.54281098546042,6.42971947803914,6.8627579130514,20.2017074441857,19.6460374247408,408
40805,1579,3355,2690291016,1306458690,849,715,13,2,171,14,74,1,1006,10,252,2,1,11,2,0,17,10,4,3,1,0,183,1364,31,1,1446,22,100,11,0,0,29,141,1,0,172,17,24,1258,11,30,66,1,2.66814439518683,30,24,2,0.00696643445218493,0.108296390120329,0.00126662444585181,0.637112096263458,0.000633312222925903,0.159594680177327,0.0189993666877771,0.0151994933502217,0.0468651044965168,0.00126662444585181,0.45281823939202,0.537682077264091,0.00823305889803673,0.00126662444585181,0.445950872779647,0.554049127220353,10,2.1247625079164,7.36518012602101,8.1185050675871,21.712915209467,20.9905860243616,408
40806,2327,6215,5779665924,2440006433,1378,902,42,5,321,13,115,3,1417,13,332,3,4,47,6,0,22,16,9,5,0,1,368,1909,46,4,2088,50,142,35,2,10,51,265,0,5,324,44,26,1749,37,43,104,0,2.61581435324452,44,26,4,0.0201976794155565,0.137945853029652,0.00128921357971637,0.608938547486034,0.00128921357971637,0.142672969488612,0.0189084658358401,0.0111731843575419,0.0494198538891276,0.00171895143962183,0.387623549634723,0.592178770949721,0.0180489901160292,0.00214868929952729,0.413529706483686,0.586470293516314,10,2.67082079931242,7.75276480885133,8.73488189204748,22.4776117195174,21.6152665131333,408
40807,1091,2165,1153043676,925423084,481,596,13,1,126,6,55,0,703,5,141,1,0,34,0,0,11,4,0,3,2,0,162,911,18,0,963,21,73,30,2,2,11,115,0,0,127,5,11,844,32,18,54,0,3.24839596700275,18,11,2,0.0311640696608616,0.115490375802017,0.000916590284142988,0.644362969752521,0,0.129239230064161,0.0164986251145738,0.0100824931255729,0.0504124656278643,0.00183318056828598,0.546287809349221,0.440879926672777,0.0119156736938588,0.000916590284142988,0.449135120194307,0.550864879805693,9,1.98441796516957,6.99576615630485,7.68063742756094,20.8656709586954,20.6457615800953,408
40808,721,1737,3950602872,3045234658,444,265,11,1,63,5,24,2,415,8,176,0,0,9,0,0,10,2,1,2,4,0,76,629,16,0,663,11,38,9,0,0,5,58,0,0,63,7,13,591,9,14,24,0,2.7628294036061,14,13,4,0.0124826629680999,0.087378640776699,0,0.575589459084605,0.00277392510402219,0.244105409153953,0.0194174757281553,0.0180305131761442,0.0332871012482663,0.00554785020804438,0.36754507628294,0.615811373092926,0.0152565880721221,0.0013869625520111,0.40053016210726,0.59946983789274,9,2.40915395284327,6.58202513889283,7.46049030582534,22.0971340302892,21.83684379885,408
40901,735,1675,1426539984,1124774350,462,262,11,0,89,11,15,0,406,5,174,0,1,8,1,0,14,8,2,1,0,0,97,614,23,1,678,6,43,8,0,0,11,78,0,0,89,4,16,580,8,23,15,0,3.2734693877551,23,16,1,0.0108843537414966,0.12108843537415,0,0.552380952380952,0,0.236734693877551,0.0312925170068027,0.0217687074829932,0.0204081632653061,0.00136054421768707,0.356462585034014,0.628571428571429,0.0149659863945578,0,0.377820352630848,0.622179647369152,8,2.27891156462585,6.60123011872888,7.42416528104203,21.0785177583687,20.8408482755957,409
40902,157,438,173405676,52745100,118,33,6,0,18,7,4,0,104,1,19,0,0,1,0,0,2,1,0,0,0,0,19,135,3,0,141,5,10,1,0,0,0,18,0,0,18,1,8,123,1,3,3,0,3.17834394904459,3,8,0,0.00636942675159236,0.114649681528662,0,0.662420382165605,0,0.121019108280255,0.0191082802547771,0.0509554140127389,0.0254777070063694,0,0.210191082802548,0.751592356687898,0.0382165605095541,0,0.470242200494949,0.529757799505051,7,2.78980891719745,5.06259503302697,6.08449941307517,18.9711443611058,17.7809814539697,409
40903,201,323,103631844,53760224,44,153,4,0,24,7,4,0,118,0,31,0,0,14,0,0,2,1,0,0,0,0,38,160,3,0,165,7,15,13,1,0,0,24,0,0,24,2,7,149,14,3,2,0,3.62189054726368,3,7,0,0.0696517412935323,0.119402985074627,0,0.587064676616915,0,0.154228855721393,0.0149253731343284,0.0348258706467662,0.0199004975124378,0,0.761194029850746,0.218905472636816,0.0199004975124378,0,0.389371550209153,0.610628449790847,7,1.60696517412935,5.30826769740121,5.78074351579233,18.4563552247267,17.8000444394383,409
40904,241,390,168574032,62226799,80,160,1,0,24,5,4,0,167,0,31,0,0,3,0,0,2,5,0,0,0,0,27,207,7,0,223,8,7,2,1,0,1,23,0,0,24,1,5,198,3,7,3,0,3.29045643153527,7,5,0,0.012448132780083,0.0995850622406639,0,0.692946058091286,0,0.128630705394191,0.029045643153527,0.020746887966805,0.016597510373444,0,0.663900414937759,0.33195020746888,0.004149377593361,0,0.508341798522753,0.491658201477247,7,1.61825726141079,5.48893772615669,5.96870755998537,18.9428855762493,17.9462963330796,409
40905,468,1044,582430140,539679504,262,201,4,1,50,6,21,0,277,5,76,0,2,8,1,0,17,3,2,0,0,0,58,388,20,2,431,9,20,8,0,0,6,44,0,0,50,11,11,353,8,20,15,0,3.23290598290598,20,11,2,0.0170940170940171,0.106837606837607,0,0.591880341880342,0,0.162393162393162,0.0427350427350427,0.0235042735042735,0.0448717948717949,0.00427350427350427,0.429487179487179,0.55982905982906,0.00854700854700855,0.00213675213675214,0.392810833515962,0.607189166484038,8,2.23076923076923,6.15060276844628,6.95177216439891,20.1827198065983,20.106486012067,409
40906,187,394,212404608,272274576,68,112,7,0,39,9,4,0,95,1,28,1,0,1,3,0,5,1,0,0,0,0,40,141,6,0,156,24,6,1,0,0,1,38,0,0,40,6,10,123,1,6,1,0,3.25668449197861,6,10,0,0.0053475935828877,0.20855614973262,0.0053475935828877,0.508021390374332,0,0.149732620320856,0.0320855614973262,0.053475935828877,0.0213903743315508,0,0.598930481283422,0.363636363636364,0.0374331550802139,0,0.328405158854986,0.671594841145014,8,2.10695187165775,5.23644196282995,5.97888576490112,19.17400354672,19.4223215893485,409
40907,164,341,99173412,56176000,87,73,4,0,17,6,5,0,112,1,18,0,0,2,0,0,1,2,0,0,0,0,19,142,3,0,148,4,10,1,1,0,0,17,0,0,17,1,7,130,2,3,4,0,3.39634146341463,3,7,0,0.0121951219512195,0.103658536585366,0,0.682926829268293,0,0.109756097560976,0.0182926829268293,0.0426829268292683,0.0304878048780488,0,0.445121951219512,0.530487804878049,0.024390243902439,0,0.492415229030339,0.507584770969661,7,2.07926829268293,5.10594547390058,5.83481073706261,18.41238052222,17.8440001951916,409
40908,428,939,562127424,209419263,255,165,8,0,55,5,14,0,262,4,62,1,0,11,0,0,11,3,0,0,0,0,66,348,14,0,384,9,24,11,0,0,7,47,0,1,56,4,9,324,11,14,10,0,3.16588785046729,14,9,0,0.0257009345794393,0.128504672897196,0.00233644859813084,0.61214953271028,0,0.144859813084112,0.0327102803738318,0.0210280373831776,0.0327102803738318,0,0.385514018691589,0.595794392523365,0.0186915887850467,0,0.41547296707136,0.58452703292864,8,2.19392523364486,6.06145691892802,6.84587987526405,20.1472391170329,19.1598488483489,409
40909,966,2190,1494792348,918619890,600,353,11,2,108,10,43,1,619,4,140,0,0,16,1,0,14,8,1,1,0,0,124,818,24,0,871,13,66,14,1,1,9,99,0,0,108,12,14,759,15,23,35,0,2.96583850931677,23,14,0,0.0165631469979296,0.111801242236025,0,0.640786749482402,0.0010351966873706,0.144927536231884,0.0238095238095238,0.0144927536231884,0.0445134575569358,0,0.365424430641822,0.62111801242236,0.0113871635610766,0.0020703933747412,0.447144957541933,0.552855042458067,8,2.26708074534162,6.87419849545329,7.69211333959547,21.125253137152,20.6383829832248,409
40910,668,1367,696281676,330453617,352,305,11,0,74,13,29,0,389,10,134,0,0,5,0,0,10,3,0,1,0,0,79,575,14,0,612,15,36,5,0,0,4,70,0,0,74,3,23,523,5,14,26,0,2.79191616766467,14,23,0,0.00748502994011976,0.110778443113772,0,0.582335329341317,0,0.20059880239521,0.0209580838323353,0.0344311377245509,0.0434131736526946,0,0.456586826347305,0.526946107784431,0.0164670658682635,0,0.395191652622898,0.604808347377102,7,2.04640718562874,6.50578406012823,7.2211050981825,20.3612648447597,19.6159768685271,409
40911,394,760,330962772,447592498,217,174,3,0,59,7,16,0,201,3,68,0,0,29,0,0,10,0,0,1,0,0,88,295,11,0,326,14,25,29,0,0,6,53,0,0,59,1,10,269,29,11,15,0,2.89593908629442,11,10,0,0.0736040609137056,0.149746192893401,0,0.51015228426396,0,0.17258883248731,0.0279187817258883,0.0253807106598985,0.0406091370558376,0,0.441624365482233,0.550761421319797,0.00761421319796954,0,0.320956479167204,0.679043520832797,7,1.92893401015228,5.97888576490112,6.63463335786169,19.6175164587384,19.9193937759953,409
41001,419,883,359634972,753540746,243,168,8,0,46,13,22,1,233,11,54,0,1,28,1,0,8,0,1,0,0,0,74,335,9,1,359,24,8,18,9,1,3,43,0,0,46,16,24,287,27,8,11,0,3.04295942720764,8,24,1,0.0668257756563246,0.109785202863962,0,0.556085918854415,0.00238663484486874,0.128878281622912,0.0190930787589499,0.0572792362768496,0.0525059665871122,0.00238663484486874,0.400954653937947,0.579952267303103,0.0190930787589499,0,0.348773360826152,0.651226639173848,9,2.10739856801909,6.04025471127741,6.78445706263764,19.7006001111164,20.4402936515428,410
41002,481,1326,741851412,814636254,380,91,10,0,71,11,16,0,249,11,65,2,4,43,0,0,6,1,1,0,1,0,115,355,7,4,397,25,16,39,4,0,13,57,0,1,73,18,22,314,43,7,4,0,3.2016632016632,7,22,5,0.0893970893970894,0.147609147609148,0.00415800415800416,0.517671517671518,0,0.135135135135135,0.0145530145530146,0.0457380457380458,0.0332640332640333,0.0103950103950104,0.189189189189189,0.79002079002079,0.0207900207900208,0,0.319561205216091,0.680438794783909,9,2.75675675675676,6.1779441140506,7.19067603433221,20.424659529057,20.5182522586945,410
41003,877,2244,1638454020,1620404206,466,383,26,2,105,21,31,1,480,12,162,1,0,33,3,2,17,6,0,2,1,0,139,710,26,2,781,25,38,30,2,1,8,97,0,0,108,21,33,642,32,25,16,0,3.23717217787913,25,33,3,0.0376282782212087,0.119726339794755,0.00114025085518814,0.547320410490308,0.00114025085518814,0.184720638540479,0.0285062713797035,0.0376282782212087,0.0353477765108324,0.00342075256556442,0.436716077537058,0.531356898517674,0.0296465222348917,0.00228050171037628,0.352923891830889,0.647076108169111,10,2.55872291904219,6.77764659363512,7.71646080017636,21.2170189640677,21.205941465562,410
41004,375,879,438973500,574749624,235,128,12,0,51,15,11,0,196,7,55,0,3,16,1,1,11,8,0,0,0,0,67,285,19,4,321,14,24,12,3,1,2,49,0,0,52,8,22,251,15,19,8,0,3.552,19,22,4,0.0426666666666667,0.136,0,0.522666666666667,0,0.146666666666667,0.0506666666666667,0.0586666666666667,0.0293333333333333,0.0106666666666667,0.341333333333333,0.626666666666667,0.032,0,0.321991111111111,0.678008888888889,8,2.344,5.9295891433899,6.77992190747225,19.8999496070308,20.1694450691498,410
