estimator,outcome,lag,threshold,beta,stars,se,pval,mean_y,sd_y,n,n_muni
ols_log,new_firms,8,25,-0.0316863179921888,"",0.0487340395699241,0.515885386444105,114.502966507177,402.845608472651,5225,475
ols_log,new_firms_size_1_worker,8,25,0.0350665672035404,"",0.061451751129505,0.568516976304938,44.1448803827751,146.459828943541,5225,475
ols_log,new_firms_size_2_9_workers,8,25,-0.0631729916805992,"",0.051724126361348,0.222562621438002,66.7711004784689,244.987550952653,5225,475
ols_log,new_firms_size_10_50_workers,8,25,0.0150246766654002,"",0.0511318327683334,0.769007310225599,3.31521531100479,14.8854086466792,5225,475
ols_log,new_firms_size_51plus_workers,8,25,0.0411089024988638,"",0.0328230591378755,0.211027264941073,0.27177033492823,1.3711983589499,5225,475
ols_log,new_firms_hospitality_food,8,25,-0.0108331846263053,"",0.0608489616358053,0.858772326503832,18.4777033492823,82.3377838736483,5225,475
ols_log,new_firms_manufacturing,8,25,0.0238213726885346,"",0.050359529848523,0.636412297036947,12.897033492823,35.7299955383082,5225,475
ols_log,new_firms_construction,8,25,0.0184951868067243,"",0.023729550207701,0.436123777784262,0.161722488038278,0.790005584915375,5225,475
ols_log,new_firms_trade_retail,8,25,0.0524042066437675,"",0.0574254188892199,0.361937290701454,64.6331100478469,228.61750996741,5225,475
ols_log,new_firms_transport_storage,8,25,-0.0457021828004952,*,0.0265955648904034,0.0863741804739816,0.204401913875598,1.27810657749135,5225,475
ols_log,new_firms_agriculture,8,25,-0.011022749390804,"",0.0610730219773415,0.856849160618724,2.1533014354067,3.50426904244925,5225,475
ols_log,new_firms_finance_prof_realestate,8,25,-0.0245996735705342,"",0.0468717608515448,0.599947230761605,3.08114832535885,12.4897170040142,5225,475
ols_log,new_firms,9,25,-0.00315882139069664,"",0.0494805171780103,0.9491247791873,118.718105263158,417.880630088231,4750,475
ols_log,new_firms_size_1_worker,9,25,0.0501479482627796,"",0.0660500141633149,0.448085175583817,46.0764210526316,152.420400097213,4750,475
ols_log,new_firms_size_2_9_workers,9,25,-0.0271764703201198,"",0.0528966647635527,0.607655505236518,69.085052631579,254.023283419891,4750,475
ols_log,new_firms_size_10_50_workers,9,25,-0.0397463680683379,"",0.0577493199590683,0.491627703787628,3.28821052631579,14.8120991658574,4750,475
ols_log,new_firms_size_51plus_workers,9,25,0.0355070857023301,"",0.0399822692403498,0.37495308443638,0.268421052631579,1.33618061626051,4750,475
ols_log,new_firms_hospitality_food,9,25,0.0283798063264851,"",0.0631372533838415,0.653280916888897,19.3090526315789,85.9506441284617,4750,475
ols_log,new_firms_manufacturing,9,25,0.0459286159071167,"",0.0584668511414512,0.432523839523628,13.4126315789474,37.1258955567366,4750,475
ols_log,new_firms_construction,9,25,-0.0225847964553237,"",0.0320841285635976,0.481825598171334,0.167578947368421,0.81295666440248,4750,475
ols_log,new_firms_trade_retail,9,25,0.0849718407012564,"",0.0559357653589722,0.129404843345846,67.1317894736842,237.025222044839,4750,475
ols_log,new_firms_transport_storage,9,25,-0.0477153729079311,"",0.0311755293760821,0.126550375190034,0.209052631578947,1.30981126341388,4750,475
ols_log,new_firms_agriculture,9,25,-0.00988789928254549,"",0.0771770278138814,0.898108568000844,2.22968421052632,3.58814684098009,4750,475
ols_log,new_firms_finance_prof_realestate,9,25,-0.0433652965261564,"",0.0600947011283766,0.470886413709168,3.06273684210526,12.073067576716,4750,475
ols_log,new_firms,10,25,-0.0166306328106778,"",0.0524979616691161,0.7515452636484,128.07485380117,438.302165748107,4275,475
ols_log,new_firms_size_1_worker,10,25,0.03928046762343,"",0.0637632301490867,0.538166236730544,50.0718128654971,160.00600929977,4275,475
ols_log,new_firms_size_2_9_workers,10,25,-0.0853484959638,"",0.0574694574668241,0.138179277468648,74.4081871345029,266.442991535318,4275,475
ols_log,new_firms_size_10_50_workers,10,25,-0.0175650381827316,"",0.063071745574234,0.780755404372657,3.32982456140351,15.0084904014112,4275,475
ols_log,new_firms_size_51plus_workers,10,25,0.0388425838926034,"",0.0371726855906016,0.296591270731163,0.265029239766082,1.29510090443866,4275,475
ols_log,new_firms_hospitality_food,10,25,0.0916188088788169,"",0.0734987932958871,0.213183756369299,21.0481871345029,90.3808533935302,4275,475
ols_log,new_firms_manufacturing,10,25,-0.0450070013432004,"",0.0624859835651246,0.471711615937646,14.426432748538,38.9090573434391,4275,475
ols_log,new_firms_construction,10,25,-0.0485994447376276,"",0.0305098585698641,0.111847084002963,0.175672514619883,0.833756396645466,4275,475
ols_log,new_firms_trade_retail,10,25,-0.0175642914361775,"",0.0626176607121857,0.779215847800704,72.8084210526316,248.644854111437,4275,475
ols_log,new_firms_transport_storage,10,25,-0.0498548340046235,"",0.0308657165572219,0.106929076549379,0.224093567251462,1.36104284064789,4275,475
ols_log,new_firms_agriculture,10,25,0.0399764009516634,"",0.0788878500228914,0.61256603768303,2.3672514619883,3.70973674926832,4275,475
ols_log,new_firms_finance_prof_realestate,10,25,-0.109790217312071,"",0.0768736361514921,0.153895508422211,3.05473684210526,11.5627238151726,4275,475
ppml,new_firms,0,25,0.155413937258562,**,0.0620867120962483,0.0123084489420192,79.4182456140351,320.860604059668,8550,475
ppml,new_firms_size_1_worker,0,25,0.14474345868694,*,0.081067160111265,0.0741841609834481,29.9445614035088,116.484290692013,8550,475
