dataset,outcome,spec,threshold,lag,c_mig_log_flag,beta,stars,se,pval,mean_y,sd_y,n,n_muni,err
hh,durables_stock_value,S5_lag4,25,4,FALSE,-7973.14390990204,"",9109.61912583658,0.382545976031461,178014.87834672,415451.794930397,11817,191,
hh,durables_stock_value,S6_lag5,25,5,FALSE,-8571.81567040064,"",7140.33530532185,0.231448314602747,178014.87834672,415451.794930397,11817,191,
hh,durables_stock_value,S7_lag10,25,10,FALSE,-20379.0097869785,"",20241.8535360993,0.315322924842604,178014.87834672,415451.794930397,11817,191,
hh,durables_use_value_12m,S0_baseline,25,0,FALSE,-4166.10824437251,"",3111.89073945253,0.182244932593939,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S1_cmig_log,25,0,TRUE,7740.64308488127,"",6296.25450821897,0.220440499248192,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S2_lag1,25,1,FALSE,3504.4699358932,"",3229.53193775846,0.279237909662764,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S3_lag2,25,2,FALSE,-1115.7086007602,"",1537.03737200875,0.468803964090468,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S4_lag3,25,3,FALSE,-478.226905301909,"",1499.34569623461,0.750109444334177,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S5_lag4,25,4,FALSE,-797.314390990174,"",910.961912583658,0.382545976031479,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S6_lag5,25,5,FALSE,-857.181567040064,"",714.033530532184,0.231448314602746,17801.487834672,41545.1794930397,11817,191,
hh,durables_use_value_12m,S7_lag10,25,10,FALSE,-2037.9009786979,"",2024.18535360993,0.315322924842593,17801.487834672,41545.1794930397,11817,191,
hh,economic_shock_any,S0_baseline,25,0,FALSE,-0.00112638396974674,"",0.119731835863589,0.992504502251004,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S1_cmig_log,25,0,TRUE,0.72646761631696,***,0.228366026482795,0.00173089119933232,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S2_lag1,25,1,FALSE,0.0329644457505378,"",0.11973847052596,0.783402224181205,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S3_lag2,25,2,FALSE,-0.135823058319258,**,0.0582023966598279,0.0207318957757635,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S4_lag3,25,3,FALSE,-0.108126567869515,*,0.0571563029872119,0.0601454730244595,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S5_lag4,25,4,FALSE,-0.0660737354700612,"",0.0457276417991919,0.150232619534649,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S6_lag5,25,5,FALSE,-0.0480666551620084,"",0.0369409837239477,0.194880564393358,0.298308949268478,0.457559285495504,3142,191,
hh,economic_shock_any,S7_lag10,25,10,FALSE,0.0421279100225901,"",0.0725184257220004,0.562024479182917,0.298308949268478,0.457559285495504,3142,191,
hh,edu_spend_books_12m,S0_baseline,25,0,FALSE,347.678425328419,*,179.240479222444,0.0538929200673765,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S1_cmig_log,25,0,TRUE,-749.568928178008,*,447.937358947511,0.0958982934818939,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S2_lag1,25,1,FALSE,-225.511978034271,"",182.779962687615,0.218805411183521,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S3_lag2,25,2,FALSE,90.764564721039,"",124.787602471012,0.467905382587843,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S4_lag3,25,3,FALSE,21.4387912306678,"",110.524746927874,0.846404428926537,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S5_lag4,25,4,FALSE,89.3138819818645,"",88.8011027174865,0.315803240519725,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S6_lag5,25,5,FALSE,87.7616187246087,"",68.7321130916438,0.203208262950432,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_books_12m,S7_lag10,25,10,FALSE,157.101804922088,"",114.350812312959,0.171104364295813,2059.59364703895,2648.8113943667,11561,191,
hh,edu_spend_food_lodging_12m,S0_baseline,25,0,FALSE,-511.290760526188,*,289.885450748035,0.079378196112804,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S1_cmig_log,25,0,TRUE,242.040271095943,"",872.498448259316,0.781766485035417,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S2_lag1,25,1,FALSE,495.949703301435,"",313.73663422315,0.115590810798482,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S3_lag2,25,2,FALSE,-101.563127874403,"",233.623639282749,0.664252001953353,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S4_lag3,25,3,FALSE,-5.74564484000857,"",224.333948681565,0.979593680996785,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S5_lag4,25,4,FALSE,-98.1408148418859,"",177.279155333817,0.580507070712189,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S6_lag5,25,5,FALSE,-85.7927328974629,"",141.640410130815,0.545431524188695,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_food_lodging_12m,S7_lag10,25,10,FALSE,-176.998633782555,"",185.765591200604,0.341898755320744,1781.12807299147,3621.21629948438,11561,191,
hh,edu_spend_other_12m,S0_baseline,25,0,FALSE,227.572280985598,"",179.445859672634,0.206280193261986,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S1_cmig_log,25,0,TRUE,-752.779371093333,"",530.055374736784,0.157191174253432,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S2_lag1,25,1,FALSE,-34.4799856764428,"",226.100088368346,0.87895538039109,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S3_lag2,25,2,FALSE,274.817110247316,"",170.706397262026,0.109083833947925,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S4_lag3,25,3,FALSE,208.862380839517,"",162.553678644187,0.200397523157007,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S5_lag4,25,4,FALSE,139.930715001879,"",123.705963130207,0.259415265221261,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S6_lag5,25,5,FALSE,93.8971184214172,"",98.7613438174791,0.342940304134626,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_other_12m,S7_lag10,25,10,FALSE,8.85058098117799,"",145.801095486296,0.951659452889482,811.565092506547,2849.86234634777,11561,191,
hh,edu_spend_per_enrolled,S0_baseline,25,0,FALSE,540.878888698421,"",1734.95222471093,0.75556905293423,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S1_cmig_log,25,0,TRUE,486.039255621177,"",4261.14992328039,0.909308345714486,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S2_lag1,25,1,FALSE,-57.5284406109338,"",1324.77916408285,0.965408408538584,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S3_lag2,25,2,FALSE,-490.361617459227,"",1624.87196523483,0.76314619949057,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S4_lag3,25,3,FALSE,-691.466825267783,"",1418.7265691194,0.626546991718719,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S5_lag4,25,4,FALSE,-359.040697191922,"",989.143027149327,0.717022136690309,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S6_lag5,25,5,FALSE,-205.487065466986,"",775.122191251919,0.791217659680862,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_per_enrolled,S7_lag10,25,10,FALSE,685.574294403924,"",709.966817047326,0.335450464643871,13925.063757808,24636.2301309024,7228,191,
hh,edu_spend_total_12m,S0_baseline,25,0,FALSE,-1480.33455235633,"",2511.40794822813,0.556263651476169,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S1_cmig_log,25,0,TRUE,2951.28870185264,"",6588.36882272895,0.654696467804048,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S2_lag1,25,1,FALSE,2547.49660608127,"",2002.5744265553,0.204888473900782,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S3_lag2,25,2,FALSE,-1304.63223751212,"",2542.61685399238,0.608473177127701,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S4_lag3,25,3,FALSE,-1247.54581023733,"",2230.56568826272,0.576618596643546,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S5_lag4,25,4,FALSE,-528.765370949376,"",1438.53228043432,0.713600900650596,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S6_lag5,25,5,FALSE,-346.057340721264,"",1108.67313910459,0.755279076518553,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_total_12m,S7_lag10,25,10,FALSE,-356.626038803093,"",940.245934133498,0.704895954299387,16431.7286474614,50800.2290431979,11561,191,
hh,edu_spend_transport_12m,S0_baseline,25,0,FALSE,178.65415660528,"",146.203858328077,0.223239464594795,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S1_cmig_log,25,0,TRUE,365.100388112632,"",372.963756732774,0.328866008692758,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S2_lag1,25,1,FALSE,140.408052590706,"",196.025081091325,0.474700418550538,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S3_lag2,25,2,FALSE,154.830926929393,"",117.126003559141,0.187784908761097,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S4_lag3,25,3,FALSE,131.025336329592,"",114.043470203485,0.25203863412022,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S5_lag4,25,4,FALSE,115.070756488059,"",95.035480381018,0.227468796390202,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S6_lag5,25,5,FALSE,99.337719042128,"",77.9458838004873,0.204062342652769,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_transport_12m,S7_lag10,25,10,FALSE,-40.9364383579732,"",118.910148229552,0.73102876215903,522.170397904875,2527.06135669125,11561,191,
hh,edu_spend_tuition_12m,S0_baseline,25,0,FALSE,-2346.62733148251,"",2337.50615868027,0.316702608117404,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S1_cmig_log,25,0,TRUE,3369.77702606165,"",6230.02118704485,0.589214661202952,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S2_lag1,25,1,FALSE,2714.69378327862,*,1585.12837563649,0.0884171875634166,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S3_lag2,25,2,FALSE,-1568.73987388454,"",2533.00561033337,0.536447782324216,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S4_lag3,25,3,FALSE,-1325.14798446578,"",2211.20843642774,0.549695580068786,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S5_lag4,25,4,FALSE,-596.731113629014,"",1366.35910411933,0.662802492677486,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S6_lag5,25,5,FALSE,-393.393841117854,"",1036.60714205854,0.704739395496507,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_tuition_12m,S7_lag10,25,10,FALSE,-734.296149998778,"",625.294299728906,0.241736282328924,7927.21973473008,45600.1621476223,11561,191,
hh,edu_spend_uniforms_12m,S0_baseline,25,0,FALSE,623.678676733019,"",385.764432436701,0.107594690274616,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S1_cmig_log,25,0,TRUE,476.719315853213,"",940.434724989718,0.612803116437735,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S2_lag1,25,1,FALSE,-543.562969378788,"",381.135921941723,0.155461517815913,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S3_lag2,25,2,FALSE,-154.741837650916,"",198.154991341059,0.435825460987311,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S4_lag3,25,3,FALSE,-277.978689331273,"",182.973553856692,0.130367189151228,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S5_lag4,25,4,FALSE,-178.208795950286,"",142.474787572776,0.212542127421607,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S6_lag5,25,5,FALSE,-147.867222894111,"",115.538410627119,0.202172413188167,3330.05170228943,5359.55316238229,11561,191,
hh,edu_spend_uniforms_12m,S7_lag10,25,10,FALSE,429.652797432918,**,211.043815499676,0.0431540983356326,3330.05170228943,5359.55316238229,11561,191,
hh,education_cash_amt,S0_baseline,25,0,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S1_cmig_log,25,0,TRUE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S2_lag1,25,1,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S3_lag2,25,2,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S4_lag3,25,3,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S5_lag4,25,4,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S6_lag5,25,5,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_amt,S7_lag10,25,10,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S0_baseline,25,0,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S1_cmig_log,25,0,TRUE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S2_lag1,25,1,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S3_lag2,25,2,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S4_lag3,25,3,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S5_lag4,25,4,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S6_lag5,25,5,FALSE,,"",,,0,0,11979,191,degenerate
hh,education_cash_any,S7_lag10,25,10,FALSE,,"",,,0,0,11979,191,degenerate
hh,effective_n_crops,S0_baseline,25,0,FALSE,-0.337216203144716,***,0.107230642043347,0.00196038845786141,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S1_cmig_log,25,0,TRUE,-0.0781823189090853,"",0.392472146582447,0.842339245214689,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S2_lag1,25,1,FALSE,0.257072374264811,**,0.118030569278113,0.030774225670771,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S3_lag2,25,2,FALSE,-0.129863316320209,"",0.0819802396060943,0.115023004315149,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S4_lag3,25,3,FALSE,-0.153770148234587,*,0.0788280231030214,0.0527267844227186,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S5_lag4,25,4,FALSE,-0.105047160518972,*,0.0575749724938683,0.0698175394705701,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S6_lag5,25,5,FALSE,-0.0755535845555225,*,0.0442401402298225,0.0894870716514547,1.48438577741806,0.708490458136907,2928,191,
hh,effective_n_crops,S7_lag10,25,10,FALSE,-0.0922213299276403,"",0.0672716802982451,0.172209293526523,1.48438577741806,0.708490458136907,2928,191,
hh,equip_stock_value_rs,S0_baseline,25,0,FALSE,3656.37594970298,"",8584.52700504682,0.670659345759942,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S1_cmig_log,25,0,TRUE,-10903.8939928463,"",18831.2319212096,0.563275459007017,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S2_lag1,25,1,FALSE,13226.5502651572,"",12375.9934208348,0.286593061812002,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S3_lag2,25,2,FALSE,9410.18897791287,*,4944.82790481483,0.0585971087666533,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S4_lag3,25,3,FALSE,10289.0776019788,*,5823.36021654904,0.0789091341591687,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S5_lag4,25,4,FALSE,9921.51770379187,*,5489.58330439218,0.0723434339343354,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S6_lag5,25,5,FALSE,8412.00214074552,*,4612.40850176323,0.0698082822159147,17695.1187849992,111784.469130826,4873,191,
hh,equip_stock_value_rs,S7_lag10,25,10,FALSE,-8317.11760157573,"",8169.28808781757,0.309969241095622,17695.1187849992,111784.469130826,4873,191,
hh,expenses_12m,S0_baseline,25,0,FALSE,67352.4784758983,*,36409.5338679525,0.0658870306343945,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S1_cmig_log,25,0,TRUE,1706.51182542372,"",60164.7066856427,0.977401605479731,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S2_lag1,25,1,FALSE,-54577.5260527317,*,27787.0291271218,0.0509727140279477,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S3_lag2,25,2,FALSE,-3889.7216355226,"",23042.1179069049,0.866126290908026,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S4_lag3,25,3,FALSE,-17431.0645323745,"",18683.3402068687,0.352017642475302,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S5_lag4,25,4,FALSE,-7021.69102849984,"",15728.9019932755,0.655802505952812,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S6_lag5,25,5,FALSE,-4849.16633800174,"",13523.5720861271,0.720313838176881,62680.4866015527,520375.112000094,11844,191,
hh,expenses_12m,S7_lag10,25,10,FALSE,37219.6112032201,**,15360.0252507535,0.0163244425346751,62680.4866015527,520375.112000094,11844,191,
hh,external_support_any,S0_baseline,25,0,FALSE,-0.0250659113868027,"",0.0332879768664972,0.452380732092617,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S1_cmig_log,25,0,TRUE,-0.18478118658042,*,0.0976605784914327,0.0600018109289686,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S2_lag1,25,1,FALSE,0.0120663761049848,"",0.0464969456407147,0.795523503313664,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S3_lag2,25,2,FALSE,-0.00475711700898732,"",0.0248960401180492,0.848667522020417,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S4_lag3,25,3,FALSE,-0.011112982009229,"",0.02473471197716,0.653736779638293,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S5_lag4,25,4,FALSE,-0.0153841529851175,"",0.0207874758798064,0.46017200435876,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S6_lag5,25,5,FALSE,-0.0113725706758144,"",0.0165097814234789,0.491765273136668,0.835879455714166,0.370400383786344,11844,191,
hh,external_support_any,S7_lag10,25,10,FALSE,0.00451769454104757,"",0.0300288295552183,0.880572943688061,0.835879455714166,0.370400383786344,11844,191,
hh,food_exp_homeprod_7day,S0_baseline,25,0,FALSE,90.2258003278227,"",83.4236106632787,0.280828683748636,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S1_cmig_log,25,0,TRUE,-406.170622986573,*,240.783302329827,0.0932690779123188,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S2_lag1,25,1,FALSE,-76.9661184493408,"",89.3966471136221,0.390350278680924,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S3_lag2,25,2,FALSE,55.7701374153127,"",49.5127385574436,0.261425528302359,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S4_lag3,25,3,FALSE,-11.2016663511921,"",51.9298516696525,0.829447025328889,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S5_lag4,25,4,FALSE,8.56640799947684,"",40.3488656462118,0.832093939607482,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S6_lag5,25,5,FALSE,5.33510980275764,"",32.2074886558549,0.868610003186659,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_homeprod_7day,S7_lag10,25,10,FALSE,54.2729311840292,"",57.8852238116743,0.349642557941223,1428.30951581935,902.257916817475,11844,191,
hh,food_exp_protein_7day,S0_baseline,25,0,FALSE,-13.0483788026529,"",67.6317995691125,0.847217830383219,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S1_cmig_log,25,0,TRUE,-127.846585461151,"",147.888027544333,0.388413080811601,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S2_lag1,25,1,FALSE,3.97096751124045,"",67.2210810220883,0.952955851985132,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S3_lag2,25,2,FALSE,6.05167362149043,"",29.9729878400642,0.840207591033014,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S4_lag3,25,3,FALSE,-26.927916041726,"",30.4605745644538,0.377799859757359,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S5_lag4,25,4,FALSE,-19.2930559109927,"",25.9951241136007,0.458894911914849,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S6_lag5,25,5,FALSE,-16.6695427838264,"",20.4412525966827,0.415815618331443,723.57801152016,599.735388118167,11844,191,
hh,food_exp_protein_7day,S7_lag10,25,10,FALSE,11.1172844827334,"",43.7152043888199,0.799529842507718,723.57801152016,599.735388118167,11844,191,
hh,food_exp_purchased_7day,S0_baseline,25,0,FALSE,-97.9765749022152,"",69.6758996751859,0.161305212053155,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S1_cmig_log,25,0,TRUE,11.2818086186878,"",169.945921971591,0.94714135348656,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S2_lag1,25,1,FALSE,68.3244921311484,"",66.1184838366051,0.302746878430862,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S3_lag2,25,2,FALSE,-54.2358586815898,"",38.2901573416148,0.158282988391008,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S4_lag3,25,3,FALSE,-63.6703064653522,*,36.8479759147398,0.0856275975473405,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S5_lag4,25,4,FALSE,-27.8032368191174,"",32.0602187741133,0.38691583811414,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S6_lag5,25,5,FALSE,-21.9470873493488,"",26.1294543005974,0.401999548797727,810.631772268136,768.239933975865,11844,191,
hh,food_exp_purchased_7day,S7_lag10,25,10,FALSE,-23.9285982656596,"",39.6229418072445,0.546625389984284,810.631772268136,768.239933975865,11844,191,
hh,food_exp_staples_7day,S0_baseline,25,0,FALSE,-13.3984804041279,"",41.296266941039,0.745956000292646,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S1_cmig_log,25,0,TRUE,-146.52425527846,"",115.749359062653,0.207107696885425,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S2_lag1,25,1,FALSE,-21.4547702955663,"",39.3237037503775,0.585985121861615,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S3_lag2,25,2,FALSE,1.84101544194332,"",24.5663551246965,0.940340880137164,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S4_lag3,25,3,FALSE,-5.98442601994171,"",22.4438114332013,0.790035236215962,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S5_lag4,25,4,FALSE,-13.773682610452,"",18.2723473854633,0.451902874910452,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S6_lag5,25,5,FALSE,-12.977570949224,"",14.7528275738298,0.380151123135128,649.701853243176,412.762575285629,11844,191,
hh,food_exp_staples_7day,S7_lag10,25,10,FALSE,14.3279734306613,"",22.4727067232783,0.524519756719621,649.701853243176,412.762575285629,11844,191,
hh,food_exp_total_7day,S0_baseline,25,0,FALSE,1.56208306319217,"",119.927258900696,0.989621311068887,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S1_cmig_log,25,0,TRUE,-406.687506065119,"",309.05103505927,0.189785222197626,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S2_lag1,25,1,FALSE,-16.8228864747422,"",114.638000622829,0.883486595428958,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S3_lag2,25,2,FALSE,1.45275646803028,"",70.971279166094,0.983690211796442,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S4_lag3,25,3,FALSE,-80.7379280919633,"",74.4525350782888,0.279552068083379,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S5_lag4,25,4,FALSE,-21.2674559656885,"",60.2650056966582,0.724555406244045,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S6_lag5,25,5,FALSE,-18.490843950235,"",48.3396921085908,0.702504093754593,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_total_7day,S7_lag10,25,10,FALSE,37.785131588548,"",74.7222943741207,0.613671569725779,2282.24373403456,1191.31118969491,11844,191,
hh,food_exp_vice_7day,S0_baseline,25,0,FALSE,30.2446777024809,"",26.0968914611899,0.247935976867602,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S1_cmig_log,25,0,TRUE,50.586220211428,"",73.6782239183074,0.493182571652916,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S2_lag1,25,1,FALSE,-20.5409102997935,"",31.0631872509473,0.509245271412174,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S3_lag2,25,2,FALSE,-14.1716052452162,"",14.5410657235672,0.331001889912134,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S4_lag3,25,3,FALSE,-35.3763772926873,**,15.9039240275725,0.0273001022235896,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S5_lag4,25,4,FALSE,-9.13167604721879,"",14.5997991178015,0.532415876650791,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S6_lag5,25,5,FALSE,-6.16673255391986,"",11.7723248130765,0.601005166839101,163.047958928124,335.896782753299,11844,191,
hh,food_exp_vice_7day,S7_lag10,25,10,FALSE,19.9926231090091,"",19.5947422465933,0.30888098695549,163.047958928124,335.896782753299,11844,191,
hh,food_insec_any,S0_baseline,25,0,FALSE,0.000392322576643942,"",0.0332150697830144,0.990588331883714,0.120043409299608,0.325025857587435,11844,191,
hh,food_insec_any,S1_cmig_log,25,0,TRUE,-0.124654159770188,"",0.0837441933888716,0.138274042793057,0.120043409299608,0.325025857587435,11844,191,
hh,food_insec_any,S2_lag1,25,1,FALSE,0.0234585978418463,"",0.0435364409559408,0.590637182287852,0.120043409299608,0.325025857587435,11844,191,
hh,food_insec_any,S3_lag2,25,2,FALSE,0.0405293824839807,"",0.0265000883850985,0.127827086815614,0.120043409299608,0.325025857587435,11844,191,
hh,food_insec_any,S4_lag3,25,3,FALSE,0.0334166715304844,"",0.0261818351425813,0.203396652507301,0.120043409299608,0.325025857587435,11844,191,
hh,food_insec_any,S5_lag4,25,4,FALSE,0.0308413106671976,"",0.0211594450549859,0.146610738999047,0.120043409299608,0.325025857587435,11844,191,
hh,food_insec_any,S6_lag5,25,5,FALSE,0.0257199017676243,"",0.0169919541666626,0.13177584571916,0.120043409299608,0.325025857587435,11844,191,
