outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Credit,nec_cs,share_borrowed,S_lin_lin_lag3,100,3,lin_int,FALSE,lin/lin,0.0155732624067791,*,0.00869571641753783,0.079748666942873,0.336906712465201,0.106144942123757,305,313,+1.56pp (+5% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag4,0,4,lin_int,FALSE,lin/lin,-0.0141325414895201,"",0.0186909218902773,0.451946925410368,0.342448220233176,0.128250215490881,714,714,-1.41pp (-4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag4,25,4,lin_int,FALSE,lin/lin,0.00991173049350734,"",0.0103936603572216,0.344296556747348,0.338428284527563,0.118749959477411,469,475,+0.99pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag4,50,4,lin_int,FALSE,lin/lin,0.0108874798669054,"",0.00894105560356742,0.228445989336573,0.335575784090851,0.111652629279119,399,401,+1.09pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag4,100,4,lin_int,FALSE,lin/lin,0.012269946013393,"",0.00847492994251165,0.154313033281962,0.336906712465201,0.106144942123757,305,313,+1.23pp (+4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag5,0,5,lin_int,FALSE,lin/lin,-0.0130624123096343,"",0.0179845314051328,0.469907162177471,0.342448220233176,0.128250215490881,714,714,-1.31pp (-4% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag5,25,5,lin_int,FALSE,lin/lin,0.0100749652707736,"",0.00996125551724799,0.316092002792316,0.338428284527563,0.118749959477411,469,475,+1.01pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag5,50,5,lin_int,FALSE,lin/lin,0.0106415878164944,"",0.00880292879675817,0.231792670484155,0.335575784090851,0.111652629279119,399,401,+1.06pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag5,100,5,lin_int,FALSE,lin/lin,0.0117860519872398,"",0.00844316493908006,0.169295579017232,0.336906712465201,0.106144942123757,305,313,+1.18pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.0102359280630171,"",0.0161402406151825,0.527888537371296,0.342448220233176,0.128250215490881,714,714,-1.02pp (-3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.00960607598587862,"",0.00895070503208156,0.287695031146542,0.338428284527563,0.118749959477411,469,475,+0.96pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.0102492666725285,"",0.00863718710722153,0.240377926625636,0.335575784090851,0.111652629279119,399,401,+1.02pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.0114278817351538,"",0.00834724529690138,0.177487892073011,0.336906712465201,0.106144942123757,305,313,+1.14pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.00914074772176549,"",0.0150311427876457,0.544944698525458,0.342448220233176,0.128250215490881,714,714,-0.91pp (-3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.00932169787491846,"",0.00896535082086188,0.302847823459028,0.338428284527563,0.118749959477411,469,475,+0.93pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.0103027680338124,"",0.00883318433555204,0.248407866028497,0.335575784090851,0.111652629279119,399,401,+1.03pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.0117418784513913,"",0.00854895938851149,0.176117762352471,0.336906712465201,0.106144942123757,305,313,+1.17pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.00660151190779795,"",0.0153881195802611,0.669152590675681,0.342448220233176,0.128250215490881,714,714,-0.66pp (-2% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0106121300344323,"",0.00937639212961827,0.262460779820635,0.338428284527563,0.118749959477411,469,475,+1.06pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.0109282943109631,"",0.00905487572526738,0.232545616889949,0.335575784090851,0.111652629279119,399,401,+1.09pp (+3% of mean),""
Credit,nec_cs,share_borrowed,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0121129319045759,"",0.00868647113060552,0.169735714571302,0.336906712465201,0.106144942123757,305,313,+1.21pp (+4% of mean),""
