dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_muni,sd_y
nec_cs,formality_index,full,0,-0.00037955978519314,"",0.629904179737776,-0.037955978519314,-0.0602567497410713,0.00482178562933169,0.937466828474562,714,714,0.0891411507236176
nec_cs,formality_index,full,25,-0.00996677366221406,*,0.637840915761833,-0.996677366221406,-1.56257985587359,0.00573502497760645,0.08763256305204,469,475,0.08178763931886
nec_cs,formality_index,full,50,-0.0098770332154198,**,0.639558524518048,-0.98770332154198,-1.5443517421432,0.00475479876859528,0.0423744067306125,399,401,0.0797106703513384
nec_cs,formality_index,full,100,-0.00407681884646328,"",0.642664378392245,-0.407681884646328,-0.634362037719014,0.00447317695105388,0.366739704752657,305,313,0.0811648156339859
nec_cs,formality_index,receiver,0,-0.000225019901448817,"",0.636656231222426,-0.0225019901448817,-0.0353440193331278,0.00443826543234633,0.959711089382528,559,564,0.0903857009746748
nec_cs,formality_index,receiver,25,-0.00557001970527473,"",0.650376903706946,-0.557001970527473,-0.856429506264345,0.00807221943651225,0.49330769811255,327,338,0.0824595935176205
nec_cs,formality_index,receiver,50,-0.00663310152977341,"",0.65578731403385,-0.663310152977341,-1.011471461528,0.00645604854418572,0.309165573325093,262,268,0.0786496204256426
nec_cs,formality_index,receiver,100,-0.00822691749353235,*,0.666359420175412,-0.822691749353235,-1.23460661685652,0.00484706030147153,0.0976076646614665,174,186,0.0786564602447731
nec_cs,formality_index,sender,0,-0.054645298247747,*,0.604516466155493,-5.4645298247747,-9.03950534139648,0.029326923002404,0.0729381887807187,137,150,0.0795852185311466
nec_cs,formality_index,sender,25,-0.0045472917721086,"",0.606912711926445,-0.45472917721086,-0.749249716268871,0.00870029592306393,0.605636832038019,131,137,0.0714896332917651
nec_cs,formality_index,sender,50,-0.00527329626583475,"",0.60685690353884,-0.527329626583475,-0.868952175559663,0.00715662721069184,0.468078112238112,127,133,0.0716210526536318
nec_cs,formality_index,sender,100,-0.00711852369283577,"",0.607961403812175,-0.711852369283577,-1.17088414629607,0.00718389017574954,0.331228340063781,122,127,0.0720135277542571
nec_cs,industry_diversity,full,0,0.00530230524534675,"",0.663600127228291,0.530230524534675,0.799021131519864,0.0049848845548475,0.290887967769328,714,714,0.0873744773346164
nec_cs,industry_diversity,full,25,0.0129826371367661,**,0.671046510656842,1.29826371367661,1.93468514187761,0.00494963193032536,0.0111632946577376,469,475,0.0863712364641289
nec_cs,industry_diversity,full,50,0.0088543766314691,*,0.673623133316708,0.88543766314691,1.31444070037692,0.00447126625628051,0.0525928211030981,399,401,0.0850303110790483
nec_cs,industry_diversity,full,100,0.00769320071064607,*,0.673982613626198,0.769320071064607,1.14145388250517,0.00434744708352666,0.0832829571374549,305,313,0.0852153915779856
nec_cs,industry_diversity,receiver,0,0.00398357962264676,"",0.654257776019504,0.398357962264676,0.608870046128119,0.0050303590694973,0.431128643690023,559,564,0.0838494543292101
nec_cs,industry_diversity,receiver,25,0.0164903043377802,***,0.659026141659763,1.64903043377802,2.50222309789551,0.00519748616651205,0.00255804433619076,327,338,0.080342973026794
nec_cs,industry_diversity,receiver,50,0.0119112803430852,**,0.660567764973881,1.19112803430852,1.80318825329845,0.00456556785821057,0.011947649246864,262,268,0.0766193775742959
nec_cs,industry_diversity,receiver,100,0.00872471677986,*,0.65586820939785,0.872471677986,1.33025456255459,0.00479977247394483,0.0767927219617226,174,186,0.0722978349994239
nec_cs,industry_diversity,sender,0,-0.00039420522894508,"",0.698727367773333,-0.039420522894508,-0.0564176025051534,0.0175224010566005,0.982210895831976,137,150,0.0916163483819182
nec_cs,industry_diversity,sender,25,0.000108911576193547,"",0.700702603510949,0.0108911576193547,0.0155431955936561,0.0048439065754127,0.982233353243748,131,137,0.0935955034549889
nec_cs,industry_diversity,sender,50,-0.00309337037149287,"",0.699930191330827,-0.309337037149287,-0.441954127683965,0.00541056568422735,0.572611615378348,127,133,0.0948246983587527
nec_cs,industry_diversity,sender,100,0.000807252344748691,"",0.700512371,0.0807252344748691,0.115237414522219,0.00566338315736309,0.887796933932378,122,127,0.095461679532626
nec_cs,industry_hhi,full,0,-0.00530230524534675,"",0.336399872771709,-0.530230524534674,-1.57619121602494,0.0049848845548475,0.290887967769328,714,714,0.0873744773346164
nec_cs,industry_hhi,full,25,-0.0129826371367661,**,0.328953489343158,-1.29826371367661,-3.94664825191225,0.00494963193032536,0.0111632946577376,469,475,0.0863712364641289
nec_cs,industry_hhi,full,50,-0.00885437663146911,*,0.326376866683292,-0.885437663146911,-2.71293021513721,0.00447126625628051,0.0525928211030977,399,401,0.0850303110790483
nec_cs,industry_hhi,full,100,-0.00769320071064607,*,0.326017386373802,-0.769320071064608,-2.35975166730074,0.00434744708352666,0.0832829571374549,305,313,0.0852153915779856
nec_cs,industry_hhi,receiver,0,-0.00398357962264674,"",0.345742223980496,-0.398357962264674,-1.15218198598487,0.0050303590694973,0.431128643690024,559,564,0.0838494543292101
nec_cs,industry_hhi,receiver,25,-0.0164903043377802,***,0.340973858340237,-1.64903043377802,-4.83623712916008,0.00519748616651205,0.00255804433619077,327,338,0.080342973026794
nec_cs,industry_hhi,receiver,50,-0.0119112803430852,**,0.339432235026119,-1.19112803430852,-3.50917771323887,0.00456556785821057,0.011947649246864,262,268,0.0766193775742959
nec_cs,industry_hhi,receiver,100,-0.00872471677986,*,0.344131790602151,-0.872471677986,-2.53528357975698,0.00479977247394482,0.0767927219617226,174,186,0.0722978349994239
nec_cs,industry_hhi,sender,0,0.000394205228945086,"",0.301272632226667,0.0394205228945086,0.13084667732066,0.0175224010566005,0.982210895831976,137,150,0.0916163483819182
nec_cs,industry_hhi,sender,25,-0.000108911576193551,"",0.299297396489051,-0.0108911576193551,-0.0363890823880036,0.0048439065754127,0.982233353243748,131,137,0.0935955034549889
nec_cs,industry_hhi,sender,50,0.00309337037149287,"",0.300069808669173,0.309337037149287,1.03088357512945,0.00541056568422735,0.572611615378347,127,133,0.0948246983587527
nec_cs,industry_hhi,sender,100,-0.000807252344748695,"",0.299487629,-0.0807252344748695,-0.269544470816421,0.00566338315736309,0.887796933932377,122,127,0.095461679532626
nec_cs,log_cap_total,full,0,-0.251311559797036,**,21.0872875625999,-25.1311559797036,-1.19176806903681,0.101057178963571,0.0151124539742119,714,714,1.87299380321112
nec_cs,log_cap_total,full,25,-0.28934558066054,*,21.473321415029,-28.934558066054,-1.34746542031467,0.151931107372813,0.0619022611160086,469,475,1.93043472950286
nec_cs,log_cap_total,full,50,-0.238472450059333,"",21.5556252064502,-23.8472450059333,-1.10631191522096,0.175701162735648,0.180143289608352,399,401,1.9895667889614
nec_cs,log_cap_total,full,100,-0.0920111792374908,"",21.6018485069556,-9.20111792374908,-0.42594123001957,0.186024883079512,0.62317430306924,305,313,2.01205469565624
nec_cs,log_cap_total,receiver,0,-0.262341504452595,**,21.2589180627221,-26.2341504452595,-1.23403036635536,0.106358897826532,0.0161292147241602,559,564,1.98321528132766
nec_cs,log_cap_total,receiver,25,-0.318517637653723,*,21.8687786598034,-31.8517637653723,-1.45649486241856,0.177102949819691,0.0780190318895422,327,338,2.02778663495967
nec_cs,log_cap_total,receiver,50,-0.240110955658892,"",22.0758855737816,-24.0110955658892,-1.08766171511624,0.233486737073249,0.308724707803265,262,268,2.09535960321502
nec_cs,log_cap_total,receiver,100,-0.0394847404654522,"",22.3296906514503,-3.94847404654522,-0.176826186630972,0.264527502311168,0.882113616048865,174,186,2.11930259116636
nec_cs,log_cap_total,sender,0,-0.513835223904544,*,20.4419568821403,-51.3835223904544,-2.51363030881585,0.300054230256441,0.0978643662843122,137,150,1.18105425297681
nec_cs,log_cap_total,sender,25,-0.172012715029604,"",20.4976677746367,-17.2012715029604,-0.839181886060462,0.101560307489322,0.102271150058868,131,137,1.20480834971124
nec_cs,log_cap_total,sender,50,-0.219865166276702,"",20.507281007617,-21.9865166276702,-1.07213221584586,0.136551015762189,0.119924953975139,127,133,1.20720126970337
nec_cs,log_cap_total,sender,100,-0.324589922262487,*,20.5358749724987,-32.4589922262487,-1.58059942757332,0.160547998298117,0.0540275648086014,122,127,1.22580790065065
nec_cs,log_emp_total,full,0,-0.130366356708506,*,7.66338720887844,-13.0366356708506,-1.70115841931449,0.0694938728280034,0.0645547073802665,714,714,0.987275437053452
nec_cs,log_emp_total,full,25,-0.141540266659441,"",7.91875233568091,-14.1540266659441,-1.78740615515501,0.0891056149239398,0.117715584800689,469,475,1.02206066431843
nec_cs,log_emp_total,full,50,-0.131932461895996,"",7.96444073649083,-13.1932461895996,-1.65651884747561,0.0862373344924204,0.13167699258437,399,401,1.04597720295722
nec_cs,log_emp_total,full,100,-0.0999425978725071,"",8.00656631685347,-9.99425978725071,-1.24825791628219,0.0859755703301772,0.250920057014167,305,313,1.10740814933891
nec_cs,log_emp_total,receiver,0,-0.0991767530746714,"",7.77920665122546,-9.91767530746714,-1.27489546840934,0.0744243424951339,0.187052130319955,559,564,1.02750355718954
nec_cs,log_emp_total,receiver,25,-0.0544636874774842,"",8.18290491207075,-5.44636874774842,-0.665578887482168,0.0975320199749045,0.579002161873193,327,338,1.03562743794237
nec_cs,log_emp_total,receiver,50,-0.0434065143856443,"",8.30435234984062,-4.34065143856443,-0.522695961792582,0.102627504077214,0.674143850284294,262,268,1.04845262409665
nec_cs,log_emp_total,receiver,100,-0.058253747443132,"",8.49725902764075,-5.8253747443132,-0.685559275686881,0.0951793777934182,0.544062147247643,174,186,1.10068145713303
nec_cs,log_emp_total,sender,0,-0.504072728978821,***,7.22790610565366,-50.4072728978821,-6.97398003807128,0.111719519258597,0.000105176442560316,137,150,0.658262857822238
nec_cs,log_emp_total,sender,25,-0.121779399402625,***,7.26704743918627,-12.1779399402625,-1.67577548408383,0.0390209714615267,0.00438016884328205,131,137,0.61794557089679
nec_cs,log_emp_total,sender,50,-0.0698458488625834,"",7.2795060569589,-6.98458488625834,-0.959486101338067,0.0574380238019953,0.235334646528754,127,133,0.620160536270182
nec_cs,log_emp_total,sender,100,-0.111770970185841,*,7.28791400026738,-11.1770970185841,-1.53364831393099,0.0582828507793723,0.0666375459732728,122,127,0.617978749686122
nec_cs,log_exp_total,full,0,-0.19847984836432,*,20.5885057924775,-19.847984836432,-0.964032311838965,0.117839196760632,0.0962758952760882,714,714,1.62397210566745
nec_cs,log_exp_total,full,25,-0.148581311985836,"",20.9490418529916,-14.8581311985836,-0.709251110520922,0.131752245687966,0.264157578063436,469,475,1.7107656211963
nec_cs,log_exp_total,full,50,-0.0210591797631738,"",21.0399589386977,-2.10591797631738,-0.100091353906784,0.155620182834875,0.892840789677253,399,401,1.75986978520916
nec_cs,log_exp_total,full,100,0.0336480843116095,"",21.1529531261154,3.36480843116095,0.159070386583837,0.197584621961972,0.86550747322561,305,313,1.84375698260282
nec_cs,log_exp_total,receiver,0,-0.218601411291256,*,20.7506426450631,-21.8601411291256,-1.05346815050696,0.126308646629511,0.0879767114553983,559,564,1.69987538866613
nec_cs,log_exp_total,receiver,25,-0.106677822532044,"",21.3205067530198,-10.6677822532044,-0.500353128412083,0.143328062513797,0.460116096237246,327,338,1.77587665200665
nec_cs,log_exp_total,receiver,50,0.0487752630359036,"",21.5285986229629,4.87752630359036,0.226560325129006,0.17149023958684,0.7772631365201,262,268,1.82243657936914
nec_cs,log_exp_total,receiver,100,0.10853564013537,"",21.8773330087661,10.853564013537,0.49611001529245,0.245597290828442,0.660984224516401,174,186,1.89691711351892
nec_cs,log_exp_total,sender,0,-0.518187631501318,*,19.9788712267554,-51.8187631501318,-2.59367821945501,0.287881583289322,0.082644522281593,137,150,1.10817048711241
nec_cs,log_exp_total,sender,25,-0.192328267786067,*,20.0325810047467,-19.2328267786067,-0.960077324736611,0.107306456754585,0.0847257493766233,131,137,1.0939319653173
nec_cs,log_exp_total,sender,50,-0.117955934171677,"",20.0553316049903,-11.7955934171677,-0.588152499768823,0.110141850736311,0.294424542064554,127,133,1.09801436717175
nec_cs,log_exp_total,sender,100,-0.161198820135149,"",20.0920503058553,-16.1198820135149,-0.802301495772047,0.126959629276773,0.21588867451973,122,127,1.1069810124483
nec_cs,log_n_firms,full,0,-0.0841442566640159,"",6.59868754529771,-8.41442566640159,-1.27516655526413,0.0596079696691432,0.162194975511842,714,714,0.885891705163643
nec_cs,log_n_firms,full,25,-0.129159339252362,*,6.8165054606492,-12.9159339252362,-1.89480284286401,0.0742076617537532,0.0871654053837809,469,475,0.923049465973341
nec_cs,log_n_firms,full,50,-0.133692139106299,*,6.87073482890883,-13.3692139106299,-1.94582009690995,0.0710224807341812,0.0649822457894296,399,401,0.940699511862647
nec_cs,log_n_firms,full,100,-0.0917519146498612,"",6.93322155125042,-9.17519146498612,-1.32336625869562,0.0698007172358991,0.195062172193321,305,313,0.992257812338059
nec_cs,log_n_firms,receiver,0,-0.065125718821992,"",6.70521567607761,-6.5125718821992,-0.971269560416123,0.0633074207713342,0.307203170440239,559,564,0.920332420728215
nec_cs,log_n_firms,receiver,25,-0.0670220699215972,"",7.05092091128496,-6.70220699215972,-0.950543493039735,0.0799812804276967,0.405956599972003,327,338,0.940038345678327
nec_cs,log_n_firms,receiver,50,-0.081262013294045,"",7.17741821899527,-8.1262013294045,-1.13219002731348,0.0785230105089244,0.305703734234128,262,268,0.942908181187106
nec_cs,log_n_firms,receiver,100,-0.0667610857241521,"",7.38648872973036,-6.67610857241521,-0.90382708438234,0.0694820882177744,0.342552806199109,174,186,0.970219689242039
nec_cs,log_n_firms,sender,0,-0.415662803497876,***,6.19814177356528,-41.5662803497876,-6.70624872232924,0.110289703169784,0.000778235891986078,137,150,0.592071571560635
nec_cs,log_n_firms,sender,25,-0.100722186095416,***,6.23816661163544,-10.0722186095416,-1.61461199044523,0.0338410683215975,0.00623308560869972,131,137,0.553489222175784
nec_cs,log_n_firms,sender,50,-0.0796988335492785,*,6.25275626843391,-7.96988335492785,-1.27461922595042,0.0447664809542961,0.0871812593124007,127,133,0.554485511811095
nec_cs,log_n_firms,sender,100,-0.118083528683005,***,6.26938143158688,-11.8083528683005,-1.88349568408883,0.0402810833118528,0.00711416060993435,122,127,0.555359740735163
nec_cs,log_profit_proxy_total,full,0,-0.0876787799106552,"",17.2766504542778,-8.76787799106552,-0.507498719978707,0.423729646122467,0.836631913081284,714,714,6.29272198072288
nec_cs,log_profit_proxy_total,full,25,-0.220915669432013,"",17.7636324671963,-22.0915669432013,-1.24364017235761,0.510302584945623,0.666713050705953,469,475,6.25052132866117
nec_cs,log_profit_proxy_total,full,50,-0.295210897279871,"",17.7455236039287,-29.5210897279871,-1.66357952500491,0.555895989252609,0.597481285432733,399,401,6.37785245258007
nec_cs,log_profit_proxy_total,full,100,-0.337496776103198,"",17.770620899893,-33.7496776103198,-1.8991839283749,0.710485098907689,0.636970644771171,305,313,6.50746464037325
nec_cs,log_profit_proxy_total,receiver,0,0.0087636243792024,"",17.492446430099,0.876362437920241,0.050099478161745,0.46067121047607,0.984877183072952,559,564,6.34387773322666
nec_cs,log_profit_proxy_total,receiver,25,0.0552310420201561,"",18.3419543100229,5.52310420201561,0.301118632652876,0.524554567033317,0.916557683454555,327,338,6.14681418852527
nec_cs,log_profit_proxy_total,receiver,50,0.196760482127665,"",18.4016432454582,19.6760482127666,1.06925495458798,0.629188982591843,0.755793422294061,262,268,6.36198366502377
nec_cs,log_profit_proxy_total,receiver,100,0.663320495036573,"",18.7533820295248,66.3320495036573,3.53707130795,0.816604858587591,0.421555580316453,174,186,6.44264604254754
nec_cs,log_profit_proxy_total,sender,0,-0.387736516747569,"",16.4652575851899,-38.7736516747569,-2.35487671384096,2.55082079344772,0.880273290976235,137,150,6.04834641517067
nec_cs,log_profit_proxy_total,sender,25,0.132626524558189,"",16.3368238330696,13.2626524558189,0.811825639508465,0.759279693215337,0.862688781219816,131,137,6.29763328186171
nec_cs,log_profit_proxy_total,sender,50,-0.924610779178895,"",16.4234178600949,-92.4610779178895,-5.62983166509747,0.865548395545029,0.295620551495302,127,133,6.22566062662064
nec_cs,log_profit_proxy_total,sender,100,-0.934745896440871,"",16.331301450196,-93.4745896440871,-5.72364608718708,0.85258652288834,0.283368347422084,122,127,6.35624360254725
nec_cs,log_rev_total,full,0,-0.152504931331305,"",20.8847006805088,-15.2504931331305,-0.730223208195814,0.118487487689714,0.202018513243976,714,714,1.64033566964371
nec_cs,log_rev_total,full,25,-0.195961288719558,"",21.2510410088225,-19.5961288719558,-0.922125596756432,0.13683991699907,0.157591332537612,469,475,1.68678805152463
nec_cs,log_rev_total,full,50,-0.120293726349087,"",21.3356707574882,-12.0293726349087,-0.563815066872774,0.134154074241442,0.373726577381462,399,401,1.72297248123115
nec_cs,log_rev_total,full,100,-0.0539042417297494,"",21.423459615841,-5.39042417297494,-0.251613150706487,0.144468927679976,0.710736745422058,305,313,1.76866682788641
nec_cs,log_rev_total,receiver,0,-0.163379801168286,"",21.0571888551166,-16.3379801168286,-0.77588609900598,0.126757970218708,0.201733461632017,559,564,1.71798253041816
nec_cs,log_rev_total,receiver,25,-0.162145030065807,"",21.6393802752413,-16.2145030065807,-0.749305331314526,0.164323649821515,0.328427576884766,327,338,1.73750982354993
nec_cs,log_rev_total,receiver,50,-0.0911768380738316,"",21.8401095868941,-9.11768380738316,-0.417474270040043,0.167447845193641,0.588511689429385,262,268,1.76483590466334
nec_cs,log_rev_total,receiver,100,-0.000962915053336118,"",22.1551946698971,-0.0962915053336118,-0.0043462270031166,0.181138403815036,0.995785638662266,174,186,1.77720420742632
nec_cs,log_rev_total,sender,0,-0.59626132023419,*,20.2361451439836,-59.626132023419,-2.94651632507915,0.297312161705213,0.0546602830568426,137,150,1.08967640747994
nec_cs,log_rev_total,sender,25,-0.120787842071547,"",20.2929485121104,-12.0787842071547,-0.595220758577607,0.104000654655372,0.256025361436292,131,137,1.06597306952334
nec_cs,log_rev_total,sender,50,-0.106094152683905,"",20.3192075523696,-10.6094152683905,-0.522137255650663,0.114677065805516,0.363729717157539,127,133,1.06683154679429
nec_cs,log_rev_total,sender,100,-0.189890826019653,"",20.3517846547824,-18.9890826019653,-0.933042626190677,0.114905954680617,0.110922943679519,122,127,1.07728990921526
nec_cs,log_value_added_total,full,0,-0.0876787799106552,"",17.2766504542778,-8.76787799106552,-0.507498719978707,0.423729646122467,0.836631913081284,714,714,6.29272198072288
nec_cs,log_value_added_total,full,25,-0.220915669432013,"",17.7636324671963,-22.0915669432013,-1.24364017235761,0.510302584945623,0.666713050705953,469,475,6.25052132866117
nec_cs,log_value_added_total,full,50,-0.295210897279871,"",17.7455236039287,-29.5210897279871,-1.66357952500491,0.555895989252609,0.597481285432733,399,401,6.37785245258007
nec_cs,log_value_added_total,full,100,-0.337496776103198,"",17.770620899893,-33.7496776103198,-1.8991839283749,0.710485098907689,0.636970644771171,305,313,6.50746464037325
nec_cs,log_value_added_total,receiver,0,0.0087636243792024,"",17.492446430099,0.876362437920241,0.050099478161745,0.46067121047607,0.984877183072952,559,564,6.34387773322666
nec_cs,log_value_added_total,receiver,25,0.0552310420201561,"",18.3419543100229,5.52310420201561,0.301118632652876,0.524554567033317,0.916557683454555,327,338,6.14681418852527
nec_cs,log_value_added_total,receiver,50,0.196760482127665,"",18.4016432454582,19.6760482127666,1.06925495458798,0.629188982591843,0.755793422294061,262,268,6.36198366502377
nec_cs,log_value_added_total,receiver,100,0.663320495036573,"",18.7533820295248,66.3320495036573,3.53707130795,0.816604858587591,0.421555580316453,174,186,6.44264604254754
nec_cs,log_value_added_total,sender,0,-0.387736516747569,"",16.4652575851899,-38.7736516747569,-2.35487671384096,2.55082079344772,0.880273290976235,137,150,6.04834641517067
nec_cs,log_value_added_total,sender,25,0.132626524558189,"",16.3368238330696,13.2626524558189,0.811825639508465,0.759279693215337,0.862688781219816,131,137,6.29763328186171
nec_cs,log_value_added_total,sender,50,-0.924610779178895,"",16.4234178600949,-92.4610779178895,-5.62983166509747,0.865548395545029,0.295620551495302,127,133,6.22566062662064
nec_cs,log_value_added_total,sender,100,-0.934745896440871,"",16.331301450196,-93.4745896440871,-5.72364608718708,0.85258652288834,0.283368347422084,122,127,6.35624360254725
nec_cs,mean_capital_per_worker,full,0,-18619587.9935147,"",96324085.7513618,-1861958799.35147,-19.3301476450831,23645614.2795466,0.433503725229974,714,714,1906821625.06097
nec_cs,mean_capital_per_worker,full,25,-4393941.54253157,"",30527872.3937633,-439394154.253157,-14.3932124907245,15350103.6679839,0.775725752983266,469,475,258643027.1046
nec_cs,mean_capital_per_worker,full,50,-10817800.7861827,"",35605947.1056456,-1081780078.61827,-30.3820054388258,27080811.1152521,0.69107103902771,399,401,281174504.992779
nec_cs,mean_capital_per_worker,full,100,22858062.5244293,"",18337442.8756755,2285806252.44293,124.652399352531,23676281.7565744,0.33926534715379,305,313,138571033.806128
nec_cs,mean_capital_per_worker,receiver,0,-16672306.0542485,"",121634003.201821,-1667230605.42486,-13.7069451102297,23468725.1540571,0.479847132943326,559,564,2145141469.17704
nec_cs,mean_capital_per_worker,receiver,25,-6303152.70253455,"",42410667.6775936,-630315270.253455,-14.8621869159222,19090319.3956144,0.742619970980068,327,338,305907141.277834
nec_cs,mean_capital_per_worker,receiver,50,-17070898.7236523,"",52664738.6049676,-1707089872.36523,-32.4142854893845,36215978.495629,0.639431332580651,262,268,342831100.049555
nec_cs,mean_capital_per_worker,receiver,100,33631658.2483496,"",29992944.3388004,3363165824.83496,112.131899650952,38193433.6131214,0.383949664086456,174,186,178909363.648368
nec_cs,mean_capital_per_worker,sender,0,673219.561838769,"",1158796.13763626,67321956.1838769,58.096462352042,773117.454875362,0.391276087231997,137,150,6931527.49656782
nec_cs,mean_capital_per_worker,sender,25,320873.1324488,"",1211194.97818176,32087313.24488,26.4922773152918,368257.589486185,0.391549949241035,131,137,7250682.0001407
nec_cs,mean_capital_per_worker,sender,50,-600553.870608662,"",1231840.92656057,-60055387.0608662,-48.7525505655567,728026.000793124,0.417226175423225,127,133,7358603.65976967
nec_cs,mean_capital_per_worker,sender,100,-1230671.83587501,"",1267180.89031144,-123067183.587501,-97.1188758672441,1208008.46335362,0.3180747566836,122,127,7529663.38339669
nec_cs,mean_emp_per_firm,full,0,-0.180227881422684,**,3.06449775328025,-18.0227881422684,-5.88115560632302,0.0729855712582763,0.015810400316053,714,714,1.26238187361952
nec_cs,mean_emp_per_firm,full,25,-0.0138193470183121,"",3.18447907286332,-1.38193470183121,-0.433959423256202,0.108967169529172,0.899528240462644,469,475,1.30935693273456
nec_cs,mean_emp_per_firm,full,50,0.0319445137260472,"",3.14333684187444,3.19445137260472,1.0162612323469,0.0867422781724663,0.714060958728252,399,401,1.21060150539441
nec_cs,mean_emp_per_firm,full,100,0.0298637707532897,"",3.05165632600572,2.98637707532897,0.978608583764677,0.0907892115963185,0.743665901698998,305,313,1.0298497007702
nec_cs,mean_emp_per_firm,receiver,0,-0.10458710461255,"",3.09677045181834,-10.458710461255,-3.37729600045553,0.0784273900782668,0.186735968931135,559,564,1.29805450798762
nec_cs,mean_emp_per_firm,receiver,25,0.118409657996482,"",3.28321155727505,11.8409657996482,3.60651928548759,0.181242278185761,0.516483124664269,327,338,1.36713347965987
nec_cs,mean_emp_per_firm,receiver,50,0.180597681718134,"",3.24719470532832,18.0597681718134,5.5616523832646,0.143333471062602,0.21352488680537,262,268,1.23964988010695
nec_cs,mean_emp_per_firm,receiver,100,0.121726428402204,"",3.15191993222722,12.1726428402204,3.86197717643766,0.142523173896682,0.398275632442852,174,186,0.96355372998656
nec_cs,mean_emp_per_firm,sender,0,-0.325695927850337,"",2.94315240677702,-32.5695927850337,-11.066227053019,0.272754430785161,0.242457456377721,137,150,1.11373986146807
nec_cs,mean_emp_per_firm,sender,25,-0.0760046089669054,"",2.94089089964313,-7.60046089669054,-2.58440763566334,0.106597824808091,0.482194528251035,131,137,1.12242522665834
nec_cs,mean_emp_per_firm,sender,50,0.13985150980027,"",2.93405934258391,13.985150980027,4.76648538666257,0.170954549235934,0.421050628624658,127,133,1.12546025572199
nec_cs,mean_emp_per_firm,sender,100,0.127011505672991,"",2.90481356413801,12.7011505672991,4.37244948319706,0.195641304071291,0.52212542726883,122,127,1.10746131543254
nec_cs,mean_profit_margin,full,0,-8.42028571317723,**,-6.22628413243683,-842.028571317723,135.237736249626,4.14943719696034,0.0459805791990251,714,714,46.5598889818826
nec_cs,mean_profit_margin,full,25,-1.93839659019696,"",-6.1859062277962,-193.839659019696,31.3356930870829,1.4970995340869,0.200620671241833,469,475,40.6014921284906
nec_cs,mean_profit_margin,full,50,0.467376988007913,"",-6.58046123124085,46.7376988007913,-7.10249588264471,2.81848232727735,0.868891301736754,399,401,42.7742061279474
nec_cs,mean_profit_margin,full,100,-3.53336291093732,"",-4.79747121242268,-353.336291093732,73.6505286741054,2.57518855036787,0.176552424119621,305,313,30.1122851395811
nec_cs,mean_profit_margin,receiver,0,-9.01134392658456,*,-6.29708502381575,-901.134392658456,143.103418367441,4.633762579536,0.0558862946992548,559,564,47.9187159213001
nec_cs,mean_profit_margin,receiver,25,-3.35543436912527,"",-6.04266185137116,-335.543436912527,55.5290772784825,2.53901607301093,0.192216311419444,327,338,39.6200552101601
nec_cs,mean_profit_margin,receiver,50,-0.0402158448089525,"",-6.50393171060007,-4.02158448089525,0.618331289416969,3.21775650931415,0.990077954363772,262,268,42.3854338764676
nec_cs,mean_profit_margin,receiver,100,-0.473878612094086,"",-3.24946065482852,-47.3878612094086,14.5833005052678,1.91455905272419,0.805809558414164,174,186,12.7210848092432
nec_cs,mean_profit_margin,sender,0,-9.21528208778618,"",-5.96007278085206,-921.528208778618,154.616938863434,9.56299334785047,0.343475732963336,137,150,41.1970262190348
nec_cs,mean_profit_margin,sender,25,-5.60244855879242,"",-6.53931206160399,-560.244855879242,85.6733629778517,6.02213251918097,0.360768709906086,131,137,43.0757445097726
nec_cs,mean_profit_margin,sender,50,-7.40217056416241,"",-6.73467109238166,-740.217056416241,109.91138932584,7.16560478095371,0.311487587731117,127,133,43.7084153188825
nec_cs,mean_profit_margin,sender,100,-5.44557343162684,"",-7.06463628102515,-544.557343162684,77.082148535418,5.01687212746119,0.288077923741165,122,127,44.7097871419085
nec_cs,mean_profit_per_worker,full,0,-96540.548313204,"",-118744.482134181,-9654054.8313204,81.3010815981439,660273.855502637,0.884145615519664,714,714,20712159.3374461
nec_cs,mean_profit_per_worker,full,25,-3066820.02574569,"",-726250.240067667,-306682002.574569,422.281447433318,2885705.67617699,0.29237157950586,469,475,24726013.0767735
nec_cs,mean_profit_per_worker,full,50,-5754585.14068925,"",-895533.673046338,-575458514.068925,642.587243103196,4914162.93824358,0.246549387728755,399,401,26912340.2844775
nec_cs,mean_profit_per_worker,full,100,-8666876.41454019,"",-1646026.46000521,-866687641.454019,526.533237777524,7385020.36987242,0.246478220016521,305,313,29881625.76059
nec_cs,mean_profit_per_worker,receiver,0,301922.37328873,"",-188168.262113547,30192237.328873,-160.453399472086,576587.976144218,0.60220938540289,559,564,23302725.1649695
nec_cs,mean_profit_per_worker,receiver,25,-3526226.48003968,"",-1079578.82041384,-352622648.003968,326.629831315877,3552579.84208832,0.325599898144069,327,338,29309817.1488161
nec_cs,mean_profit_per_worker,receiver,50,-7392990.59882757,"",-1413094.71191635,-739299059.882757,523.177288576905,6465642.15132902,0.25830645724115,262,268,32919859.0373049
nec_cs,mean_profit_per_worker,receiver,100,-13263601.8445883,"",-2870414.84525805,-1326360184.45883,462.079614258543,11173813.3795087,0.24239777102779,174,186,38748008.9478688
nec_cs,mean_profit_per_worker,sender,0,119901.454225007,"",142288.930588233,11990145.4225007,84.2661855207746,249910.824407689,0.635112614389731,137,150,972394.304157439
