dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
hh,hlt_spend_medicines,receiver,100,2370.42900818194,*,1537.51714427696,237042.900818194,154.172525295428,1237.74486185313,0.0588011404829301,5906,2100,87,3,7260.10668617741,0.0117233963811767,,curated,net_receiver,0
hh,hlt_spend_medicines,sender,0,1148.28702750022,"",1458.13774973712,114828.702750022,78.7502434325731,1005.86738693888,0.258854811106857,2790,993,53,3,8471.73835698572,0.00622420214291353,,curated,net_sender,0
hh,hlt_spend_medicines,sender,25,-293.043217809574,"",1527.77305502846,-29304.3217809574,-19.181069913824,433.692644001711,0.502477905718541,2577,917,49,3,8801.40564100486,0.0124855157820711,,curated,net_sender,0
hh,hlt_spend_medicines,sender,50,355.756241358088,"",1533.28711320016,35575.6241358088,23.2021933984419,591.899647854769,0.550700225903402,2499,887,48,3,8860.19123365418,0.0128291145716931,,curated,net_sender,0
hh,hlt_spend_medicines,sender,100,428.980744593829,"",1539.24372469636,42898.0744593829,27.869578917949,612.809976263647,0.487516676728887,2421,856,46,3,8973.20500461181,0.0152422323031349,,curated,net_sender,0
hh,hlt_spend_total,full,0,10768.2936890016,**,12797.5013276686,1076829.36890016,84.1437200379125,4730.6794324322,0.0235850341007558,16562,5906,281,3,46965.9817991215,0.0045255499342669,,curated,net_full,0
hh,hlt_spend_total,full,25,6603.07376432159,**,12400.8768268987,660307.376432159,53.2468296919044,2656.87253955236,0.0138088687673392,11561,4130,191,3,39189.1436817044,0.00361142571131934,,curated,net_full,0
hh,hlt_spend_total,full,50,4431.53500055426,*,12408.7061679041,443153.500055426,35.7131109447714,2438.17045615476,0.0709121954349672,10274,3657,169,3,39652.3261788871,0.00467905591053441,,curated,net_full,0
hh,hlt_spend_total,full,100,2798.27093344316,"",12243.7011872576,279827.093344316,22.8547796997481,3223.80780574343,0.386968672543717,8327,2956,133,3,37579.2137582347,0.00622898153189722,,curated,net_full,0
hh,hlt_spend_total,receiver,0,11344.8400607126,**,12945.8819355754,1134484.00607126,87.6328095464615,5353.51466427968,0.035165158059837,13772,4913,228,3,49500.9617791735,0.0050601133805076,,curated,net_receiver,0
hh,hlt_spend_total,receiver,25,8691.28656583329,**,12494.8404694632,869128.656583329,69.5590038710331,3506.43614033747,0.0143668992818654,8984,3213,142,3,41012.8857465348,0.00511489767368123,,curated,net_receiver,0
hh,hlt_spend_total,receiver,50,6761.85223148576,*,12497.4770526845,676185.223148576,54.1057383260671,3415.65538691094,0.0500302698211284,7775,2770,121,3,41729.7952719383,0.00714963891985199,,curated,net_receiver,0
hh,hlt_spend_total,receiver,100,5534.04804629154,"",12380.2524432665,553404.804629154,44.7006074524873,4294.41497947912,0.200971653247586,5906,2100,87,3,39620.7314632142,0.00827347910905796,,curated,net_receiver,0
hh,hlt_spend_total,sender,0,17597.8129825076,***,12064.4917630564,1759781.29825076,145.864519849856,5017.88181898884,0.000943128977470298,2790,993,53,3,31583.8718867512,0.0150353412188624,,curated,net_sender,0
hh,hlt_spend_total,sender,25,2810.79751955996,"",12072.7351043643,281079.751955996,23.2821932665768,2013.03569063013,0.16904895960031,2577,917,49,3,32020.2386556113,0.0184002212455144,,curated,net_sender,0
hh,hlt_spend_total,sender,50,4851.33360871642,*,12132.1707794751,485133.360871642,39.9873501362491,2487.58636125277,0.0571286277948749,2499,887,48,3,32342.0102596151,0.0190111973253144,,curated,net_sender,0
hh,hlt_spend_total,sender,100,4681.66511018716,**,11909.9522267206,468166.511018716,39.3088487767699,2221.2859038758,0.0406658285190867,2421,856,46,3,32051.7221920074,0.0153090112859136,,curated,net_sender,0
hh,log_dry_cost_fert,full,0,-0.119576386029886,"",3.02430416730607,-11.9576386029886,-3.95384787425005,0.29308773178082,0.683594008224158,15108,5851,281,3,3.6272939257625,0.00614528126929348,,curated,net_full,0
hh,log_dry_cost_fert,full,25,-0.125843858618423,"",3.09207155157432,-12.5843858618423,-4.06988831013143,0.375915899879108,0.738170892310817,10458,4082,191,3,3.63181907078494,0.0112485431487609,,curated,net_full,0
hh,log_dry_cost_fert,full,50,-0.558112947630555,*,3.00543077615468,-55.8112947630556,-18.570148148434,0.329839838943197,0.0924860214587225,9293,3620,169,3,3.60909653844664,0.0156480732576478,,curated,net_full,0
hh,log_dry_cost_fert,full,100,-0.58523008149625,*,2.90713663119657,-58.523008149625,-20.1308075862733,0.335986798839359,0.0838685718228536,7500,2927,133,3,3.56135914442761,0.0182442497378872,,curated,net_full,0
hh,log_dry_cost_fert,receiver,0,0.213571787543494,"",3.21635436013466,21.3571787543494,6.64018213262273,0.377435005295643,0.572054328668378,12368,4862,228,3,3.67421913369511,0.0106951724071391,,curated,net_receiver,0
hh,log_dry_cost_fert,receiver,25,0.365715577239388,"",3.3810408074195,36.5715577239388,10.8166567063268,0.465256184516904,0.433155999436586,7935,3169,142,3,3.68859523250585,0.0168628196415962,,curated,net_receiver,0
hh,log_dry_cost_fert,receiver,50,-0.323881565972973,"",3.2919308456267,-32.3881565972973,-9.83865035935511,0.431757752162723,0.454634748829677,6848,2737,121,3,3.67164618519565,0.0228968886637817,,curated,net_receiver,0
hh,log_dry_cost_fert,receiver,100,-0.410431119466224,"",3.21598560859855,-41.0431119466224,-12.7622187850859,0.465530529879555,0.380428094085525,5139,2075,87,3,3.62950903701348,0.0265964714985761,,curated,net_receiver,0
hh,log_dry_cost_fert,sender,0,-1.02963690862424,"",2.13211381753812,-102.963690862424,-48.2918360246417,0.959320489660628,0.288092991785376,2740,989,53,3,3.25608906715478,0.0413425366738679,,curated,net_sender,0
hh,log_dry_cost_fert,sender,25,-0.460945905113946,"",2.15219401068053,-46.0945905113946,-21.4174885175985,0.485845567870026,0.347500321107078,2523,913,49,3,3.26919208126576,0.0615765116907309,,curated,net_sender,0
hh,log_dry_cost_fert,sender,50,-0.556472670237287,"",2.17469517471361,-55.6472670237287,-25.588536577802,0.678915220717887,0.416553096628836,2445,883,48,3,3.28351098873058,0.0613462288476866,,curated,net_sender,0
hh,log_dry_cost_fert,sender,100,-0.479564846956303,"",2.20858012058564,-47.9564846956303,-21.7137174461726,0.71310054979437,0.504699966208337,2361,852,46,3,3.29785444375288,0.0639894127875271,,curated,net_sender,0
