beta,se,pval,n,n_muni,mean_y,sd_y,dataset,outcome,lag,estimator,threshold,err,stars,outcome_group
-0.3160124690705382,0.14413221829895917,0.028342131795332737,463,475,2.1052631578947367,7.563617228156231,nec_cs_2001,n_firms_construction,1,ppml,25,,**,Stock — by industry
-0.3752307364743516,0.19704379406513825,0.05687096607174458,445,475,2.7221052631578946,14.670309139280635,nec_cs_2001,n_firms_transport,1,ppml,25,,*,Stock — by industry
-0.04462607971266546,0.06270534290259663,0.4766635352535502,469,475,28.87578947368421,30.207778065455056,nec_cs_2001,n_firms_agriculture,1,ppml,25,,,Stock — by industry
-0.29944099604169255,0.1118270015927566,0.007412595204855821,469,475,46.1178947368421,180.55049083952653,nec_cs_2001,n_firms_finance_prof_info,1,ppml,25,,***,Stock — by industry
-0.23646209589724768,0.13273636252311535,0.07484031540358971,469,475,56.20842105263158,123.87974267908312,nec_cs_2001,n_firms_social_services,1,ppml,25,,*,Stock — by industry
-0.2917417690553247,0.10387477189611367,0.004975878830096647,469,475,1429.5284210526315,3892.6534175886763,nec_cs_2001,n_firms,2,ppml,25,,***,Stock — aggregate
-0.27334998233568975,0.09746519680379309,0.005038051423740253,469,475,539.0021052631579,1272.2300638794056,nec_cs_2001,n_firms_size_1_worker,2,ppml,25,,***,Stock — by size
-0.29885183473387655,0.10765437956959654,0.005502705619815584,469,475,838.1915789473684,2415.1372542551203,nec_cs_2001,n_firms_size_2_9_workers,2,ppml,25,,***,Stock — by size
-0.3096759307253406,0.14830388724823826,0.03678724384844845,469,475,48.01263157894737,198.963473972304,nec_cs_2001,n_firms_size_10_50_workers,2,ppml,25,,**,Stock — by size
-0.39511372072055534,0.2529541436301416,0.11828859572757322,466,475,4.322105263157895,21.263452822584185,nec_cs_2001,n_firms_size_51plus_workers,2,ppml,25,,,Stock — by size
-0.21359321606263904,0.08622518191690487,0.013243404938500847,469,475,161.58526315789473,336.887194234075,nec_cs_2001,n_firms_manufacturing,2,ppml,25,,**,Stock — by industry
-0.2759882145034315,0.11152208604286944,0.013333304409397284,469,475,222.12842105263158,674.3958495974399,nec_cs_2001,n_firms_hospitality,2,ppml,25,,**,Stock — by industry
-0.3254909862101977,0.103736966460907,0.001703042238410335,469,475,799.6652631578947,2219.9417361195515,nec_cs_2001,n_firms_trade_retail,2,ppml,25,,***,Stock — by industry
-0.317442580929829,0.14377449655538163,0.027249853060468565,463,475,2.1052631578947367,7.563617228156231,nec_cs_2001,n_firms_construction,2,ppml,25,,**,Stock — by industry
-0.35170936991758445,0.1963957274343559,0.07332220654340138,445,475,2.7221052631578946,14.670309139280635,nec_cs_2001,n_firms_transport,2,ppml,25,,*,Stock — by industry
-0.04476637400214486,0.06421659870463398,0.4857306347291672,469,475,28.87578947368421,30.207778065455056,nec_cs_2001,n_firms_agriculture,2,ppml,25,,,Stock — by industry
-0.28834470726423184,0.11287344006017416,0.010631471102375611,469,475,46.1178947368421,180.55049083952653,nec_cs_2001,n_firms_finance_prof_info,2,ppml,25,,**,Stock — by industry
-0.23214904790245622,0.1320480741005298,0.07873651394939118,469,475,56.20842105263158,123.87974267908312,nec_cs_2001,n_firms_social_services,2,ppml,25,,*,Stock — by industry
-0.3105598111814449,0.09777252551568312,0.0014914063349937834,469,475,1429.5284210526315,3892.6534175886763,nec_cs_2001,n_firms,3,ppml,25,,***,Stock — aggregate
-0.2904878947963814,0.09212175107876275,0.0016143354339919203,469,475,539.0021052631579,1272.2300638794056,nec_cs_2001,n_firms_size_1_worker,3,ppml,25,,***,Stock — by size
-0.31769440661858,0.101323396629824,0.0017159089165599273,469,475,838.1915789473684,2415.1372542551203,nec_cs_2001,n_firms_size_2_9_workers,3,ppml,25,,***,Stock — by size
-0.3394549923748745,0.13511962918029394,0.011996229899832178,469,475,48.01263157894737,198.963473972304,nec_cs_2001,n_firms_size_10_50_workers,3,ppml,25,,**,Stock — by size
-0.4353005948054605,0.21755528828868315,0.04540603211663696,466,475,4.322105263157895,21.263452822584185,nec_cs_2001,n_firms_size_51plus_workers,3,ppml,25,,**,Stock — by size
-0.2279275735623035,0.08348133456048751,0.006328019620323255,469,475,161.58526315789473,336.887194234075,nec_cs_2001,n_firms_manufacturing,3,ppml,25,,***,Stock — by industry
-0.2960371849030444,0.1038322459691255,0.0043566855072376676,469,475,222.12842105263158,674.3958495974399,nec_cs_2001,n_firms_hospitality,3,ppml,25,,***,Stock — by industry
-0.3417813683050555,0.09770800487476125,0.0004687833084067172,469,475,799.6652631578947,2219.9417361195515,nec_cs_2001,n_firms_trade_retail,3,ppml,25,,***,Stock — by industry
-0.3476808392889477,0.14199713688051224,0.014345004734004352,463,475,2.1052631578947367,7.563617228156231,nec_cs_2001,n_firms_construction,3,ppml,25,,**,Stock — by industry
-0.3572226355510696,0.19543824817230657,0.06757910806196654,445,475,2.7221052631578946,14.670309139280635,nec_cs_2001,n_firms_transport,3,ppml,25,,*,Stock — by industry
-0.06400829354258082,0.06425735938590554,0.3191899327762626,469,475,28.87578947368421,30.207778065455056,nec_cs_2001,n_firms_agriculture,3,ppml,25,,,Stock — by industry
