lgcode,n_firms,emp_total,rev_total,cap_total,n_firms_size_2_9_workers,n_firms_size_1_worker,n_firms_size_10_50_workers,n_firms_size_51plus_workers,n_firms_manufacturing,n_firms_education,n_firms_other_services,n_firms_transport,n_firms_trade_retail,n_firms_health,n_firms_hospitality,n_firms_construction,n_firms_water_waste,n_firms_agriculture,n_firms_arts,n_firms_energy,n_firms_finance,n_firms_prof_tech,n_firms_admin_sup,n_firms_info_comm,n_firms_mining,n_firms_real_estate,n_firms_surviving_trd_tradable_goods,n_firms_surviving_trd_non_tradable_services,n_firms_surviving_trd_tradable_services,n_firms_surviving_trd_non_tradable_utilities,n_firms_surviving_agor_not_ag,n_firms_surviving_agor_agro_processing,n_firms_surviving_agor_agro_downstream_manuf,n_firms_surviving_agor_crop_livestock_primary,n_firms_surviving_agor_forestry_primary,n_firms_surviving_agor_fishery_primary,n_firms_surviving_mtier_medium_low_tech,n_firms_surviving_mtier_low_tech,n_firms_surviving_mtier_high_tech,n_firms_surviving_mtier_medium_high_tech,n_firms_surviving_modern_industrial_sector,n_firms_surviving_modern_other,n_firms_surviving_modern_public_sector,n_firms_surviving_modern_traditional_commerce,n_firms_surviving_modern_traditional_agriculture,n_firms_surviving_modern_modern_services,n_firms_surviving_modern_traditional_services,n_firms_surviving_modern_modern_manuf,median_firm_age_years_wmean,n_firms_finance_prof_info,n_firms_social_services,n_firms_utilities_mining,share_agriculture,share_manufacturing,share_construction,share_trade_retail,share_transport,share_hospitality,share_finance_prof_info,share_social_services,share_other_services,share_utilities_mining,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers,industry_hhi,industry_diversity,n_industries_present,mean_emp_per_firm,log_n_firms,log_emp_total,log_rev_total,log_cap_total,DIST
20311,482,1077,284513004,338251123,285,191,6,0,53,17,17,0,350,2,39,0,0,0,0,0,3,1,0,0,0,0,53,425,4,0,439,23,20,0,0,0,5,48,0,0,53,0,19,389,0,4,17,0,4.0103734439834,4,19,0,0,0.109958506224066,0,0.726141078838174,0,0.0809128630705394,0.00829875518672199,0.0394190871369295,0.0352697095435685,0,0.396265560165975,0.591286307053942,0.012448132780083,0,0.548785317057213,0.451214682942787,6,2.2344398340249,6.18001665365257,6.98286275146894,284513004,338251123,203
20312,390,755,304440000,206302509,140,239,10,1,37,13,21,0,272,1,42,0,0,0,0,0,2,2,0,0,0,0,37,349,4,0,360,14,16,0,0,0,4,33,0,0,37,2,14,314,0,4,19,0,5.26153846153846,4,14,0,0,0.0948717948717949,0,0.697435897435897,0,0.107692307692308,0.0102564102564103,0.0358974358974359,0.0538461538461539,0,0.612820512820513,0.358974358974359,0.0256410256410256,0.00256410256410256,0.511308349769888,0.488691650230112,6,1.93589743589744,5.96870755998537,6.62804137617953,304440000,206302509,203
20313,529,896,650247372,162969608,103,414,12,0,85,21,44,0,333,0,36,0,0,3,0,0,1,1,5,0,0,0,88,439,2,0,471,39,16,3,0,0,10,75,0,0,85,8,21,369,3,2,41,0,3.95841209829868,2,21,0,0.0056710775047259,0.160680529300567,0,0.629489603024575,0,0.0680529300567108,0.00378071833648393,0.0396975425330813,0.0831758034026465,0,0.782608695652174,0.194706994328923,0.0226843100189036,0,0.435247158207697,0.564752841792303,7,1.6937618147448,6.27287700654617,6.7990558620588,650247372,162969608,203
20314,393,918,3023341044,467914486,240,144,9,0,53,15,25,0,240,6,42,2,1,0,0,0,1,1,6,1,0,0,53,336,3,1,361,21,11,0,0,0,7,44,0,2,55,11,21,282,0,3,21,0,4.19083969465649,3,21,1,0,0.134860050890585,0.00508905852417303,0.610687022900763,0,0.106870229007634,0.00763358778625954,0.0534351145038168,0.0636132315521629,0.00254452926208651,0.366412213740458,0.610687022900763,0.0229007633587786,0,0.409539718612617,0.590460281387384,8,2.33587786259542,5.97635090929793,6.82328612235569,3023341044,467914486,203
20315,6423,19804,17675019096,10674703213,3969,2224,205,25,782,180,423,4,3863,132,682,4,9,12,14,0,76,127,92,22,0,1,794,5391,229,9,6103,112,196,11,0,1,156,623,1,2,785,136,312,4545,11,225,408,1,4.96061030671026,226,312,9,0.0018682858477347,0.121749961077378,0.000622761949244901,0.601432352483263,0.000622761949244901,0.106180912346256,0.0351860501323369,0.0485754320411023,0.0658570761326483,0.00140121438580103,0.346255643780165,0.617935544138253,0.0319165498988012,0.00389226218278063,0.39575932853987,0.60424067146013,10,3.08329441071151,8.7677962556266,9.89368971005602,17675019096,10674703213,203
20316,544,1255,292885380,396461281,309,222,11,2,58,18,26,0,358,2,73,0,0,1,1,0,2,0,5,0,0,0,59,483,2,0,514,10,19,0,0,1,11,47,0,0,58,13,20,431,0,2,20,0,4.42830882352941,2,20,0,0.00183823529411765,0.106617647058824,0,0.658088235294118,0,0.134191176470588,0.00367647058823529,0.0367647058823529,0.0477941176470588,0,0.408088235294118,0.568014705882353,0.0202205882352941,0.00367647058823529,0.466107536764706,0.533892463235294,7,2.30698529411765,6.30078579466324,7.13568734702814,292885380,396461281,203
20317,453,1124,391984716,914017748,227,212,13,1,49,19,34,0,292,2,40,0,0,2,0,0,6,2,7,0,0,0,51,394,8,0,419,21,11,2,0,0,7,42,0,0,49,10,21,332,2,8,31,0,4.91169977924945,8,21,0,0.00441501103752759,0.108167770419426,0,0.644591611479029,0,0.0883002207505519,0.0176600441501104,0.0463576158940397,0.0750551876379691,0,0.467991169977925,0.501103752759382,0.0286975717439294,0.0022075055187638,0.443109220355832,0.556890779644168,7,2.48123620309051,6.11809719804135,7.02553831463852,391984716,914017748,203
20318,192,406,118458000,111456000,87,101,4,0,34,11,9,0,113,0,23,0,0,1,0,0,0,1,0,0,0,0,35,156,1,0,163,23,5,1,0,0,2,32,0,0,34,0,11,136,1,1,9,0,4.171875,1,11,0,0.00520833333333333,0.177083333333333,0,0.588541666666667,0,0.119791666666667,0.00520833333333333,0.0572916666666667,0.046875,0,0.526041666666667,0.453125,0.0208333333333333,0,0.397623697916667,0.602376302083333,7,2.11458333333333,5.26269018890489,6.0088131854426,118458000,111456000,203
20401,1830,5715,4665885216,2751857200,1014,742,73,1,147,33,55,9,1219,24,244,3,4,25,3,1,28,5,8,3,19,0,191,1589,45,5,1721,28,56,25,0,0,29,118,0,0,151,48,57,1463,25,36,50,0,5.43934426229508,36,57,24,0.0136612021857924,0.080327868852459,0.00163934426229508,0.666120218579235,0.00491803278688525,0.133333333333333,0.019672131147541,0.0311475409836066,0.0300546448087432,0.0131147540983607,0.405464480874317,0.554098360655738,0.0398907103825137,0.000546448087431694,0.470592433336319,0.529407566663681,10,3.12295081967213,7.51261754467451,8.65102453904976,4665885216,2751857200,204
20402,1112,3179,1825533576,3397627071,681,397,30,4,159,33,68,0,681,23,93,0,0,35,1,0,0,8,6,4,1,0,195,905,12,0,981,29,67,35,0,0,21,138,0,0,159,13,56,774,35,12,63,0,4.80845323741007,12,56,1,0.0314748201438849,0.142985611510791,0,0.612410071942446,0,0.0836330935251799,0.0107913669064748,0.0503597122302158,0.0611510791366907,0.000899280575539568,0.357014388489209,0.612410071942446,0.0269784172661871,0.00359712230215827,0.409868957352104,0.590131042647896,8,2.85881294964029,7.01481435127555,8.06463647577422,1825533576,3397627071,204
20403,665,1453,1954633980,151292300,222,438,4,1,31,10,16,1,576,8,20,0,0,2,0,0,1,0,0,0,0,0,33,630,2,0,647,5,11,2,0,0,2,29,0,0,31,6,18,596,2,1,11,0,4.9203007518797,1,18,0,0.00300751879699248,0.0466165413533835,0,0.866165413533835,0.00150375939849624,0.0300751879699248,0.00150375939849624,0.0270676691729323,0.0240601503759399,0,0.658646616541353,0.333834586466165,0.00601503759398496,0.00150375939849624,0.754645259765956,0.245354740234044,8,2.18496240601504,6.50128967054039,7.28207365809347,1954633980,151292300,204
20404,580,935,13514446116,159322540,146,427,7,0,33,14,15,0,472,3,30,0,0,6,0,0,3,4,0,0,0,0,39,534,7,0,558,3,13,6,0,0,7,26,0,0,33,0,17,502,6,7,15,0,5.9051724137931,7,17,0,0.0103448275862069,0.0568965517241379,0,0.813793103448276,0,0.0517241379310345,0.0120689655172414,0.0293103448275862,0.0258620689655172,0,0.736206896551724,0.251724137931035,0.0120689655172414,0,0.669952437574316,0.330047562425684,7,1.61206896551724,6.36475075685191,6.84161547647759,13514446116,159322540,204
20405,669,1509,513665904,603710036,407,251,11,0,68,18,26,0,472,6,59,0,0,7,0,0,4,1,8,0,0,0,75,589,5,0,624,22,16,7,0,0,11,57,0,0,68,10,24,531,7,5,24,0,4.79671150971599,5,24,0,0.0104633781763827,0.101644245142003,0,0.705530642750374,0,0.0881913303437967,0.00747384155455904,0.0358744394618834,0.038863976083707,0,0.375186846038864,0.608370702541106,0.0164424514200299,0,0.518845475812236,0.481154524187764,7,2.25560538116592,6.50727771238501,7.31986492980897,513665904,603710036,204
20406,612,1355,1088481180,208397170,316,285,11,0,72,15,28,1,418,8,56,0,0,1,0,0,4,0,9,0,0,0,73,534,5,0,564,19,28,1,0,0,6,66,0,0,72,14,23,474,1,4,24,0,4.47712418300654,4,23,0,0.00163398692810458,0.117647058823529,0,0.683006535947713,0.00163398692810458,0.0915032679738562,0.0065359477124183,0.0375816993464052,0.0457516339869281,0,0.465686274509804,0.516339869281046,0.0179738562091503,0,0.492265261224316,0.507734738775685,8,2.2140522875817,6.41836493593621,7.21229446850034,1088481180,208397170,204
20407,1138,1923,5463460392,603780954,432,699,6,1,83,11,50,0,861,5,114,0,0,2,0,0,2,4,6,0,0,0,85,1047,6,0,1087,19,30,2,0,0,10,73,0,0,83,9,16,975,2,6,47,0,4.15114235500879,6,16,0,0.00175746924428823,0.0729349736379613,0,0.756590509666081,0,0.100175746924429,0.00527240773286468,0.0140597539543058,0.0439367311072056,0,0.614235500878735,0.379613356766257,0.00527240773286468,0.000878734622144112,0.589942889971306,0.410057110028694,7,1.68980667838313,7.03790596344718,7.56216163122565,5463460392,603780954,204
20408,772,2868,148813009476,1408826865,395,355,14,8,94,26,43,0,491,10,79,1,0,8,0,0,9,3,7,1,0,0,102,657,13,0,706,30,28,7,0,1,17,77,0,0,95,9,36,570,7,13,42,0,4.62564766839378,13,36,0,0.0103626943005181,0.121761658031088,0.00129533678756477,0.636010362694301,0,0.102331606217617,0.016839378238342,0.0466321243523316,0.055699481865285,0,0.459844559585492,0.511658031088083,0.0181347150259067,0.0103626943005181,0.435476455743778,0.564523544256222,8,3.71502590673575,6.65027904858742,7.96171881598137,148813009476,1408826865,204
20409,641,1181,651844596,302394191,235,394,12,0,62,17,60,0,403,19,68,0,0,2,1,0,4,4,1,0,0,0,64,569,8,0,589,24,26,2,0,0,3,59,0,0,62,2,36,471,2,8,60,0,4.3182527301092,8,36,0,0.0031201248049922,0.0967238689547582,0,0.628705148205928,0,0.106084243369735,0.0124804992199688,0.0561622464898596,0.093603744149766,0,0.614664586583463,0.366614664586584,0.0187207488299532,0,0.427960893786766,0.572039106213234,7,1.84243369734789,6.46458830368996,7.07496319796604,651844596,302394191,204
20410,647,1815,476114844,518461606,302,329,13,3,95,23,31,1,358,7,50,1,0,28,0,0,4,2,47,0,0,0,123,517,7,0,554,49,16,12,0,16,11,84,0,0,96,69,30,408,12,6,26,0,5.04173106646059,6,30,0,0.0432766615146832,0.146831530139104,0.00154559505409583,0.553323029366306,0.00154559505409583,0.0772797527047913,0.00927357032457496,0.0463678516228748,0.0479134466769706,0,0.508500772797527,0.46676970633694,0.0200927357032458,0.00463678516228748,0.340107355551362,0.659892644448638,9,2.80525502318393,6.47389069635227,7.50439155916124,476114844,518461606,204
20411,561,1760,222888432,657326527,282,269,7,3,46,15,29,2,377,0,40,1,0,12,2,0,3,1,33,0,0,0,58,497,6,0,524,16,9,9,0,3,9,37,0,0,47,41,15,417,9,4,28,0,4.68092691622103,4,15,0,0.0213903743315508,0.0819964349376114,0.0017825311942959,0.672014260249554,0.0035650623885918,0.071301247771836,0.0071301247771836,0.0267379679144385,0.0516934046345811,0,0.479500891265597,0.502673796791444,0.0124777183600713,0.0053475935828877,0.467321850146638,0.532678149853362,9,3.13725490196078,6.33150184989369,7.47363710849621,222888432,657326527,204
20412,197,366,117967824,1601197500,74,117,6,0,22,10,16,0,140,0,8,0,0,0,0,0,0,0,1,0,0,0,22,175,0,0,186,3,8,0,0,0,2,20,0,0,22,4,10,148,0,0,13,0,5.22335025380711,0,10,0,0,0.111675126903553,0,0.710659898477157,0,0.0406091370558376,0,0.050761421319797,0.0812182741116751,0,0.593908629441624,0.375634517766498,0.0304568527918782,0,0.528331057228993,0.471668942771007,5,1.85786802030457,5.28826703069454,5.90536184805457,117967824,1601197500,204
20413,615,1171,598440000,806461670,267,340,8,0,52,17,56,0,408,3,62,0,0,4,0,0,5,3,5,0,0,0,56,551,8,0,582,13,16,4,0,0,9,43,0,0,52,25,20,470,4,8,36,0,5.10406504065041,8,20,0,0.00650406504065041,0.0845528455284553,0,0.663414634146342,0,0.100813008130081,0.0130081300813008,0.032520325203252,0.0910569105691057,0,0.552845528455285,0.434146341463415,0.0130081300813008,0,0.466991869918699,0.533008130081301,7,1.90406504065041,6.42324696353352,7.06646697013696,598440000,806461670,204
20414,634,1785,653030436,277845850,309,307,15,3,61,25,34,0,439,1,59,0,0,0,0,0,4,4,7,0,0,0,61,565,8,0,610,11,13,0,0,0,5,56,0,0,61,9,26,498,0,8,32,0,4.88643533123028,8,26,0,0,0.0962145110410095,0,0.692429022082019,0,0.0930599369085174,0.0126182965299685,0.0410094637223975,0.0536277602523659,0,0.484227129337539,0.487381703470032,0.0236593059936909,0.00473186119873817,0.502092268805541,0.497907731194459,6,2.81545741324921,6.45362499889269,7.48773376143644,653030436,277845850,204
20415,1157,3251,2005093896,1203635654,623,496,36,2,119,47,68,0,697,22,135,0,0,6,1,0,21,19,20,2,0,0,125,990,42,0,1081,30,40,6,0,0,15,104,0,0,119,24,69,832,6,42,65,0,4.93344857389801,42,69,0,0.00518582541054451,0.102852203975799,0,0.602420051858254,0,0.116681071737252,0.0363007778738116,0.0596369922212619,0.0587726879861711,0,0.428694900605013,0.538461538461538,0.0311149524632671,0.0017286084701815,0.395458406199086,0.604541593800914,7,2.80985306828003,7.05444965813294,8.0870254706677,2005093896,1203635654,204
20501,1593,4643,2217389916,2065854277,936,617,36,4,176,35,80,0,997,21,195,1,2,21,1,0,45,10,2,6,1,0,198,1332,61,2,1444,50,78,11,10,0,22,153,0,1,177,16,56,1192,21,61,70,0,5.27809165097301,61,56,3,0.0131826741996234,0.110483364720653,0.000627746390458255,0.62586315128688,0,0.12241054613936,0.0382925298179535,0.0351537978656623,0.0502197112366604,0.00188323917137476,0.387319522912743,0.587570621468927,0.0225988700564972,0.00251098556183302,0.42429745012017,0.57570254987983,9,2.91462649089768,7.37400185935016,8.44333134281778,2217389916,2065854277,205
20502,1183,4103,29516964432,2590619389,717,419,42,5,141,26,69,2,740,10,147,0,1,7,0,0,33,4,1,2,0,0,148,993,41,1,1095,17,64,6,1,0,22,118,0,1,141,14,36,887,7,39,59,0,5.41927303465765,39,36,1,0.00591715976331361,0.119188503803888,0,0.62552831783601,0.00169061707523246,0.124260355029586,0.032967032967033,0.0304311073541843,0.0583262890955199,0.00084530853761623,0.3541842772612,0.606086221470837,0.0355029585798817,0.00422654268808115,0.426385630755226,0.573614369244774,9,3.46830092983939,7.07665381544395,8.31971738685061,29516964432,2590619389,205
20503,705,1978,1833882288,1330643462,459,220,26,0,74,14,70,0,438,8,49,2,3,27,0,1,15,1,1,2,0,0,101,582,18,4,623,23,32,25,2,0,10,63,0,1,77,46,22,487,27,18,28,0,4.62553191489362,18,22,4,0.0382978723404255,0.104964539007092,0.00283687943262411,0.621276595744681,0,0.0695035460992908,0.025531914893617,0.0312056737588653,0.099290780141844,0.00567375886524823,0.312056737588653,0.651063829787234,0.0368794326241135,0,0.414824204013883,0.585175795986117,9,2.80567375886525,6.55961523749324,7.59034694560257,1833882288,1330643462,205
20504,1554,2888,1313886720,656579352,637,899,17,1,155,28,103,0,1056,13,134,0,2,22,2,0,15,6,16,2,0,0,177,1352,23,2,1421,47,64,22,0,0,19,136,0,0,155,39,41,1190,22,23,84,0,4.7033462033462,23,41,2,0.0141570141570142,0.0997425997425997,0,0.67953667953668,0,0.0862290862290862,0.0148005148005148,0.0263835263835264,0.0662805662805663,0.00128700128700129,0.578507078507079,0.40990990990991,0.0109395109395109,0.000643500643500644,0.484664476942469,0.515335523057531,8,1.85842985842986,7.34923082461333,7.96866570046624,1313886720,656579352,205
20505,632,1679,802866432,434061231,170,445,11,6,68,16,27,1,440,3,58,0,0,5,0,0,8,3,2,1,0,0,73,546,13,0,591,13,23,3,0,2,14,54,0,0,68,8,19,498,3,12,24,0,4.8370253164557,12,19,0,0.00791139240506329,0.107594936708861,0,0.69620253164557,0.00158227848101266,0.0917721518987342,0.0189873417721519,0.0300632911392405,0.0427215189873418,0,0.704113924050633,0.268987341772152,0.0174050632911392,0.00949367088607595,0.507851305880468,0.492148694119532,8,2.65664556962025,6.45047042214418,7.42654907239731,802866432,434061231,205
20506,1355,3250,1894776348,750669416,872,456,27,0,161,32,93,0,895,5,133,0,0,6,1,0,18,7,2,1,1,0,168,1161,26,0,1260,29,60,5,0,1,23,138,0,0,161,16,37,1028,5,26,82,0,5.17121771217712,26,37,1,0.0044280442804428,0.118819188191882,0,0.660516605166052,0,0.0981549815498155,0.0191881918819188,0.0273062730627306,0.0686346863468635,0.000738007380073801,0.336531365313653,0.643542435424354,0.0199261992619926,0,0.465879277242957,0.534120722757043,8,2.39852398523985,7.21229446850034,8.08671792030391,1894776348,750669416,205
20507,410,1106,33886682532,331350241,204,199,5,2,53,16,29,0,260,1,42,0,0,0,1,0,3,3,2,0,0,0,53,351,6,0,373,21,16,0,0,0,6,47,0,0,53,9,17,302,0,6,23,0,4.51951219512195,6,17,0,0,0.129268292682927,0,0.634146341463415,0,0.102439024390244,0.0146341463414634,0.0414634146341463,0.0707317073170732,0,0.485365853658537,0.497560975609756,0.0121951219512195,0.00487804878048781,0.436281975014872,0.563718024985128,6,2.69756097560976,6.01859321449623,7.00940893270864,33886682532,331350241,205
20508,247,453,160250640,62332536,116,127,4,0,44,7,11,0,142,2,31,0,0,6,0,0,0,4,0,0,0,0,50,193,4,0,213,19,9,6,0,0,4,40,0,0,44,0,9,173,6,4,11,0,4.0080971659919,4,9,0,0.0242914979757085,0.178137651821862,0,0.574898785425101,0,0.125506072874494,0.0161943319838057,0.0364372469635628,0.0445344129554656,0,0.51417004048583,0.469635627530364,0.0161943319838057,0,0.382156730974119,0.617843269025881,7,1.83400809716599,5.51342874616498,6.11809719804135,160250640,62332536,205
20509,289,464,163268400,67209500,55,228,6,0,25,10,14,0,196,0,28,1,0,13,0,0,0,0,2,0,0,0,38,251,0,0,258,16,2,13,0,0,0,25,0,0,26,2,10,224,13,0,14,0,4.72318339100346,0,10,0,0.0449826989619377,0.0865051903114187,0.00346020761245675,0.678200692041522,0,0.0968858131487889,0,0.0346020761245675,0.0484429065743945,0,0.788927335640138,0.190311418685121,0.0207612456747405,0,0.482405622538044,0.517594377461956,7,1.60553633217993,5.66988092298052,6.14203740558736,163268400,67209500,205
20510,425,809,390700776,264437400,141,279,4,1,70,21,23,0,239,3,38,0,0,25,0,0,2,3,1,0,0,0,95,325,5,0,358,27,15,25,0,0,14,56,0,0,70,3,24,277,25,5,21,0,4.30823529411765,5,24,0,0.0588235294117647,0.164705882352941,0,0.562352941176471,0,0.0894117647058824,0.0117647058823529,0.0564705882352941,0.0541176470588235,0,0.656470588235294,0.331764705882353,0.00941176470588235,0.00235294117647059,0.361079584775087,0.638920415224914,7,1.90352941176471,6.05443934626937,6.69703424766648,390700776,264437400,205
20511,303,628,216425712,98649632,106,191,5,1,52,18,20,0,191,3,9,0,0,6,0,0,2,0,1,1,0,0,58,242,3,0,248,28,21,6,0,0,1,51,0,0,52,3,21,200,6,3,18,0,4.93399339933993,3,21,0,0.0198019801980198,0.171617161716172,0,0.63036303630363,0,0.0297029702970297,0.0099009900990099,0.0693069306930693,0.066006600660066,0,0.63036303630363,0.34983498349835,0.0165016501650165,0.0033003300330033,0.437342744175408,0.562657255824592,7,2.07260726072607,5.71702770140622,6.44413125670044,216425712,98649632,205
20512,387,822,210397200,136200500,135,247,4,1,57,9,35,0,240,1,28,0,0,11,0,0,4,0,2,0,0,0,68,315,4,0,339,23,14,11,0,0,13,44,0,0,57,6,10,268,11,4,31,0,4.78036175710594,4,10,0,0.0284237726098191,0.147286821705426,0,0.62015503875969,0,0.0723514211886305,0.0103359173126615,0.0258397932816537,0.0904392764857881,0,0.638242894056848,0.348837209302326,0.0103359173126615,0.00258397932816537,0.421282107779313,0.578717892220687,7,2.12403100775194,5.96100533962327,6.71295620067707,210397200,136200500,205
20513,303,533,292357308,134344121,61,237,5,0,41,18,13,1,196,2,24,0,0,5,0,0,1,0,2,0,0,0,46,255,2,0,264,21,13,5,0,0,3,37,0,1,41,4,20,220,5,1,12,0,5.64356435643564,1,20,0,0.0165016501650165,0.135313531353135,0,0.646864686468647,0.0033003300330033,0.0792079207920792,0.0033003300330033,0.066006600660066,0.0429042904290429,0,0.782178217821782,0.201320132013201,0.0165016501650165,0,0.44950930736638,0.55049069263362,8,1.75907590759076,5.71702770140622,6.2803958389602,292357308,134344121,205
20514,263,468,240394056,136670190,91,168,4,0,26,7,13,0,192,6,13,0,0,1,0,0,1,1,3,0,0,0,27,234,2,0,245,10,7,1,0,0,5,21,0,0,26,3,13,205,1,2,13,0,6.19011406844107,2,13,0,0.00380228136882129,0.0988593155893536,0,0.730038022813688,0,0.0494296577946768,0.00760456273764259,0.0494296577946768,0.0494296577946768,0,0.638783269961977,0.346007604562738,0.0152091254752852,0,0.55013083895965,0.44986916104035,7,1.77946768060837,5.57594910314632,6.15060276844628,240394056,136670190,205
20515,275,890,149047620,158545058,119,153,2,1,46,10,24,1,164,2,12,0,0,10,0,0,1,4,1,0,0,0,56,213,6,0,236,12,17,10,0,0,4,42,0,0,46,2,12,176,10,5,24,0,5.07636363636364,5,12,0,0.0363636363636364,0.167272727272727,0,0.596363636363636,0.00363636363636364,0.0436363636363636,0.0181818181818182,0.0436363636363636,0.0872727272727273,0,0.556363636363636,0.432727272727273,0.00727272727272727,0.00363636363636364,0.396720661157025,0.603279338842975,8,3.23636363636364,5.62040086571715,6.79234442747081,149047620,158545058,205
20516,576,1100,285208680,184053609,177,389,8,2,81,18,22,0,361,1,43,0,1,41,0,0,2,1,5,0,0,0,122,450,3,1,477,39,19,41,0,0,9,72,0,0,81,6,19,404,41,3,22,0,4.23090277777778,3,19,1,0.0711805555555556,0.140625,0,0.626736111111111,0,0.0746527777777778,0.00520833333333333,0.0329861111111111,0.0381944444444444,0.00173611111111111,0.675347222222222,0.307291666666667,0.0138888888888889,0.00347222222222222,0.42579029224537,0.57420970775463,8,1.90972222222222,6.3578422665081,7.00397413672268,285208680,184053609,205
20517,947,1567,985532304,345652873,227,707,12,1,91,29,46,0,685,6,66,0,1,8,0,0,5,5,5,0,0,0,99,837,10,1,877,40,22,8,0,0,13,78,0,0,91,8,35,751,8,10,44,0,4.82893347412883,10,35,1,0.00844772967265048,0.0960929250263992,0,0.723336853220697,0,0.0696937697993664,0.0105596620908131,0.0369588173178458,0.0485744456177402,0.00105596620908131,0.746568109820486,0.239704329461457,0.0126715945089757,0.00105596620908131,0.54121669162553,0.45878330837447,8,1.65469904963041,6.85435450225502,7.35755620091035,985532304,345652873,205
20518,331,460,149344020,116967200,52,277,2,0,54,8,19,0,225,1,21,0,0,1,0,0,0,2,0,0,0,0,55,274,2,0,292,24,14,1,0,0,3,51,0,0,54,0,9,246,1,2,19,0,6.50151057401813,2,9,0,0.00302114803625378,0.163141993957704,0,0.6797583081571,0,0.0634441087613293,0.00604229607250755,0.027190332326284,0.0574018126888218,0,0.836858006042296,0.157099697885196,0.00604229607250755,0,0.496791741586879,0.503208258413121,7,1.38972809667674,5.80513496891649,6.13339804299665,149344020,116967200,205
20519,180,295,102933060,61832000,49,128,3,0,10,7,4,0,145,1,13,0,0,0,0,0,0,0,0,0,0,0,10,170,0,0,170,10,0,0,0,0,0,10,0,0,10,0,8,158,0,0,4,0,6.02222222222222,0,8,0,0,0.0555555555555556,0,0.805555555555556,0,0.0722222222222222,0,0.0444444444444444,0.0222222222222222,0,0.711111111111111,0.272222222222222,0.0166666666666667,0,0.659691358024691,0.340308641975309,5,1.63888888888889,5.19849703126583,5.69035945432406,102933060,61832000,205
20520,1337,2451,1857216600,1105997738,468,855,11,3,137,23,87,3,911,15,111,0,1,3,7,0,9,13,14,3,0,0,140,1168,28,1,1260,26,48,2,0,1,17,120,0,0,137,27,38,1022,2,25,86,0,4.33283470456245,25,38,1,0.00224382946896036,0.102468212415856,0,0.681376215407629,0.00224382946896036,0.0830216903515333,0.018698578908003,0.0284218399401646,0.0650710545998504,0.00074794315632012,0.639491398653702,0.350037397157816,0.00822737471952132,0.00224382946896036,0.487068191493587,0.512931808506413,9,1.83320867614061,7.19893124068817,7.8046592970561,1857216600,1105997738,205
20601,2558,7936,5327209608,7099826126,1574,919,59,6,267,39,145,4,1595,29,332,3,16,48,2,1,50,14,7,6,0,0,315,2152,74,17,2338,76,96,35,11,2,42,224,0,1,271,49,68,1927,46,70,127,0,5.17240031274433,70,68,17,0.0187646598905395,0.104378420641126,0.00117279124315872,0.623534010946052,0.00156372165754496,0.129788897576231,0.0273651290070367,0.0265832681782643,0.0566849100860047,0.00664581704456607,0.359265050820954,0.615324472243941,0.0230648944487881,0.00234558248631744,0.421603474909848,0.578396525090152,10,3.1024237685692,7.84737183615979,8.97929064909088,5327209608,7099826126,206
20602,624,2238,928529616,485629791,357,248,12,7,61,20,36,5,450,1,38,3,3,3,0,0,1,3,0,0,0,0,64,548,9,3,586,16,19,3,0,0,17,44,0,0,64,15,21,488,3,4,29,0,4.15544871794872,4,21,3,0.00480769230769231,0.0977564102564103,0.00480769230769231,0.721153846153846,0.00801282051282051,0.0608974358974359,0.00641025641025641,0.0336538461538462,0.0576923076923077,0.00480769230769231,0.397435897435897,0.572115384615385,0.0192307692307692,0.0112179487179487,0.53796330539119,0.46203669460881,10,3.58653846153846,6.4377516497364,7.71378461659876,928529616,485629791,206
20603,531,1376,511209204,267430566,266,243,22,0,44,16,59,0,343,4,36,0,0,15,0,0,2,5,7,0,0,0,59,465,7,0,484,15,17,11,0,4,5,39,0,0,44,33,20,379,11,7,37,0,4.97363465160075,7,20,0,0.0282485875706215,0.0828625235404897,0,0.645951035781544,0,0.0677966101694915,0.0131826741996234,0.0376647834274953,0.111111111111111,0,0.457627118644068,0.500941619585687,0.0414312617702448,0,0.443451399306996,0.556548600693004,7,2.59133709981168,6.27664348934165,7.22766249872865,511209204,267430566,206
20604,608,2654,6500173920,479397342,439,146,15,8,84,23,38,1,356,7,35,0,2,44,0,0,12,4,1,1,0,0,128,460,18,2,507,28,29,44,0,0,15,69,0,0,84,7,30,391,44,17,35,0,5.24177631578947,17,30,2,0.0723684210526316,0.138157894736842,0,0.585526315789474,0.00164473684210526,0.0575657894736842,0.0279605263157895,0.0493421052631579,0.0625,0.00328947368421053,0.240131578947368,0.722039473684211,0.0246710526315789,0.0131578947368421,0.377615889023546,0.622384110976454,9,4.36513157894737,6.4118182677099,7.88419993367604,6500173920,479397342,206
