category,dataset,outcome,spec_level,spec_label,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,group,spec,lag
input_use,hh,owns_irrigation_kit,L1_raw,L1 raw treatment,25,-0.020633329693723,"",0.106361323155216,-2.0633329693723,-19.3992788747204,0.0220592998439326,0.35083008350016,4876,2973,191,3,0.30832566941857,0.00087244368565842,,category,L1_raw,0
input_use,hh,owns_irrigation_kit,L1_raw,L1 raw treatment,50,-0.0296631334063433,"",0.112015503875969,-2.96631334063433,-26.4812748056629,0.0261468444321316,0.258257891849475,4255,2620,169,3,0.315416092256021,0.00217868547999378,,category,L1_raw,0
input_use,hh,owns_irrigation_kit,L1_raw,L1 raw treatment,100,-0.0328543571614147,"",0.110288851754595,-3.28543571614147,-29.7893727595598,0.029341430546429,0.264927319860999,3468,2125,133,3,0.313286851023477,0.00390850414248856,,category,L1_raw,0
input_use,hh,owns_irrigation_kit,L2_Cmig,L2 + year x mig_int,0,0.0110309533748077,"",0.0991913746630728,1.10309533748077,11.1208796251458,0.0227628053863902,0.628345639840787,7888,4456,281,3,0.298934910275116,0.000350200143176993,,category,L2_Cmig,0
input_use,hh,owns_irrigation_kit,L2_Cmig,L2 + year x mig_int,25,0.0528688393136188,"",0.106361323155216,5.28688393136188,49.7068273929478,0.0447841120037274,0.239314632825118,4876,2973,191,3,0.30832566941857,0.00451865011435926,,category,L2_Cmig,0
input_use,hh,owns_irrigation_kit,L2_Cmig,L2 + year x mig_int,50,0.0397218777666819,"",0.112015503875969,3.97218777666819,35.4610535079721,0.0563766747851084,0.482077121634831,4255,2620,169,3,0.315416092256021,0.00587723255478345,,category,L2_Cmig,0
input_use,hh,owns_irrigation_kit,L2_Cmig,L2 + year x mig_int,100,0.0252382630033587,"",0.110288851754595,2.52382630033587,22.8837843552099,0.0610382153725458,0.679944711150921,3468,2125,133,3,0.313286851023477,0.0105967405557332,,category,L2_Cmig,0
input_use,hh,owns_irrigation_kit,L3_Cfx,L3 + year x fx,0,0.0119358051255863,"",0.0991913746630728,1.19358051255863,12.0331078847623,0.03161358506895,0.706056009764509,7888,4456,281,3,0.298934910275116,0.0011879288308122,,category,L3_Cfx,0
input_use,hh,owns_irrigation_kit,L3_Cfx,L3 + year x fx,25,0.0484196714175699,"",0.106361323155216,4.84196714175699,45.523758055275,0.0468081050908343,0.302293183315018,4876,2973,191,3,0.30832566941857,0.00476799495283298,,category,L3_Cfx,0
input_use,hh,owns_irrigation_kit,L3_Cfx,L3 + year x fx,50,0.0356380052602295,"",0.112015503875969,3.56380052602295,31.8152434503087,0.0558897656215818,0.524597448296626,4255,2620,169,3,0.315416092256021,0.00623995598883687,,category,L3_Cfx,0
input_use,hh,owns_irrigation_kit,L3_Cfx,L3 + year x fx,100,0.0101264817356833,"",0.110288851754595,1.01264817356833,9.18178181618557,0.0614249726971191,0.869314750686393,3468,2125,133,3,0.313286851023477,0.0138271103303996,,category,L3_Cfx,0
input_use,hh,owns_irrigation_kit,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.031537150466597,"",0.0991913746630728,3.1537150466597,31.7942468019225,0.0357969504928256,0.379092207499262,7888,4456,281,3,0.298934910275116,0.0127075328678227,,category,L4_BlockA,0
input_use,hh,owns_irrigation_kit,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.0544292888911721,"",0.106361323155216,5.44292888911721,51.1739486464848,0.0481978634222536,0.260246292379582,4876,2973,191,3,0.30832566941857,0.00968876778816974,,category,L4_BlockA,0
input_use,hh,owns_irrigation_kit,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,0.0381698422092201,"",0.112015503875969,3.81698422092201,34.075499273283,0.0599486303659069,0.525207461283876,4255,2620,169,3,0.315416092256021,0.0108494308031277,,category,L4_BlockA,0
input_use,hh,owns_irrigation_kit,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.00783933136063527,"",0.110288851754595,0.783933136063527,7.10799979863661,0.0747396182696571,0.916628415672448,3468,2125,133,3,0.313286851023477,0.0263411956676747,,category,L4_BlockA,0
input_use,hh,owns_plough,L1_raw,L1 raw treatment,0,-0.0555310486036161,**,0.620053908355795,-5.55310486036161,-8.9558420413587,0.0215819138106898,0.0106095729107685,7888,4456,281,3,0.485399281055675,0.00180556630557038,,category,L1_raw,0
input_use,hh,owns_plough,L1_raw,L1 raw treatment,25,-0.0295773858245572,"",0.519253604749788,-2.95773858245572,-5.69613490479466,0.0199439874169727,0.139779170851019,4876,2973,191,3,0.499671543942356,0.00120083835533102,,category,L1_raw,0
input_use,hh,owns_plough,L1_raw,L1 raw treatment,50,-0.0469372514415422,***,0.513565891472868,-4.69372514415422,-9.13947990333426,0.0167994059630377,0.00583065183826083,4255,2620,169,3,0.499864371524843,0.00393867086800204,,category,L1_raw,0
input_use,hh,owns_plough,L1_raw,L1 raw treatment,100,-0.0293127333267081,**,0.513010264979709,-2.93127333267081,-5.7138687717813,0.0134480303734129,0.0311091887708766,3468,2125,133,3,0.499890374935212,0.00228439705588257,,category,L1_raw,0
input_use,hh,owns_plough,L2_Cmig,L2 + year x mig_int,0,-0.0387210705734153,*,0.620053908355795,-3.87210705734153,-6.24479098536649,0.0209807426691888,0.0660399085572686,7888,4456,281,3,0.485399281055675,0.00274466064142054,,category,L2_Cmig,0
input_use,hh,owns_plough,L2_Cmig,L2 + year x mig_int,25,0.022363899575935,"",0.519253604749788,2.2363899575935,4.30693198301655,0.0414261826051077,0.589953643560561,4876,2973,191,3,0.499671543942356,0.00396436898714292,,category,L2_Cmig,0
input_use,hh,owns_plough,L2_Cmig,L2 + year x mig_int,50,-0.0278982264765021,"",0.513565891472868,-2.78982264765021,-5.43225843844343,0.0394214815506296,0.480147840918485,4255,2620,169,3,0.499864371524843,0.00491264567107697,,category,L2_Cmig,0
input_use,hh,owns_plough,L2_Cmig,L2 + year x mig_int,100,0.0028594250979575,"",0.513010264979709,0.28594250979575,0.557381653575802,0.0302701871313113,0.924888761544102,3468,2125,133,3,0.499890374935212,0.00525069293253777,,category,L2_Cmig,0
input_use,hh,owns_plough,L3_Cfx,L3 + year x fx,0,-0.0266008096105124,"",0.620053908355795,-2.66008096105124,-4.29008014497483,0.0243528559712764,0.275660915059989,7888,4456,281,3,0.485399281055675,0.0046702996810043,,category,L3_Cfx,0
input_use,hh,owns_plough,L3_Cfx,L3 + year x fx,25,-0.0122168040681457,"",0.519253604749788,-1.22168040681457,-2.35276249531915,0.0433870301414587,0.778584046096795,4876,2973,191,3,0.499671543942356,0.00933853240487104,,category,L3_Cfx,0
input_use,hh,owns_plough,L3_Cfx,L3 + year x fx,50,-0.0356791490639188,"",0.513565891472868,-3.56791490639188,-6.94733619508759,0.0424287087736254,0.401624669349187,4255,2620,169,3,0.499864371524843,0.00736907466858849,,category,L3_Cfx,0
input_use,hh,owns_plough,L3_Cfx,L3 + year x fx,100,-0.00394985186019694,"",0.513010264979709,-0.394985186019694,-0.769936223469753,0.0354795199396747,0.911530904922335,3468,2125,133,3,0.499890374935212,0.00636048132072631,,category,L3_Cfx,0
input_use,hh,owns_plough,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.0154406771789479,"",0.620053908355795,-1.54406771789479,-2.49021528142482,0.0321419030629129,0.631334188543326,7888,4456,281,3,0.485399281055675,0.00963826069758489,,category,L4_BlockA,0
input_use,hh,owns_plough,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,0.00824076027354135,"",0.519253604749788,0.824076027354135,1.58703958877904,0.0411393987991244,0.841456949425702,4876,2973,191,3,0.499671543942356,0.0249101619832405,,category,L4_BlockA,0
input_use,hh,owns_plough,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.0183747946472506,"",0.513565891472868,-1.83747946472506,-3.57788454263445,0.0415674462000911,0.6590406143849,4255,2620,169,3,0.499864371524843,0.0249145271812553,,category,L4_BlockA,0
input_use,hh,owns_plough,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,0.0198948740728969,"",0.513010264979709,1.98948740728969,3.87806549517753,0.035059107421563,0.571391119496339,3468,2125,133,3,0.499890374935212,0.0386971106460736,,category,L4_BlockA,0
input_use,hh,owns_powered_machinery,L1_raw,L1 raw treatment,0,0.0102197807331777,"",0.0269541778975741,1.02197807331777,37.9153865200894,0.00640010352579003,0.111463816061666,7888,4456,281,3,0.161958260904935,0.000438747662435346,,category,L1_raw,0
input_use,hh,owns_powered_machinery,L1_raw,L1 raw treatment,25,-0.0110082506633376,"",0.0340966921119593,-1.10082506633376,-32.2853918708333,0.00689208853629782,0.111930382055405,4876,2973,191,3,0.181492962490494,0.00110208421653268,,category,L1_raw,0
input_use,hh,owns_powered_machinery,L1_raw,L1 raw treatment,50,-0.0147599873270443,**,0.0321705426356589,-1.47599873270443,-45.880442534668,0.00688325024180586,0.0334880968059351,4255,2620,169,3,0.176469923847034,0.00289531084362082,,category,L1_raw,0
input_use,hh,owns_powered_machinery,L1_raw,L1 raw treatment,100,-0.0109126793540192,**,0.0257818095010742,-1.09126793540192,-42.3270498277651,0.00470427205632962,0.0219383807538957,3468,2125,133,3,0.15850269776604,0.00316698549513395,,category,L1_raw,0
input_use,hh,owns_powered_machinery,L2_Cmig,L2 + year x mig_int,0,0.0149206529879099,"",0.0269541778975741,1.49206529879099,55.3556225851459,0.00920629245086955,0.106236079412284,7888,4456,281,3,0.161958260904935,0.000834647016644707,,category,L2_Cmig,0
input_use,hh,owns_powered_machinery,L2_Cmig,L2 + year x mig_int,25,-0.00442445728407197,"",0.0340966921119593,-0.442445728407197,-12.9762068107484,0.0128777548297641,0.731559207973025,4876,2973,191,3,0.181492962490494,0.00137137937645904,,category,L2_Cmig,0
input_use,hh,owns_powered_machinery,L2_Cmig,L2 + year x mig_int,50,-0.0185593809827739,"",0.0321705426356589,-1.85593809827739,-57.6906059464538,0.0142271851960629,0.193901611998529,4255,2620,169,3,0.176469923847034,0.00468542088297352,,category,L2_Cmig,0
input_use,hh,owns_powered_machinery,L2_Cmig,L2 + year x mig_int,100,-0.0147681997152063,"",0.0257818095010742,-1.47681997152063,-57.2814709324065,0.009748754924772,0.132268171673988,3468,2125,133,3,0.15850269776604,0.00486621031684709,,category,L2_Cmig,0
input_use,hh,owns_powered_machinery,L3_Cfx,L3 + year x fx,0,0.0141793593790104,"",0.0269541778975741,1.41793593790104,52.6054232961287,0.00978288009191437,0.148372140228817,7888,4456,281,3,0.161958260904935,0.00106200908239895,,category,L3_Cfx,0
input_use,hh,owns_powered_machinery,L3_Cfx,L3 + year x fx,25,-0.00203606612668344,"",0.0340966921119593,-0.203606612668344,-5.97144767004921,0.0128601733770583,0.874375610916254,4876,2973,191,3,0.181492962490494,0.00155499514288837,,category,L3_Cfx,0
input_use,hh,owns_powered_machinery,L3_Cfx,L3 + year x fx,50,-0.0172564335177175,"",0.0321705426356589,-1.72564335177175,-53.6404800912182,0.0142100140936945,0.226356999862707,4255,2620,169,3,0.176469923847034,0.00824604600338597,,category,L3_Cfx,0
input_use,hh,owns_powered_machinery,L3_Cfx,L3 + year x fx,100,-0.0168907628734505,*,0.0257818095010742,-1.68907628734505,-65.5142645156336,0.00987518549106656,0.0896100211486081,3468,2125,133,3,0.15850269776604,0.00584919088460401,,category,L3_Cfx,0
input_use,hh,owns_powered_machinery,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0106334074374706,"",0.0269541778975741,1.06334074374706,39.4499415930159,0.00952461775830134,0.265227022666176,7888,4456,281,3,0.161958260904935,0.00463609472664117,,category,L4_BlockA,0
input_use,hh,owns_powered_machinery,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.00236565854215361,"",0.0340966921119593,-0.236565854215361,-6.93808811243558,0.0135646343113278,0.861743645896738,4876,2973,191,3,0.181492962490494,0.0108884183505367,,category,L4_BlockA,0
input_use,hh,owns_powered_machinery,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.0202781964456473,"",0.0321705426356589,-2.02781964456473,-63.0334299153857,0.01730089121115,0.2428713113071,4255,2620,169,3,0.176469923847034,0.0154563356084982,,category,L4_BlockA,0
input_use,hh,owns_powered_machinery,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.0225496119944624,**,0.0257818095010742,-2.25496119944624,-87.4632635600027,0.0102274689285345,0.0292540282540821,3468,2125,133,3,0.15850269776604,0.0131193118410183,,category,L4_BlockA,0
land_use,hh,crop_simpson_diversity,L1_raw,L1 raw treatment,0,-0.0416265063091335,"",0.222684916431967,-4.16265063091335,-18.6930066823142,0.0329579352949863,0.207797814499823,3900,3037,281,3,0.249111553090237,0.000805088416096833,,category,L1_raw,0
land_use,hh,crop_simpson_diversity,L1_raw,L1 raw treatment,25,-0.0380163871281545,**,0.218716540701697,-3.80163871281545,-17.3815784604989,0.0192162061792754,0.0494953232495019,2928,2209,191,3,0.24889091239525,0.00387312027308806,,category,L1_raw,0
land_use,hh,crop_simpson_diversity,L1_raw,L1 raw treatment,50,-0.0269404103613201,*,0.220573613441766,-2.69404103613201,-12.2137956308327,0.0156144674445495,0.0865240222561679,2618,1968,169,3,0.249885595690561,0.00275859508654375,,category,L1_raw,0
land_use,hh,crop_simpson_diversity,L1_raw,L1 raw treatment,100,-0.0182485309236355,"",0.216401632169936,-1.82485309236355,-8.43271408845256,0.0161326723763537,0.260303695262469,2068,1587,133,3,0.24790918431055,0.00169216484964541,,category,L1_raw,0
land_use,hh,crop_simpson_diversity,L2_Cmig,L2 + year x mig_int,0,-0.047922146019678,"",0.222684916431967,-4.7922146019678,-21.5201580724569,0.0371064705380575,0.197770550656102,3900,3037,281,3,0.249111553090237,0.000904810824348123,,category,L2_Cmig,0
land_use,hh,crop_simpson_diversity,L2_Cmig,L2 + year x mig_int,25,-0.108703259438183,***,0.218716540701697,-10.8703259438183,-49.7005206325209,0.0379837231198505,0.00473816320666738,2928,2209,191,3,0.24889091239525,0.00763775233012731,,category,L2_Cmig,0
land_use,hh,crop_simpson_diversity,L2_Cmig,L2 + year x mig_int,50,-0.0955314880410545,***,0.220573613441766,-9.55314880410545,-43.3104787786758,0.0310268404311563,0.00247058927951107,2618,1968,169,3,0.249885595690561,0.00794888184416065,,category,L2_Cmig,0
land_use,hh,crop_simpson_diversity,L2_Cmig,L2 + year x mig_int,100,-0.0791518575607188,***,0.216401632169936,-7.91518575607188,-36.5763681017722,0.0301880689351125,0.00990488943814129,2068,1587,133,3,0.24790918431055,0.00607872790532116,,category,L2_Cmig,0
land_use,hh,crop_simpson_diversity,L3_Cfx,L3 + year x fx,0,-0.0483157751529335,"",0.222684916431967,-4.83157751529335,-21.6969231356514,0.0367163408956303,0.189445993426984,3900,3037,281,3,0.249111553090237,0.00235875304388522,,category,L3_Cfx,0
land_use,hh,crop_simpson_diversity,L3_Cfx,L3 + year x fx,25,-0.112923030900823,***,0.218716540701697,-11.2923030900823,-51.6298541201037,0.0384640474634087,0.00378468535073366,2928,2209,191,3,0.24889091239525,0.00791894084829026,,category,L3_Cfx,0
land_use,hh,crop_simpson_diversity,L3_Cfx,L3 + year x fx,50,-0.0952221450229315,***,0.220573613441766,-9.52221450229315,-43.1702339808979,0.0311795280888194,0.00267268387984255,2618,1968,169,3,0.249885595690561,0.00825437104410876,,category,L3_Cfx,0
land_use,hh,crop_simpson_diversity,L3_Cfx,L3 + year x fx,100,-0.078611525884027,**,0.216401632169936,-7.8611525884027,-36.3266788220409,0.0315676165677525,0.014168955913209,2068,1587,133,3,0.24790918431055,0.00609240455993509,,category,L3_Cfx,0
land_use,hh,crop_simpson_diversity,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.108994975747681,**,0.222684916431967,-10.8994975747681,-48.9458278064292,0.0489202331867305,0.0267992858169723,3900,3037,281,3,0.249111553090237,0.014897972999134,,category,L4_BlockA,0
land_use,hh,crop_simpson_diversity,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.1252379074077,***,0.218716540701697,-12.52379074077,-57.2603731779525,0.0375296878885775,0.00103891575511985,2928,2209,191,3,0.24889091239525,0.0264242312200995,,category,L4_BlockA,0
land_use,hh,crop_simpson_diversity,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.0918491999554707,***,0.220573613441766,-9.18491999554707,-41.6410641881786,0.034701957053786,0.00899313262980189,2618,1968,169,3,0.249885595690561,0.0253944360533029,,category,L4_BlockA,0
land_use,hh,crop_simpson_diversity,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.0821785472835553,**,0.216401632169936,-8.21785472835553,-37.9750126926132,0.0412153066221324,0.0484906938971078,2068,1587,133,3,0.24790918431055,0.021772250941406,,category,L4_BlockA,0
land_use,hh,grows_horticulture,L1_raw,L1 raw treatment,0,0.015189375043612,"",0.372278809666467,1.5189375043612,4.08010734138225,0.0516210456102568,0.768786633527038,14145,5820,281,3,0.483428232469319,0.0000542154466446343,,category,L1_raw,0
land_use,hh,grows_horticulture,L1_raw,L1 raw treatment,25,-0.0995841666614746,***,0.376154734411085,-9.95841666614746,-26.4742558185225,0.025718787398077,0.000148363481664863,9748,4058,191,3,0.484442910384609,0.00865074136847299,,category,L1_raw,0
land_use,hh,grows_horticulture,L1_raw,L1 raw treatment,50,-0.0491002971496718,**,0.381117366825466,-4.91002971496718,-12.8832484225673,0.0238968089748244,0.0414585428281558,8671,3600,169,3,0.485687615729516,0.00284177003221042,,category,L1_raw,0
land_use,hh,grows_horticulture,L1_raw,L1 raw treatment,100,-0.045124185771451,*,0.379139294811637,-4.5124185771451,-11.9017433404969,0.0238815984875847,0.0610186640520851,7004,2907,133,3,0.485205371346028,0.00334781961764863,,category,L1_raw,0
land_use,hh,grows_horticulture,L2_Cmig,L2 + year x mig_int,0,0.0415995657723836,"",0.372278809666467,4.15995657723836,11.1743039604251,0.0597935843680711,0.487181509617538,14145,5820,281,3,0.483428232469319,0.00103329458061074,,category,L2_Cmig,0
land_use,hh,grows_horticulture,L2_Cmig,L2 + year x mig_int,25,-0.205748991718011,***,0.376154734411085,-20.5748991718011,-54.6979667928772,0.0476205575082009,0.000025059654368415,9748,4058,191,3,0.484442910384609,0.0122650181658159,,category,L2_Cmig,0
land_use,hh,grows_horticulture,L2_Cmig,L2 + year x mig_int,50,-0.122909646764144,**,0.381117366825466,-12.2909646764144,-32.2498152702736,0.0476229105195838,0.010708872940172,8671,3600,169,3,0.485687615729516,0.00493111046351735,,category,L2_Cmig,0
land_use,hh,grows_horticulture,L2_Cmig,L2 + year x mig_int,100,-0.120510209314484,**,0.379139294811637,-12.0510209314484,-31.7852069051181,0.0482959195023673,0.0138202596347204,7004,2907,133,3,0.485205371346028,0.00616036058662983,,category,L2_Cmig,0
land_use,hh,grows_horticulture,L3_Cfx,L3 + year x fx,0,0.064349582724949,"",0.372278809666467,6.4349582724949,17.2853197802478,0.0634227834305261,0.31116624849523,14145,5820,281,3,0.483428232469319,0.00212034413497841,,category,L3_Cfx,0
land_use,hh,grows_horticulture,L3_Cfx,L3 + year x fx,25,-0.213423709876172,***,0.376154734411085,-21.3423709876172,-56.73827559563,0.0497582803317293,0.000028513100030499,9748,4058,191,3,0.484442910384609,0.015021150830505,,category,L3_Cfx,0
land_use,hh,grows_horticulture,L3_Cfx,L3 + year x fx,50,-0.133339157668847,***,0.381117366825466,-13.3339157668847,-34.9863767110646,0.0492251697187345,0.00745305150142442,8671,3600,169,3,0.485687615729516,0.00762370702604065,,category,L3_Cfx,0
land_use,hh,grows_horticulture,L3_Cfx,L3 + year x fx,100,-0.137395377651631,***,0.379139294811637,-13.7395377651631,-36.2387596146928,0.0511151813293981,0.00811540131216864,7004,2907,133,3,0.485205371346028,0.00959577068231554,,category,L3_Cfx,0
land_use,hh,grows_horticulture,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,0.0417196474091072,"",0.372278809666467,4.17196474091072,11.2065597949249,0.0487302415633898,0.392655375891338,14145,5820,281,3,0.483428232469319,0.019006432048797,,category,L4_BlockA,0
land_use,hh,grows_horticulture,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.185278426729672,***,0.376154734411085,-18.5278426729672,-49.2559071520787,0.0539394967742524,0.000727764594407203,9748,4058,191,3,0.484442910384609,0.0258465958553022,,category,L4_BlockA,0
land_use,hh,grows_horticulture,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.119039543052561,**,0.381117366825466,-11.9039543052561,-31.2343528304959,0.0486993222503075,0.0155435518162264,8671,3600,169,3,0.485687615729516,0.0194177726206549,,category,L4_BlockA,0
land_use,hh,grows_horticulture,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.0853786019436766,*,0.379139294811637,-8.53786019436766,-22.5190591194443,0.0502362666446764,0.0915726339581817,7004,2907,133,3,0.485205371346028,0.0274918536211538,,category,L4_BlockA,0
land_use,hh,share_both_seasons,L1_raw,L1 raw treatment,0,-0.0770887117690843,*,0.691423666902499,-7.70887117690843,-11.1492729362929,0.041540110618121,0.0645376061779171,14432,5096,281,3,0.416623652242109,0.002026692889461,,category,L1_raw,0
land_use,hh,share_both_seasons,L1_raw,L1 raw treatment,25,-0.0960198067263108,***,0.64833819484502,-9.60198067263108,-14.8101419120099,0.0198409345814884,0.0000026866815801979,9959,3523,191,3,0.432893124656754,0.0102982921690358,,category,L1_raw,0
land_use,hh,share_both_seasons,L1_raw,L1 raw treatment,50,-0.087431066736788,***,0.649820225735268,-8.7431066736788,-13.4546545758652,0.0186324851916956,0.00000557249465353246,8848,3123,169,3,0.431942688938914,0.0114574556639298,,category,L1_raw,0
land_use,hh,share_both_seasons,L1_raw,L1 raw treatment,100,-0.0672146301306681,***,0.656345996853048,-6.72146301306681,-10.2407313296552,0.0183100955717005,0.000349767326910734,7132,2516,133,3,0.431389903238914,0.00937937028241576,,category,L1_raw,0
land_use,hh,share_both_seasons,L2_Cmig,L2 + year x mig_int,0,0.000906976234156434,"",0.691423666902499,0.0906976234156434,0.131175179209527,0.0244591534510305,0.97044663677468,14432,5096,281,3,0.416623652242109,0.00996043572229344,,category,L2_Cmig,0
land_use,hh,share_both_seasons,L2_Cmig,L2 + year x mig_int,25,-0.0850693203730741,**,0.64833819484502,-8.50693203730741,-13.1211335456504,0.0374968768440677,0.0244106051904004,9959,3523,191,3,0.432893124656754,0.0117087188156352,,category,L2_Cmig,0
land_use,hh,share_both_seasons,L2_Cmig,L2 + year x mig_int,50,-0.100565822934362,***,0.649820225735268,-10.0565822934362,-15.4759453386623,0.0349860506303433,0.0045708530054789,8848,3123,169,3,0.431942688938914,0.0135250746900319,,category,L2_Cmig,0
land_use,hh,share_both_seasons,L2_Cmig,L2 + year x mig_int,100,-0.0829879617049736,**,0.656345996853048,-8.29879617049736,-12.6439350743163,0.0361378547809012,0.0232266461051723,7132,2516,133,3,0.431389903238914,0.0106749109298938,,category,L2_Cmig,0
land_use,hh,share_both_seasons,L3_Cfx,L3 + year x fx,0,0.0101735484818541,"",0.691423666902499,1.01735484818541,1.47139141583488,0.0284286610884809,0.720715918114444,14432,5096,281,3,0.416623652242109,0.0105496499620322,,category,L3_Cfx,0
land_use,hh,share_both_seasons,L3_Cfx,L3 + year x fx,25,-0.079305112328715,**,0.64833819484502,-7.9305112328715,-12.2320592800602,0.0377138904082503,0.0367994026630658,9959,3523,191,3,0.432893124656754,0.0118912153259111,,category,L3_Cfx,0
land_use,hh,share_both_seasons,L3_Cfx,L3 + year x fx,50,-0.0945684540776853,***,0.649820225735268,-9.45684540776853,-14.5530179474918,0.0357150548311401,0.00887173883445457,8848,3123,169,3,0.431942688938914,0.0139244916384792,,category,L3_Cfx,0
land_use,hh,share_both_seasons,L3_Cfx,L3 + year x fx,100,-0.0759662956304705,**,0.656345996853048,-7.59662956304705,-11.5741234036168,0.0381553880526503,0.0485488358496711,7132,2516,133,3,0.431389903238914,0.0111894554427807,,category,L3_Cfx,0
land_use,hh,share_both_seasons,L4_BlockA,"L4 + Block A (saturated, MAIN)",0,-0.00323879664603588,"",0.691423666902499,-0.323879664603588,-0.468424325210811,0.0411348107054865,0.937298729908495,14432,5096,281,3,0.416623652242109,0.0135592712696003,,category,L4_BlockA,0
land_use,hh,share_both_seasons,L4_BlockA,"L4 + Block A (saturated, MAIN)",25,-0.0587492372555634,"",0.64833819484502,-5.87492372555634,-9.06151106362119,0.0395456693850583,0.139041008637628,9959,3523,191,3,0.432893124656754,0.0185073555032865,,category,L4_BlockA,0
land_use,hh,share_both_seasons,L4_BlockA,"L4 + Block A (saturated, MAIN)",50,-0.0825873353585595,**,0.649820225735268,-8.25873353585595,-12.7092589746822,0.0364785037971101,0.0248531173090361,8848,3123,169,3,0.431942688938914,0.0222172157936804,,category,L4_BlockA,0
land_use,hh,share_both_seasons,L4_BlockA,"L4 + Block A (saturated, MAIN)",100,-0.0836015638346977,**,0.656345996853048,-8.36015638346977,-12.7374226757744,0.0422572462607063,0.0499660993355906,7132,2516,133,3,0.431389903238914,0.019752182735175,,category,L4_BlockA,0
land_use,hh,share_fallow_dry,L1_raw,L1 raw treatment,0,0.0788690948575958,*,0.234116023766075,7.88690948575958,33.688037917644,0.0418899017474213,0.060768058758871,14432,5096,281,3,0.378252731125604,0.00245589572028893,,category,L1_raw,0
land_use,hh,share_fallow_dry,L1_raw,L1 raw treatment,25,0.0960530466577204,***,0.277594868887282,9.60530466577204,34.6018811668753,0.0210757601594218,0.0000092482784067878,9959,3523,191,3,0.403206951549677,0.0112845496477473,,category,L1_raw,0
land_use,hh,share_fallow_dry,L1_raw,L1 raw treatment,50,0.0828109244991446,***,0.275300369392291,8.28109244991446,30.0802082764889,0.0196517503621344,0.0000408767000897269,8848,3123,169,3,0.401504326381559,0.0113487020109951,,category,L1_raw,0
land_use,hh,share_fallow_dry,L1_raw,L1 raw treatment,100,0.0640801149918228,***,0.268073194068632,6.40801149918228,23.9039622049704,0.0195172454624873,0.00131363149664701,7132,2516,133,3,0.399762738352473,0.00937166322293182,,category,L1_raw,0
land_use,hh,share_fallow_dry,L2_Cmig,L2 + year x mig_int,0,-0.000661928128162036,"",0.234116023766075,-0.0661928128162036,-0.282735080458834,0.0230891470266,0.977149508379063,14432,5096,281,3,0.378252731125604,0.0125612945149789,,category,L2_Cmig,0
land_use,hh,share_fallow_dry,L2_Cmig,L2 + year x mig_int,25,0.0841191709851195,**,0.277594868887282,8.41191709851195,30.3028551364458,0.0397707290111878,0.0357245389631622,9959,3523,191,3,0.403206951549677,0.0136414017667936,,category,L2_Cmig,0
land_use,hh,share_fallow_dry,L2_Cmig,L2 + year x mig_int,50,0.0827630966973775,**,0.275300369392291,8.27630966973775,30.0628353242213,0.0364908941598178,0.0245998026000119,8848,3123,169,3,0.401504326381559,0.0146240759778563,,category,L2_Cmig,0
land_use,hh,share_fallow_dry,L2_Cmig,L2 + year x mig_int,100,0.0687149873976162,*,0.268073194068632,6.87149873976162,25.6329200076692,0.0378600248991865,0.0717981599224457,7132,2516,133,3,0.399762738352473,0.0117510492528482,,category,L2_Cmig,0
land_use,hh,share_fallow_dry,L3_Cfx,L3 + year x fx,0,-0.0153259398187831,"",0.234116023766075,-1.53259398187831,-6.54630109133261,0.0281774900627401,0.586938150422385,14432,5096,281,3,0.378252731125604,0.0138098713159284,,category,L3_Cfx,0
land_use,hh,share_fallow_dry,L3_Cfx,L3 + year x fx,25,0.0713070858947427,*,0.277594868887282,7.13070858947427,25.6874653989722,0.0403975794831574,0.0791479423315804,9959,3523,191,3,0.403206951549677,0.0146219324308542,,category,L3_Cfx,0
land_use,hh,share_fallow_dry,L3_Cfx,L3 + year x fx,50,0.0733044470668945,*,0.275300369392291,7.33044470668945,26.6270790804639,0.0373233945702934,0.0511760596649259,8848,3123,169,3,0.401504326381559,0.0158511269598172,,category,L3_Cfx,0
