outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,n_unit,interpret,err
Other,hh,n_enterprises,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.0498129706085979,"",0.0518220223455662,0.337657363860791,0.18348777026463,0.424918237443551,11844,191,4130,-4.98pp (-27% of mean),
Other,hh,n_enterprises,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.0042771998966367,"",0.059601311517157,0.942875466113633,0.18702936746988,0.427714971285447,10509,169,3657,-0.43pp (-2% of mean),
Other,hh,n_enterprises,S_log_log_lag6,100,6,log_int,TRUE,log/log,0.00196476789817553,"",0.0583777902199179,0.973202237145798,0.187274630685123,0.428521303726472,8506,133,2956,+0.20pp (+1% of mean),
Other,hh,n_enterprises,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.0678869576588116,**,0.030254889313529,0.0256246217980608,0.177146523565096,0.417700726015181,16955,281,5906,-6.79pp (-38% of mean),
Other,hh,n_enterprises,S_log_log_lag7,25,7,log_int,TRUE,log/log,0.0270030553814035,"",0.0433997916331658,0.534560774259574,0.18348777026463,0.424918237443551,11844,191,4130,+2.70pp (+15% of mean),
Other,hh,n_enterprises,S_log_log_lag7,50,7,log_int,TRUE,log/log,0.0233498438216051,"",0.0547127531354912,0.670092158205559,0.18702936746988,0.427714971285447,10509,169,3657,+2.33pp (+12% of mean),
Other,hh,n_enterprises,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.0365881537418198,"",0.0508511474574471,0.473095745425589,0.187274630685123,0.428521303726472,8506,133,2956,+3.66pp (+20% of mean),
Other,hh,n_enterprises,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.0247911787372449,"",0.0155016394942739,0.110890204293342,0.177146523565096,0.417700726015181,16955,281,5906,-2.48pp (-14% of mean),
Other,hh,n_enterprises,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.0240401109316697,"",0.0341846761284516,0.482765576526639,0.18348777026463,0.424918237443551,11844,191,4130,+2.40pp (+13% of mean),
Other,hh,n_enterprises,S_log_log_lag8,50,8,log_int,TRUE,log/log,-0.00512515927052455,"",0.0410406196671546,0.90076772636906,0.18702936746988,0.427714971285447,10509,169,3657,-0.51pp (-3% of mean),
Other,hh,n_enterprises,S_log_log_lag8,100,8,log_int,TRUE,log/log,-0.00683743037102655,"",0.0416172749334498,0.869751736365403,0.187274630685123,0.428521303726472,8506,133,2956,-0.68pp (-4% of mean),
Other,hh,n_enterprises,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.0254047408493157,**,0.0120615671737244,0.0360721265910579,0.177146523565096,0.417700726015181,16955,281,5906,-2.54pp (-14% of mean),
Other,hh,n_enterprises,S_log_log_lag9,25,9,log_int,TRUE,log/log,-0.0153706295615145,"",0.0305545859535664,0.615508428802915,0.18348777026463,0.424918237443551,11844,191,4130,-1.54pp (-8% of mean),
Other,hh,n_enterprises,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0157907119322554,"",0.0382427344560411,0.680200882136187,0.18702936746988,0.427714971285447,10509,169,3657,+1.58pp (+8% of mean),
Other,hh,n_enterprises,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.0316020487183402,"",0.0518712504241101,0.54341243900024,0.187274630685123,0.428521303726472,8506,133,2956,+3.16pp (+17% of mean),
Other,hh,n_enterprises,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.0255237612407177,"",0.0739332037719981,0.730182686498782,0.177146523565096,0.417700726015181,16955,281,5906,+2.55pp (+14% of mean),
Other,hh,n_enterprises,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.00659841030944796,"",0.0801664000008444,0.934487701766131,0.18348777026463,0.424918237443551,11844,191,4130,+0.66pp (+4% of mean),
Other,hh,n_enterprises,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.080839991741579,"",0.0855035591811267,0.345783108053096,0.18702936746988,0.427714971285447,10509,169,3657,+8.08pp (+43% of mean),
Other,hh,n_enterprises,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.0930817606597765,"",0.0952534651341897,0.330257273645258,0.187274630685123,0.428521303726472,8506,133,2956,+9.31pp (+50% of mean),
Other,hh,n_enterprises,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.0930545509501868,"",0.0916600358791039,0.310880267497944,0.177146523565096,0.417700726015181,16955,281,5906,-9.31pp (-53% of mean),
Other,hh,n_enterprises,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.0653100382056185,"",0.0737473936753967,0.376957314821005,0.18348777026463,0.424918237443551,11844,191,4130,+6.53pp (+36% of mean),
Other,hh,n_enterprises,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.0606939730252155,"",0.0752403727561773,0.420998478639449,0.18702936746988,0.427714971285447,10509,169,3657,+6.07pp (+32% of mean),
Other,hh,n_enterprises,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.0731832191888825,"",0.0748677398916213,0.330109726598646,0.187274630685123,0.428521303726472,8506,133,2956,+7.32pp (+39% of mean),
Other,hh,n_enterprises,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.00105032444486894,"",0.0453518750216413,0.981539580529481,0.177146523565096,0.417700726015181,16955,281,5906,-0.11pp (-1% of mean),
Other,hh,n_enterprises,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0805656877951163,*,0.0462311854682142,0.083009243614026,0.18348777026463,0.424918237443551,11844,191,4130,+8.06pp (+44% of mean),
Other,hh,n_enterprises,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.064376361548602,"",0.0492851760676752,0.193269641516997,0.18702936746988,0.427714971285447,10509,169,3657,+6.44pp (+34% of mean),
Other,hh,n_enterprises,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0700912630571803,"",0.0547163148488407,0.202441836646341,0.187274630685123,0.428521303726472,8506,133,2956,+7.01pp (+37% of mean),
Other,hh,n_enterprises,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.0386000699318548,"",0.0342652315245432,0.26091493611888,0.177146523565096,0.417700726015181,16955,281,5906,-3.86pp (-22% of mean),
Other,hh,n_enterprises,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0180194530813588,"",0.0463225120308231,0.697711812482371,0.18348777026463,0.424918237443551,11844,191,4130,+1.80pp (+10% of mean),
Other,hh,n_enterprises,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0628800105748277,"",0.0530769560538004,0.237811257939738,0.18702936746988,0.427714971285447,10509,169,3657,+6.29pp (+34% of mean),
Other,hh,n_enterprises,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.083069198787315,"",0.0686999851672307,0.228763121701178,0.187274630685123,0.428521303726472,8506,133,2956,+8.31pp (+44% of mean),
Other,hh,n_equip_categories,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,0.0105522214480734,"",0.0585732617271844,0.857165135575833,1.01239892183288,0.669716329211069,7888,281,4456,+0.011 units (+1% of mean),
Other,hh,n_equip_categories,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,0.00523060695213957,"",0.0420487786656612,0.901139280326399,0.922476675148431,0.666414194995338,4876,191,2973,+0.52pp (+1% of mean),
Other,hh,n_equip_categories,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,-0.0278534443532131,"",0.0449693729643809,0.536526232665905,0.933333333333333,0.654071102337876,4255,169,2620,-2.79pp (-3% of mean),
Other,hh,n_equip_categories,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-0.031781421182103,"",0.0591502691642555,0.591993445188174,0.937693960372404,0.657906531156657,3468,133,2125,-3.18pp (-3% of mean),
Other,hh,n_equip_categories,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,0.38524883148864,***,0.13456459044158,0.00452285164854565,1.01239892183288,0.669716329211069,7888,281,4456,+0.385 units (+38% of mean),
Other,hh,n_equip_categories,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,0.104703415541841,"",0.0811846065555922,0.19877511857106,0.922476675148431,0.666414194995338,4876,191,2973,+10.47pp (+11% of mean),
Other,hh,n_equip_categories,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,0.00742617324783155,"",0.0920396658231869,0.935791854467716,0.933333333333333,0.654071102337876,4255,169,2620,+0.74pp (+1% of mean),
Other,hh,n_equip_categories,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,0.118725999576967,*,0.0656788695761589,0.0730054554527501,0.937693960372404,0.657906531156657,3468,133,2125,+11.87pp (+13% of mean),
Other,hh,n_equip_categories,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.124240981119141,"",0.0814903465413868,0.128514037906253,1.01239892183288,0.669716329211069,7888,281,4456,-0.124 units (-12% of mean),
Other,hh,n_equip_categories,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-0.0604650959237929,"",0.0643861522673149,0.348910052991626,0.922476675148431,0.666414194995338,4876,191,2973,-6.05pp (-7% of mean),
Other,hh,n_equip_categories,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.0070199678365177,"",0.0770388522665635,0.927507190047479,0.933333333333333,0.654071102337876,4255,169,2620,-0.70pp (-1% of mean),
Other,hh,n_equip_categories,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-0.100660913611642,"",0.0653732390532364,0.126080608974212,0.937693960372404,0.657906531156657,3468,133,2125,-10.07pp (-11% of mean),
Other,hh,n_equip_categories,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.0571000386269411,"",0.0570449756014428,0.317729987066958,1.01239892183288,0.669716329211069,7888,281,4456,-0.057 units (-6% of mean),
Other,hh,n_equip_categories,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.0031419001454608,"",0.0434990969327095,0.942498047770164,0.922476675148431,0.666414194995338,4876,191,2973,+0.31pp (+0% of mean),
Other,hh,n_equip_categories,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,-0.02685301450165,"",0.0443211683660474,0.545441611238102,0.933333333333333,0.654071102337876,4255,169,2620,-2.69pp (-3% of mean),
Other,hh,n_equip_categories,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,-0.0497891629761591,"",0.0607927226073322,0.414309376164445,0.937693960372404,0.657906531156657,3468,133,2125,-4.98pp (-5% of mean),
Other,hh,n_equip_categories,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.534417844510366,**,0.247641819273537,0.0317977442468353,1.01239892183288,0.669716329211069,7888,281,4456,+0.534 units (+53% of mean),
Other,hh,n_equip_categories,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.0221092124428377,"",0.279761513013624,0.937095608569035,0.922476675148431,0.666414194995338,4876,191,2973,-2.21pp (-2% of mean),
Other,hh,n_equip_categories,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.0792083428958863,"",0.30087655167723,0.79268374527698,0.933333333333333,0.654071102337876,4255,169,2620,-7.92pp (-8% of mean),
Other,hh,n_equip_categories,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.141781743833524,"",0.267922544944287,0.597590680275783,0.937693960372404,0.657906531156657,3468,133,2125,-14.18pp (-15% of mean),
Other,hh,n_equip_categories,S_log_log_lag7,0,7,log_int,TRUE,log/log,0.361125000303022,*,0.18464009315571,0.051504736132922,1.01239892183288,0.669716329211069,7888,281,4456,+0.361 units (+36% of mean),
Other,hh,n_equip_categories,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.10762764838792,"",0.247592837653024,0.664292380883899,0.922476675148431,0.666414194995338,4876,191,2973,-10.76pp (-12% of mean),
Other,hh,n_equip_categories,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.356542529510265,"",0.268526294926812,0.18610884208669,0.933333333333333,0.654071102337876,4255,169,2620,-35.65pp (-38% of mean),
Other,hh,n_equip_categories,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.322702826604573,"",0.271898344709688,0.237484467373745,0.937693960372404,0.657906531156657,3468,133,2125,-32.27pp (-34% of mean),
Other,hh,n_equip_categories,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.00158240736404207,"",0.107019926397613,0.988213628611966,1.01239892183288,0.669716329211069,7888,281,4456,-0.002 units (-0% of mean),
Other,hh,n_equip_categories,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.427855116337746,***,0.158423358871504,0.00756519524897242,0.922476675148431,0.666414194995338,4876,191,2973,+42.79pp (+46% of mean),
Other,hh,n_equip_categories,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.613209609145877,***,0.213065211012276,0.00453816372181221,0.933333333333333,0.654071102337876,4255,169,2620,+61.32pp (+66% of mean),
Other,hh,n_equip_categories,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.513476886809426,**,0.235678805161811,0.0311843841007954,0.937693960372404,0.657906531156657,3468,133,2125,+51.35pp (+55% of mean),
Other,hh,n_equip_categories,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.0566380311318512,"",0.108951961635528,0.60359351335293,1.01239892183288,0.669716329211069,7888,281,4456,-0.057 units (-6% of mean),
Other,hh,n_equip_categories,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.292015668854174,*,0.176337771574679,0.0994258552808374,0.922476675148431,0.666414194995338,4876,191,2973,+29.20pp (+32% of mean),
Other,hh,n_equip_categories,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.214799030377668,"",0.236201847588373,0.364488258411984,0.933333333333333,0.654071102337876,4255,169,2620,+21.48pp (+23% of mean),
Other,hh,n_equip_categories,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.106295143994807,"",0.254909838052976,0.677383393787351,0.937693960372404,0.657906531156657,3468,133,2125,+10.63pp (+11% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.346188886994619,"",0.551990005004336,0.531075153062269,1.01239892183288,0.669716329211069,7888,281,4456,+0.346 units (+34% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.309000801426306,"",0.466186281452843,0.508270886693888,0.922476675148431,0.666414194995338,4876,191,2973,-30.90pp (-33% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.329923005142144,"",0.480452794118587,0.493252689278512,0.933333333333333,0.654071102337876,4255,169,2620,-32.99pp (-35% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.368471920519222,"",0.505329719226169,0.467229032385319,0.937693960372404,0.657906531156657,3468,133,2125,-36.85pp (-39% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.552265861530845,"",0.346488622718992,0.11211702306761,1.01239892183288,0.669716329211069,7888,281,4456,+0.552 units (+55% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.152410077369156,"",0.272708437447785,0.576926194160006,0.922476675148431,0.666414194995338,4876,191,2973,-15.24pp (-17% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.204414771661488,"",0.265248579842368,0.442027872063457,0.933333333333333,0.654071102337876,4255,169,2620,-20.44pp (-22% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.181568526907157,"",0.312115665507919,0.561768489414563,0.937693960372404,0.657906531156657,3468,133,2125,-18.16pp (-19% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.0538639364636322,"",0.275072454249399,0.844898866586066,1.01239892183288,0.669716329211069,7888,281,4456,-0.054 units (-5% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.53988419779745,**,0.249055648029167,0.0314639782278699,0.922476675148431,0.666414194995338,4876,191,2973,+53.99pp (+59% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.372727189466876,"",0.28020399666168,0.185310744544434,0.933333333333333,0.654071102337876,4255,169,2620,+37.27pp (+40% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.439954731449734,"",0.27420920538561,0.111079654067882,0.937693960372404,0.657906531156657,3468,133,2125,+44.00pp (+47% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.381543690740054,"",0.302676808362697,0.208542054966835,1.01239892183288,0.669716329211069,7888,281,4456,-0.382 units (-38% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.321814206566283,"",0.288532000660425,0.266154991016571,0.922476675148431,0.666414194995338,4876,191,2973,+32.18pp (+35% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0803666613432783,"",0.344009158447646,0.815574851702222,0.933333333333333,0.654071102337876,4255,169,2620,+8.04pp (+9% of mean),
Other,hh,n_equip_categories,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.00546383697850163,"",0.381563854977437,0.988597308198784,0.937693960372404,0.657906531156657,3468,133,2125,+0.55pp (+1% of mean),
Other,hh,n_insured,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,0.00355161971150279,"",0.00366520886391574,0.333377058865132,0.0470289726795303,0.232180066819286,16562,281,5906,+0.36pp (+8% of mean),
Other,hh,n_insured,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,0.00395887106754027,"",0.0034207993406379,0.248605038616296,0.0427473177325336,0.220289269031197,11561,191,4130,+0.40pp (+9% of mean),
Other,hh,n_insured,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,0.00655362080561733,*,0.00388917284082475,0.0938271331284875,0.0412145440700552,0.217544188187485,10274,169,3657,+0.66pp (+16% of mean),
Other,hh,n_insured,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,0.00670466951719595,"",0.004219106970691,0.114425529678974,0.0383213823909721,0.212889172642528,8327,133,2956,+0.67pp (+17% of mean),
Other,hh,n_insured,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,0.0254654713897833,**,0.011654769933031,0.0297190317366981,0.0470289726795303,0.232180066819286,16562,281,5906,+2.55pp (+54% of mean),
Other,hh,n_insured,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,0.0193949634361551,**,0.00947258537556438,0.0419869053449404,0.0427473177325336,0.220289269031197,11561,191,4130,+1.94pp (+45% of mean),
Other,hh,n_insured,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,0.0148176921587489,"",0.010193280131952,0.147902605892901,0.0412145440700552,0.217544188187485,10274,169,3657,+1.48pp (+36% of mean),
Other,hh,n_insured,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,0.0153282496612223,"",0.0112882228637543,0.17681284872765,0.0383213823909721,0.212889172642528,8327,133,2956,+1.53pp (+40% of mean),
Other,hh,n_insured,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.0171420547723973,**,0.00829248540313645,0.0396361118339892,0.0470289726795303,0.232180066819286,16562,281,5906,-1.71pp (-36% of mean),
Other,hh,n_insured,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-0.0158487268731819,**,0.00774397681094387,0.0420758088635478,0.0427473177325336,0.220289269031197,11561,191,4130,-1.58pp (-37% of mean),
Other,hh,n_insured,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.0119962017830765,"",0.00767103249346922,0.1197388824773,0.0412145440700552,0.217544188187485,10274,169,3657,-1.20pp (-29% of mean),
Other,hh,n_insured,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,-0.0118524232042992,"",0.00916070535554927,0.197982390169088,0.0383213823909721,0.212889172642528,8327,133,2956,-1.19pp (-31% of mean),
Other,hh,n_insured,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.000379225326373547,"",0.00230270016707858,0.869308991057091,0.0470289726795303,0.232180066819286,16562,281,5906,-0.04pp (-1% of mean),
Other,hh,n_insured,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.0000377532442314971,"",0.0029531051599381,0.989813333289477,0.0427473177325336,0.220289269031197,11561,191,4130,+0.00pp (+0% of mean),
Other,hh,n_insured,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.00353095482199907,"",0.00306692152458177,0.251243648756711,0.0412145440700552,0.217544188187485,10274,169,3657,+0.35pp (+9% of mean),
Other,hh,n_insured,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,0.003286071333962,"",0.0028844786014018,0.256672310484425,0.0383213823909721,0.212889172642528,8327,133,2956,+0.33pp (+9% of mean),
Other,hh,n_insured,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.0216370842898162,"",0.0223846158767637,0.33457560772947,0.0470289726795303,0.232180066819286,16562,281,5906,+2.16pp (+46% of mean),
Other,hh,n_insured,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.00496432743875574,"",0.0256618182856101,0.846811723909633,0.0427473177325336,0.220289269031197,11561,191,4130,-0.50pp (-12% of mean),
Other,hh,n_insured,S_log_log_lag6,50,6,log_int,TRUE,log/log,0.0213690310642,"",0.0273953348760242,0.436474042608466,0.0412145440700552,0.217544188187485,10274,169,3657,+2.14pp (+52% of mean),
Other,hh,n_insured,S_log_log_lag6,100,6,log_int,TRUE,log/log,0.000658289780281994,"",0.0294057269892891,0.98217349580167,0.0383213823909721,0.212889172642528,8327,133,2956,+0.07pp (+2% of mean),
Other,hh,n_insured,S_log_log_lag7,0,7,log_int,TRUE,log/log,0.0111542191990075,"",0.0120175070848822,0.354121839386464,0.0470289726795303,0.232180066819286,16562,281,5906,+1.12pp (+24% of mean),
Other,hh,n_insured,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.0155946885031871,"",0.0129557923732433,0.230209000755854,0.0427473177325336,0.220289269031197,11561,191,4130,-1.56pp (-36% of mean),
Other,hh,n_insured,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.00153566513882514,"",0.0130318685305748,0.906335826646448,0.0412145440700552,0.217544188187485,10274,169,3657,-0.15pp (-4% of mean),
Other,hh,n_insured,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.0071417277456543,"",0.0118888257997828,0.549063701028499,0.0383213823909721,0.212889172642528,8327,133,2956,+0.71pp (+19% of mean),
Other,hh,n_insured,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.00904680534292318,"",0.00983606961491151,0.358490838503271,0.0470289726795303,0.232180066819286,16562,281,5906,-0.90pp (-19% of mean),
Other,hh,n_insured,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.0268173768849184,"",0.0164380045046274,0.104456996282906,0.0427473177325336,0.220289269031197,11561,191,4130,+2.68pp (+63% of mean),
Other,hh,n_insured,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.00478040318897026,"",0.0203401269857681,0.814476889565325,0.0412145440700552,0.217544188187485,10274,169,3657,+0.48pp (+12% of mean),
Other,hh,n_insured,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.00834550916680595,"",0.0223649869989183,0.709634890439649,0.0383213823909721,0.212889172642528,8327,133,2956,+0.83pp (+22% of mean),
Other,hh,n_insured,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.00064161021714617,"",0.0050830062656781,0.89964320558897,0.0470289726795303,0.232180066819286,16562,281,5906,+0.06pp (+1% of mean),
Other,hh,n_insured,S_log_log_lag9,25,9,log_int,TRUE,log/log,-0.00424009542463349,"",0.0134753553642208,0.753368458387027,0.0427473177325336,0.220289269031197,11561,191,4130,-0.42pp (-10% of mean),
Other,hh,n_insured,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.00147255611764219,"",0.0173561157915756,0.9324867170687,0.0412145440700552,0.217544188187485,10274,169,3657,+0.15pp (+4% of mean),
Other,hh,n_insured,S_log_log_lag9,100,9,log_int,TRUE,log/log,-0.0129333102790884,"",0.0206188301546253,0.531574128218306,0.0383213823909721,0.212889172642528,8327,133,2956,-1.29pp (-34% of mean),
Other,hh,n_insured,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.0354980243001152,"",0.0506164461534109,0.483689506258043,0.0470289726795303,0.232180066819286,16562,281,5906,+3.55pp (+75% of mean),
Other,hh,n_insured,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.0158667088186875,"",0.0445998294217512,0.722417102117241,0.0427473177325336,0.220289269031197,11561,191,4130,-1.59pp (-37% of mean),
Other,hh,n_insured,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.00733600972686364,"",0.0506312115950483,0.884970566588422,0.0412145440700552,0.217544188187485,10274,169,3657,+0.73pp (+18% of mean),
Other,hh,n_insured,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.0190805512111837,"",0.059180314671185,0.74764930754468,0.0383213823909721,0.212889172642528,8327,133,2956,-1.91pp (-50% of mean),
Other,hh,n_insured,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.0077398485491358,"",0.0214337099503828,0.718292259873458,0.0470289726795303,0.232180066819286,16562,281,5906,+0.77pp (+16% of mean),
Other,hh,n_insured,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.0140979712993548,"",0.0161851511809867,0.384829623383313,0.0427473177325336,0.220289269031197,11561,191,4130,-1.41pp (-33% of mean),
Other,hh,n_insured,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.00254738060187731,"",0.0143637321209127,0.859448611750685,0.0412145440700552,0.217544188187485,10274,169,3657,-0.25pp (-6% of mean),
Other,hh,n_insured,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.00194322188798468,"",0.013609563600669,0.886678845742028,0.0383213823909721,0.212889172642528,8327,133,2956,+0.19pp (+5% of mean),
Other,hh,n_insured,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.0201580250791743,"",0.028182812952413,0.475044679012567,0.0470289726795303,0.232180066819286,16562,281,5906,-2.02pp (-43% of mean),
Other,hh,n_insured,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0317158838272743,"",0.028071390456068,0.259972417369135,0.0427473177325336,0.220289269031197,11561,191,4130,+3.17pp (+74% of mean),
Other,hh,n_insured,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.00542247017934807,"",0.0286979540553028,0.850360298525946,0.0412145440700552,0.217544188187485,10274,169,3657,+0.54pp (+13% of mean),
Other,hh,n_insured,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0125197571495006,"",0.032744978644202,0.702823133007457,0.0383213823909721,0.212889172642528,8327,133,2956,+1.25pp (+33% of mean),
Other,hh,n_insured,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.00552213308731946,"",0.0147675443614473,0.708734089890282,0.0470289726795303,0.232180066819286,16562,281,5906,-0.55pp (-12% of mean),
Other,hh,n_insured,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,-0.00730713563612473,"",0.0225570134227879,0.746339211369454,0.0427473177325336,0.220289269031197,11561,191,4130,-0.73pp (-17% of mean),
Other,hh,n_insured,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,-0.00483587660542299,"",0.0258604647409682,0.851887188341774,0.0412145440700552,0.217544188187485,10274,169,3657,-0.48pp (-12% of mean),
Other,hh,n_insured,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,-0.0191536255418032,"",0.0306005189718706,0.53244502845636,0.0383213823909721,0.212889172642528,8327,133,2956,-1.92pp (-50% of mean),
