dataset,outcome,group,spec,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,grid_c_mig,grid_c_fx,grid_block_set,grid_treatment
census,share_women,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,-0.000759586481947775,"",0.531874306133957,-0.0759586481947775,-0.142813155888088,0.00297259568923265,0.798387704105528,2142,714,714,3,0.0411359901504859,0.174594331926244,,TRUE,TRUE,none,lin_int
census,share_men,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,0.000759586481947979,"",0.468125693866043,0.075958648194798,0.162261224261136,0.00297259568923265,0.798387704105475,2142,714,714,3,0.0411359901504859,0.174594331926243,,TRUE,TRUE,none,lin_int
census,fem_share_of_ag_workers,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,0.0152894850629746,*,0.517061598757093,1.52894850629746,2.95699489185181,0.00847543126809733,0.0716568077855264,2142,714,714,3,0.127803168744963,0.112542636146084,,TRUE,TRUE,none,lin_int
census,fem_ag_specialization_ratio,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,0.0507647627147039,*,1.01918517308243,5.07647627147039,4.98091652581354,0.0271788382079132,0.062199311832267,2142,714,714,3,0.376662166060626,0.0429278448149323,,TRUE,TRUE,none,lin_int
census,fem_wage_share_of_employment,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,-0.00334961331333711,"",0.138136984286225,-0.334961331333711,-2.42484902261699,0.00741711964978708,0.651690416959217,2142,714,714,3,0.121740191012918,0.0187270738330481,,TRUE,TRUE,none,lin_int
census,gap_lfp_m_minus_f,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,-0.0315351120639986,**,0.155907412730228,-3.15351120639986,-20.2268202080712,0.0127629473489498,0.013712624633699,2142,714,714,3,0.178811600413059,0.0463251449431466,,TRUE,TRUE,none,lin_int
census,gap_nonagri_m_minus_f,Gender Gaps,tx_lin_int_cmig_cfx_blk_none,0,-0.0131307931130933,"",0.151201836908529,-1.31307931130933,-8.68428147538766,0.0104923079812513,0.211174026779788,2142,714,714,3,0.103675384595831,0.0242344044197038,,TRUE,TRUE,none,lin_int
census,head_female_share,HH Head,tx_lin_int_cmig_cfx_blk_none,0,0.0152884639379149,*,0.229284658844034,1.52884639379149,6.66789658540328,0.00794866598753047,0.0548277299264566,2142,714,714,3,0.119225818382483,0.0796028685377879,,TRUE,TRUE,none,lin_int
census,head_age_mean,HH Head,tx_lin_int_cmig_cfx_blk_none,0,0.0860551984690557,"",45.9723787927562,8.60551984690557,0.18718891806098,0.163603902122068,0.599053695679584,2142,714,714,3,2.67172471965503,0.0143615917994856,,TRUE,TRUE,none,lin_int
census,head_elderly_share,HH Head,tx_lin_int_cmig_cfx_blk_none,0,0.00408723330370148,"",0.211841113118625,0.408723330370148,1.92938624780202,0.00359856033993669,0.256423249049093,2142,714,714,3,0.0561934599456636,0.0184603706175132,,TRUE,TRUE,none,lin_int
census,head_young_share,HH Head,tx_lin_int_cmig_cfx_blk_none,0,0.00401859695924452,"",0.134769109363217,0.401859695924452,2.98183832944534,0.00329579230103292,0.223129252213651,2142,714,714,3,0.0407814002609326,0.0224137292070159,,TRUE,TRUE,none,lin_int
census,head_female_elderly,HH Head,tx_lin_int_cmig_cfx_blk_none,0,0.00104243518004361,"",0.0455861064000514,0.104243518004361,2.28673879470091,0.00164709390028798,0.527006055073925,2142,714,714,3,0.0260268082342714,0.00572830577816152,,TRUE,TRUE,none,lin_int
census,left_not_with_both,Left-behind children,tx_lin_int_cmig_cfx_blk_none,0,0.0178496083661766,"",0.156590330584911,1.78496083661766,11.3989211846626,0.0112243684292038,0.112220598312708,2142,714,714,3,0.0966706482878238,0.0127453030800548,,TRUE,TRUE,none,lin_int
census,left_mother_only,Left-behind children,tx_lin_int_cmig_cfx_blk_none,0,0.00864448830895412,"",0.11016649744352,0.864448830895412,7.84674879346685,0.0076272606275044,0.257440957695917,2142,714,714,3,0.0881712665970546,0.0173634698917087,,TRUE,TRUE,none,lin_int
census,left_father_only,Left-behind children,tx_lin_int_cmig_cfx_blk_none,0,0.000530697433537527,"",0.0100237181961711,0.0530697433537527,5.2944169334314,0.000831133091153759,0.523338453336428,2142,714,714,3,0.00718929846295957,0.0296037372359008,,TRUE,TRUE,none,lin_int
census,left_with_relatives,Left-behind children,tx_lin_int_cmig_cfx_blk_none,0,-0.00179795766342375,"",0.0127544487220483,-0.179795766342375,-14.0967101174327,0.00175361002642032,0.305574401201055,2142,714,714,3,0.0138544945294271,0.0309899787973104,,TRUE,TRUE,none,lin_int
census,left_without_parents,Left-behind children,tx_lin_int_cmig_cfx_blk_none,0,0.00649583865016894,"",0.0292060487484149,0.649583865016894,22.2414154893907,0.00693702599818595,0.349383773520163,2142,714,714,3,0.0320971403172976,0.0228932953203158,,TRUE,TRUE,none,lin_int
census,amen_water_piped,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.0156023492646745,"",0.604729354419555,1.56023492646745,2.58005488747115,0.022118508041088,0.480909146645378,1425,475,475,3,0.318961694989695,0.0244099602012963,,TRUE,TRUE,none,lin_int
census,amen_water_traditional,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.0153888719292793,"",0.378656097981604,-1.53888719292793,-4.06407608679973,0.0213318237590174,0.471016407882546,1425,475,475,3,0.3151803274259,0.0282768415607942,,TRUE,TRUE,none,lin_int
census,amen_cooking_wood,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.134791904626064,***,0.722266412318828,13.4791904626064,18.6623526066117,0.0396340137668341,0.000728402872329146,1425,475,475,3,0.277180338058469,0.0814348966964784,,TRUE,TRUE,none,lin_int
census,amen_cooking_kerosene,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.014366464446426,"",0.0231593404006335,1.4366464446426,62.0331330594935,0.0109827186995407,0.191474311191613,1425,475,475,3,0.0628736066244297,0.06068291538115,,TRUE,TRUE,none,lin_int
census,amen_cooking_lpg,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.0368667322523364,"",0.147392857949522,-3.68667322523364,-25.0125635429108,0.0345176160578851,0.28603908520842,1425,475,475,3,0.218559292389676,0.0592691127493225,,TRUE,TRUE,none,lin_int
census,amen_cooking_biogas,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.00335048420862258,"",0.015488037395696,0.335048420862258,21.632722875228,0.00373918545491243,0.370682730383194,1425,475,475,3,0.0291345443813548,0.00990898416372077,,TRUE,TRUE,none,lin_int
census,amen_cooking_electric,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.000771600321437103,"",0.00238724102276648,-0.0771600321437103,-32.3218440902514,0.0012710890075598,0.544115836555203,950,475,475,2,0.00852116596699019,0.0575680576837898,,TRUE,TRUE,none,lin_int
census,amen_cooking_modern,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.036647022390442,"",0.164312430867186,-3.6647022390442,-22.3032561791164,0.0339852346078134,0.281438571109966,1425,475,475,3,0.223207274656949,0.0615171426908605,,TRUE,TRUE,none,lin_int
census,amen_cooking_traditional,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.0352185253322209,"",0.830846952009908,3.52185253322209,4.23887037763375,0.0341677424538993,0.303182009601103,1425,475,475,3,0.222060036708862,0.0610915621614125,,TRUE,TRUE,none,lin_int
census,amen_lighting_electricity,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.0859877948824821,**,0.659417391464645,8.59877948824821,13.0399646711611,0.0433106994345133,0.0476790661049423,1425,475,475,3,0.35616188377898,0.0599512597367874,,TRUE,TRUE,none,lin_int
census,amen_lighting_kerosene,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.106171958954869,**,0.31327199677971,-10.6171958954869,-33.8913021419939,0.0420850019861628,0.0119686885793635,1425,475,475,3,0.349704354060859,0.0556964559277932,,TRUE,TRUE,none,lin_int
census,amen_lighting_biogas,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.000570581057306419,"",0.00176961893489486,0.0570581057306419,32.2431595896276,0.000517488930246464,0.270762289376215,1425,475,475,3,0.00272718600928573,0.00408436446088523,,TRUE,TRUE,none,lin_int
census,amen_lighting_others,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.030520886601625,"",0.0535775846381791,3.0520886601625,56.9657755341885,0.02218354759873,0.169522659489629,1425,475,475,3,0.139656944579184,0.00462961742779666,,TRUE,TRUE,none,lin_int
census,amen_toilet_modern,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.0127436375571129,"",0.374970887567009,-1.27436375571129,-3.39856719005567,0.0346334753746638,0.713069382448739,1425,475,475,3,0.29800630083201,0.0309516345813794,,TRUE,TRUE,none,lin_int
census,amen_toilet_ordinary,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.0766866898568654,*,0.28147625070579,7.66866898568654,27.2444618913946,0.039868946654471,0.0550197750518195,1425,475,475,3,0.184734927959644,0.0920668843311847,,TRUE,TRUE,none,lin_int
census,amen_toilet_none,Amenities,tx_lin_int_cmig_cfx_blk_none,25,-0.0657904435228605,*,0.335955759867401,-6.57904435228605,-19.5830675886692,0.0377558607026827,0.0820655726596968,1425,475,475,3,0.303317079378737,0.174559975567701,,TRUE,TRUE,none,lin_int
census,amen_toilet_any,Amenities,tx_lin_int_cmig_cfx_blk_none,25,0.0641591252807416,*,0.657911927117024,6.41591252807416,9.75193223231072,0.0378068093224696,0.0903482738012983,1425,475,475,3,0.307261089135886,0.177163837277404,,TRUE,TRUE,none,lin_int
census,amen_assets_radio,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.0340725230990324,"",0.450012100498177,3.40725230990324,7.57146820303567,0.0351947809076512,0.333481669579254,950,475,475,2,0.181167897897572,0.0274664835793539,,TRUE,TRUE,none,lin_int
census,amen_assets_tv,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.0281993363367753,"",0.382459974190735,2.81993363367753,7.37314705844541,0.0252729798746524,0.265077406732594,950,475,475,2,0.200491807172147,0.0668576862408783,,TRUE,TRUE,none,lin_int
census,amen_assets_landline,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.011766672651814,*,0.0347956222715259,1.1766672651814,33.8165317464174,0.00677723413478136,0.0831772331501081,950,475,475,2,0.0477657257005235,0.0555864136166616,,TRUE,TRUE,none,lin_int
census,amen_assets_mobile,Assets,tx_lin_int_cmig_cfx_blk_none,25,-0.012345365278817,"",0.773493542179108,-1.2345365278817,-1.59605279237849,0.0248089122290065,0.618983965349819,950,475,475,2,0.187412297778411,0.0701222502718384,,TRUE,TRUE,none,lin_int
census,amen_assets_computer,Assets,tx_lin_int_cmig_cfx_blk_none,25,4.43456792249318e-05,"",0.0641021908365583,0.00443456792249318,0.0691796624205876,0.0080336327277123,0.995598019330143,950,475,475,2,0.083480240479912,0.0330030185432479,,TRUE,TRUE,none,lin_int
census,amen_assets_internet,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.0328989648504654,"",0.159992730393393,3.28989648504654,20.5627873026311,0.0323908959738693,0.310297306943555,950,475,475,2,0.200404760833903,0.0513903515046326,,TRUE,TRUE,none,lin_int
census,amen_assets_cycle,Assets,tx_lin_int_cmig_cfx_blk_none,25,-0.00209381796113654,"",0.255511159741158,-0.209381796113654,-0.819462431017752,0.00856974378589395,0.8070834627142,950,475,475,2,0.316363652467823,0.0261307963886491,,TRUE,TRUE,none,lin_int
census,amen_assets_motorcycle,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.0506071361261764,***,0.127868405788444,5.06071361261764,39.5775139403121,0.0160397007408091,0.00170636493277537,950,475,475,2,0.131815208419157,0.0663713513813692,,TRUE,TRUE,none,lin_int
census,amen_assets_car,Assets,tx_lin_int_cmig_cfx_blk_none,25,-0.00403987388039595,"",0.0144371932551387,-0.403987388039595,-27.9824049522785,0.00344645669907344,0.24171287019093,950,475,475,2,0.0172204882008469,0.0989729624719262,,TRUE,TRUE,none,lin_int
census,amen_assets_fridge,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.0192922343324264,"",0.0951943443733883,1.92922343324264,20.2661559984645,0.0183165327534239,0.292754379699929,950,475,475,2,0.135565942444229,0.047666606160961,,TRUE,TRUE,none,lin_int
census,amen_assets_none,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.00878590383927136,"",0.100245695776512,0.878590383927136,8.76437015197007,0.011265611957585,0.435846655085936,950,475,475,2,0.0799007626627199,0.0570967045104615,,TRUE,TRUE,none,lin_int
census,amen_asset_count_mean,Assets,tx_lin_int_cmig_cfx_blk_none,25,0.220578272915801,**,2.89141403469394,22.0578272915801,7.62873356320101,0.0935370875010797,0.0187694356699742,950,475,475,2,1.30682007516563,0.0448374091302126,,TRUE,TRUE,none,lin_int
census,edu_literate,Education,tx_lin_int_cmig_cfx_blk_none,25,0.0155870825453017,"",0.639975374673741,1.55870825453017,2.43557536151262,0.0118194011646554,0.187882499468911,1425,475,475,3,0.148252524325314,0.0790917631341198,,TRUE,TRUE,none,lin_int
census,edu_literate_female,Education,tx_lin_int_cmig_cfx_blk_none,25,0.0182603834471837,"",0.551756134292075,1.82603834471837,3.30950257048115,0.0132731895792417,0.169553591996325,1425,475,475,3,0.166478396021487,0.103988471173107,,TRUE,TRUE,none,lin_int
census,edu_literate_male,Education,tx_lin_int_cmig_cfx_blk_none,25,0.0154268510754441,"",0.735256205433682,1.54268510754441,2.0981599286666,0.0117419886638537,0.189542536340058,1425,475,475,3,0.133852194615756,0.0660521188072559,,TRUE,TRUE,none,lin_int
census,edu_school_attend_6_16,Education,tx_lin_int_cmig_cfx_blk_none,25,0.0113141786800209,"",0.84414139932467,1.13141786800209,1.34031794780738,0.0115378056055503,0.3272814433212,1425,475,475,3,0.11627659826249,0.124218180799338,,TRUE,TRUE,none,lin_int
census,edu_school_attend_6_16_female,Education,tx_lin_int_cmig_cfx_blk_none,25,0.0174981303261953,"",0.827517729712707,1.74981303261953,2.11453237772563,0.0143334268308673,0.222771770775823,1425,475,475,3,0.142106614878625,0.131544407378672,,TRUE,TRUE,none,lin_int
census,edu_school_attend_6_16_male,Education,tx_lin_int_cmig_cfx_blk_none,25,0.00526982545246078,"",0.860328935749232,0.526982545246078,0.612536116534482,0.00963037626112474,0.584492912611532,1425,475,475,3,0.0939167282295754,0.0958817327564138,,TRUE,TRUE,none,lin_int
census,edu_attain_primary_plus,Education,tx_lin_int_cmig_cfx_blk_none,25,-0.0320884109586562,**,0.846504566624782,-3.20884109586562,-3.79069555248832,0.0160253136516368,0.0458154248449125,1425,475,475,3,0.117398775426027,0.0216565889328439,,TRUE,TRUE,none,lin_int
census,edu_attain_secondary_plus,Education,tx_lin_int_cmig_cfx_blk_none,25,-0.018054809535468,*,0.555261619385686,-1.8054809535468,-3.25158608215042,0.0104998396720772,0.0861703610980467,1425,475,475,3,0.144940622484935,0.055361063982096,,TRUE,TRUE,none,lin_int
census,edu_attain_higher_secondary_plus,Education,tx_lin_int_cmig_cfx_blk_none,25,-0.023118257880786,***,0.13011278078489,-2.3118257880786,-17.7678608829416,0.00839948871126804,0.00614401553172382,1425,475,475,3,0.0801570680398961,0.0500603610098876,,TRUE,TRUE,none,lin_int
census,edu_attain_tertiary,Education,tx_lin_int_cmig_cfx_blk_none,25,-0.00861228981644022,**,0.051752957394745,-0.861228981644022,-16.6411549213509,0.00377177389279509,0.0228513186315743,1425,475,475,3,0.0428414944390316,0.0336290779967776,,TRUE,TRUE,none,lin_int
census,edu_years_mean,Education,tx_lin_int_cmig_cfx_blk_none,25,-0.24264553469936,*,7.15431240583596,-24.264553469936,-3.39159825480122,0.135396081992056,0.073751985453807,1425,475,475,3,1.47173125432377,0.0508670826035484,,TRUE,TRUE,none,lin_int
census,housing_own,Housing,tx_lin_int_cmig_cfx_blk_none,25,0.00924994507704151,"",0.910980976868776,0.924994507704151,1.01538290171936,0.00656958237823686,0.159787785081561,1425,475,475,3,0.102653907056129,0.0409658552980379,,TRUE,TRUE,none,lin_int
census,housing_rented,Housing,tx_lin_int_cmig_cfx_blk_none,25,-0.0150974188935824,***,0.0675251103531762,-1.50974188935824,-22.3582291307907,0.0058185186729868,0.00976013670563634,1425,475,475,3,0.0941538997713713,0.0617824860752018,,TRUE,TRUE,none,lin_int
census,housing_foundation_modern,Housing,tx_lin_int_cmig_cfx_blk_none,25,-0.0529824685577758,*,0.2772017537435,-5.29824685577758,-19.1133237226203,0.0278165979048409,0.0574231886095138,950,475,475,2,0.263619758999456,0.0925855084482061,,TRUE,TRUE,none,lin_int
census,housing_foundation_traditional,Housing,tx_lin_int_cmig_cfx_blk_none,25,0.0499757846436297,*,0.718230857456144,4.99757846436297,6.95817843591902,0.0279795850317414,0.0747137791282523,950,475,475,2,0.263140118363228,0.0881773375524915,,TRUE,TRUE,none,lin_int
census,housing_roof_modern,Housing,tx_lin_int_cmig_cfx_blk_none,25,-0.0084106456811769,"",0.635020554341648,-0.84106456811769,-1.32446825912534,0.0394588524871139,0.831301781563041,950,475,475,2,0.311606029844545,0.0321886216910748,,TRUE,TRUE,none,lin_int
census,housing_roof_traditional,Housing,tx_lin_int_cmig_cfx_blk_none,25,-0.0397608984795897,"",0.152472393120975,-3.97608984795897,-26.0774410801322,0.040807985424246,0.330384159237005,950,475,475,2,0.203083725581297,0.0103904335683521,,TRUE,TRUE,none,lin_int
census,fem_ownership_house,Female Ownership,tx_lin_int_cmig_cfx_blk_none,25,0.00094051390927793,"",0.0933268639955492,0.094051390927793,1.00776332666957,0.00516013011781219,0.855452263149628,1425,475,475,3,0.0530093584035383,0.00807476160574705,,TRUE,TRUE,none,lin_int
census,fem_ownership_land,Female Ownership,tx_lin_int_cmig_cfx_blk_none,25,0.00615370266415158,"",0.17123346322179,0.615370266415158,3.59375004649704,0.00709467746053398,0.386178793527953,1425,475,475,3,0.076578879046383,0.00471306106876746,,TRUE,TRUE,none,lin_int
census,fem_ownership_both,Female Ownership,tx_lin_int_cmig_cfx_blk_none,25,-0.00345290577116204,"",0.0849994493187456,-0.345290577116204,-4.06226840154427,0.00466414713597699,0.459479615385844,1425,475,475,3,0.0481644897228769,0.0145233085480667,,TRUE,TRUE,none,lin_int
census,fem_ownership_livestock,Female Ownership,tx_lin_int_cmig_cfx_blk_none,25,0.000478450498859029,"",0.0832303441143439,0.0478450498859029,0.574851040146755,0.00248104224227636,0.847164881040144,475,475,475,1,0.046042604471995,,1-year outcome: cross-section (no entity FE),TRUE,TRUE,none,lin_int
census,ent_has_nonagro,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,0.00828522789255894,"",0.136781464837693,0.828522789255894,6.05727384363834,0.020672363510389,0.6887570678573,950,475,475,2,0.0847093949567426,0.0202331099604876,,TRUE,TRUE,none,lin_int
census,ent_cottage,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,-0.0341134947920388,***,0.0582768828189845,-3.41134947920388,-58.5369243204028,0.0126234032738678,0.00713108261716363,950,475,475,2,0.0744153750448627,0.0155727871118239,,TRUE,TRUE,none,lin_int
census,ent_trade,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,0.0400902122888891,"",0.163362891323143,4.00902122888891,24.5405868886025,0.0244801998350638,0.102156552947198,950,475,475,2,0.140117891286529,0.0385118849003822,,TRUE,TRUE,none,lin_int
census,ent_transport,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,0.00379251448731,"",0.0117317478467633,0.379251448731,32.326934885123,0.00397381492913405,0.340379685952993,950,475,475,2,0.0157084540554332,0.011022422885718,,TRUE,TRUE,none,lin_int
census,ent_services,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,-0.0106485257034675,"",0.190268280116037,-1.06485257034675,-5.5965848311518,0.0302665728025429,0.725126140082616,950,475,475,2,0.201420037630348,0.00703742914053829,,TRUE,TRUE,none,lin_int
census,ent_other,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,-0.00260042880695773,"",0.123124646206034,-0.260042880695773,-2.11202946533242,0.0295624270808529,0.929942453213824,950,475,475,2,0.141910145545279,0.0262207060158557,,TRUE,TRUE,none,lin_int
census,ent_female_owner_share,Enterprise,tx_lin_int_cmig_cfx_blk_none,25,-0.00299469975433779,**,0.0442124364165771,-0.299469975433779,-6.77343299093769,0.0012984018361958,0.021515917493738,475,475,475,1,0.0299792473835139,,1-year outcome: cross-section (no entity FE),TRUE,TRUE,none,lin_int
census,absent_hh_share,Absent HH,tx_lin_int_cmig_cfx_blk_none,25,0.033441175385249,***,0.237475060617869,3.3441175385249,14.0819736178784,0.00934294233466115,0.000380011518399934,1425,475,475,3,0.133108691850646,0.192283493457693,,TRUE,TRUE,none,lin_int
census,hh_death_12m,Absent HH,tx_lin_int_cmig_cfx_blk_none,25,0.00238167110660859,"",0.029863706879598,0.238167110660859,7.97513555906106,0.00257587755488464,0.355641499836676,950,475,475,2,0.00894678272972471,0.00764721444440941,,TRUE,TRUE,none,lin_int
census,mar_ever_married_15_60,Marriage,tx_lin_int_cmig_cfx_blk_none,25,-0.00781885869398976,"",0.741077534950201,-0.781885869398976,-1.05506621442993,0.00701403397446953,0.265524630420494,1425,475,475,3,0.0460687283507411,0.137766884797907,,TRUE,TRUE,none,lin_int
census,mar_never_married_15_60,Marriage,tx_lin_int_cmig_cfx_blk_none,25,0.00741862539869998,"",0.257536123800287,0.741862539869998,2.880615460553,0.00708127165462399,0.295338273769927,1425,475,475,3,0.0468631038437204,0.141375292559118,,TRUE,TRUE,none,lin_int
census,mar_female_age_first_mean,Marriage,tx_lin_int_cmig_cfx_blk_none,25,-0.104267381782555,"",18.0695696724214,-10.4267381782555,-0.577033010042808,0.137416689949657,0.448368502326109,1425,475,475,3,0.919244041554594,0.034515609004642,,TRUE,TRUE,none,lin_int
census,mar_female_married_by_18,Marriage,tx_lin_int_cmig_cfx_blk_none,25,0.0289954589287311,"",0.408521862470826,2.89954589287311,7.09765170298611,0.0224977504598714,0.198090743856241,1425,475,475,3,0.11056942631829,0.156384675119361,,TRUE,TRUE,none,lin_int
census,mar_female_married_by_20,Marriage,tx_lin_int_cmig_cfx_blk_none,25,0.0343091496659107,*,0.71775411693138,3.43091496659107,4.78007006251569,0.0207897980100989,0.0995465123974117,1425,475,475,3,0.093226219591429,0.0865151751721023,,TRUE,TRUE,none,lin_int
census,fert_birth_mean,Fertility,tx_lin_int_cmig_cfx_blk_none,25,0.0367377983602068,"",2.43736970365253,3.67377983602068,1.50727229870599,0.0559392811601173,0.511664128977034,1425,475,475,3,0.478893907254102,0.0376303003770614,,TRUE,TRUE,none,lin_int
census,fert_birth_son_mean,Fertility,tx_lin_int_cmig_cfx_blk_none,25,0.023485794108033,"",1.26772146640788,2.3485794108033,1.85259891311778,0.0285611912420464,0.411321090122188,1425,475,475,3,0.244494655585949,0.0386750470078534,,TRUE,TRUE,none,lin_int
census,fert_birth_dau_mean,Fertility,tx_lin_int_cmig_cfx_blk_none,25,0.0132520042521739,"",1.16964823724465,1.32520042521739,1.13299057188269,0.0297942796056136,0.656679238798395,1425,475,475,3,0.239986440185287,0.0333764886461961,,TRUE,TRUE,none,lin_int
census,fert_births_last12m_share,Fertility,tx_lin_int_cmig_cfx_blk_none,25,-0.00591724988387997,"",0.0756524287779237,-0.591724988387997,-7.82162579505537,0.00390226507341416,0.130094214291097,1425,475,475,3,0.0255806772962052,0.0458859296626212,,TRUE,TRUE,none,lin_int
census,fert_births_last12m_rate,Fertility,tx_lin_int_cmig_cfx_blk_none,25,-0.00602830383026371,"",0.0758778623968389,-0.602830383026371,-7.94474651741752,0.00393692242698352,0.126381534724064,1425,475,475,3,0.0255344079571442,0.0461530412826441,,TRUE,TRUE,none,lin_int
census,mort_children_dead_mean,Child Mortality,tx_lin_int_cmig_cfx_blk_none,25,0.00395022097683722,"",0.151402377984708,0.395022097683722,2.60908780259462,0.0117078801386578,0.735965885074609,1425,475,475,3,0.107141160133876,0.00454935692902947,,TRUE,TRUE,none,lin_int
census,mort_child_dead_any,Child Mortality,tx_lin_int_cmig_cfx_blk_none,25,-0.00129663340146271,"",0.0967889157448676,-0.129663340146271,-1.3396507146341,0.00596368942704702,0.827973552571263,1425,475,475,3,0.0570269567051389,0.0055673649520489,,TRUE,TRUE,none,lin_int
census,mort_child_death_ratio,Child Mortality,tx_lin_int_cmig_cfx_blk_none,25,0.000896868869570231,"",0.057661729150963,0.0896868869570231,1.55539711135293,0.00338862155684044,0.791378192076643,1425,475,475,3,0.0319136821929893,0.00396677070489804,,TRUE,TRUE,none,lin_int
census,work_share_agriculture,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,-0.00734408757544258,"",0.460045703630659,-0.734408757544258,-1.59638216757235,0.0194131457321273,0.705373494483489,1425,475,475,3,0.189126862628514,0.0275460543127473,,TRUE,TRUE,none,lin_int
census,work_share_nonagriculture,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,-0.0285050458604758,*,0.240835087773595,-2.85050458604758,-11.8359189784144,0.0150595874280069,0.05899112722633,1425,475,475,3,0.114789696581813,0.0622836478218212,,TRUE,TRUE,none,lin_int
census,work_share_wage_nonagri,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,-0.0188264128607758,**,0.143478218416624,-1.88264128607758,-13.1214431490282,0.00911321205948063,0.0393867092373218,1425,475,475,3,0.0782677819550903,0.0498524482285615,,TRUE,TRUE,none,lin_int
census,work_share_own_nonagri,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,-0.00534952504699309,"",0.061286011840426,-0.534952504699309,-8.72878636795941,0.00384481511115297,0.164768701290305,1425,475,475,3,0.0355349024940731,0.026833642938893,,TRUE,TRUE,none,lin_int
census,work_share_extended_econ,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,-0.0157816394567446,"",0.03317482662473,-1.57816394567446,-47.5711286610924,0.0104850414616598,0.132949621712303,950,475,475,2,0.0290681155715693,0.0340497412449458,,TRUE,TRUE,none,lin_int
census,work_share_job_seeking,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,0.0024402264117462,"",0.0373138695395736,0.24402264117462,6.53973024469678,0.00575422861887658,0.671703265238994,1425,475,475,3,0.0440845436412097,0.033661046324033,,TRUE,TRUE,none,lin_int
census,work_share_household_chores,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,0.0138109542389941,"",0.158138239080848,1.38109542389941,8.73346909594285,0.0112238861207122,0.219121469898742,1425,475,475,3,0.094148513296792,0.0201339536286224,,TRUE,TRUE,none,lin_int
census,work_share_student,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,0.0216473453643069,**,0.146924784701719,2.16473453643069,14.733624016026,0.00867287970987856,0.0128996627846806,1425,475,475,3,0.0475386620451526,0.107469874972312,,TRUE,TRUE,none,lin_int
census,work_share_no_work,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,0.00315347924086697,"",0.028573723329463,0.315347924086697,11.0362909464282,0.00251807299463608,0.211064166541326,1425,475,475,3,0.0146443169118783,0.0175899550427057,,TRUE,TRUE,none,lin_int
census,work_lfp,Work Activity,tx_lin_int_cmig_cfx_blk_none,25,-0.0356965711047431,**,0.701096909972474,-3.56965711047431,-5.09153165518082,0.0147337885455068,0.0157764555727698,1425,475,475,3,0.116909327610285,0.0263728144318416,,TRUE,TRUE,none,lin_int
census,occ_share_armed_forces,Occupation,tx_lin_int_cmig_cfx_blk_none,25,-0.00184925400010417,"",0.00249104928665046,-0.184925400010417,-74.2359458728627,0.00672453792723803,0.783435371468569,1425,475,475,3,0.0172429980728381,0.0161954386792124,,TRUE,TRUE,none,lin_int
census,occ_share_managers,Occupation,tx_lin_int_cmig_cfx_blk_none,25,-0.0147533480112201,**,0.0206366104464587,-1.47533480112201,-71.4911397368159,0.00639710670047407,0.0215270356902469,1425,475,475,3,0.0290679832511788,0.111258501221493,,TRUE,TRUE,none,lin_int
