outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Industry employment (census),census,ind_wholesale_retail,S_lag1,50,1,log_int,FALSE,0.000379022959938904,"",0.00156591606029532,0.808868940370107,0.0715299702422609,0.0519817129313744,1203,401,+0.04pp (+1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag1,100,1,log_int,FALSE,-0.00053818523660015,"",0.00212279945302142,0.800028611994122,0.0748141212661894,0.0538832165883682,939,313,-0.05pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag2,0,2,log_int,FALSE,0.00308751274265751,**,0.00137327337321878,0.0248625827041344,0.0692750527180968,0.049652535375082,1428,714,+0.31pp (+4% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag2,25,2,log_int,FALSE,-0.00085580169501133,"",0.00136275143257603,0.530309362850972,0.074284124296195,0.0527884865297654,950,475,-0.09pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag2,50,2,log_int,FALSE,-0.00055926458896453,"",0.00162955936957958,0.731628392463847,0.0761064892263253,0.0549045425011008,802,401,-0.06pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag2,100,2,log_int,FALSE,-0.000898091417604434,"",0.0022710497359559,0.692779504831331,0.0794561575911164,0.057056827766006,626,313,-0.09pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag3,0,3,log_int,FALSE,0.00278229357720926,**,0.00130639440799907,0.0335341233766674,0.0692750527180968,0.049652535375082,1428,714,+0.28pp (+4% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag3,25,3,log_int,FALSE,-0.000780949913343939,"",0.00134969392385264,0.563125421173975,0.074284124296195,0.0527884865297654,950,475,-0.08pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag3,50,3,log_int,FALSE,-0.000548899494914875,"",0.00160456023758368,0.732464944156388,0.0761064892263253,0.0549045425011008,802,401,-0.05pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag3,100,3,log_int,FALSE,-0.000809384083533883,"",0.00223572815947639,0.7175802264791,0.0794561575911164,0.057056827766006,626,313,-0.08pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag4,0,4,log_int,FALSE,0.00251850644327763,*,0.0012838450745078,0.0501872432379133,0.0692750527180968,0.049652535375082,1428,714,+0.25pp (+4% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag4,25,4,log_int,FALSE,-0.000806231115743884,"",0.00136106821754147,0.553897536874411,0.074284124296195,0.0527884865297654,950,475,-0.08pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag4,50,4,log_int,FALSE,-0.000531344299593545,"",0.00160177965022184,0.740273511435723,0.0761064892263253,0.0549045425011008,802,401,-0.05pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag4,100,4,log_int,FALSE,-0.000691621768524053,"",0.00221742995138463,0.75532301217477,0.0794561575911164,0.057056827766006,626,313,-0.07pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag5,0,5,log_int,FALSE,0.00263276937451491,**,0.00132866238267692,0.0479168144473443,0.0692750527180968,0.049652535375082,1428,714,+0.26pp (+4% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag5,25,5,log_int,FALSE,-0.00083959489600768,"",0.00138369030040071,0.544287775910644,0.074284124296195,0.0527884865297654,950,475,-0.08pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag5,50,5,log_int,FALSE,-0.000515942413642983,"",0.00161846413694947,0.750055795602901,0.0761064892263253,0.0549045425011008,802,401,-0.05pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag5,100,5,log_int,FALSE,-0.00054811214833725,"",0.00223897448569714,0.806768348627902,0.0794561575911164,0.057056827766006,626,313,-0.05pp (-1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag10,0,10,log_int,FALSE,0.000136624691149728,"",0.00193962719515555,0.943864293040872,0.0692750527180968,0.049652535375082,1428,714,+0.01pp (+0% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag10,25,10,log_int,FALSE,-0.00191314793980048,"",0.00277111416764826,0.490287226895234,0.074284124296195,0.0527884865297654,950,475,-0.19pp (-3% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag10,50,10,log_int,FALSE,0.0000511850020180919,"",0.00336666002947256,0.987877412790595,0.0761064892263253,0.0549045425011008,802,401,+0.01pp (+0% of mean),
Industry employment (census),census,ind_wholesale_retail,S_lag10,100,10,log_int,FALSE,0.00253445199524827,"",0.00342046686652536,0.459270938736038,0.0794561575911164,0.057056827766006,626,313,+0.25pp (+3% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_log,0,0,log_int,TRUE,-0.00114368596124034,"",0.00222968345332491,0.608154639405206,0.0639627231195043,0.0472220168476722,2142,714,-0.11pp (-2% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_log,25,0,log_int,TRUE,0.000213455070349742,"",0.00527988299859934,0.967768936183882,0.0695151265963183,0.0500821189394605,1425,475,+0.02pp (+0% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_log,50,0,log_int,TRUE,0.00106424183819943,"",0.0070447719815306,0.879997981141046,0.0715299702422609,0.0519817129313744,1203,401,+0.11pp (+1% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_log,100,0,log_int,TRUE,-0.00204126750636844,"",0.0080339127041191,0.799600064998361,0.0748141212661894,0.0538832165883682,939,313,-0.20pp (-3% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_linear,0,0,lin_int,FALSE,-0.00281909247518919,"",0.00470706470169609,0.549425348540652,0.0639627231195043,0.0472220168476722,2142,714,-0.28pp (-4% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_linear,25,0,lin_int,FALSE,-0.000198558962133688,"",0.00637208770596368,0.975154466521461,0.0695151265963183,0.0500821189394605,1425,475,-0.02pp (-0% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_linear,50,0,lin_int,FALSE,0.00424626000131726,"",0.00749104424005545,0.571137517322926,0.0715299702422609,0.0519817129313744,1203,401,+0.42pp (+6% of mean),
Industry employment (census),census,ind_wholesale_retail,S_both_linear,100,0,lin_int,FALSE,-0.000586521709194611,"",0.0081575916954882,0.942728448006155,0.0748141212661894,0.0538832165883682,939,313,-0.06pp (-1% of mean),
Input use / capital,hh,dry_cost_equip,S0_baseline,0,0,log_int,FALSE,-15.1244908002038,"",171.233691815377,0.929680232352239,640.864909286301,2508.87441234852,15108,281,-15.124 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S0_baseline,25,0,log_int,FALSE,653.437042190876,**,308.080714156146,0.0352191519732058,691.18825136612,2792.60573023475,10458,191,+653.437 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S0_baseline,50,0,log_int,FALSE,349.28418360138,"",297.106050903177,0.241409615754871,677.835367730024,2560.83710400373,9293,169,+349.284 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S0_baseline,100,0,log_int,FALSE,-55.4568297762203,"",161.654199540335,0.732100269928406,613.471805943612,1651.37468156391,7500,133,-55.457 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_lag1,0,1,log_int,FALSE,-415.526346703248,"",325.409230071322,0.202683217805035,640.864909286301,2508.87441234852,15108,281,-415.526 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_lag1,25,1,log_int,FALSE,-439.910057732849,"",348.775844628271,0.208748140112752,691.18825136612,2792.60573023475,10458,191,-439.910 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_lag1,50,1,log_int,FALSE,-94.1549515924911,"",331.758441719937,0.776908713022312,677.835367730024,2560.83710400373,9293,169,-94.155 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_lag1,100,1,log_int,FALSE,-106.980464224364,"",248.924839885817,0.668063599675902,613.471805943612,1651.37468156391,7500,133,-106.980 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_lag2,0,2,log_int,FALSE,-93.6696535607745,"",209.284332079381,0.654808704738856,640.864909286301,2508.87441234852,15108,281,-93.670 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_lag2,25,2,log_int,FALSE,215.419251553858,"",241.68069101003,0.373875078492296,691.18825136612,2792.60573023475,10458,191,+215.419 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_lag2,50,2,log_int,FALSE,215.918613385906,"",232.207299038894,0.353781459865042,677.835367730024,2560.83710400373,9293,169,+215.919 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_lag2,100,2,log_int,FALSE,-140.75039194148,"",159.907353079894,0.380350881929625,613.471805943612,1651.37468156391,7500,133,-140.750 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_lag3,0,3,log_int,FALSE,10.6385666658838,"",193.164737352035,0.956117912704664,640.864909286301,2508.87441234852,15108,281,+10.639 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_lag3,25,3,log_int,FALSE,58.5689688097117,"",159.527171762154,0.713922418000221,691.18825136612,2792.60573023475,10458,191,+58.569 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_lag3,50,3,log_int,FALSE,108.96504125412,"",185.180394239061,0.557036338848429,677.835367730024,2560.83710400373,9293,169,+108.965 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_lag3,100,3,log_int,FALSE,-61.7992354950022,"",140.799228679842,0.661438966156981,613.471805943612,1651.37468156391,7500,133,-61.799 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_lag4,0,4,log_int,FALSE,-42.3442675015493,"",154.496682722773,0.784226140917947,640.864909286301,2508.87441234852,15108,281,-42.344 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_lag4,25,4,log_int,FALSE,74.3083051398859,"",135.592143563719,0.584315880699064,691.18825136612,2792.60573023475,10458,191,+74.308 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_lag4,50,4,log_int,FALSE,168.536224067731,"",158.858060153271,0.29024754819263,677.835367730024,2560.83710400373,9293,169,+168.536 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_lag4,100,4,log_int,FALSE,-16.8564961238684,"",117.952857158758,0.886580159054049,613.471805943612,1651.37468156391,7500,133,-16.856 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_lag5,0,5,log_int,FALSE,-37.621500705772,"",101.445315287952,0.71102596535625,640.864909286301,2508.87441234852,15108,281,-37.622 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_lag5,25,5,log_int,FALSE,55.3691434978635,"",120.43605053479,0.646229227678577,691.18825136612,2792.60573023475,10458,191,+55.369 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_lag5,50,5,log_int,FALSE,158.883558450574,"",133.175463546506,0.234536158369872,677.835367730024,2560.83710400373,9293,169,+158.884 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_lag5,100,5,log_int,FALSE,4.09398535805998,"",96.7311472624215,0.966304890949891,613.471805943612,1651.37468156391,7500,133,+4.094 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_lag10,0,10,log_int,FALSE,98.1326918231417,"",154.266577882515,0.525215145519631,640.864909286301,2508.87441234852,15108,281,+98.133 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_lag10,25,10,log_int,FALSE,291.031077078332,"",223.329890743199,0.194102505825537,691.18825136612,2792.60573023475,10458,191,+291.031 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_lag10,50,10,log_int,FALSE,115.187508762173,"",227.56939761611,0.613404868163967,677.835367730024,2560.83710400373,9293,169,+115.188 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_lag10,100,10,log_int,FALSE,78.0088012344951,"",166.405476365302,0.639994843441437,613.471805943612,1651.37468156391,7500,133,+78.009 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_both_log,0,0,log_int,TRUE,-80.2526636256056,"",142.116638504076,0.572732824497997,640.864909286301,2508.87441234852,15108,281,-80.253 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_both_log,25,0,log_int,TRUE,-597.25090874464,"",768.414790777683,0.437977546736567,691.18825136612,2792.60573023475,10458,191,-597.251 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_both_log,50,0,log_int,TRUE,-717.47969780665,"",846.873982144181,0.398083644807286,677.835367730024,2560.83710400373,9293,169,-717.480 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_both_log,100,0,log_int,TRUE,-356.639942913148,"",486.472220444345,0.464788411779326,613.471805943612,1651.37468156391,7500,133,-356.640 (baseline 613.472),
Input use / capital,hh,dry_cost_equip,S_both_linear,0,0,lin_int,FALSE,-675.560119580529,"",572.729445758535,0.239182486554024,640.864909286301,2508.87441234852,15108,281,-675.560 (baseline 640.865),
Input use / capital,hh,dry_cost_equip,S_both_linear,25,0,lin_int,FALSE,-2360.75725641272,*,1271.94308625725,0.0649986719312608,691.18825136612,2792.60573023475,10458,191,-2360.757 (baseline 691.188),
Input use / capital,hh,dry_cost_equip,S_both_linear,50,0,lin_int,FALSE,-2807.05311606134,**,1329.30022201811,0.0361932078322127,677.835367730024,2560.83710400373,9293,169,-2807.053 (baseline 677.835),
Input use / capital,hh,dry_cost_equip,S_both_linear,100,0,lin_int,FALSE,-1645.62565716,"",1000.32683323806,0.102330972985615,613.471805943612,1651.37468156391,7500,133,-1645.626 (baseline 613.472),
Input use / capital,hh,dry_cost_fert,S0_baseline,0,0,log_int,FALSE,36.5071076181417,"",123.273025591571,0.767336290973016,1002.48700929262,4014.17163966829,15108,281,+36.507 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S0_baseline,25,0,log_int,FALSE,-2.86415954233814,"",216.911897790219,0.989478691147904,1032.14371584699,4610.58296821423,10458,191,-2.864 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S0_baseline,50,0,log_int,FALSE,-165.687564514089,"",253.941342633236,0.514993701275475,977.434916401682,4679.45944898662,9293,169,-165.688 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S0_baseline,100,0,log_int,FALSE,-31.5636188677095,"",124.978225414154,0.801006545371634,806.827025654051,1857.2177655245,7500,133,-31.564 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_lag1,0,1,log_int,FALSE,-153.211431290488,"",199.216395049767,0.442499759824197,1002.48700929262,4014.17163966829,15108,281,-153.211 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_lag1,25,1,log_int,FALSE,-182.0071200425,"",264.121085561883,0.4915979475038,1032.14371584699,4610.58296821423,10458,191,-182.007 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_lag1,50,1,log_int,FALSE,-98.8885580671668,"",342.346967915579,0.773048623730037,977.434916401682,4679.45944898662,9293,169,-98.889 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_lag1,100,1,log_int,FALSE,-109.056621914577,"",134.801423747998,0.419961277381706,806.827025654051,1857.2177655245,7500,133,-109.057 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_lag2,0,2,log_int,FALSE,-117.248544753014,"",269.555867635451,0.663919724297455,1002.48700929262,4014.17163966829,15108,281,-117.249 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_lag2,25,2,log_int,FALSE,-245.967319032996,"",149.132334203294,0.100733909631636,1032.14371584699,4610.58296821423,10458,191,-245.967 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_lag2,50,2,log_int,FALSE,-117.582280292605,"",202.1392257936,0.561555493357605,977.434916401682,4679.45944898662,9293,169,-117.582 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_lag2,100,2,log_int,FALSE,-83.1705224723754,"",123.976719111218,0.503484437272064,806.827025654051,1857.2177655245,7500,133,-83.171 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_lag3,0,3,log_int,FALSE,-153.933184331794,"",202.502530791836,0.447801896693502,1002.48700929262,4014.17163966829,15108,281,-153.933 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_lag3,25,3,log_int,FALSE,-206.677921387296,"",149.207824236837,0.167625181939812,1032.14371584699,4610.58296821423,10458,191,-206.678 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_lag3,50,3,log_int,FALSE,-111.180797680017,"",175.079059537979,0.526271504227204,977.434916401682,4679.45944898662,9293,169,-111.181 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_lag3,100,3,log_int,FALSE,-115.272275348363,"",116.933048794169,0.326036127634506,806.827025654051,1857.2177655245,7500,133,-115.272 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_lag4,0,4,log_int,FALSE,-121.399849360856,"",129.242824192275,0.348378124359532,1002.48700929262,4014.17163966829,15108,281,-121.400 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_lag4,25,4,log_int,FALSE,-46.331775101981,"",128.705014861944,0.719258756666301,1032.14371584699,4610.58296821423,10458,191,-46.332 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_lag4,50,4,log_int,FALSE,-41.7482492725511,"",133.265654817693,0.754463455372638,977.434916401682,4679.45944898662,9293,169,-41.748 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_lag4,100,4,log_int,FALSE,-97.0479386205179,"",95.3901637924051,0.310834332264862,806.827025654051,1857.2177655245,7500,133,-97.048 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_lag5,0,5,log_int,FALSE,-46.9863384712699,"",86.0159603501518,0.585328125450217,1002.48700929262,4014.17163966829,15108,281,-46.986 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_lag5,25,5,log_int,FALSE,-26.7106418862951,"",103.571335582604,0.796766227399656,1032.14371584699,4610.58296821423,10458,191,-26.711 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_lag5,50,5,log_int,FALSE,-46.8017643033962,"",112.280642225623,0.677336009231363,977.434916401682,4679.45944898662,9293,169,-46.802 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_lag5,100,5,log_int,FALSE,-78.2503627266988,"",80.7075344956675,0.334041732100115,806.827025654051,1857.2177655245,7500,133,-78.250 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_lag10,0,10,log_int,FALSE,144.392847455309,"",93.5194486073348,0.12372081487601,1002.48700929262,4014.17163966829,15108,281,+144.393 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_lag10,25,10,log_int,FALSE,140.307719252102,"",173.976363885147,0.420976881684648,1032.14371584699,4610.58296821423,10458,191,+140.308 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_lag10,50,10,log_int,FALSE,100.020370001473,"",216.910333541776,0.645313300788127,977.434916401682,4679.45944898662,9293,169,+100.020 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_lag10,100,10,log_int,FALSE,92.9285395425281,"",94.6293592523982,0.327883291104823,806.827025654051,1857.2177655245,7500,133,+92.929 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_both_log,0,0,log_int,TRUE,-22.0448807627255,"",128.72653888597,0.864148071978264,1002.48700929262,4014.17163966829,15108,281,-22.045 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_both_log,25,0,log_int,TRUE,-305.881909761167,"",751.452993880188,0.684426562537662,1032.14371584699,4610.58296821423,10458,191,-305.882 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_both_log,50,0,log_int,TRUE,-1415.58671271746,"",1034.0395020653,0.172830860605399,977.434916401682,4679.45944898662,9293,169,-1415.587 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_both_log,100,0,log_int,TRUE,-227.426223895901,"",462.655059550451,0.623841476612684,806.827025654051,1857.2177655245,7500,133,-227.426 (baseline 806.827),
Input use / capital,hh,dry_cost_fert,S_both_linear,0,0,lin_int,FALSE,-142.739420724691,"",461.976441235826,0.757569909087299,1002.48700929262,4014.17163966829,15108,281,-142.739 (baseline 1002.487),
Input use / capital,hh,dry_cost_fert,S_both_linear,25,0,lin_int,FALSE,-410.819485819232,"",1268.57902718383,0.746413662711591,1032.14371584699,4610.58296821423,10458,191,-410.819 (baseline 1032.144),
Input use / capital,hh,dry_cost_fert,S_both_linear,50,0,lin_int,FALSE,-1666.24471795794,"",1495.72928318523,0.266869757238576,977.434916401682,4679.45944898662,9293,169,-1666.245 (baseline 977.435),
Input use / capital,hh,dry_cost_fert,S_both_linear,100,0,lin_int,FALSE,-151.968241043461,"",854.128797464744,0.859057045320631,806.827025654051,1857.2177655245,7500,133,-151.968 (baseline 806.827),
Input use / capital,hh,dry_cost_insect,S0_baseline,0,0,log_int,FALSE,-9.6698661237613,"",48.2875942971138,0.841425974843716,159.318857070611,801.64297931454,15108,281,-9.670 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S0_baseline,25,0,log_int,FALSE,25.6174639062958,"",81.2013923437849,0.752743023500004,168.964025500911,870.801631408283,10458,191,+25.617 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S0_baseline,50,0,log_int,FALSE,36.332697455143,"",76.4241107098511,0.635113133428597,148.173658836804,762.03074752663,9293,169,+36.333 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S0_baseline,100,0,log_int,FALSE,12.6037125905447,"",39.1281705878136,0.747876274643761,113.249301498603,564.767406999363,7500,133,+12.604 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_lag1,0,1,log_int,FALSE,-84.0964094297392,"",66.2094885170073,0.205083368461989,159.318857070611,801.64297931454,15108,281,-84.096 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_lag1,25,1,log_int,FALSE,-69.2509135469359,"",66.8699208558323,0.301702092166061,168.964025500911,870.801631408283,10458,191,-69.251 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_lag1,50,1,log_int,FALSE,-71.3515332365604,"",54.5720600888441,0.192838380545687,148.173658836804,762.03074752663,9293,169,-71.352 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_lag1,100,1,log_int,FALSE,-27.3295885060259,"",29.7045587971405,0.35922654470984,113.249301498603,564.767406999363,7500,133,-27.330 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_lag2,0,2,log_int,FALSE,-18.974171048635,"",50.1235843640547,0.705310572399635,159.318857070611,801.64297931454,15108,281,-18.974 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_lag2,25,2,log_int,FALSE,7.71032456298944,"",43.3437246210276,0.859000518453479,168.964025500911,870.801631408283,10458,191,+7.710 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_lag2,50,2,log_int,FALSE,23.9121419543448,"",51.1246679609704,0.640589421170932,148.173658836804,762.03074752663,9293,169,+23.912 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_lag2,100,2,log_int,FALSE,26.8519579741301,"",34.56554470637,0.438642033722997,113.249301498603,564.767406999363,7500,133,+26.852 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_lag3,0,3,log_int,FALSE,-15.2317529961269,"",39.8103174845923,0.702300575837288,159.318857070611,801.64297931454,15108,281,-15.232 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_lag3,25,3,log_int,FALSE,-7.27641479010907,"",39.5305066600625,0.854154162236942,168.964025500911,870.801631408283,10458,191,-7.276 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_lag3,50,3,log_int,FALSE,3.0153168622394,"",36.4072139984511,0.934091704758083,148.173658836804,762.03074752663,9293,169,+3.015 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_lag3,100,3,log_int,FALSE,34.6213896323965,"",31.2359243463148,0.26971158577288,113.249301498603,564.767406999363,7500,133,+34.621 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_lag4,0,4,log_int,FALSE,-9.02628219902126,"",27.7718470308001,0.745412011475576,159.318857070611,801.64297931454,15108,281,-9.026 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_lag4,25,4,log_int,FALSE,-18.1076824056876,"",29.6794441976044,0.542518924094207,168.964025500911,870.801631408283,10458,191,-18.108 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_lag4,50,4,log_int,FALSE,6.70034937463525,"",28.7725174181491,0.816143310684128,148.173658836804,762.03074752663,9293,169,+6.700 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_lag4,100,4,log_int,FALSE,17.5902802609962,"",23.5213681960789,0.455885381139019,113.249301498603,564.767406999363,7500,133,+17.590 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_lag5,0,5,log_int,FALSE,-13.0952729717155,"",19.7766306068367,0.508413971965526,159.318857070611,801.64297931454,15108,281,-13.095 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_lag5,25,5,log_int,FALSE,-20.7411023255351,"",26.0909377213364,0.427632008368703,168.964025500911,870.801631408283,10458,191,-20.741 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_lag5,50,5,log_int,FALSE,2.48821108133143,"",25.1668096160757,0.921360349096654,148.173658836804,762.03074752663,9293,169,+2.488 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_lag5,100,5,log_int,FALSE,13.7714956842327,"",21.0194081988355,0.513492040456655,113.249301498603,564.767406999363,7500,133,+13.771 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_lag10,0,10,log_int,FALSE,15.8382703166197,"",33.0718286151773,0.632379852910579,159.318857070611,801.64297931454,15108,281,+15.838 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_lag10,25,10,log_int,FALSE,45.2325509372936,"",47.9230969979983,0.346441381116815,168.964025500911,870.801631408283,10458,191,+45.233 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_lag10,50,10,log_int,FALSE,48.4414166421829,"",44.2940088993599,0.275681320861638,148.173658836804,762.03074752663,9293,169,+48.441 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_lag10,100,10,log_int,FALSE,11.3215189088791,"",18.3581000890161,0.538491990982627,113.249301498603,564.767406999363,7500,133,+11.322 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_both_log,0,0,log_int,TRUE,11.8476563635248,"",38.9820933829601,0.761410300606671,159.318857070611,801.64297931454,15108,281,+11.848 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_both_log,25,0,log_int,TRUE,-163.559914710167,"",132.823223448027,0.219691360502322,168.964025500911,870.801631408283,10458,191,-163.560 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_both_log,50,0,log_int,TRUE,-404.542953576343,**,183.047199897526,0.0284534540416119,148.173658836804,762.03074752663,9293,169,-404.543 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_both_log,100,0,log_int,TRUE,-170.570594966351,*,96.9489320757093,0.0808288226773997,113.249301498603,564.767406999363,7500,133,-170.571 (baseline 113.249),
Input use / capital,hh,dry_cost_insect,S_both_linear,0,0,lin_int,FALSE,-54.3877376367699,"",153.313368674013,0.723044810633437,159.318857070611,801.64297931454,15108,281,-54.388 (baseline 159.319),
Input use / capital,hh,dry_cost_insect,S_both_linear,25,0,lin_int,FALSE,-499.106554793009,*,294.470869297673,0.0917275637627202,168.964025500911,870.801631408283,10458,191,-499.107 (baseline 168.964),
Input use / capital,hh,dry_cost_insect,S_both_linear,50,0,lin_int,FALSE,-787.685721654973,**,334.586810602109,0.0197183346886059,148.173658836804,762.03074752663,9293,169,-787.686 (baseline 148.174),
Input use / capital,hh,dry_cost_insect,S_both_linear,100,0,lin_int,FALSE,-309.410947662807,"",187.951643772624,0.102096084204679,113.249301498603,564.767406999363,7500,133,-309.411 (baseline 113.249),
