hhid,year,any_shock,coped_self,coped_external,cope_category
4706,2016,1,0,0,neither
4707,2018,1,0,0,neither
4708,2016,1,0,0,neither
4708,2018,1,0,0,neither
4710,2016,1,1,0,self_only
4710,2017,1,0,0,neither
4710,2018,1,0,0,neither
4711,2016,1,1,0,self_only
4711,2017,1,0,0,neither
4712,2016,1,0,1,external_only
4712,2017,1,0,0,neither
4712,2018,1,0,0,neither
4713,2016,1,0,0,neither
4715,2017,1,0,0,neither
4716,2016,1,0,0,neither
4717,2016,1,1,0,self_only
4717,2017,1,0,1,external_only
4718,2016,1,1,1,both
4719,2016,1,1,0,self_only
4720,2016,1,0,0,neither
4720,2017,1,0,0,neither
4721,2016,1,1,1,both
4721,2017,1,1,0,self_only
4722,2016,1,0,0,neither
4723,2016,1,0,0,neither
4724,2016,1,1,0,self_only
4727,2016,1,0,0,neither
4727,2017,1,0,0,neither
4728,2017,1,0,0,neither
4729,2016,1,0,0,neither
4730,2016,1,0,0,neither
4731,2016,1,0,0,neither
4733,2016,1,0,1,external_only
4734,2016,1,1,0,self_only
4735,2017,1,0,0,neither
4737,2016,1,1,0,self_only
4738,2016,1,1,0,self_only
4739,2016,1,1,0,self_only
4740,2016,1,0,0,neither
4741,2016,1,1,0,self_only
4741,2018,1,0,0,neither
4742,2016,1,0,0,neither
4743,2016,1,1,0,self_only
4743,2017,1,1,0,self_only
4744,2016,1,0,0,neither
4745,2016,1,0,0,neither
4745,2017,1,1,0,self_only
4746,2016,1,1,1,both
4749,2016,1,1,0,self_only
4749,2017,1,0,1,external_only
4749,2018,1,0,0,neither
4750,2016,1,1,1,both
4750,2017,1,0,0,neither
4751,2016,1,0,1,external_only
4752,2016,1,0,0,neither
4752,2017,1,0,0,neither
4754,2016,1,0,0,neither
4754,2017,1,0,0,neither
4755,2016,1,1,0,self_only
4755,2017,1,0,0,neither
4756,2016,1,0,0,neither
4756,2017,1,0,0,neither
4757,2016,1,1,0,self_only
4757,2017,1,1,1,both
4758,2016,1,1,0,self_only
4759,2016,1,0,0,neither
4760,2016,1,1,1,both
4761,2016,1,0,0,neither
4761,2017,1,0,0,neither
4762,2016,1,1,0,self_only
4763,2016,1,1,0,self_only
4764,2017,1,0,0,neither
4765,2016,1,1,0,self_only
4765,2017,1,0,0,neither
4765,2018,1,0,0,neither
4766,2017,1,1,0,self_only
4766,2018,1,0,0,neither
4767,2018,1,0,0,neither
4768,2016,1,1,0,self_only
4768,2017,1,0,0,neither
4771,2016,1,1,0,self_only
4771,2018,1,0,0,neither
4772,2016,1,0,1,external_only
4773,2016,1,0,0,neither
4774,2016,1,1,0,self_only
4775,2016,1,0,1,external_only
4775,2018,1,0,0,neither
4776,2017,1,0,0,neither
4777,2016,1,1,1,both
4777,2017,1,1,0,self_only
4779,2016,1,1,0,self_only
4780,2016,1,0,1,external_only
4781,2016,1,1,0,self_only
4782,2017,1,0,0,neither
4783,2016,1,0,0,neither
4783,2017,1,0,0,neither
4784,2016,1,0,0,neither
4784,2017,1,0,0,neither
4785,2016,1,1,0,self_only
4786,2016,1,0,0,neither
4788,2016,1,1,0,self_only
4789,2016,1,0,0,neither
4789,2017,1,0,0,neither
4790,2016,1,1,0,self_only
4790,2018,1,0,1,external_only
4791,2016,1,1,0,self_only
4792,2016,1,0,0,neither
4793,2016,1,1,1,both
4793,2017,1,0,0,neither
4794,2016,1,1,0,self_only
4795,2016,1,0,0,neither
4795,2017,1,0,0,neither
4796,2016,1,0,1,external_only
4797,2017,1,1,0,self_only
4798,2017,1,0,0,neither
4799,2016,1,1,0,self_only
4800,2016,1,1,1,both
4801,2016,1,1,1,both
4802,2016,1,1,0,self_only
4802,2017,1,0,0,neither
4804,2016,1,1,0,self_only
4804,2017,1,0,0,neither
4805,2017,1,0,1,external_only
4805,2018,1,0,0,neither
4806,2016,1,1,1,both
4807,2016,1,1,0,self_only
4807,2017,1,0,0,neither
4809,2016,1,0,0,neither
4809,2017,1,0,0,neither
4809,2018,1,0,0,neither
4810,2016,1,0,0,neither
4810,2017,1,0,0,neither
4812,2017,1,0,0,neither
4812,2018,1,0,0,neither
4814,2016,1,0,0,neither
4814,2017,1,1,1,both
4814,2018,1,0,0,neither
4815,2016,1,0,1,external_only
4816,2016,1,0,0,neither
4816,2018,1,0,0,neither
4817,2016,1,1,0,self_only
4818,2016,1,0,0,neither
4819,2016,1,1,0,self_only
4819,2018,1,1,0,self_only
4820,2016,1,0,1,external_only
4821,2016,1,0,0,neither
4821,2017,1,0,0,neither
4821,2018,1,0,1,external_only
4822,2016,1,0,0,neither
4823,2016,1,0,1,external_only
4823,2017,1,0,0,neither
4824,2016,1,0,0,neither
4826,2016,1,0,1,external_only
4827,2016,1,0,0,neither
4827,2017,1,0,0,neither
4829,2016,1,0,1,external_only
4829,2018,1,0,0,neither
4830,2018,1,0,0,neither
4831,2016,1,1,0,self_only
4831,2018,1,0,1,external_only
4832,2016,1,1,0,self_only
4833,2016,1,0,0,neither
4833,2017,1,0,0,neither
4834,2016,1,0,0,neither
4835,2017,1,1,0,self_only
4836,2016,1,1,1,both
4836,2017,1,0,0,neither
4837,2016,1,1,0,self_only
4838,2016,1,1,0,self_only
4839,2016,1,1,0,self_only
4839,2018,1,1,0,self_only
4842,2016,1,0,0,neither
4842,2017,1,0,0,neither
4843,2016,1,0,1,external_only
4843,2017,1,0,0,neither
4844,2016,1,1,0,self_only
4844,2018,1,0,0,neither
4845,2016,1,0,0,neither
4847,2017,1,0,1,external_only
4847,2018,1,0,0,neither
4848,2017,1,0,0,neither
4849,2016,1,0,0,neither
4849,2017,1,0,0,neither
4850,2016,1,1,0,self_only
4850,2017,1,0,1,external_only
4853,2016,1,1,1,both
4853,2017,1,0,0,neither
4853,2018,1,0,0,neither
4854,2016,1,0,0,neither
4855,2016,1,0,0,neither
4856,2016,1,0,0,neither
4857,2016,1,0,1,external_only
4858,2016,1,0,0,neither
4859,2016,1,1,1,both
4859,2018,1,0,0,neither
4860,2016,1,0,0,neither
4860,2017,1,1,0,self_only
4861,2016,1,0,0,neither
4861,2018,1,0,1,external_only
4862,2018,1,0,0,neither
4863,2016,1,1,0,self_only
4863,2018,1,1,1,both
4864,2016,1,0,0,neither
4864,2017,1,1,1,both
4865,2016,1,0,1,external_only
4866,2016,1,0,0,neither
4866,2017,1,0,0,neither
4866,2018,1,0,0,neither
4867,2016,1,1,0,self_only
4868,2018,1,1,0,self_only
4869,2016,1,0,0,neither
4869,2017,1,0,1,external_only
4870,2016,1,1,0,self_only
4870,2018,1,0,0,neither
4871,2016,1,0,0,neither
4873,2016,1,1,1,both
4873,2017,1,0,1,external_only
4874,2016,1,0,1,external_only
4874,2017,1,0,0,neither
4874,2018,1,0,0,neither
4875,2016,1,0,0,neither
4876,2017,1,0,0,neither
4877,2016,1,0,0,neither
4878,2016,1,0,0,neither
4879,2017,1,0,0,neither
4880,2016,1,0,0,neither
4881,2016,1,0,0,neither
4882,2016,1,0,0,neither
4882,2017,1,0,0,neither
4882,2018,1,0,0,neither
4883,2016,1,1,1,both
4883,2018,1,0,0,neither
4884,2016,1,0,0,neither
4886,2016,1,1,0,self_only
4887,2016,1,0,0,neither
4888,2016,1,1,0,self_only
4889,2016,1,1,0,self_only
4889,2018,1,0,0,neither
4890,2016,1,1,1,both
4891,2016,1,1,0,self_only
4891,2017,1,0,0,neither
4892,2016,1,0,0,neither
4892,2018,1,0,0,neither
4893,2016,1,1,0,self_only
4894,2016,1,1,0,self_only
4894,2018,1,0,0,neither
4895,2016,1,0,0,neither
4896,2016,1,0,0,neither
4896,2017,1,0,0,neither
4897,2016,1,0,0,neither
4897,2017,1,0,0,neither
4898,2016,1,1,1,both
4898,2017,1,0,0,neither
4899,2016,1,0,0,neither
4900,2016,1,1,0,self_only
4901,2016,1,0,0,neither
4901,2018,1,0,0,neither
4903,2016,1,0,0,neither
4903,2017,1,0,1,external_only
4903,2018,1,0,0,neither
4904,2016,1,0,1,external_only
4905,2016,1,0,0,neither
4906,2016,1,1,0,self_only
4906,2017,1,0,0,neither
4907,2016,1,0,0,neither
4907,2018,1,0,0,neither
4908,2016,1,0,0,neither
4908,2018,1,0,0,neither
4909,2016,1,0,0,neither
4909,2017,1,0,0,neither
4910,2016,1,0,1,external_only
4910,2017,1,0,0,neither
4910,2018,1,0,1,external_only
4911,2016,1,0,0,neither
4912,2016,1,0,0,neither
4913,2016,1,0,0,neither
4913,2017,1,0,0,neither
4914,2016,1,0,0,neither
4914,2017,1,0,0,neither
4915,2016,1,0,1,external_only
4915,2017,1,0,0,neither
4916,2016,1,1,1,both
4918,2016,1,1,0,self_only
4919,2018,1,0,0,neither
4920,2016,1,0,0,neither
4921,2016,1,0,1,external_only
4921,2017,1,0,0,neither
4922,2016,1,0,0,neither
4922,2017,1,0,0,neither
4922,2018,1,0,0,neither
4923,2016,1,0,1,external_only
4924,2016,1,0,0,neither
4925,2016,1,0,0,neither
4925,2017,1,0,0,neither
4926,2016,1,0,1,external_only
4927,2016,1,0,0,neither
4928,2016,1,0,0,neither
4928,2017,1,0,0,neither
4929,2016,1,0,0,neither
4929,2017,1,0,0,neither
4930,2016,1,1,1,both
4930,2018,1,0,0,neither
4931,2016,1,0,0,neither
4932,2016,1,1,0,self_only
4932,2017,1,0,0,neither
4933,2017,1,0,0,neither
4935,2016,1,0,1,external_only
4935,2018,1,0,0,neither
4936,2016,1,0,0,neither
4936,2017,1,0,0,neither
4936,2018,1,0,0,neither
4937,2016,1,0,0,neither
4938,2016,1,0,1,external_only
4939,2016,1,1,0,self_only
4941,2017,1,0,0,neither
4942,2016,1,1,0,self_only
4942,2018,1,0,0,neither
4943,2016,1,0,0,neither
4943,2017,1,0,0,neither
4945,2016,1,1,0,self_only
4945,2018,1,0,0,neither
4946,2016,1,1,0,self_only
4946,2018,1,0,1,external_only
4947,2017,1,0,0,neither
4948,2016,1,0,1,external_only
4948,2017,1,0,0,neither
4948,2018,1,0,1,external_only
4949,2016,1,1,0,self_only
4949,2017,1,0,0,neither
4950,2016,1,1,1,both
4950,2017,1,0,0,neither
4951,2016,1,0,0,neither
4952,2016,1,0,0,neither
4953,2018,1,1,1,both
4954,2017,1,0,0,neither
4954,2018,1,1,0,self_only
4955,2016,1,0,0,neither
4956,2016,1,1,0,self_only
4956,2017,1,0,0,neither
4957,2016,1,0,0,neither
4957,2017,1,0,0,neither
4958,2017,1,0,0,neither
4959,2016,1,1,0,self_only
4960,2016,1,1,0,self_only
4961,2017,1,0,1,external_only
4962,2016,1,1,1,both
4963,2016,1,1,0,self_only
4964,2016,1,0,0,neither
4965,2016,1,0,0,neither
4967,2016,1,0,0,neither
4968,2017,1,0,0,neither
4969,2016,1,1,0,self_only
4969,2018,1,0,0,neither
4971,2016,1,1,1,both
4971,2017,1,0,0,neither
4972,2016,1,0,0,neither
4972,2017,1,1,1,both
4972,2018,1,0,0,neither
4973,2016,1,0,1,external_only
4973,2018,1,0,0,neither
4974,2016,1,1,0,self_only
4974,2017,1,0,0,neither
4975,2016,1,1,1,both
4976,2016,1,0,1,external_only
4977,2017,1,0,0,neither
4978,2016,1,1,1,both
4978,2017,1,0,0,neither
4979,2016,1,0,0,neither
4980,2016,1,1,0,self_only
4980,2017,1,0,0,neither
4981,2016,1,0,0,neither
4982,2017,1,0,0,neither
4982,2018,1,0,0,neither
4983,2016,1,0,0,neither
4985,2017,1,0,0,neither
4986,2016,1,0,1,external_only
4986,2017,1,0,0,neither
4986,2018,1,0,0,neither
4987,2017,1,1,1,both
4987,2018,1,0,0,neither
4988,2016,1,0,0,neither
4988,2018,1,0,0,neither
4989,2016,1,0,0,neither
4989,2017,1,1,0,self_only
4990,2016,1,0,0,neither
4990,2017,1,1,0,self_only
4990,2018,1,0,0,neither
4992,2016,1,0,0,neither
4993,2016,1,1,0,self_only
4994,2016,1,1,0,self_only
4995,2016,1,0,1,external_only
4996,2016,1,1,1,both
4996,2018,1,0,0,neither
4997,2016,1,1,1,both
4998,2016,1,1,0,self_only
4999,2016,1,0,1,external_only
5000,2016,1,0,0,neither
5001,2016,1,1,1,both
5003,2016,1,0,0,neither
5003,2017,1,0,1,external_only
5004,2017,1,0,0,neither
5005,2016,1,0,1,external_only
5006,2016,1,1,1,both
5006,2017,1,0,0,neither
5007,2016,1,1,0,self_only
5007,2017,1,0,0,neither
5008,2016,1,1,1,both
5009,2016,1,0,0,neither
5010,2016,1,1,0,self_only
5011,2016,1,0,0,neither
5012,2016,1,1,0,self_only
5012,2018,1,0,0,neither
5013,2016,1,0,0,neither
5014,2016,1,1,0,self_only
5015,2016,1,0,0,neither
5015,2017,1,0,0,neither
5016,2016,1,0,1,external_only
5017,2016,1,0,0,neither
5018,2016,1,0,0,neither
5018,2018,1,0,0,neither
5019,2016,1,0,1,external_only
5020,2016,1,1,0,self_only
5022,2016,1,1,1,both
5022,2017,1,0,0,neither
5024,2016,1,1,0,self_only
5024,2017,1,0,1,external_only
5025,2016,1,1,0,self_only
5025,2017,1,0,0,neither
5025,2018,1,0,0,neither
5026,2018,1,0,0,neither
5027,2016,1,0,0,neither
5028,2016,1,1,1,both
5030,2016,1,0,1,external_only
5030,2018,1,0,0,neither
5031,2016,1,1,0,self_only
5032,2016,1,0,0,neither
5032,2017,1,0,1,external_only
5033,2016,1,0,1,external_only
5033,2017,1,1,0,self_only
5033,2018,1,0,0,neither
5034,2016,1,1,0,self_only
5035,2016,1,0,0,neither
5035,2017,1,1,0,self_only
5035,2018,1,0,0,neither
5037,2016,1,0,0,neither
5038,2016,1,0,0,neither
5038,2017,1,0,0,neither
5039,2016,1,1,0,self_only
5039,2017,1,0,0,neither
5040,2016,1,1,0,self_only
5040,2017,1,0,0,neither
5041,2018,1,0,0,neither
5042,2016,1,1,1,both
5043,2016,1,1,0,self_only
5044,2016,1,0,1,external_only
5044,2018,1,0,0,neither
5045,2016,1,1,0,self_only
5045,2017,1,0,0,neither
5046,2016,1,0,0,neither
5047,2016,1,0,0,neither
5047,2018,1,0,0,neither
5048,2016,1,1,0,self_only
5048,2018,1,0,0,neither
5049,2016,1,0,0,neither
5050,2016,1,0,1,external_only
5050,2017,1,0,0,neither
5051,2016,1,0,0,neither
5052,2016,1,0,0,neither
5052,2017,1,0,0,neither
5053,2016,1,0,0,neither
5054,2016,1,0,0,neither
5054,2017,1,0,0,neither
5056,2016,1,0,0,neither
5056,2017,1,0,0,neither
5057,2016,1,0,1,external_only
5058,2016,1,0,0,neither
5058,2017,1,0,0,neither
5059,2016,1,0,0,neither
5060,2016,1,1,1,both
5064,2016,1,0,0,neither
5065,2016,1,1,0,self_only
5066,2016,1,1,1,both
5067,2016,1,1,0,self_only
5067,2018,1,0,0,neither
5068,2016,1,0,1,external_only
5068,2018,1,0,0,neither
5069,2016,1,1,0,self_only
5070,2016,1,0,0,neither
5070,2018,1,0,0,neither
5072,2016,1,0,0,neither
5072,2017,1,0,0,neither
5072,2018,1,0,0,neither
5073,2016,1,0,1,external_only
5073,2017,1,0,0,neither
5073,2018,1,0,0,neither
5074,2016,1,0,0,neither
5075,2016,1,1,0,self_only
5075,2018,1,1,0,self_only
5076,2016,1,0,1,external_only
5077,2016,1,0,0,neither
5077,2017,1,0,0,neither
5078,2016,1,1,0,self_only
5079,2016,1,0,0,neither
5080,2016,1,0,0,neither
5080,2017,1,0,0,neither
5081,2016,1,0,0,neither
5081,2017,1,0,0,neither
5082,2016,1,0,0,neither
5082,2017,1,0,0,neither
5083,2016,1,1,1,both
5084,2016,1,0,1,external_only
5085,2016,1,1,0,self_only
5085,2018,1,0,1,external_only
5086,2016,1,1,0,self_only
5086,2018,1,0,0,neither
5087,2016,1,1,1,both
5087,2018,1,0,0,neither
5088,2016,1,0,0,neither
5088,2017,1,1,0,self_only
5089,2016,1,0,0,neither
5089,2017,1,0,0,neither
5090,2016,1,0,0,neither
5090,2018,1,0,0,neither
5091,2016,1,0,0,neither
5092,2016,1,1,0,self_only
5093,2016,1,1,0,self_only
5094,2016,1,0,0,neither
5095,2016,1,0,1,external_only
5096,2017,1,0,0,neither
5097,2016,1,0,0,neither
5098,2018,1,0,0,neither
5099,2016,1,1,0,self_only
5100,2016,1,1,1,both
5100,2017,1,0,0,neither
5102,2016,1,1,0,self_only
5103,2016,1,1,1,both
5103,2018,1,0,0,neither
5104,2016,1,0,1,external_only
5105,2016,1,0,0,neither
5107,2016,1,1,0,self_only
5107,2017,1,0,0,neither
5108,2016,1,0,1,external_only
5109,2016,1,1,0,self_only
5109,2018,1,0,0,neither
5110,2016,1,1,0,self_only
5110,2018,1,0,0,neither
5112,2016,1,0,0,neither
5112,2017,1,0,0,neither
5113,2016,1,1,1,both
5115,2016,1,0,0,neither
5116,2016,1,0,0,neither
5117,2016,1,1,1,both
5118,2016,1,0,1,external_only
5118,2017,1,0,0,neither
5118,2018,1,0,0,neither
5119,2016,1,0,0,neither
5119,2017,1,0,0,neither
5119,2018,1,0,0,neither
5120,2016,1,0,0,neither
5121,2016,1,0,0,neither
5122,2016,1,0,0,neither
5123,2016,1,1,0,self_only
5124,2016,1,0,0,neither
5125,2016,1,1,0,self_only
5125,2017,1,0,0,neither
5127,2016,1,0,0,neither
5128,2016,1,1,0,self_only
5128,2018,1,0,0,neither
5129,2016,1,0,0,neither
5130,2016,1,1,0,self_only
5130,2018,1,0,0,neither
5131,2016,1,0,0,neither
5131,2017,1,1,0,self_only
5131,2018,1,1,0,self_only
5133,2016,1,0,1,external_only
5133,2017,1,0,0,neither
5134,2016,1,1,0,self_only
5135,2016,1,0,0,neither
5136,2016,1,0,0,neither
5136,2017,1,0,0,neither
5137,2016,1,0,0,neither
5138,2016,1,0,0,neither
5139,2016,1,0,0,neither
5140,2016,1,1,0,self_only
5142,2016,1,1,1,both
5142,2017,1,1,0,self_only
5143,2016,1,1,0,self_only
5144,2016,1,0,0,neither
5144,2018,1,0,0,neither
5145,2017,1,0,0,neither
5147,2016,1,0,0,neither
5148,2016,1,1,0,self_only
5148,2017,1,1,0,self_only
5149,2016,1,0,0,neither
5150,2016,1,0,0,neither
5150,2018,1,0,0,neither
5151,2016,1,0,0,neither
5151,2018,1,0,0,neither
5152,2016,1,0,0,neither
5152,2017,1,0,0,neither
5152,2018,1,0,0,neither
5153,2016,1,1,0,self_only
5154,2016,1,0,0,neither
5155,2016,1,1,0,self_only
5156,2016,1,0,0,neither
5156,2017,1,0,0,neither
5157,2016,1,0,0,neither
5157,2017,1,0,0,neither
5158,2016,1,0,1,external_only
5159,2016,1,1,0,self_only
5159,2017,1,0,0,neither
5160,2016,1,0,0,neither
5160,2018,1,0,1,external_only
5161,2016,1,0,0,neither
5162,2016,1,0,0,neither
5163,2016,1,1,0,self_only
5164,2016,1,0,0,neither
5165,2016,1,0,0,neither
5166,2016,1,1,1,both
5166,2018,1,0,0,neither
5167,2016,1,1,0,self_only
5167,2018,1,0,0,neither
5168,2016,1,0,0,neither
5168,2018,1,0,0,neither
5170,2016,1,1,0,self_only
5172,2016,1,0,0,neither
5173,2017,1,0,0,neither
5174,2018,1,0,0,neither
5177,2017,1,0,0,neither
5178,2016,1,1,0,self_only
5179,2016,1,1,1,both
5179,2017,1,0,0,neither
5180,2016,1,1,1,both
5181,2016,1,1,0,self_only
5182,2016,1,0,1,external_only
5182,2018,1,1,0,self_only
5183,2016,1,0,0,neither
5184,2018,1,0,0,neither
5185,2016,1,1,0,self_only
5187,2016,1,0,0,neither
5187,2017,1,0,0,neither
5188,2016,1,0,0,neither
5189,2016,1,0,0,neither
5190,2016,1,0,0,neither
5190,2017,1,0,0,neither
5191,2016,1,0,0,neither
5191,2017,1,0,0,neither
5192,2016,1,0,0,neither
5193,2016,1,1,0,self_only
5194,2017,1,0,0,neither
5194,2018,1,1,0,self_only
5195,2016,1,0,0,neither
5196,2016,1,1,0,self_only
5196,2017,1,0,0,neither
5197,2016,1,0,1,external_only
5197,2017,1,0,0,neither
5198,2016,1,0,0,neither
5198,2017,1,0,0,neither
5199,2016,1,0,0,neither
5199,2017,1,0,0,neither
5200,2016,1,0,0,neither
5200,2018,1,0,0,neither
5201,2016,1,0,0,neither
5203,2016,1,1,0,self_only
5204,2016,1,0,1,external_only
5204,2018,1,0,0,neither
5205,2016,1,1,0,self_only
5205,2017,1,0,0,neither
5205,2018,1,0,0,neither
5206,2016,1,0,0,neither
5207,2016,1,1,0,self_only
5207,2018,1,1,0,self_only
5209,2016,1,1,0,self_only
5210,2016,1,0,0,neither
5211,2016,1,1,1,both
5211,2018,1,0,0,neither
5212,2016,1,1,0,self_only
5213,2016,1,0,0,neither
5213,2017,1,0,0,neither
5213,2018,1,0,0,neither
5214,2016,1,1,1,both
5214,2017,1,0,0,neither
5215,2016,1,1,1,both
5216,2018,1,0,0,neither
5218,2016,1,1,1,both
5218,2017,1,0,0,neither
5219,2016,1,0,0,neither
5219,2017,1,0,0,neither
5219,2018,1,0,0,neither
5221,2016,1,0,0,neither
5221,2017,1,1,1,both
5222,2016,1,1,0,self_only
5223,2016,1,1,1,both
5223,2017,1,0,0,neither
5224,2016,1,0,0,neither
5225,2016,1,0,1,external_only
5226,2017,1,0,0,neither
5226,2018,1,0,1,external_only
5227,2016,1,0,0,neither
5230,2016,1,1,0,self_only
5231,2016,1,1,0,self_only
5231,2017,1,0,0,neither
5232,2016,1,0,0,neither
5233,2016,1,0,1,external_only
5234,2016,1,0,0,neither
5234,2018,1,0,0,neither
5235,2016,1,1,0,self_only
5235,2017,1,1,0,self_only
5236,2016,1,0,0,neither
5237,2016,1,0,0,neither
5239,2016,1,0,0,neither
5240,2016,1,0,0,neither
5240,2017,1,0,0,neither
5240,2018,1,0,0,neither
5241,2016,1,0,1,external_only
5241,2017,1,0,0,neither
5242,2016,1,1,0,self_only
5242,2017,1,0,0,neither
5243,2016,1,1,0,self_only
5244,2016,1,0,0,neither
5245,2016,1,0,0,neither
5245,2017,1,0,0,neither
5245,2018,1,0,0,neither
5246,2016,1,0,0,neither
5247,2016,1,0,0,neither
5248,2016,1,1,0,self_only
5249,2016,1,1,1,both
5249,2017,1,0,0,neither
5250,2016,1,0,0,neither
5250,2017,1,0,0,neither
5252,2016,1,0,1,external_only
5252,2017,1,0,0,neither
5253,2016,1,0,0,neither
5253,2018,1,0,0,neither
5254,2016,1,0,0,neither
5254,2017,1,0,1,external_only
5254,2018,1,0,0,neither
5255,2016,1,1,0,self_only
5255,2017,1,0,0,neither
5256,2016,1,0,1,external_only
5258,2016,1,1,0,self_only
5259,2016,1,0,0,neither
5260,2016,1,0,0,neither
5260,2017,1,0,0,neither
5260,2018,1,0,0,neither
5261,2016,1,0,0,neither
5262,2016,1,0,0,neither
5263,2018,1,0,0,neither
5265,2016,1,1,0,self_only
5265,2018,1,0,0,neither
5266,2016,1,0,0,neither
5266,2018,1,0,0,neither
5267,2016,1,1,0,self_only
5268,2016,1,1,0,self_only
5269,2016,1,0,1,external_only
5270,2016,1,0,0,neither
5271,2016,1,0,0,neither
5271,2017,1,0,0,neither
5272,2016,1,1,1,both
5272,2017,1,0,0,neither
5272,2018,1,0,0,neither
5273,2016,1,1,0,self_only
5274,2016,1,0,0,neither
5275,2016,1,1,0,self_only
5275,2017,1,0,1,external_only
5277,2016,1,0,0,neither
5278,2016,1,0,0,neither
5278,2017,1,0,0,neither
5278,2018,1,0,0,neither
5279,2017,1,1,0,self_only
5280,2016,1,0,1,external_only
5281,2018,1,0,0,neither
5282,2016,1,0,1,external_only
5282,2017,1,0,0,neither
5283,2016,1,0,0,neither
5284,2016,1,1,0,self_only
5285,2016,1,0,0,neither
5285,2017,1,0,0,neither
5286,2016,1,0,0,neither
5287,2016,1,1,0,self_only
5287,2017,1,0,1,external_only
5287,2018,1,1,1,both
5288,2016,1,1,0,self_only
5289,2016,1,0,1,external_only
5290,2016,1,1,0,self_only
5292,2016,1,1,1,both
5293,2016,1,0,1,external_only
5293,2017,1,1,0,self_only
5294,2016,1,0,0,neither
5294,2017,1,0,0,neither
5294,2018,1,0,0,neither
5297,2016,1,0,0,neither
5298,2016,1,1,0,self_only
5300,2016,1,0,1,external_only
5301,2016,1,0,0,neither
5301,2017,1,0,0,neither
5302,2016,1,1,0,self_only
5303,2016,1,0,1,external_only
5304,2016,1,0,0,neither
5304,2017,1,0,0,neither
5305,2016,1,0,0,neither
5307,2016,1,1,0,self_only
5308,2016,1,0,0,neither
5308,2017,1,0,0,neither
5309,2017,1,0,0,neither
5311,2017,1,0,0,neither
5312,2016,1,1,0,self_only
5314,2016,1,1,0,self_only
5314,2017,1,0,0,neither
5315,2017,1,0,0,neither
5316,2016,1,1,0,self_only
5316,2017,1,0,0,neither
5317,2016,1,0,0,neither
5318,2016,1,0,0,neither
5318,2017,1,0,0,neither
5319,2016,1,0,0,neither
5319,2018,1,1,0,self_only
5320,2016,1,0,0,neither
5320,2017,1,0,0,neither
5321,2016,1,1,0,self_only
5321,2018,1,0,1,external_only
5322,2016,1,1,1,both
5322,2017,1,0,0,neither
5323,2016,1,0,0,neither
5324,2016,1,0,0,neither
5324,2017,1,1,0,self_only
5325,2016,1,0,0,neither
5326,2016,1,0,0,neither
5327,2016,1,0,0,neither
5328,2016,1,0,0,neither
5329,2016,1,0,0,neither
5330,2016,1,0,0,neither
5330,2017,1,1,1,both
5330,2018,1,0,0,neither
5331,2016,1,0,0,neither
5332,2016,1,0,0,neither
5332,2017,1,0,0,neither
5333,2016,1,1,0,self_only
5333,2017,1,0,0,neither
5333,2018,1,1,0,self_only
5334,2016,1,1,0,self_only
5335,2016,1,0,1,external_only
5335,2017,1,0,0,neither
5335,2018,1,0,0,neither
5336,2016,1,1,0,self_only
5336,2017,1,0,0,neither
5337,2017,1,0,0,neither
5337,2018,1,0,0,neither
5338,2016,1,1,0,self_only
5339,2016,1,1,1,both
5339,2017,1,0,0,neither
5339,2018,1,0,0,neither
5340,2016,1,1,0,self_only
5341,2016,1,0,0,neither
5342,2016,1,1,1,both
5343,2016,1,0,0,neither
5343,2017,1,0,0,neither
5344,2016,1,0,0,neither
5345,2017,1,0,0,neither
5345,2018,1,0,0,neither
5346,2016,1,1,0,self_only
5347,2016,1,1,0,self_only
5348,2016,1,1,1,both
5349,2016,1,0,0,neither
5350,2016,1,1,0,self_only
5351,2016,1,0,0,neither
5352,2016,1,0,1,external_only
5352,2017,1,0,0,neither
5353,2016,1,0,0,neither
5354,2016,1,0,1,external_only
5356,2016,1,0,0,neither
5357,2016,1,1,0,self_only
5359,2016,1,1,0,self_only
5359,2017,1,1,0,self_only
5359,2018,1,1,0,self_only
5360,2016,1,0,0,neither
5361,2016,1,1,0,self_only
5362,2016,1,1,1,both
5362,2017,1,0,0,neither
5363,2016,1,1,1,both
5364,2016,1,0,0,neither
5365,2016,1,0,0,neither
5367,2016,1,0,0,neither
5368,2016,1,0,0,neither
5368,2018,1,0,0,neither
5369,2016,1,1,0,self_only
5370,2016,1,0,0,neither
5370,2018,1,0,0,neither
5371,2016,1,0,1,external_only
5372,2016,1,0,0,neither
5372,2017,1,1,1,both
5374,2016,1,0,1,external_only
5376,2016,1,0,0,neither
5377,2016,1,0,1,external_only
5377,2017,1,0,1,external_only
5378,2016,1,0,0,neither
5379,2016,1,1,1,both
5380,2016,1,0,0,neither
5381,2016,1,1,0,self_only
5381,2017,1,1,1,both
5381,2018,1,0,0,neither
5382,2016,1,0,0,neither
5383,2016,1,0,0,neither
5383,2017,1,0,0,neither
5384,2016,1,0,0,neither
5385,2016,1,1,0,self_only
5386,2016,1,1,0,self_only
5386,2017,1,0,0,neither
5387,2016,1,0,0,neither
5388,2016,1,1,0,self_only
5388,2018,1,0,0,neither
5389,2016,1,1,0,self_only
5389,2017,1,0,0,neither
5390,2016,1,1,0,self_only
5391,2016,1,0,1,external_only
5392,2016,1,0,0,neither
