hhid,year,any_shock,n_shocks,total_loss_rs,mean_loss_per_shock_rs,health_shock_any,death_shock_any,natural_disaster_shock_any,agricultural_shock_any,economic_shock_any,other_shock_any,any_coping_reported,cope_self_insurance_any,cope_credit_or_asset_any,cope_external_support_any,cope_savings_any,cope_borrow_any,cope_sell_assets_any,cope_family_community_any,cope_public_private_aid_any,cope_migration_remittance_any,main_coping_savings_consumption,main_coping_borrow,main_coping_sell_assets,main_coping_external_support,severe_loss_any,multiple_shocks
1679,2016,1,2,215000,107500,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
1679,2017,1,1,70000,70000,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
1679,2018,1,1,40000,40000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1680,2016,1,1,1800,1800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,2017,1,1,15000,15000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1682,2016,1,1,15000,15000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1683,2016,1,1,200000,200000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1684,2016,1,1,350000,350000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
1684,2018,1,1,15000,15000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2017,1,1,20000,20000,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1687,2016,1,2,33000,16500,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
1688,2016,1,2,17000,8500,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1688,2017,1,1,27600,27600,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1688,2018,1,1,18000,18000,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
1690,2016,1,1,300000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1690,2017,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1691,2016,1,1,6000,6000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,2017,1,2,10000,5000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1691,2018,1,1,62200,62200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1692,2016,1,1,22000,22000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1693,2016,1,4,170000,42500,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1694,2016,1,1,250000,250000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1697,2016,1,4,28500,7125,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1
1697,2017,1,1,17300,17300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,2016,1,1,500000,500000,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1699,2017,1,2,18000,9000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1699,2018,1,1,7000,7000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700,2016,1,1,6000,6000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,2016,1,1,5000,5000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1703,2016,1,1,4000,4000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,2016,1,1,35000,35000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1704,2018,1,1,100000,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1705,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1705,2017,1,1,175000,175000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1706,2016,1,2,25000,12500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1706,2017,1,1,10000,10000,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1707,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,2016,1,2,205000,102500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1708,2017,1,1,45600,45600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1708,2018,1,1,7500,7500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,2016,1,1,700,700,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1710,2016,1,1,10000,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,2016,1,1,1500,1500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,2017,1,1,12000,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1713,2016,1,1,14000,14000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1714,2016,1,2,8000,4000,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1714,2017,1,1,21500,21500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,2016,1,1,200000,200000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1716,2017,1,3,32000,10666.666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1717,2016,1,1,10000,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1717,2017,1,1,13000,13000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1717,2018,1,1,61000,61000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1718,2016,1,1,4000,4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1718,2017,1,1,30000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1719,2016,1,1,35000,35000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1719,2018,1,1,35000,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1721,2016,1,1,150000,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1721,2018,1,1,60000,60000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1723,2016,1,1,350000,350000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1724,2016,1,1,45000,45000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1725,2018,1,1,10400,10400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1726,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,2017,1,1,7000,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1727,2016,1,1,29700,29700,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1728,2016,1,4,31000,7750,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1
1729,2016,1,1,700000,700000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1730,2016,1,1,20000,20000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1730,2017,1,1,50000,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1731,2016,1,1,40000,40000,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
1731,2018,1,1,4500,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,2017,1,1,100000,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1734,2016,1,1,10000,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1735,2016,1,2,25000,12500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1736,2016,1,1,100000,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1736,2017,1,1,18000,18000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1737,2016,1,3,20000,6666.666666666667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1737,2017,1,4,35550,8887.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1737,2018,1,1,20000,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,2016,1,2,60000,30000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1739,2016,1,2,106000,53000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1739,2017,1,1,16200,16200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,2018,1,1,145000,145000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
1740,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,2016,1,2,45000,22500,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
1742,2016,1,2,15000,7500,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1742,2018,1,1,26500,26500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1744,2016,1,1,50000,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1745,2016,1,1,150000,150000,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1746,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1746,2017,1,1,8420,8420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1747,2016,1,1,6000,6000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1748,2016,1,2,11500,5750,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
1748,2017,1,1,10000,10000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1749,2016,1,2,38500,19250,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1749,2017,1,4,90000,22500,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1750,2016,1,2,50000,25000,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
1750,2017,1,1,36000,36000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1751,2016,1,1,800,800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1752,2016,1,1,4000000,4000000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1752,2017,1,1,998,998,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1753,2016,1,5,89200,17840,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1
1753,2017,1,1,23800,23800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1754,2016,1,1,30500,30500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1755,2016,1,2,17000,8500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1755,2017,1,1,110000,110000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1755,2018,1,1,70000,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1756,2016,1,1,10000,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,2016,1,1,450000,450000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
1757,2017,1,1,81700,81700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1757,2018,1,1,80000,80000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1758,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,2017,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1759,2016,1,3,88500,29500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1759,2017,1,1,8000,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,2016,1,2,18000,9000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1761,2016,1,1,25000,25000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,2016,1,1,7000,7000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1764,2016,1,3,420000,140000,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1
1766,2017,1,1,11000,11000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1766,2018,1,1,4500,4500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1767,2016,1,4,20700,5175,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1768,2016,1,5,40000,8000,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
1770,2016,1,1,25000,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1770,2017,1,2,13100,6550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1771,2017,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1773,2016,1,1,7000,7000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,2017,1,2,16000,8000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1774,2016,1,1,500000,500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1776,2017,1,1,4000,4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1777,2016,1,1,100000,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1777,2017,1,1,100000,100000,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1778,2016,1,1,300000,300000,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
1779,2017,1,1,3800,3800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,2016,1,1,8000,8000,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1781,2016,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1782,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2017,1,1,500,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1783,2018,1,1,5000,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,2016,1,2,50000,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1784,2017,1,1,100000,100000,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1784,2018,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1785,2016,1,2,505000,252500,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
1786,2017,1,1,40000,40000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1786,2018,1,1,180000,180000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1787,2016,1,3,21000,7000,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1787,2017,1,2,600000,300000,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
1788,2016,1,1,35000,35000,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1789,2016,1,1,400000,400000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
1790,2016,1,3,27000,9000,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1
1791,2016,1,2,13000,6500,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1792,2016,1,1,140000,140000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1792,2017,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1793,2016,1,4,37000,9250,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1
1794,2017,1,1,520,520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1795,2018,1,1,20000,20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1798,2016,1,1,300000,300000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1799,2016,1,3,15500,5166.666666666667,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1799,2017,1,1,35000,35000,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1799,2018,1,1,200000,200000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1800,2018,1,1,31000,31000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1801,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,2017,1,1,23650,23650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1803,2016,1,2,600000,300000,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
1803,2018,1,1,12000,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1805,2016,1,2,22500,11250,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1806,2017,1,1,40000,40000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1807,2016,1,1,5000,5000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1808,2016,1,4,23000,5750,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1
1808,2018,1,1,90000,90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1809,2016,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,2016,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1811,2016,1,1,50000,50000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1811,2017,1,2,32940,16470,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1811,2018,1,1,57480,57480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1812,2016,1,2,70000,35000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1812,2018,1,1,3500,3500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2016,1,2,2000,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1814,2016,1,2,13000,6500,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
1815,2016,1,1,2500,2500,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1816,2016,1,1,2000,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1816,2017,1,1,22550,22550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1817,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,2018,1,1,17500,17500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1818,2016,1,1,17000,17000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,2016,1,2,870000,435000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
1820,2016,1,1,3500,3500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,2016,1,1,80000,80000,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1823,2016,1,1,500,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1823,2017,1,1,9100,9100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1825,2016,1,2,24000,12000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1826,2016,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,2017,1,2,125000,62500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1827,2016,1,1,30000,30000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1827,2017,1,1,35000,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1828,2016,1,4,1540000,385000,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
1828,2017,1,2,230000,115000,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1829,2016,1,2,5000,2500,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1829,2018,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1830,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,2018,1,1,3000,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,2016,1,1,150000,150000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1833,2016,1,5,35000,7000,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
1834,2016,1,1,250000,250000,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1834,2018,1,1,60000,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1835,2016,1,3,10500,3500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1836,2016,1,2,169500,84750,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1839,2016,1,1,10000,10000,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1839,2017,1,1,6150,6150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1839,2018,1,1,6000,6000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,2016,1,2,13000,6500,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1841,2016,1,1,16100,16100,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1841,2018,1,2,25000,12500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1842,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,2017,1,1,24125,24125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1843,2016,1,3,13000,4333.333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1845,2016,1,1,400000,400000,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1846,2016,1,1,25000,25000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1846,2018,1,1,75000,75000,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
1847,2016,1,1,300000,300000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
1847,2017,1,1,40000,40000,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1848,2017,1,1,7540,7540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1849,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1851,2016,1,2,6000,3000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
