hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,has_nonag_enterprise,n_nonag_enterprises,n_enterprises_valid_sector,n_full_owned,n_partial_owned,enterprise_workers_total,enterprise_workers_mean,enterprise_revenue_12m,enterprise_expenses_12m,enterprise_profit_12m,enterprise_capex_12m,enterprise_asset_sales_12m,enterprise_rev_per_firm,enterprise_profit_per_firm,enterprise_rev_per_worker,enterprise_profit_margin,ind_agri_forestry_fish,ind_mining_quarrying,ind_manufacturing,ind_electricity_gas_water,ind_water_waste,ind_construction,ind_wholesale_retail,ind_accommodation_food,ind_transport_storage,ind_information_comm,ind_financial_insurance,ind_real_estate,ind_professional_technical,ind_public_admin_defence,ind_education,ind_health_social,ind_others,sector_agriculture_share,sector_manufacturing_construction_share,sector_services_share
5251,2016,618.27056884765625,5,Chamunda,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,chamunda Bindrasaini,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,2017,618.27056884765625,5,Chamunda,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,chamunda Bindrasaini,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,2018,618.27056884765625,5,Chamunda,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,chamunda Bindrasaini,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,2016,487.4611206054687,3,Mahadevsthan,30409,Benighat Rorang Gaunpalika,Dhading,Dhading,Rural municipality,Benighat Rorang,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,2017,487.4611206054687,3,Mahadevsthan,30409,Benighat Rorang Gaunpalika,Dhading,Dhading,Rural municipality,Benighat Rorang,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,2018,487.4611206054687,3,Mahadevsthan,30409,Benighat Rorang Gaunpalika,Dhading,Dhading,Rural municipality,Benighat Rorang,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,2016,487.4611206054687,3,Nipane,31101,Dudhouli Municipality,Sindhuli,Sindhuli,Municipality,Dudhauli,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,2017,487.4611206054687,3,Nipane,31101,Dudhouli Municipality,Sindhuli,Sindhuli,Municipality,Dudhauli,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,2018,487.4611206054687,3,Nipane,31101,Dudhouli Municipality,Sindhuli,Sindhuli,Municipality,Dudhauli,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,2016,754.5958251953125,8,Kotdarbar,40707,Rhishing Gaunpalika,Tanahun,Tanahun,Rural municipality,Rising,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,2017,754.5958251953125,8,Kotdarbar,40707,Rhishing Gaunpalika,Tanahun,Tanahun,Rural municipality,Rising,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,2018,754.5958251953125,8,Kotdarbar,40707,Rhishing Gaunpalika,Tanahun,Tanahun,Rural municipality,Rising,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,2016,754.5958251953125,6,Timure,50606,Ribdikot Gaunpalika,Palpa,Palpa,Rural municipality,Ribdikot,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,2017,754.5958251953125,6,Timure,50606,Ribdikot Gaunpalika,Palpa,Palpa,Rural municipality,Ribdikot,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,2018,754.5958251953125,6,Timure,50606,Ribdikot Gaunpalika,Palpa,Palpa,Rural municipality,Ribdikot,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,2016,666.9111328125,8,Udayapur,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,2017,666.9111328125,8,Udayapur,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,2018,666.9111328125,8,Udayapur,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,2016,487.4611206054687,5,Faparbari,31210,Bagmati Gaunpalika,Makwanpur,Makwanpur,Rural municipality,bagmati,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,2017,487.4611206054687,5,Faparbari,31210,Bagmati Gaunpalika,Makwanpur,Makwanpur,Rural municipality,bagmati,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,2018,487.4611206054687,5,Faparbari,31210,Bagmati Gaunpalika,Makwanpur,Makwanpur,Rural municipality,bagmati,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,2016,631.615234375,5,Parroha,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,Saina maina,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,2017,631.615234375,5,Parroha,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,Saina maina,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,2018,631.615234375,5,Parroha,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,Saina maina,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,2016,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,K I Sing,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,2017,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,K I Sing,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,2018,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,K I Sing,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,2016,618.27056884765625,7,Talegaun,60702,Kuse Gaunpalika,Jajarkot,Jajarkot,Rural municipality,Kushe,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,2017,618.27056884765625,7,Talegaun,60702,Kuse Gaunpalika,Jajarkot,Jajarkot,Rural municipality,Kushe,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,2018,618.27056884765625,7,Talegaun,60702,Kuse Gaunpalika,Jajarkot,Jajarkot,Rural municipality,Kushe,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,2016,666.9111328125,6,Satbariya,51007,Lamahi Municipality,Dang,Dang,Municipality,Lamahi,8,1,1,1,0,0,1,1,60000,8460,51540,9000,0,60000,51540,60000,0.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5261,2017,666.9111328125,6,Satbariya,51007,Lamahi Municipality,Dang,Dang,Municipality,Lamahi,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,2018,666.9111328125,6,Satbariya,51007,Lamahi Municipality,Dang,Dang,Municipality,Lamahi,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,2016,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,1,1,1,0,0,2,2,700000,456000,244000,0,0,700000,244000,350000,0.3485714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5262,2017,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,2018,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,1,1,1,1,0,1,1,430000,262700,167300,0,0,430000,167300,430000,0.38906976744186045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5263,2016,990.53192138671875,4,Sakhuwa Prasauni,20805,Sakhuwa Prasauni Gaunpalika,Parsa,Parsa,Rural municipality,Sakhuwa Parshoni,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,2017,990.53192138671875,4,Sakhuwa Prasauni,20805,Sakhuwa Prasauni Gaunpalika,Parsa,Parsa,Rural municipality,Sakhuwa Parshoni,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,2018,990.53192138671875,4,Sakhuwa Prasauni,20805,Sakhuwa Prasauni Gaunpalika,Parsa,Parsa,Rural municipality,Sakhuwa Parshoni,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,2016,487.4611206054687,7,Kankada,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksingrang,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,2017,487.4611206054687,7,Kankada,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksingrang,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,2018,487.4611206054687,7,Kankada,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksingrang,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,2016,544.4632568359375,5,Jarayotar,10605,Arun Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Arun,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,2017,544.4632568359375,5,Jarayotar,10605,Arun Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Arun,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,2018,544.4632568359375,5,Jarayotar,10605,Arun Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Arun,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,2016,754.5958251953125,4,Bhote Odar,40606,Sundarbazar Municipality,Lamjung,Lamjung,Municipality,Sundarbazar,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,2017,754.5958251953125,4,Bhote Odar,40606,Sundarbazar Municipality,Lamjung,Lamjung,Municipality,Sundarbazar,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,2018,754.5958251953125,4,Bhote Odar,40606,Sundarbazar Municipality,Lamjung,Lamjung,Municipality,Sundarbazar,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,2016,754.5958251953125,4,Histhan Mandali,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,2017,754.5958251953125,4,Histhan Mandali,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,2016,631.615234375,5,Souraha Pharsatika,50806,Suddhodhan Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Sudhodhan,4,1,1,1,0,0,1,1,125000,257000,-132000,0,0,125000,-132000,125000,-1.056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5268,2017,631.615234375,5,Souraha Pharsatika,50806,Suddhodhan Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Sudhodhan,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,2018,631.615234375,5,Souraha Pharsatika,50806,Suddhodhan Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Sudhodhan,4,1,1,1,1,0,1,1,900000,711000,189000,15000,0,900000,189000,900000,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5269,2016,487.4611206054687,8,Mahadevsthan Mandan,30903,Mandan Deupur Municipality,Kabhrepalanchok,Kabhrepalanchok,Municipality,Mandan Deupur,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,2017,487.4611206054687,8,Mahadevsthan Mandan,30903,Mandan Deupur Municipality,Kabhrepalanchok,Kabhrepalanchok,Municipality,Mandan Deupur,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,2018,487.4611206054687,8,Mahadevsthan Mandan,30903,Mandan Deupur Municipality,Kabhrepalanchok,Kabhrepalanchok,Municipality,Mandan Deupur,7,1,1,1,1,0,1,1,160000,16000,144000,10000,0,160000,144000,160000,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5270,2016,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,2017,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,2018,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,2016,585.5533447265625,9,Sainpasela,70208,Durgathali Gaunpalika,Bajhang,Bajhang,Rural municipality,Durgathali,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,2017,585.5533447265625,9,Sainpasela,70208,Durgathali Gaunpalika,Bajhang,Bajhang,Rural municipality,Durgathali,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,2018,585.5533447265625,9,Sainpasela,70208,Durgathali Gaunpalika,Bajhang,Bajhang,Rural municipality,Durgathali,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,2016,754.5958251953125,2,Darling,41107,Badigad Gaunpalika,Baglung,Baglung,Rural municipality,Badigad,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,2017,754.5958251953125,2,Darling,41107,Badigad Gaunpalika,Baglung,Baglung,Rural municipality,Badigad,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,2018,754.5958251953125,2,Darling,41107,Badigad Gaunpalika,Baglung,Baglung,Rural municipality,Badigad,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,2016,634.085205078125,3,Durgauli,70808,Janaki Gaunpalika,Kailali,Kailali,Rural municipality,Janaki,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,2017,634.085205078125,3,Durgauli,70808,Janaki Gaunpalika,Kailali,Kailali,Rural municipality,Janaki,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,2018,634.085205078125,3,Durgauli,70808,Janaki Gaunpalika,Kailali,Kailali,Rural municipality,Janaki,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,2016,666.9111328125,6,Gadhawa,51009,Gadhawa Gaunpalika,Dang,Dang,Rural municipality,Gadhawa,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,2017,666.9111328125,6,Gadhawa,51009,Gadhawa Gaunpalika,Dang,Dang,Rural municipality,Gadhawa,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,2018,666.9111328125,6,Gadhawa,51009,Gadhawa Gaunpalika,Dang,Dang,Rural municipality,Gadhawa,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,2016,754.5958251953125,7,Birkot,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,2017,754.5958251953125,7,Birkot,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,2016,544.4632568359375,7,Okhaldhunga,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Shiddhicharan Nagarpalika,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,2017,544.4632568359375,7,Okhaldhunga,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Shiddhicharan Nagarpalika,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,2018,544.4632568359375,7,Okhaldhunga,10402,Siddhicharan Municipality,Okhaldhunga,Okhaldhunga,Municipality,Shiddhicharan Nagarpalika,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,2016,544.4632568359375,6,Chameta,11004,Deumai Municipality,Ilam,Ilam,Municipality,Deumai,1,1,1,1,0,0,1,1,80000,8000,72000,12000,0,80000,72000,80000,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5277,2017,544.4632568359375,6,Chameta,11004,Deumai Municipality,Ilam,Ilam,Municipality,Deumai,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,2018,544.4632568359375,6,Chameta,11004,Deumai Municipality,Ilam,Ilam,Municipality,Deumai,1,1,1,1,1,0,1,1,28000,8000,20000,0,0,28000,20000,28000,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5278,2016,544.4632568359375,8,Pokhari,11405,Rautamai Gaunpalika,Udayapur,Udayapur,Rural municipality,Rautamai,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,2017,544.4632568359375,8,Pokhari,11405,Rautamai Gaunpalika,Udayapur,Udayapur,Rural municipality,Rautamai,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,2018,544.4632568359375,8,Pokhari,11405,Rautamai Gaunpalika,Udayapur,Udayapur,Rural municipality,Rautamai,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,2016,547.52593994140625,8,Nandegada,70703,Mellekh Gaunpalika,Achham,Achham,Rural municipality,Mellekh,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,2017,547.52593994140625,8,Nandegada,70703,Mellekh Gaunpalika,Achham,Achham,Rural municipality,Mellekh,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,2018,547.52593994140625,8,Nandegada,70703,Mellekh Gaunpalika,Achham,Achham,Rural municipality,Mellekh,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,2016,487.4611206054687,8,BanakhuChor,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,2017,487.4611206054687,8,BanakhuChor,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,2016,990.53192138671875,7,Dahiyar,20714,Mahagadhimai Municipality,Bara,Bara,Municipality,Maha Gadhi Mai,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,2017,990.53192138671875,7,Dahiyar,20714,Mahagadhimai Municipality,Bara,Bara,Municipality,Maha Gadhi Mai,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,2018,990.53192138671875,7,Dahiyar,20714,Mahagadhimai Municipality,Bara,Bara,Municipality,Maha Gadhi Mai,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,2016,487.4611206054687,7,Kholegaun Khanigau,30509,Likhu Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Likhu,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,2017,487.4611206054687,7,Kholegaun Khanigau,30509,Likhu Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Likhu,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,2018,487.4611206054687,7,Kholegaun Khanigau,30509,Likhu Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Likhu,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,2016,631.615234375,6,Aama,50813,Lumbini Sanskritik Municipality,Rupandehi,Rupandehi,Municipality,Lumbini sanskirti,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,2017,631.615234375,6,Aama,50813,Lumbini Sanskritik Municipality,Rupandehi,Rupandehi,Municipality,Lumbini sanskirti,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,2018,631.615234375,6,Aama,50813,Lumbini Sanskritik Municipality,Rupandehi,Rupandehi,Municipality,Lumbini sanskirti,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,2016,754.5958251953125,7,Hungi,50603,Rambha Gaunpalika,Palpa,Palpa,Rural municipality,Ramba Gaaupalika,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,2017,754.5958251953125,7,Hungi,50603,Rambha Gaunpalika,Palpa,Palpa,Rural municipality,Ramba Gaaupalika,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,2018,754.5958251953125,7,Hungi,50603,Rambha Gaunpalika,Palpa,Palpa,Rural municipality,Ramba Gaaupalika,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,2016,618.27056884765625,4,Jambukandh,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,Chamunda Bidrasaini,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,2017,618.27056884765625,4,Jambukandh,60606,Chamunda Bindrasaini Municipality,Dailekh,Dailekh,Municipality,Chamunda Bidrasaini,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
