"dname","year","geog_pop_2001","geog_total_mig_2001","geog_intensity_2001","shareshock_index_2001","shareshock_growth_yoy","shareshock_log_yoy","shareshock_growth_dec","shareshock_log_dec","ssiv_index_2001","ssiv_growth_yoy","ssiv_log_yoy","ssiv_growth_dec","ssiv_log_dec","absexp_index_2001","absexp_growth_yoy","absexp_log_yoy","absexp_growth_dec","absexp_log_dec","fxshock","mig_intensity","fxshock_x_mig_intensity","total_migrants"
"Siraha",2022,569686,5394,0.00946837380592116,0.598104419879718,-0.0539992355980719,-0.0556645564162403,0,0,0.00566307622239479,-0.00051128494787655,-0.00052705282788975,0,0,3226.1752408312,-291.271876816,-300.2546173092,0,0,0.598104419879718,0.00946837380592116,0.00566307622239479,5394
"Siraha",2023,569686,5394,0.00946837380592116,0.569338994605061,-0.050065110846941,-0.051567034678198,0,0,0.00539071442320805,-0.000474035184133716,-0.000488255960396078,0,0,3071.0145368997,-270.0512079084,-278.1525850542,0,0,0.569338994605061,0.00946837380592116,0.00539071442320805,5394
"Solukhumbu",2000,107211,1152,0.0107451660743767,0.968220151348872,0,0,0,0,0.0104036863228018,0,0,0,0,1115.3896143539,0,0,0,0,0.968220151348872,0.0107451660743767,0.0104036863228018,1152
"Solukhumbu",2001,107211,1152,0.0107451660743767,0.935763888888889,-0.029982695946875,-0.0312081773986111,0,0,0.0100549383925157,-0.000322169047306713,-0.000335337049026686,0,0,1078,-34.5400657308,-35.9518203632,0,0,0.935763888888889,0.0107451660743767,0.0100549383925157,1152
"Solukhumbu",2002,107211,1152,0.0107451660743767,0.899371904570833,-0.0363919843180556,-0.0372488994523437,0,0,0.00966390047724207,-0.000391037915273619,-0.000400245610703193,0,0,1036.0764340656,-41.9235659344,-42.9107321691,0,0,0.899371904570833,0.0107451660743767,0.00966390047724207,1152
"Solukhumbu",2003,107211,1152,0.0107451660743767,0.904584691991927,0.00523479069774305,0.00465019718602431,0,0,0.00971991274379215,0.0000562486954118514,0.0000499671410424304,0,0,1042.0815651747,6.0304788838,5.3570271583,0,0,0.904584691991927,0.0107451660743767,0.00971991274379215,1152
"Solukhumbu",2004,107211,1152,0.0107451660743767,0.921128786692274,0.015845343396875,0.0151487826429688,0,0,0.0098976817888976,0.00017026084630495,0.000162776185323334,0,0,1061.1403622695,18.2538355932,17.4513976047,0,0,0.921128786692274,0.0107451660743767,0.0098976817888976,1152
"Solukhumbu",2005,107211,1152,0.0107451660743767,0.947648198742187,0.0267006907362847,0.0261521580821181,0,0,0.0101826372755687,0.000286903356261951,0.000281009281795711,0,0,1091.690724951,30.7591957282,30.1272861106,0,0,0.947648198742187,0.0107451660743767,0.0101826372755687,1152
"Solukhumbu",2006,107211,1152,0.0107451660743767,0.92853789700434,-0.0190439128072917,-0.0194537095815104,0,0,0.00997729390966412,-0.000204630005820298,-0.000209033340216023,0,0,1069.675657349,-21.938587554,-22.4106734379,0,0,0.92853789700434,0.0107451660743767,0.00997729390966412,1152
"Solukhumbu",2007,107211,1152,0.0107451660743767,1.00406094066632,0.0741803164111979,0.0709065704168403,0,0,0.0107888015562545,0.000797079819288133,0.000761902874893434,0,0,1156.6782036476,85.4557245057,81.6843691202,0,0,1.00406094066632,0.0107451660743767,0.0107888015562545,1152
"Solukhumbu",2008,107211,1152,0.0107451660743767,0.953187528138715,-0.0453368914151042,-0.0476706552659722,0,0,0.0102421582898751,-0.000487152427551277,-0.000512229107707232,0,0,1098.0720324158,-52.2280989102,-54.9165948664,0,0,0.953187528138715,0.0107451660743767,0.0102421582898751,1152
"Solukhumbu",2009,107211,1152,0.0107451660743767,0.87265043313099,-0.0766869091889757,-0.0815910787046007,0,0,0.00937677382886924,-0.000824013574966188,-0.000876709690868474,0,0,1005.2932989669,-88.3433193857,-93.9929226677,0,0,0.87265043313099,0.0107451660743767,0.00937677382886924,1152
"Solukhumbu",2010,107211,1152,0.0107451660743767,0.911107764328993,0.0393125016747396,0.0379194419067708,0,0,0.0097900042393691,0.000422419359294289,0.000407450700735932,0,0,1049.596144507,45.2880019293,43.6831970766,0,0,0.911107764328993,0.0107451660743767,0.0097900042393691,1152
"Solukhumbu",2011,107211,1152,0.0107451660743767,0.890217621495226,-0.0243360913210069,-0.0251535129401042,-0.0455462673936632,-0.0563407057782986,0.00956553618530282,-0.000261495342845417,-0.000270278673895403,-0.000489402207212879,-0.000605390240335413,1025.5306999625,-28.0351772018,-28.976846907,-52.4693000375,-64.9044930566,0.890217621495226,0.0107451660743767,0.00956553618530282,1152
"Solukhumbu",2012,107211,1152,0.0107451660743767,0.77915777317283,-0.11716883502691,-0.125520143117795,0,0,0.00837217967088358,-0.00125899859110539,-0.00134873478348024,0,0,897.5897546951,-134.978497951,-144.5992048717,0,0,0.77915777317283,0.0107451660743767,0.00837217967088358,1152
"Solukhumbu",2013,107211,1152,0.0107451660743767,0.72380585387526,-0.0631546319949653,-0.0665895813523437,0,0,0.0077774141054957,-0.000678607009152046,-0.000715516110454151,0,0,833.8243436643,-72.7541360582,-76.7111977179,0,0,0.72380585387526,0.0107451660743767,0.0077774141054957,1152
"Solukhumbu",2014,107211,1152,0.0107451660743767,0.693741514934549,-0.0379165789866319,-0.0390682418905382,0,0,0.00745436779066141,-0.000407419938183582,-0.000419794747347754,0,0,799.1902252046,-43.6798989926,-45.0066146579,0,0,0.693741514934549,0.0107451660743767,0.00745436779066141,1152
"Solukhumbu",2015,107211,1152,0.0107451660743767,0.680069186402604,-0.0147270210973958,-0.0161995800811632,0,0,0.00730745634996222,-0.000158244287472368,-0.000174067178307263,0,0,783.4397027358,-16.9655283042,-18.6619162535,0,0,0.680069186402604,0.0107451660743767,0.00730745634996222,1152
"Solukhumbu",2016,107211,1152,0.0107451660743767,0.654162164141319,-0.0357813563973958,-0.0373464107485243,0,0,0.00702908109327215,-0.000384476616856479,-0.000401293385774781,0,0,753.5948130908,-41.2201225698,-43.0230651823,0,0,0.654162164141319,0.0107451660743767,0.00702908109327215,1152
"Solukhumbu",2017,107211,1152,0.0107451660743767,0.675332926159635,0.0302238192157986,0.0296011255848958,0,0,0.00725656444708006,0.000324759956875694,0.000318069010398187,0,0,777.9835309359,34.8178397366,34.1004966738,0,0,0.675332926159635,0.0107451660743767,0.00725656444708006,1152
"Solukhumbu",2018,107211,1152,0.0107451660743767,0.645505674557639,-0.04194492475,-0.0431148953273437,0,0,0.00693606567507439,-0.000450705182415983,-0.000463276710571676,0,0,743.6225370904,-48.320553312,-49.6683594171,0,0,0.645505674557639,0.0107451660743767,0.00693606567507439,1152
"Solukhumbu",2019,107211,1152,0.0107451660743767,0.630245681522656,-0.0227727711149306,-0.0232576226318576,0,0,0.00677209451561967,-0.000244697207603697,-0.000249907017674492,0,0,726.0430251141,-26.2342323244,-26.7927812719,0,0,0.630245681522656,0.0107451660743767,0.00677209451561967,1152
"Solukhumbu",2020,107211,1152,0.0107451660743767,0.601542413128038,-0.0436128652463542,-0.0447330132994792,0,0,0.00646367312984209,-0.000468627480051487,-0.000480663656910205,0,0,692.9768599235,-50.2420207638,-51.532431321,0,0,0.601542413128038,0.0107451660743767,0.00646367312984209,1152
"Solukhumbu",2021,107211,1152,0.0107451660743767,0.598536318031858,-0.0049675648453125,-0.00523415987482639,-0.300653092080035,-0.371462522738021,0.00643137213879826,-0.0000533773092481182,-0.0000562419171148483,-0.00323056740517484,-0.00399142649722696,689.5138383727,-5.7226347018,-6.0297521758,-346.3523620762,-427.9248261942,0.598536318031858,0.0107451660743767,0.00643137213879826,1152
"Solukhumbu",2022,107211,1152,0.0107451660743767,0.577368407926215,-0.0257660153092014,-0.0274275431086806,0,0,0.00620391942926565,-0.000276860113572301,-0.000294713505714899,0,0,665.128405931,-29.6824496362,-31.5965296612,0,0,0.577368407926215,0.0107451660743767,0.00620391942926565,1152
"Solukhumbu",2023,107211,1152,0.0107451660743767,0.552908714175694,-0.0420665934063368,-0.0433422906011285,0,0,0.00594109595778791,-0.000452012532334369,-0.000465720110553022,0,0,636.9508387304,-48.4607156041,-49.9303187725,0,0,0.552908714175694,0.0107451660743767,0.00594109595778791,1152
"Sunsari",2000,623226,6564,0.0105322948657469,0.960139894699528,0,0,0,0,0.0101124764833426,0,0,0,0,6302.3582688077,0,0,0,0,0.960139894699528,0.0105322948657469,0.0101124764833426,6564
