lgcode,share_e_asia,share_gulf,share_oecd_europe,share_oecd_north,share_other,share_s_asia,share_se_asia
10406,0.0,0.9361702127659575,0.0,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085
10407,0.017937219730941704,0.905829596412556,0.017937219730941704,0.004484304932735426,0.013452914798206279,0.03587443946188341,0.004484304932735426
10408,0.04365079365079365,0.6944444444444444,0.10714285714285714,0.007936507936507936,0.01984126984126984,0.003968253968253968,0.12301587301587301
10501,0.09473684210526316,0.7157894736842105,0.05263157894736842,0.005263157894736842,0.021052631578947368,0.007894736842105263,0.10263157894736842
10502,0.054945054945054944,0.8373626373626374,0.015384615384615385,0.017582417582417582,0.02197802197802198,0.0,0.05274725274725275
10503,0.016129032258064516,0.875,0.03225806451612903,0.004032258064516129,0.016129032258064516,0.0,0.056451612903225805
10504,0.04050632911392405,0.8708860759493671,0.017721518987341773,0.002531645569620253,0.02278481012658228,0.007594936708860759,0.0379746835443038
10505,0.06833333333333333,0.8188888888888889,0.024444444444444446,0.0038888888888888888,0.015,0.0033333333333333335,0.0661111111111111
10506,0.053061224489795916,0.7591836734693878,0.044897959183673466,0.0,0.0326530612244898,0.012244897959183673,0.09795918367346938
10507,0.06810035842293907,0.8100358422939068,0.025089605734767026,0.007168458781362007,0.017921146953405017,0.0035842293906810036,0.06810035842293907
10508,0.14018691588785046,0.6728971962616822,0.04205607476635514,0.04205607476635514,0.004672897196261682,0.03271028037383177,0.06542056074766354
10509,0.10810810810810811,0.6486486486486487,0.08783783783783784,0.0,0.013513513513513514,0.006756756756756757,0.13513513513513514
