dname,year,DIST,founding_year_ad,n_new_firms,emp_new_firms,rev_new_firms,cap_new_firms,n_new_firms_size_micro_1,n_new_firms_size_small_2_9,n_new_firms_size_medium_10_50,n_new_firms_size_large_51p,n_new_firms_education_health_social,n_new_firms_manufacturing,n_new_firms_other_services,n_new_firms_trade_retail,n_new_firms_finance_prof_realestate,n_new_firms_hospitality_food,n_new_firms_transport_storage,n_new_firms_agriculture,n_new_firms_construction,log_n_new_firms,log_emp_new_firms,log_rev_new_firms,log_cap_new_firms,log_n_new_firms_size_micro_1,log_n_new_firms_size_small_2_9,log_n_new_firms_size_medium_10_50,log_n_new_firms_size_large_51p,log_n_new_firms_education_health_social,log_n_new_firms_manufacturing,log_n_new_firms_other_services,log_n_new_firms_trade_retail,log_n_new_firms_finance_prof_realestate,log_n_new_firms_hospitality_food,log_n_new_firms_transport_storage,log_n_new_firms_agriculture,log_n_new_firms_construction
Nawalparasi,2008,408,2008,1007,4301,8573967996,3217524738,364,603,33,7,41,105,70,600,32,140,2,17,0,6.915723448631314,8.366835309827675,22.871996472551665,21.891878186293884,5.8998973535824915,6.403574197934815,3.5263605246161616,2.0794415416798357,3.7376696182833684,4.663439094112067,4.2626798770413155,6.398594934535208,3.4965075614664802,4.948759890378168,1.0986122886681098,2.8903717578961645,0
Nawalparasi,2009,408,2009,454,2048,1238802996,950060528,142,287,21,4,23,54,41,226,32,61,1,15,1,6.12029741895095,7.6251071482389,20.937411425337114,20.672036255266004,4.962844630259907,5.662960480135946,3.091042453358316,1.6094379124341003,3.1780538303479458,4.007333185232471,3.7376696182833684,5.424950017481403,3.4965075614664802,4.127134385045092,0.6931471805599453,2.772588722239781,0.6931471805599453
Nawalparasi,2010,408,2010,617,2323,2365742160,1265931624,200,378,38,1,31,88,43,343,40,52,1,18,1,6.42648845745769,7.751045117971802,21.58435761981019,20.95907415052109,5.303304908059076,5.937536205082426,3.6635616461296463,0.6931471805599453,3.4657359027997265,4.48863636973214,3.784189633918261,5.840641657373398,3.713572066704308,3.970291913552122,0.6931471805599453,2.9444389791664403,0.6931471805599453
Nawalparasi,2011,408,2011,1051,3152,2730711096,1991957521,396,624,28,3,38,129,83,602,46,130,0,22,1,6.9584483932976555,8.056109659545061,21.72782788731711,21.412383671584262,5.983936280687191,6.437751649736401,3.367295829986474,1.3862943611198906,3.6635616461296463,4.867534450455582,4.430816798843313,6.401917196727186,3.8501476017100584,4.875197323201151,0,3.1354942159291497,0.6931471805599453
Nawalparasi,2012,408,2012,1203,3876,5691549216,1909200344,468,697,34,4,42,157,91,678,29,154,2,49,1,7.093404625868766,8.262816937670928,22.46224831814889,21.36995032379996,6.150602768446279,6.548219102762372,3.5553480614894135,1.6094379124341003,3.7612001156935624,5.062595033026967,4.5217885770490405,6.520621127558696,3.4011973816621555,5.043425116919247,1.0986122886681098,3.912023005428146,0.6931471805599453
Nawalparasi,2013,408,2013,1993,6072,6858798348,1004444484745,871,1080,34,8,43,224,145,1261,36,237,4,42,1,7.597897950521784,8.711607995897575,22.64879809555628,27.635455753119643,6.77078942390898,6.985641817639208,3.5553480614894135,2.1972245773362196,3.784189633918261,5.41610040220442,4.983606621708336,7.140453043101158,3.6109179126442243,5.472270673671475,1.6094379124341003,3.7612001156935624,0.6931471805599453
Nawalparasi,2014,408,2014,1584,3666,2734258320,1951197366,627,931,24,2,45,181,109,967,31,205,3,40,3,7.368339686311381,8.207129168071326,21.729126055422668,21.39170905543908,6.4425401664681985,6.837332814685591,3.2188758248682006,1.0986122886681098,3.828641396489095,5.204006687076795,4.700480365792417,6.875232087276577,3.4657359027997265,5.327876168789581,1.3862943611198906,3.713572066704308,1.3862943611198906
Nawalparasi,2015,408,2015,2322,4771,3142891452,1003104297118,1069,1223,29,1,58,274,164,1430,44,300,3,46,3,7.750614732770409,8.470520783217808,21.868409058053462,27.634120604665775,6.975413927455952,7.1098794630722715,3.4011973816621555,0.6931471805599453,4.07753744390572,5.616771097666572,5.10594547390058,7.266128779556451,3.8066624897703196,5.707110264748875,1.3862943611198906,3.8501476017100584,1.3862943611198906
Nawalparasi,2016,408,2016,2948,6853,4615546176,3789417422,1353,1539,47,9,72,341,174,1810,51,421,5,70,4,7.989221408815276,8.832587702434553,22.25269604611098,22.05547812997748,7.21081845347222,7.3395376954076745,3.871201010907891,2.302585092994046,4.290459441148391,5.834810737062605,5.1647859739235145,7.501634457883413,3.9512437185814275,6.045005314036012,1.791759469228055,4.2626798770413155,1.6094379124341003
Nawalparasi,2017,408,2017,5406,11910,7131977016,6010493078,2520,2820,57,9,76,574,331,3282,88,930,7,114,4,8.595449689382004,9.385217621880901,22.687854314423884,22.51677262522302,7.83241092718792,7.944846711001996,4.060443010546419,2.302585092994046,4.343805421853684,6.354370040797351,5.805134968916488,8.096512917501594,4.48863636973214,6.836259277277067,2.0794415416798357,4.74493212836325,1.6094379124341003
Nawalparasi,2018,408,2018,487,1019,448689120,413379636,252,228,6,1,8,50,29,300,10,80,1,9,0,6.1903154058531475,6.927557906278317,19.921840825053888,19.839876946620915,5.53338948872752,5.43372200355424,1.9459101490553132,0.6931471805599453,2.1972245773362196,3.9318256327243257,3.4011973816621555,5.707110264748875,2.3978952727983707,4.394449154672439,0.6931471805599453,2.302585092994046,0
