dataset,outcome,variant,dropped_dname,beta,se,p,sig,n
hh,share_fallow_wet,loo,Khotang,0.013726464969175251,0.008069636943717463,0.09541337827209796,*,14538
hh,total_input_cost_rs,loo,Khotang,-2012.1726185378468,994.7918557095717,0.048693482465186205,**,17057
nec_cs,emp_total,loo,Khotang,-40814.82944523865,16292.880636807198,0.014798986153156292,**,74
nec_cs,n_firms,loo,Khotang,-9042.961522905722,3446.4163873146476,0.010857209894817503,**,74
nec_cs,share_keeps_accounts,loo,Khotang,0.04435055117551224,0.02443116593326055,0.0741592297198462,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Khotang,0.37970697854710544,0.1958027952607986,0.056338086466623735,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Khotang,0.40141852381581,0.23823551299812307,0.0962661465904084,*,592
nec_panel,log_rev_new_firms,loo,Khotang,1.0393137697428265,0.507940981190954,0.04434596354608266,**,592
census,amen_assets_car,loo,Lalitpur,-0.01654818663055031,0.008772542945763361,0.06322374389039088,*,148
census,amen_assets_computer,loo,Lalitpur,-0.03362826767492888,0.019264629988400252,0.08508860630676113,*,148
census,amen_assets_landline,loo,Lalitpur,0.09164660259257844,0.021851771724070213,7.606268144486193e-5,***,148
census,amen_assets_mobile,loo,Lalitpur,0.19051042576212368,0.10812163431583381,0.08225557431473729,*,148
census,amen_assets_radio,loo,Lalitpur,0.2291922372038231,0.08667175185760541,0.010013415660012997,**,148
census,amen_assets_tv,loo,Lalitpur,0.1632382001885216,0.0838361074708615,0.05536855418774473,*,148
census,amen_cooking_kerosene,loo,Lalitpur,0.011784983759384117,0.0059852418168883864,0.052748475195984704,*,148
census,amen_water_traditional,loo,Lalitpur,0.12774964445955653,0.07843980160093854,0.10769914449129665,,148
census,ind_agri_forestry_fish,loo,Lalitpur,-0.12635550428980666,0.08257321434382989,0.1302834371652746,,148
census,mig_in_internal_share,loo,Lalitpur,-0.14967586115547388,0.07952513293365589,0.06380563240313539,*,148
census,mig_in_temp_noneconomic_share,loo,Lalitpur,-0.30992157851013424,0.10217019235796211,0.00334781397632374,***,148
census,mig_in_temp_share,loo,Lalitpur,-0.4948151976972697,0.18374797851723074,0.008780585806093375,***,148
census,net_internal_mig_share,loo,Lalitpur,-0.3165670020544337,0.1286217159340168,0.01621018425634827,**,148
census,net_temp_mig_share,loo,Lalitpur,-0.7149141105221224,0.23562302146922617,0.003340362957628376,***,148
hh,edu_spend_total_12m,loo,Lalitpur,-4982.4427329905275,1112.7161664690577,4.5144121995092813e-05,***,16961
hh,input_intensity_per_sqm,loo,Lalitpur,-0.8222833427565306,0.33359312702741134,0.01725640626600204,**,13310
hh,n_workers_total,loo,Lalitpur,-0.14083643852522448,0.07830418101123705,0.07824603845595608,*,17362
hh,nonfood_exp_12m,loo,Lalitpur,-18604.440506446317,9017.462473120215,0.04441700546902986,**,17362
hh,remit_amount_intl_12m_rs,loo,Lalitpur,-8254.681099357069,4878.103611972664,0.09696020276649706,*,17362
hh,sector_transport,loo,Lalitpur,-0.005461786331699834,0.001359456698334221,2.0183454982619853e-4,***,17362
hh,share_fallow_wet,loo,Lalitpur,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,14826
hh,total_input_cost_rs,loo,Lalitpur,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Lalitpur,-42005.987832071885,16440.46236335596,0.013005787318110834,**,74
nec_cs,n_firms,loo,Lalitpur,-9380.873218880815,3416.0964199093555,0.007821876836942063,***,74
nec_cs,share_keeps_accounts,loo,Lalitpur,0.04181211265996835,0.024599140962790905,0.09403584756969895,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Lalitpur,0.36063830126336116,0.19415666132896064,0.067279062361386,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Lalitpur,0.3798206314184295,0.23174885647673732,0.10553052048174137,,592
nec_panel,log_rev_new_firms,loo,Lalitpur,0.9911917329712568,0.5025077414509577,0.0523415665309292,*,592
census,amen_assets_car,loo,Lamjung,-0.01823477953527227,0.009194126339485388,0.051095009894597865,*,148
census,amen_assets_computer,loo,Lamjung,-0.03626661760395424,0.02036696381249436,0.07912873512195469,*,148
census,amen_assets_landline,loo,Lamjung,0.10138880522481825,0.026071279366921656,2.1998663097951357e-4,***,148
census,amen_assets_mobile,loo,Lamjung,0.20877754545798835,0.11682245318102744,0.0780667051400111,*,148
census,amen_assets_radio,loo,Lamjung,0.1988641912799211,0.0853745193508285,0.02261243755882047,**,148
census,amen_assets_tv,loo,Lamjung,0.13461631921983577,0.0833163430784262,0.11046773631689587,,148
census,amen_cooking_kerosene,loo,Lamjung,0.013954814082363133,0.0062240607484544234,0.02799490350619109,**,148
census,amen_water_traditional,loo,Lamjung,0.1263291277985688,0.08068028892861329,0.12172057489523389,,148
census,ind_agri_forestry_fish,loo,Lamjung,-0.1297291835489014,0.08051497190376049,0.11144246199997625,,148
census,mig_in_internal_share,loo,Lamjung,-0.1577093737434212,0.08613758757234052,0.07119634320381567,*,148
census,mig_in_temp_noneconomic_share,loo,Lamjung,-0.31537061757633245,0.10391515021555278,0.003333085229478414,***,148
census,mig_in_temp_share,loo,Lamjung,-0.4975997419901704,0.19160686332340582,0.011367015105165752,**,148
census,net_internal_mig_share,loo,Lamjung,-0.3589078415038048,0.13863543387583774,0.011615001225583314,**,148
census,net_temp_mig_share,loo,Lamjung,-0.7361055101378847,0.2450453700520837,0.003649231098250068,***,148
hh,edu_spend_total_12m,loo,Lamjung,-5337.585101181585,1120.8719120256421,1.80413820913172e-5,***,16748
hh,input_intensity_per_sqm,loo,Lamjung,-0.9453649908529113,0.3276945618390419,0.005848119140458241,***,13139
hh,n_workers_total,loo,Lamjung,-0.1484453653466168,0.08329270186648766,0.08104037705164079,*,17143
hh,nonfood_exp_12m,loo,Lamjung,-21861.53819069133,9177.346796961068,0.02122384931099191,**,17143
hh,remit_amount_intl_12m_rs,loo,Lamjung,-6908.36216958395,5418.273276158128,0.20844223493994307,,17143
hh,sector_transport,loo,Lamjung,-0.005512028650269788,0.0013976428310962972,2.6029919779700834e-4,***,17143
hh,share_fallow_wet,loo,Lamjung,0.009306630561736196,0.007338176435682236,0.21082617343835694,,14631
hh,total_input_cost_rs,loo,Lamjung,-2303.1354415368965,1019.8811065265935,0.028513841787197017,**,17143
nec_cs,emp_total,loo,Lamjung,-41693.115164165356,16652.79508800623,0.014852324582923992,**,74
nec_cs,n_firms,loo,Lamjung,-9145.316536203803,3530.74737791306,0.011864539826804216,**,74
nec_cs,share_keeps_accounts,loo,Lamjung,0.04084256683856317,0.025511724019297452,0.11431676617115809,,74
nec_panel,log_n_new_firms_education_health_social,loo,Lamjung,0.4202429571309475,0.20609108994864067,0.045059731900163935,**,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Lamjung,0.46505249716596714,0.2504921389891729,0.06740951357063772,*,592
nec_panel,log_rev_new_firms,loo,Lamjung,1.0943445231955942,0.5277355796750673,0.041639397202477474,**,592
census,amen_assets_car,loo,Mahottari,-0.018676771716352635,0.008833687909199538,0.037908207833024184,**,148
census,amen_assets_computer,loo,Mahottari,-0.033481886786129504,0.019461419568314,0.08959205047972599,*,148
census,amen_assets_landline,loo,Mahottari,0.10335073027364931,0.025463635886598068,1.2244789857733038e-4,***,148
census,amen_assets_mobile,loo,Mahottari,0.21705914999241752,0.11303369022333819,0.05872608733940704,*,148
census,amen_assets_radio,loo,Mahottari,0.22773900432494673,0.08609293948852531,0.009989226730283839,***,148
census,amen_assets_tv,loo,Mahottari,0.1565134294390843,0.08240740511130211,0.0614809591852156,*,148
census,amen_cooking_kerosene,loo,Mahottari,0.012896123900544254,0.006028408552691717,0.035761786325306584,**,148
census,amen_water_traditional,loo,Mahottari,0.1266220625574091,0.0788730948203504,0.11272572535108517,,148
census,ind_agri_forestry_fish,loo,Mahottari,-0.148983153273124,0.07905872417473832,0.06348380185884278,*,148
census,mig_in_internal_share,loo,Mahottari,-0.15984509008921352,0.08270993954352651,0.05716545694387815,*,148
census,mig_in_temp_noneconomic_share,loo,Mahottari,-0.31621220737805633,0.10073971936226266,0.002447073036160963,***,148
census,mig_in_temp_share,loo,Mahottari,-0.5066227639988015,0.18543413218980193,0.007887881305820448,***,148
census,net_internal_mig_share,loo,Mahottari,-0.31961617370066087,0.1320932547616397,0.018027564718909785,**,148
census,net_temp_mig_share,loo,Mahottari,-0.7035784451410979,0.23636218642371376,0.003950709165064892,***,148
hh,edu_spend_total_12m,loo,Mahottari,-4981.432798475933,1121.7128794721593,5.250003330604508e-5,***,16568
hh,input_intensity_per_sqm,loo,Mahottari,-0.8192897021724046,0.33534884994230524,0.018291082149323463,**,13095
hh,n_workers_total,loo,Mahottari,-0.14496414022105014,0.07881092235074333,0.07204692555756956,*,16969
hh,nonfood_exp_12m,loo,Mahottari,-18648.983313585784,9035.499187114745,0.04444883855872624,**,16969
hh,remit_amount_intl_12m_rs,loo,Mahottari,-8237.544478966189,4917.227318791678,0.10039046903986419,,16969
hh,sector_transport,loo,Mahottari,-0.005401551611894008,0.0013732376584206236,2.689171894210625e-4,***,16969
hh,share_fallow_wet,loo,Mahottari,0.013331366325915901,0.007913733726604755,0.09856088479988716,*,14471
hh,total_input_cost_rs,loo,Mahottari,-2122.906205373015,989.3810974972422,0.036983719835583254,**,16969
nec_cs,emp_total,loo,Mahottari,-40677.59822096966,16147.249952777778,0.014271818743581164,**,74
nec_cs,n_firms,loo,Mahottari,-8998.30455584898,3413.4672679447453,0.010510714812198072,**,74
nec_cs,share_keeps_accounts,loo,Mahottari,0.03919716989315605,0.023890264263423392,0.10576218679693954,,74
nec_panel,log_n_new_firms_education_health_social,loo,Mahottari,0.37723605896983653,0.2005246910113292,0.06392628198134755,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Mahottari,0.4041211069041187,0.24158149690598454,0.09864447264106323,*,592
nec_panel,log_rev_new_firms,loo,Mahottari,0.9834197350605454,0.513633708064357,0.05945829184086385,*,592
census,amen_assets_car,loo,Makwanpur,-0.017520986532228732,0.008820153878922734,0.050735188590626826,*,148
census,amen_assets_computer,loo,Makwanpur,-0.0316875765866455,0.019985951402750952,0.11717715459275806,,148
census,amen_assets_landline,loo,Makwanpur,0.10496377591897482,0.025241040238114194,8.627338806664481e-5,***,148
census,amen_assets_mobile,loo,Makwanpur,0.20676977097714505,0.11193585621558508,0.06876793085574048,*,148
census,amen_assets_radio,loo,Makwanpur,0.22924591355786295,0.08597275433151007,0.009433080039784266,***,148
census,amen_assets_tv,loo,Makwanpur,0.1698287355772177,0.08389973510626286,0.04661064562658561,**,148
census,amen_cooking_kerosene,loo,Makwanpur,0.013315608175465395,0.00611990143558696,0.03280864091045166,**,148
census,amen_water_traditional,loo,Makwanpur,0.12908112205304986,0.07696797704168222,0.09780504666299011,*,148
census,ind_agri_forestry_fish,loo,Makwanpur,-0.14348280281195794,0.077908667171216,0.06958414012701034,*,148
census,mig_in_internal_share,loo,Makwanpur,-0.15187509147576309,0.08653544245462981,0.08344419606776754,*,148
census,mig_in_temp_noneconomic_share,loo,Makwanpur,-0.3111029112899324,0.10140249263670906,0.003022947209247859,***,148
census,mig_in_temp_share,loo,Makwanpur,-0.4903381895570543,0.18924459614038397,0.011548333837144056,**,148
census,net_internal_mig_share,loo,Makwanpur,-0.3501740006935336,0.1314739475970487,0.00951114697154305,***,148
census,net_temp_mig_share,loo,Makwanpur,-0.7439681437915405,0.23775405505194383,0.0025197047079852384,***,148
hh,edu_spend_total_12m,loo,Makwanpur,-4975.29413086868,1117.564198867736,5.0634887720649766e-5,***,16544
hh,input_intensity_per_sqm,loo,Makwanpur,-0.8278749871467636,0.3355257468428014,0.017228109271425377,**,12933
hh,n_workers_total,loo,Makwanpur,-0.14082897115864876,0.07682049817875516,0.07297501142461625,*,16935
hh,nonfood_exp_12m,loo,Makwanpur,-18891.605553125664,9035.09321370065,0.04185390844551783,**,16935
hh,remit_amount_intl_12m_rs,loo,Makwanpur,-8223.232194981123,4881.967545539101,0.09859523048844827,*,16935
hh,sector_transport,loo,Makwanpur,-0.00550447029803804,0.0013599632588977748,1.8751763385450054e-4,***,16935
hh,share_fallow_wet,loo,Makwanpur,0.013833580011023177,0.007866135513517595,0.08501543612238055,*,14426
hh,total_input_cost_rs,loo,Makwanpur,-2086.979432983703,993.8724543374788,0.041023422296545264,**,16935
nec_cs,emp_total,loo,Makwanpur,-40479.410736053884,15879.93361389739,0.013208317156608388,**,74
nec_cs,n_firms,loo,Makwanpur,-9044.473308035045,3378.599319473394,0.009425839394649327,***,74
nec_cs,share_keeps_accounts,loo,Makwanpur,0.039518857128211154,0.02492835525417862,0.11782792174554092,,74
nec_panel,log_n_new_firms_education_health_social,loo,Makwanpur,0.36913060869042097,0.1970194832768134,0.06499186686387798,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Makwanpur,0.3855125067888139,0.2421391335384764,0.11568096703456082,,592
nec_panel,log_rev_new_firms,loo,Makwanpur,1.0389219284897497,0.5132775061025591,0.046620427332490534,**,592
census,amen_assets_car,loo,Manang,-0.018472123123163472,0.008643358714360309,0.035936437152226226,**,148
census,amen_assets_computer,loo,Manang,-0.03678917119732553,0.01780375720413584,0.04234179385117099,**,148
census,amen_assets_landline,loo,Manang,0.10280800660300461,0.026045695124334568,1.8018515700548912e-4,***,148
census,amen_assets_mobile,loo,Manang,0.20344772443144457,0.11192763584360227,0.07321758411111708,*,148
census,amen_assets_radio,loo,Manang,0.2327012038257927,0.08238453627515453,0.006100475463381841,***,148
census,amen_assets_tv,loo,Manang,0.1612598709473993,0.08489599708892602,0.061449601675005974,*,148
census,amen_cooking_kerosene,loo,Manang,0.01319531849319198,0.006232913697067177,0.037664431291136675,**,148
census,amen_water_traditional,loo,Manang,0.12880938829976252,0.07671921904355171,0.09743341472551229,*,148
census,ind_agri_forestry_fish,loo,Manang,-0.13396364465154656,0.07461646357111161,0.0767346090267841,*,148
census,mig_in_internal_share,loo,Manang,-0.1732998513590067,0.07330056884455444,0.020729277122859317,**,148
census,mig_in_temp_noneconomic_share,loo,Manang,-0.3188811023303663,0.09981338712972859,0.0020673108158302737,***,148
census,mig_in_temp_share,loo,Manang,-0.5245479197024752,0.174210035263058,0.003574785843531837,***,148
census,net_internal_mig_share,loo,Manang,-0.3263132589336498,0.1375621585411586,0.020324191835171663,**,148
census,net_temp_mig_share,loo,Manang,-0.7300131466111411,0.23934881651458215,0.003188063522389934,***,148
hh,edu_spend_total_12m,loo,Manang,-4982.4427329905275,1112.7161664690577,4.5144121995092813e-05,***,16961
hh,input_intensity_per_sqm,loo,Manang,-0.8222833427565306,0.33359312702741134,0.01725640626600204,**,13310
hh,n_workers_total,loo,Manang,-0.14083643852522448,0.07830418101123705,0.07824603845595608,*,17362
hh,nonfood_exp_12m,loo,Manang,-18604.440506446317,9017.462473120215,0.04441700546902986,**,17362
hh,remit_amount_intl_12m_rs,loo,Manang,-8254.681099357069,4878.103611972664,0.09696020276649706,*,17362
hh,sector_transport,loo,Manang,-0.005461786331699834,0.001359456698334221,2.0183454982619853e-4,***,17362
hh,share_fallow_wet,loo,Manang,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,14826
hh,total_input_cost_rs,loo,Manang,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Manang,-40257.196529817295,15832.959100179627,0.013432045240670572,**,74
nec_cs,n_firms,loo,Manang,-8933.880963620979,3355.5104020770486,0.009799456356296959,***,74
nec_cs,share_keeps_accounts,loo,Manang,0.04551855211751009,0.023707541598429263,0.05931657519386657,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Manang,0.37482221216842543,0.19461388745517103,0.05800136982680048,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Manang,0.3953407579374716,0.2417302170892516,0.10625705570900636,,592
nec_panel,log_rev_new_firms,loo,Manang,1.0704798803400308,0.5017822004975286,0.03625682542409591,**,592
census,amen_assets_car,loo,Morang,-0.018018101964351503,0.008719219486820348,0.04233113246264579,**,148
census,amen_assets_computer,loo,Morang,-0.03435491189808795,0.01932635058010166,0.07963116371264124,*,148
census,amen_assets_landline,loo,Morang,0.101812149812139,0.025057511862898223,1.2058970233192037e-4,***,148
census,amen_assets_mobile,loo,Morang,0.20150757095304436,0.11019180940924064,0.07152958758428757,*,148
census,amen_assets_radio,loo,Morang,0.22549200010380016,0.08553537078026692,0.010234641819198656,**,148
census,amen_assets_tv,loo,Morang,0.16509521902930552,0.08295153049233954,0.050307120375813266,*,148
census,amen_cooking_kerosene,loo,Morang,0.013187526093726533,0.005986490703524227,0.030760012908926587,**,148
census,amen_water_traditional,loo,Morang,0.12989317792345081,0.07691952501823947,0.09554661131555284,*,148
census,ind_agri_forestry_fish,loo,Morang,-0.140449492451636,0.07744052545815487,0.07384255732835357,*,148
census,mig_in_internal_share,loo,Morang,-0.1595144033618442,0.08267877914219712,0.05757726551484696,*,148
census,mig_in_temp_noneconomic_share,loo,Morang,-0.31241210611058806,0.09994227474863492,0.0025441589768640605,***,148
census,mig_in_temp_share,loo,Morang,-0.49607109314351877,0.18383629344098198,0.008649078159086056,***,148
census,net_internal_mig_share,loo,Morang,-0.33335268979701,0.13234088340728523,0.01396264288916512,**,148
census,net_temp_mig_share,loo,Morang,-0.7196083665407034,0.23643530838835053,0.003248971836085943,***,148
hh,edu_spend_total_12m,loo,Morang,-4784.016091948034,1141.944653800099,1.190946437825119e-4,***,16298
hh,input_intensity_per_sqm,loo,Morang,-0.7695501465625412,0.33350462268398867,0.025385435561487313,**,13062
hh,n_workers_total,loo,Morang,-0.13652665656332846,0.07795212832503724,0.0862620696314792,*,16697
hh,nonfood_exp_12m,loo,Morang,-18658.0458911715,9163.625280151038,0.04727888638574151,**,16697
hh,remit_amount_intl_12m_rs,loo,Morang,-8222.67258169303,4849.527943944699,0.09644714735475583,*,16697
hh,sector_transport,loo,Morang,-0.0050432907613939156,0.0013303758725394406,4.194328461259737e-4,***,16697
hh,share_fallow_wet,loo,Morang,0.01401911769013407,0.007901444515994598,0.0823649960063276,*,14541
hh,total_input_cost_rs,loo,Morang,-1902.0909777466645,999.8786567929794,0.06313815270216448,*,16697
nec_cs,emp_total,loo,Morang,-40412.83987062371,16299.496610485197,0.015804810982224804,**,74
nec_cs,n_firms,loo,Morang,-8946.53653077977,3448.010114508557,0.011725129690359696,**,74
nec_cs,share_keeps_accounts,loo,Morang,0.04296978468630405,0.02436516415689072,0.08257657464356535,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Morang,0.38906286608404916,0.19712225614399798,0.0521993305120027,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Morang,0.40743219598007424,0.24042247624907617,0.09440392399993018,*,592
nec_panel,log_rev_new_firms,loo,Morang,1.028940944854699,0.5070529368121381,0.0460787000720086,**,592
census,amen_assets_car,loo,Mugu,-0.018028162688650144,0.00871331883691277,0.042083928026738944,**,148
census,amen_assets_computer,loo,Mugu,-0.03426015297336733,0.018956910963606143,0.07484121943189445,*,148
census,amen_assets_landline,loo,Mugu,0.10392175104823888,0.025394219007310436,1.0888013995788369e-4,***,148
census,amen_assets_mobile,loo,Mugu,0.20405541991675646,0.11010352698959998,0.06787971839943724,*,148
census,amen_assets_radio,loo,Mugu,0.2255810342554051,0.08644294210054622,0.010991445850810747,**,148
census,amen_assets_tv,loo,Mugu,0.16415251787504354,0.08335965684734312,0.052724915673334406,*,148
census,amen_cooking_kerosene,loo,Mugu,0.013517906092558173,0.005990223886466804,0.02702315055269775,**,148
census,amen_water_traditional,loo,Mugu,0.13112885935645632,0.06992472536184849,0.0647527752756067,*,148
census,ind_agri_forestry_fish,loo,Mugu,-0.1408819435289206,0.07583886278889174,0.0672519836980034,*,148
census,mig_in_internal_share,loo,Mugu,-0.16069792001842625,0.08276372150011929,0.05603937699315779,*,148
census,mig_in_temp_noneconomic_share,loo,Mugu,-0.31657921111671017,0.09939161231532176,0.002128389220833594,***,148
census,mig_in_temp_share,loo,Mugu,-0.5038279538132916,0.18404838740252505,0.007771908836614283,***,148
census,net_internal_mig_share,loo,Mugu,-0.3411246696021884,0.1306319023705201,0.010940284664364239,**,148
census,net_temp_mig_share,loo,Mugu,-0.7351586481159099,0.2341781950859015,0.002444063045570375,***,148
hh,edu_spend_total_12m,loo,Mugu,-4982.4427329905275,1112.7161664690577,4.5144121995092813e-05,***,16961
hh,input_intensity_per_sqm,loo,Mugu,-0.8222833427565306,0.33359312702741134,0.01725640626600204,**,13310
hh,n_workers_total,loo,Mugu,-0.14083643852522448,0.07830418101123705,0.07824603845595608,*,17362
hh,nonfood_exp_12m,loo,Mugu,-18604.440506446317,9017.462473120215,0.04441700546902986,**,17362
hh,remit_amount_intl_12m_rs,loo,Mugu,-8254.681099357069,4878.103611972664,0.09696020276649706,*,17362
hh,sector_transport,loo,Mugu,-0.005461786331699834,0.001359456698334221,2.0183454982619853e-4,***,17362
hh,share_fallow_wet,loo,Mugu,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,14826
hh,total_input_cost_rs,loo,Mugu,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Mugu,-40949.96034691105,16079.03882992796,0.013287448176338973,**,74
nec_cs,n_firms,loo,Mugu,-9087.139420776775,3402.770511832118,0.009590655396375762,***,74
nec_cs,share_keeps_accounts,loo,Mugu,0.04392377221809608,0.024383442471494664,0.07635428193819897,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Mugu,0.38381533882608165,0.18183571373565863,0.03821671468503496,**,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Mugu,0.41517875659148645,0.23911322939578722,0.08672469074974459,*,592
nec_panel,log_rev_new_firms,loo,Mugu,1.0377944780567931,0.5062742460860354,0.04397006806556753,**,592
census,amen_assets_car,loo,Mustang,-0.018254563827159554,0.008915214692845105,0.044200395026819,**,148
census,amen_assets_computer,loo,Mustang,-0.035443513228581296,0.01968892205449235,0.07596427638722827,*,148
census,amen_assets_landline,loo,Mustang,0.09922805983880181,0.025244467136999814,1.9070655868474887e-4,***,148
census,amen_assets_mobile,loo,Mustang,0.2152414362610526,0.11345316560947234,0.06175926230803699,*,148
census,amen_assets_radio,loo,Mustang,0.21656664450767016,0.0874257485677352,0.015559182095542084,**,148
census,amen_assets_tv,loo,Mustang,0.11666286669547744,0.07701862053632028,0.13415741376854914,,148
census,amen_cooking_kerosene,loo,Mustang,0.014619622587445376,0.006103869024591845,0.019180471180379643,**,148
census,amen_water_traditional,loo,Mustang,0.11162150935543441,0.07780028974844838,0.15563775518485323,,148
census,ind_agri_forestry_fish,loo,Mustang,-0.12292679890440093,0.0762265960953517,0.11113580600765907,,148
census,mig_in_internal_share,loo,Mustang,-0.1981740899265506,0.0763816090164693,0.011441510734423137,**,148
census,mig_in_temp_noneconomic_share,loo,Mustang,-0.3291013647192101,0.10205423323231805,0.0018869185451651812,***,148
census,mig_in_temp_share,loo,Mustang,-0.5587433362904067,0.1820578015971791,0.0030136299127862727,***,148
census,net_internal_mig_share,loo,Mustang,-0.3634856157697209,0.1304321713085088,0.0067804410734800345,***,148
census,net_temp_mig_share,loo,Mustang,-0.7729927897446797,0.23833396768505302,0.0017828697155379003,***,148
hh,edu_spend_total_12m,loo,Mustang,-4982.4427329905275,1112.7161664690577,4.5144121995092813e-05,***,16961
hh,input_intensity_per_sqm,loo,Mustang,-0.8222833427565306,0.33359312702741134,0.01725640626600204,**,13310
hh,n_workers_total,loo,Mustang,-0.14083643852522448,0.07830418101123705,0.07824603845595608,*,17362
hh,nonfood_exp_12m,loo,Mustang,-18604.440506446317,9017.462473120215,0.04441700546902986,**,17362
hh,remit_amount_intl_12m_rs,loo,Mustang,-8254.681099357069,4878.103611972664,0.09696020276649706,*,17362
hh,sector_transport,loo,Mustang,-0.005461786331699834,0.001359456698334221,2.0183454982619853e-4,***,17362
hh,share_fallow_wet,loo,Mustang,0.013894256077673528,0.007882054706154835,0.08417523796313478,*,14826
hh,total_input_cost_rs,loo,Mustang,-2075.456216077327,993.1405172913949,0.04184938210286274,**,17362
nec_cs,emp_total,loo,Mustang,-40756.82616500444,16382.570597388542,0.015468253907948286,**,74
nec_cs,n_firms,loo,Mustang,-9042.725385292813,3468.721322654685,0.011353713348045842,**,74
nec_cs,share_keeps_accounts,loo,Mustang,0.04093989364573503,0.02549684947207195,0.11326670588148749,,74
nec_panel,log_n_new_firms_education_health_social,loo,Mustang,0.3890209920413473,0.1893704674342425,0.04352889296828569,**,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Mustang,0.3883042608515745,0.24762801519686534,0.12118376188982509,,592
nec_panel,log_rev_new_firms,loo,Mustang,1.0748101470600195,0.5175705587509961,0.04135478402646325,**,592
census,amen_assets_car,loo,Myagdi,-0.01844569164843326,0.00906065571389769,0.0453999582670275,**,148
census,amen_assets_computer,loo,Myagdi,-0.031225481875419007,0.01967467112805987,0.11681454985122852,,148
census,amen_assets_landline,loo,Myagdi,0.1033422754080514,0.02607132308683185,1.7017439028189197e-4,***,148
census,amen_assets_mobile,loo,Myagdi,0.19103462314012912,0.1137283962106104,0.09728228159916642,*,148
census,amen_assets_radio,loo,Myagdi,0.26514597073616375,0.07751789930239054,0.0010269740528108893,***,148
census,amen_assets_tv,loo,Myagdi,0.16657720624302763,0.08848458608988358,0.06374560959227416,*,148
census,amen_cooking_kerosene,loo,Myagdi,0.013359124940280805,0.006169773567059401,0.033636824697545836,**,148
census,amen_water_traditional,loo,Myagdi,0.1170990130417116,0.0792704453586636,0.14392099295806654,,148
census,ind_agri_forestry_fish,loo,Myagdi,-0.1295609781721441,0.08000672049109399,0.10967888191583187,,148
census,mig_in_internal_share,loo,Myagdi,-0.16030444388890727,0.085138489274037707,0.06370286239285966,*,148
census,mig_in_temp_noneconomic_share,loo,Myagdi,-0.307571340848134,0.1027363576186884,0.0037590465901868246,***,148
census,mig_in_temp_share,loo,Myagdi,-0.4959361665109153,0.18934943491045167,0.010714182354698105,**,148
census,net_internal_mig_share,loo,Myagdi,-0.3849221266103571,0.13267746542982986,0.0049104698454251194,***,148
census,net_temp_mig_share,loo,Myagdi,-0.7682303006940089,0.24160923566472362,0.0021643299180386143,***,148
hh,edu_spend_total_12m,loo,Myagdi,-4967.386689931373,1135.3816994442798,6.515771424188238e-5,***,16847
hh,input_intensity_per_sqm,loo,Myagdi,-0.747719045012798,0.33197973455507807,0.02891334044628161,**,13197
hh,n_workers_total,loo,Myagdi,-0.1452869742349573,0.08041878180779068,0.07709092960015909,*,17244
hh,nonfood_exp_12m,loo,Myagdi,-16986.658818679087,9503.782236917465,0.08019445139813253,*,17244
hh,remit_amount_intl_12m_rs,loo,Myagdi,-11183.867543629656,4218.779134652996,0.010840408159866385,**,17244
hh,sector_transport,loo,Myagdi,-0.00551260378702757,0.0013839714300349778,2.299193638683629e-4,***,17244
hh,share_fallow_wet,loo,Myagdi,0.013455669778643863,0.008353852502032445,0.11379938448271068,,14708
hh,total_input_cost_rs,loo,Myagdi,-1946.8475967929203,1000.8214450651876,0.05761486659117114,*,17244
nec_cs,emp_total,loo,Myagdi,-41482.51099136405,16767.44113834009,0.016024001119071648,**,74
nec_cs,n_firms,loo,Myagdi,-9143.338364552192,3550.1751701972807,0.01233122485161118,**,74
nec_cs,share_keeps_accounts,loo,Myagdi,0.04343029600790738,0.02534865688884846,0.09149471687006619,*,74
nec_panel,log_n_new_firms_education_health_social,loo,Myagdi,0.4073041235068941,0.20596509327376306,0.05175651165155517,*,592
nec_panel,log_n_new_firms_size_medium_10_50,loo,Myagdi,0.43519626762641034,0.2505073118216358,0.08655889318256609,*,592
